gene	location	chr	start	end	log2FC
MvSl-1064-A1-R4_A1g01501	MvSl-1064-A1-R4_A1	aMAT	3366984	3368475	-0.0198180102773538
MvSl-1064-A1-R4_A1g01502	MvSl-1064-A1-R4_A1	aMAT	3368989	3374123	0.116427332868029
MvSl-1064-A1-R4_A1g01503	MvSl-1064-A1-R4_A1	aMAT	3375330	3376702	0.385902179149968
MvSl-1064-A1-R4_A1g01505	MvSl-1064-A1-R4_A1	aMAT	3379816	3381017	-0.0559877824957036
MvSl-1064-A1-R4_A1g01508	MvSl-1064-A1-R4_A1	aMAT	3383505	3385066	0.410649458161045
MvSl-1064-A1-R4_A1g01509	MvSl-1064-A1-R4_A1	aMAT	3385519	3388997	0.123501930848028
MvSl-1064-A1-R4_A1g01512	MvSl-1064-A1-R4_A1	aMAT	3397281	3400814	-0.909247300166614
MvSl-1064-A1-R4_C36g01618	MvSl-1064-A1-R4_MC06	Chr06	92064	92597	-0.147153652207952
MvSl-1064-A1-R4_MC01-1g01697	MvSl-1064-A1-R4_MC01-2	Chr01	32646	40126	-0.261625927623017
MvSl-1064-A1-R4_MC01-1g01698	MvSl-1064-A1-R4_MC01-1	Chr01	32702	34145	-0.408628564075709
MvSl-1064-A1-R4_MC01-1g01699	MvSl-1064-A1-R4_MC01-1	Chr01	34395	36740	-0.160848538691245
MvSl-1064-A1-R4_MC01-1g01701	MvSl-1064-A1-R4_MC01-1	Chr01	38506	38703	-0.177454968742499
MvSl-1064-A1-R4_MC01-1g01703	MvSl-1064-A1-R4_MC01-2	Chr01	40258	42105	0.0131084143249451
MvSl-1064-A1-R4_MC01-1g01705	MvSl-1064-A1-R4_MC01-2	Chr01	42719	43578	0.206001450615458
MvSl-1064-A1-R4_MC01-1g01707	MvSl-1064-A1-R4_MC01-1	Chr01	43768	46576	0.136387204734872
MvSl-1064-A1-R4_MC01-1g01708	MvSl-1064-A1-R4_MC01-2	Chr01	44063	44338	0.383898193974393
MvSl-1064-A1-R4_MC01-1g01709	MvSl-1064-A1-R4_MC01-2	Chr01	45147	45873	0.0963110328883668
MvSl-1064-A1-R4_MC01-1g01710	MvSl-1064-A1-R4_MC01-2	Chr01	46447	50073	-0.664299045602141
MvSl-1064-A1-R4_MC01-1g01711	MvSl-1064-A1-R4_MC01-1	Chr01	47762	50177	-0.0376478138200497
MvSl-1064-A1-R4_MC01-1g01712	MvSl-1064-A1-R4_MC01-1	Chr01	50663	51012	0.251755456499671
MvSl-1064-A1-R4_MC01-1g01716	MvSl-1064-A1-R4_MC01-2	Chr01	53094	53351	0.10190871984648
MvSl-1064-A1-R4_MC01-1g01717	MvSl-1064-A1-R4_MC01-2	Chr01	53416	54394	0.043428778407585
MvSl-1064-A1-R4_MC01-1g01719	MvSl-1064-A1-R4_MC01-2	Chr01	54485	55279	-0.31196247212824
MvSl-1064-A1-R4_MC01-1g01720	MvSl-1064-A1-R4_MC01-1	Chr01	54941	55780	-0.205554566815015
MvSl-1064-A1-R4_MC01-1g01722	MvSl-1064-A1-R4_MC01-1	Chr01	56989	59088	-1.00160431721753
MvSl-1064-A1-R4_MC01-1g01723	MvSl-1064-A1-R4_MC01-2	Chr01	58727	62058	-0.254426502335677
MvSl-1064-A1-R4_MC01-1g01725	MvSl-1064-A1-R4_MC01-2	Chr01	62246	62460	0.0369507204328254
MvSl-1064-A1-R4_MC01-1g01726	MvSl-1064-A1-R4_MC01-2	Chr01	62800	63622	-0.000983396813999205
MvSl-1064-A1-R4_MC01-1g01727	MvSl-1064-A1-R4_MC01-1	Chr01	63482	64936	-0.0664060578816825
MvSl-1064-A1-R4_MC01-1g01728	MvSl-1064-A1-R4_MC01-2	Chr01	64173	65414	0.0411854436922623
MvSl-1064-A1-R4_MC01-1g01729	MvSl-1064-A1-R4_MC01-1	Chr01	65118	68396	-0.160762148807448
MvSl-1064-A1-R4_MC01-1g01730	MvSl-1064-A1-R4_MC01-2	Chr01	65569	70766	0.0835288571158089
MvSl-1064-A1-R4_MC01-1g01731	MvSl-1064-A1-R4_MC01-1	Chr01	69002	71895	-0.0462242490509939
MvSl-1064-A1-R4_MC01-1g01734	MvSl-1064-A1-R4_MC01-1	Chr01	74937	77937	-0.0723380254539052
MvSl-1064-A1-R4_MC01-1g01735	MvSl-1064-A1-R4_MC01-2	Chr01	75022	76808	0.782469374147872
MvSl-1064-A1-R4_MC01-1g01737	MvSl-1064-A1-R4_MC01-2	Chr01	78808	79141	0.523927643174038
MvSl-1064-A1-R4_MC01-1g01738	MvSl-1064-A1-R4_MC01-2	Chr01	79481	80370	0.146540999638086
MvSl-1064-A1-R4_MC01-1g01739	MvSl-1064-A1-R4_MC01-1	Chr01	80441	81806	-0.448742359307619
MvSl-1064-A1-R4_MC01-1g01741	MvSl-1064-A1-R4_MC01-1	Chr01	82333	84625	-0.0425621721780679
MvSl-1064-A1-R4_MC01-1g01742	MvSl-1064-A1-R4_MC01-2	Chr01	82745	84951	-0.151604908524337
MvSl-1064-A1-R4_MC01-1g01743	MvSl-1064-A1-R4_MC01-1	Chr01	84894	86574	-0.0875156096309191
MvSl-1064-A1-R4_MC01-1g01744	MvSl-1064-A1-R4_MC01-2	Chr01	86866	87045	-0.0784099249008952
MvSl-1064-A1-R4_MC01-1g01745	MvSl-1064-A1-R4_MC01-1	Chr01	86967	87292	-0.120818619316458
MvSl-1064-A1-R4_MC01-1g01746	MvSl-1064-A1-R4_MC01-1	Chr01	87426	88128	0.0164280252991485
MvSl-1064-A1-R4_MC01-1g01748	MvSl-1064-A1-R4_MC01-1	Chr01	88284	89008	-0.117331364183616
MvSl-1064-A1-R4_MC01-1g01749	MvSl-1064-A1-R4_MC01-1	Chr01	89101	89709	-0.0255696948801009
MvSl-1064-A1-R4_MC01-1g01750	MvSl-1064-A1-R4_MC01-1	Chr01	90175	90465	-0.137257260590895
MvSl-1064-A1-R4_MC01-1g01751	MvSl-1064-A1-R4_MC01-1	Chr01	91732	94066	0.119359799819332
MvSl-1064-A1-R4_MC01-1g01754	MvSl-1064-A1-R4_MC01-2	Chr01	97489	102257	-0.0526943680579096
MvSl-1064-A1-R4_MC01-1g01755	MvSl-1064-A1-R4_MC01-1	Chr01	98343	99340	0.12517329785534
MvSl-1064-A1-R4_MC01-1g01756	MvSl-1064-A1-R4_MC01-1	Chr01	99569	101557	0.266260260675885
MvSl-1064-A1-R4_MC01-1g01757	MvSl-1064-A1-R4_MC01-2	Chr01	102313	102663	0.038172711740044
MvSl-1064-A1-R4_MC01-1g01758	MvSl-1064-A1-R4_MC01-1	Chr01	102345	102735	-0.357268401785909
MvSl-1064-A1-R4_MC01-1g01760	MvSl-1064-A1-R4_MC01-2	Chr01	102931	107759	-0.0238878462614502
MvSl-1064-A1-R4_MC01-1g01761	MvSl-1064-A1-R4_MC01-1	Chr01	104686	105082	-0.571016531926005
MvSl-1064-A1-R4_MC01-1g01763	MvSl-1064-A1-R4_MC01-1	Chr01	107424	108928	-0.0219043804901906
MvSl-1064-A1-R4_MC01-1g01765	MvSl-1064-A1-R4_MC01-2	Chr01	109906	111144	-0.0452878987829959
MvSl-1064-A1-R4_MC01-1g01766	MvSl-1064-A1-R4_MC01-2	Chr01	111245	113069	-0.0195565382943073
MvSl-1064-A1-R4_MC01-1g01767	MvSl-1064-A1-R4_MC01-1	Chr01	112385	117687	0.149848449862262
MvSl-1064-A1-R4_MC01-1g01768	MvSl-1064-A1-R4_MC01-2	Chr01	113827	116639	0.446927555570169
MvSl-1064-A1-R4_MC01-1g01769	MvSl-1064-A1-R4_MC01-2	Chr01	117575	119790	-0.287148880802205
MvSl-1064-A1-R4_MC01-1g01770	MvSl-1064-A1-R4_MC01-1	Chr01	117869	118075	0.0175952001297351
MvSl-1064-A1-R4_MC01-1g01771	MvSl-1064-A1-R4_MC01-1	Chr01	118140	118733	0.26709300881353
MvSl-1064-A1-R4_MC01-1g01775	MvSl-1064-A1-R4_MC01-1	Chr01	121727	123360	0.0476055475894929
MvSl-1064-A1-R4_MC01-1g01776	MvSl-1064-A1-R4_MC01-2	Chr01	121825	124163	0.0528398005838373
MvSl-1064-A1-R4_MC01-1g01778	MvSl-1064-A1-R4_MC01-2	Chr01	126905	129614	1.06975944673398
MvSl-1064-A1-R4_MC01-1g01779	MvSl-1064-A1-R4_MC01-1	Chr01	127744	129495	0.596149370899601
MvSl-1064-A1-R4_MC01-1g01780	MvSl-1064-A1-R4_MC01-2	Chr01	129678	131320	0.0201467063666761
MvSl-1064-A1-R4_MC01-1g01782	MvSl-1064-A1-R4_MC01-1	Chr01	130098	130541	0.0546232622946592
MvSl-1064-A1-R4_MC01-1g01783	MvSl-1064-A1-R4_MC01-1	Chr01	131345	132820	-1.41727628241662
MvSl-1064-A1-R4_MC01-1g01785	MvSl-1064-A1-R4_MC01-2	Chr01	131474	135462	-0.310192975401878
MvSl-1064-A1-R4_MC01-1g01786	MvSl-1064-A1-R4_MC01-1	Chr01	133861	134311	0.648538572260089
MvSl-1064-A1-R4_MC01-1g01788	MvSl-1064-A1-R4_MC01-1	Chr01	135152	138674	0.100078677110745
MvSl-1064-A1-R4_MC01-1g01789	MvSl-1064-A1-R4_MC01-2	Chr01	135945	138065	0.297880723700716
MvSl-1064-A1-R4_MC01-1g01790	MvSl-1064-A1-R4_MC01-2	Chr01	138617	140551	0.0229080754130787
MvSl-1064-A1-R4_MC01-1g01792	MvSl-1064-A1-R4_MC01-1	Chr01	139680	141036	-0.324368431182901
MvSl-1064-A1-R4_MC01-1g01794	MvSl-1064-A1-R4_MC01-2	Chr01	141451	143951	-0.243996656925226
MvSl-1064-A1-R4_MC01-1g01796	MvSl-1064-A1-R4_MC01-1	Chr01	143961	145787	-0.312158538571686
MvSl-1064-A1-R4_MC01-1g01797	MvSl-1064-A1-R4_MC01-2	Chr01	145083	149260	0.343332240069702
MvSl-1064-A1-R4_MC01-1g01799	MvSl-1064-A1-R4_MC01-2	Chr01	149352	149537	0.241597453462597
MvSl-1064-A1-R4_MC01-1g01800	MvSl-1064-A1-R4_MC01-2	Chr01	150131	151767	0.178347167357748
MvSl-1064-A1-R4_MC01-1g01801	MvSl-1064-A1-R4_MC01-2	Chr01	152307	152821	0.0338987260843477
MvSl-1064-A1-R4_MC01-1g01802	MvSl-1064-A1-R4_MC01-1	Chr01	153279	154906	0.216797643180637
MvSl-1064-A1-R4_MC01-1g01803	MvSl-1064-A1-R4_MC01-2	Chr01	153965	154705	0.262654770106636
MvSl-1064-A1-R4_MC01-1g01804	MvSl-1064-A1-R4_MC01-1	Chr01	155329	157048	0.228768456763097
MvSl-1064-A1-R4_MC01-1g01805	MvSl-1064-A1-R4_MC01-2	Chr01	156507	157066	0.0491033453305547
MvSl-1064-A1-R4_MC01-1g01806	MvSl-1064-A1-R4_MC01-2	Chr01	157454	158792	0.146426982197966
MvSl-1064-A1-R4_MC01-1g01808	MvSl-1064-A1-R4_MC01-2	Chr01	159095	159891	0.171807183726888
MvSl-1064-A1-R4_MC01-1g01809	MvSl-1064-A1-R4_MC01-2	Chr01	160702	162814	0.0363690514507024
MvSl-1064-A1-R4_MC01-1g01810	MvSl-1064-A1-R4_MC01-1	Chr01	160989	161301	-0.0136830569824958
MvSl-1064-A1-R4_MC01-1g01811	MvSl-1064-A1-R4_MC01-1	Chr01	161400	162011	0.182682987137879
MvSl-1064-A1-R4_MC01-1g01812	MvSl-1064-A1-R4_MC01-1	Chr01	163073	165096	-0.155999198906443
MvSl-1064-A1-R4_MC01-1g01813	MvSl-1064-A1-R4_MC01-2	Chr01	163110	164564	0.240512116365132
MvSl-1064-A1-R4_MC01-1g01814	MvSl-1064-A1-R4_MC01-2	Chr01	164989	167859	0.349481964140982
MvSl-1064-A1-R4_MC01-1g01816	MvSl-1064-A1-R4_MC01-2	Chr01	168828	169862	-0.0113025255623509
MvSl-1064-A1-R4_MC01-1g01817	MvSl-1064-A1-R4_MC01-2	Chr01	170688	177559	0.327388186447786
MvSl-1064-A1-R4_MC01-1g01818	MvSl-1064-A1-R4_MC01-1	Chr01	170856	172085	-0.0581466673177842
MvSl-1064-A1-R4_MC01-1g01819	MvSl-1064-A1-R4_MC01-1	Chr01	172464	173411	0.0824571776238101
MvSl-1064-A1-R4_MC01-1g01820	MvSl-1064-A1-R4_MC01-1	Chr01	174222	176203	0.449811818725283
MvSl-1064-A1-R4_MC01-1g01821	MvSl-1064-A1-R4_MC01-1	Chr01	177325	179771	-0.136554736875594
MvSl-1064-A1-R4_MC01-1g01822	MvSl-1064-A1-R4_MC01-1	Chr01	179989	180974	0.370117012975071
MvSl-1064-A1-R4_MC01-1g01823	MvSl-1064-A1-R4_MC01-2	Chr01	180152	181057	-0.539304215662161
MvSl-1064-A1-R4_MC01-1g01824	MvSl-1064-A1-R4_MC01-2	Chr01	183147	185097	0.147937196065878
MvSl-1064-A1-R4_MC01-1g01826	MvSl-1064-A1-R4_MC01-2	Chr01	185263	186838	-0.42490675645238
MvSl-1064-A1-R4_MC01-1g01827	MvSl-1064-A1-R4_MC01-2	Chr01	187113	191879	-0.639826842092737
MvSl-1064-A1-R4_MC01-1g01828	MvSl-1064-A1-R4_MC01-1	Chr01	188081	190102	-0.232329186537544
MvSl-1064-A1-R4_MC01-1g01830	MvSl-1064-A1-R4_MC01-2	Chr01	193362	193753	-0.376003812442758
MvSl-1064-A1-R4_MC01-1g01834	MvSl-1064-A1-R4_MC01-1	Chr01	196406	196696	-0.289766097200766
MvSl-1064-A1-R4_MC01-1g01840	MvSl-1064-A1-R4_MC01-2	Chr01	203961	204488	0.130510300657331
MvSl-1064-A1-R4_MC01-1g01841	MvSl-1064-A1-R4_MC01-2	Chr01	204930	205888	0.246089344853585
MvSl-1064-A1-R4_MC01-1g01843	MvSl-1064-A1-R4_MC01-2	Chr01	206237	206677	-0.131186181461196
MvSl-1064-A1-R4_MC01-1g01844	MvSl-1064-A1-R4_MC01-2	Chr01	207759	208675	0.28060966324912
MvSl-1064-A1-R4_MC01-1g01845	MvSl-1064-A1-R4_MC01-1	Chr01	208885	209391	0.001588930296698
MvSl-1064-A1-R4_MC01-1g01846	MvSl-1064-A1-R4_MC01-1	Chr01	209435	212158	0.276424961697022
MvSl-1064-A1-R4_MC01-1g01849	MvSl-1064-A1-R4_MC01-2	Chr01	213128	214520	-0.0262438273847487
MvSl-1064-A1-R4_MC01-1g01850	MvSl-1064-A1-R4_MC01-1	Chr01	213503	214855	-0.0357127590746106
MvSl-1064-A1-R4_MC01-1g01851	MvSl-1064-A1-R4_MC01-2	Chr01	214605	217333	-0.130873540235672
MvSl-1064-A1-R4_MC01-1g01852	MvSl-1064-A1-R4_MC01-1	Chr01	215051	215275	-0.160524547766245
MvSl-1064-A1-R4_MC01-1g01853	MvSl-1064-A1-R4_MC01-1	Chr01	216288	218016	0.0345109028835442
MvSl-1064-A1-R4_MC01-1g01854	MvSl-1064-A1-R4_MC01-2	Chr01	218170	220822	-0.331170390637592
MvSl-1064-A1-R4_MC01-1g01855	MvSl-1064-A1-R4_MC01-1	Chr01	218298	219658	0.190514648043961
MvSl-1064-A1-R4_MC01-1g01856	MvSl-1064-A1-R4_MC01-1	Chr01	220356	220748	0.0241046736202537
MvSl-1064-A1-R4_MC01-1g01857	MvSl-1064-A1-R4_MC01-1	Chr01	221010	222146	0.14347894353762
MvSl-1064-A1-R4_MC01-1g01858	MvSl-1064-A1-R4_MC01-2	Chr01	221604	222563	0.23288745747975
MvSl-1064-A1-R4_MC01-1g01859	MvSl-1064-A1-R4_MC01-1	Chr01	222918	223767	0.104892984468102
MvSl-1064-A1-R4_MC01-1g01860	MvSl-1064-A1-R4_MC01-2	Chr01	222937	226196	0.0684938545174594
MvSl-1064-A1-R4_MC01-1g01861	MvSl-1064-A1-R4_MC01-1	Chr01	224600	229189	-0.0898946931799789
MvSl-1064-A1-R4_MC01-1g01862	MvSl-1064-A1-R4_MC01-2	Chr01	226298	226627	0.052741117850983
MvSl-1064-A1-R4_MC01-1g01863	MvSl-1064-A1-R4_MC01-2	Chr01	226682	228215	0.115915802320361
MvSl-1064-A1-R4_MC01-1g01864	MvSl-1064-A1-R4_MC01-2	Chr01	228271	229895	0.289666961556558
MvSl-1064-A1-R4_MC01-1g01867	MvSl-1064-A1-R4_MC01-2	Chr01	233843	236295	-0.126813220105145
MvSl-1064-A1-R4_MC01-1g01869	MvSl-1064-A1-R4_MC01-2	Chr01	236989	238466	-0.00431219511309043
MvSl-1064-A1-R4_MC01-1g01870	MvSl-1064-A1-R4_MC01-1	Chr01	238383	242643	0.209508962876735
MvSl-1064-A1-R4_MC01-1g01871	MvSl-1064-A1-R4_MC01-2	Chr01	238981	239297	0.0467368808237643
MvSl-1064-A1-R4_MC01-1g01872	MvSl-1064-A1-R4_MC01-2	Chr01	239944	240135	0.0558969608310027
MvSl-1064-A1-R4_MC01-1g01874	MvSl-1064-A1-R4_MC01-2	Chr01	242790	243815	-0.0698731904392795
MvSl-1064-A1-R4_MC01-1g01875	MvSl-1064-A1-R4_MC01-1	Chr01	243081	244937	0.000232580952707387
MvSl-1064-A1-R4_MC01-1g01876	MvSl-1064-A1-R4_MC01-2	Chr01	244635	246801	0.0395203392043604
MvSl-1064-A1-R4_MC01-1g01877	MvSl-1064-A1-R4_MC01-2	Chr01	247210	250524	0.114260487479212
MvSl-1064-A1-R4_MC01-1g01878	MvSl-1064-A1-R4_MC01-1	Chr01	247532	251651	0.308878279928764
MvSl-1064-A1-R4_MC01-1g01879	MvSl-1064-A1-R4_MC01-2	Chr01	251621	262064	0.0304025019140481
MvSl-1064-A1-R4_MC01-1g01880	MvSl-1064-A1-R4_MC01-1	Chr01	252903	254669	0.462614824277584
MvSl-1064-A1-R4_MC01-1g01881	MvSl-1064-A1-R4_MC01-1	Chr01	255430	257164	0.174818531236255
MvSl-1064-A1-R4_MC01-1g01882	MvSl-1064-A1-R4_MC01-1	Chr01	257524	258981	0.00562628518022105
MvSl-1064-A1-R4_MC01-1g01883	MvSl-1064-A1-R4_MC01-1	Chr01	259208	259788	0.363037580544548
MvSl-1064-A1-R4_MC01-1g01884	MvSl-1064-A1-R4_MC01-1	Chr01	260689	262486	-0.312875220602658
MvSl-1064-A1-R4_MC01-1g01885	MvSl-1064-A1-R4_MC01-2	Chr01	262810	263039	0.204524669162638
MvSl-1064-A1-R4_MC01-1g01886	MvSl-1064-A1-R4_MC01-1	Chr01	263259	265900	-0.121473195648104
MvSl-1064-A1-R4_MC01-1g01887	MvSl-1064-A1-R4_MC01-2	Chr01	263562	265391	-0.24459058654632
MvSl-1064-A1-R4_MC01-1g01888	MvSl-1064-A1-R4_MC01-2	Chr01	266009	266376	-0.388490547790117
MvSl-1064-A1-R4_MC01-1g01889	MvSl-1064-A1-R4_MC01-2	Chr01	266776	267597	0.0360239863735583
MvSl-1064-A1-R4_MC01-1g01890	MvSl-1064-A1-R4_MC01-1	Chr01	268099	272189	0.121529187273121
MvSl-1064-A1-R4_MC01-1g01891	MvSl-1064-A1-R4_MC01-2	Chr01	268160	269557	-0.203688250578169
MvSl-1064-A1-R4_MC01-1g01892	MvSl-1064-A1-R4_MC01-2	Chr01	269901	270905	-0.638508141412429
MvSl-1064-A1-R4_MC01-1g01893	MvSl-1064-A1-R4_MC01-2	Chr01	271193	272634	0.0840083829695534
MvSl-1064-A1-R4_MC01-1g01895	MvSl-1064-A1-R4_MC01-2	Chr01	273921	277133	-0.207794654527421
MvSl-1064-A1-R4_MC01-1g01896	MvSl-1064-A1-R4_MC01-1	Chr01	275112	275783	-0.165956105759155
MvSl-1064-A1-R4_MC01-1g01897	MvSl-1064-A1-R4_MC01-1	Chr01	276238	278053	-0.0182884058995527
MvSl-1064-A1-R4_MC01-1g01898	MvSl-1064-A1-R4_MC01-2	Chr01	277610	283254	-0.0863263891000277
MvSl-1064-A1-R4_MC01-1g01899	MvSl-1064-A1-R4_MC01-1	Chr01	278463	281477	0.164199653917049
MvSl-1064-A1-R4_MC01-1g01900	MvSl-1064-A1-R4_MC01-1	Chr01	282789	284551	-0.120467061221688
MvSl-1064-A1-R4_MC01-1g01901	MvSl-1064-A1-R4_MC01-1	Chr01	284671	287579	-0.067959343761404
MvSl-1064-A1-R4_MC01-1g01902	MvSl-1064-A1-R4_MC01-2	Chr01	285344	285855	0.158152093053065
MvSl-1064-A1-R4_MC01-1g01903	MvSl-1064-A1-R4_MC01-2	Chr01	287495	289865	-1.24390517499149
MvSl-1064-A1-R4_MC01-1g01904	MvSl-1064-A1-R4_MC01-1	Chr01	287915	288953	-0.238812203532176
MvSl-1064-A1-R4_MC01-1g01905	MvSl-1064-A1-R4_MC01-1	Chr01	290125	291307	0.460374124699271
MvSl-1064-A1-R4_MC01-1g01906	MvSl-1064-A1-R4_MC01-2	Chr01	290558	296486	0.357879327666663
MvSl-1064-A1-R4_MC01-1g01907	MvSl-1064-A1-R4_MC01-1	Chr01	291621	294730	-0.0240192449748733
MvSl-1064-A1-R4_MC01-1g01909	MvSl-1064-A1-R4_MC01-2	Chr01	297740	299297	-0.629852794272002
MvSl-1064-A1-R4_MC01-1g01910	MvSl-1064-A1-R4_MC01-1	Chr01	299483	300632	0.0541875732432832
MvSl-1064-A1-R4_MC01-1g01911	MvSl-1064-A1-R4_MC01-2	Chr01	300199	302679	-0.816676213221177
MvSl-1064-A1-R4_MC01-1g01912	MvSl-1064-A1-R4_MC01-1	Chr01	301838	303100	-0.0691773949492801
MvSl-1064-A1-R4_MC01-1g01913	MvSl-1064-A1-R4_MC01-1	Chr01	303683	306412	0.102170489193542
MvSl-1064-A1-R4_MC01-1g01915	MvSl-1064-A1-R4_MC01-1	Chr01	307234	308228	0.0855082595332051
MvSl-1064-A1-R4_MC01-1g01916	MvSl-1064-A1-R4_MC01-1	Chr01	308484	309329	-0.025419048957353
MvSl-1064-A1-R4_MC01-1g01917	MvSl-1064-A1-R4_MC01-2	Chr01	308530	315503	-0.252718107495959
MvSl-1064-A1-R4_MC01-1g01918	MvSl-1064-A1-R4_MC01-1	Chr01	309489	311864	0.0657483065352351
MvSl-1064-A1-R4_MC01-1g01919	MvSl-1064-A1-R4_MC01-1	Chr01	312169	314075	0.022415188107791
MvSl-1064-A1-R4_MC01-1g01921	MvSl-1064-A1-R4_MC01-1	Chr01	314286	314458	-0.469135627648374
MvSl-1064-A1-R4_MC01-1g01922	MvSl-1064-A1-R4_MC01-1	Chr01	314576	314734	0.580093243300617
MvSl-1064-A1-R4_MC01-1g01923	MvSl-1064-A1-R4_MC01-1	Chr01	314840	314995	0.0927971036773149
MvSl-1064-A1-R4_MC01-1g01924	MvSl-1064-A1-R4_MC01-1	Chr01	315429	317801	0.133798254535821
MvSl-1064-A1-R4_MC01-1g01925	MvSl-1064-A1-R4_MC01-2	Chr01	316100	319295	0.0484191653928735
MvSl-1064-A1-R4_MC01-1g01926	MvSl-1064-A1-R4_MC01-1	Chr01	318422	318709	-0.612445441601547
MvSl-1064-A1-R4_MC01-1g01927	MvSl-1064-A1-R4_MC01-2	Chr01	319361	320655	-0.0594069099435931
MvSl-1064-A1-R4_MC01-1g01928	MvSl-1064-A1-R4_MC01-1	Chr01	320702	322674	-0.0517368139788868
MvSl-1064-A1-R4_MC01-1g01929	MvSl-1064-A1-R4_MC01-2	Chr01	321079	322002	-0.145359772559488
MvSl-1064-A1-R4_MC01-1g01931	MvSl-1064-A1-R4_MC01-1	Chr01	322729	323065	-0.399053646285246
MvSl-1064-A1-R4_MC01-1g01932	MvSl-1064-A1-R4_MC01-1	Chr01	323490	324253	0.312846447515281
MvSl-1064-A1-R4_MC01-1g01934	MvSl-1064-A1-R4_MC01-1	Chr01	325456	328312	-0.070926346903915
MvSl-1064-A1-R4_MC01-1g01935	MvSl-1064-A1-R4_MC01-2	Chr01	328035	328200	0.119517199148596
MvSl-1064-A1-R4_MC01-1g01936	MvSl-1064-A1-R4_MC01-2	Chr01	328322	328912	-0.236707103947278
MvSl-1064-A1-R4_MC01-1g01938	MvSl-1064-A1-R4_MC01-2	Chr01	330192	331523	-0.154876178556337
MvSl-1064-A1-R4_MC01-1g01939	MvSl-1064-A1-R4_MC01-2	Chr01	332185	334318	-0.0685219747157924
MvSl-1064-A1-R4_MC01-1g01940	MvSl-1064-A1-R4_MC01-1	Chr01	332451	332689	-0.162654567168928
MvSl-1064-A1-R4_MC01-1g01941	MvSl-1064-A1-R4_MC01-1	Chr01	333459	336044	0.019391511885161
MvSl-1064-A1-R4_MC01-1g01942	MvSl-1064-A1-R4_MC01-2	Chr01	334834	336748	-0.152112077065426
MvSl-1064-A1-R4_MC01-1g01943	MvSl-1064-A1-R4_MC01-2	Chr01	337172	339660	-0.00406529481448047
MvSl-1064-A1-R4_MC01-1g01944	MvSl-1064-A1-R4_MC01-1	Chr01	337463	339242	0.419146458974615
MvSl-1064-A1-R4_MC01-1g01945	MvSl-1064-A1-R4_MC01-2	Chr01	339925	340566	-0.0428392006922314
MvSl-1064-A1-R4_MC01-1g01946	MvSl-1064-A1-R4_MC01-1	Chr01	340166	341504	-0.161501588258299
MvSl-1064-A1-R4_MC01-1g01947	MvSl-1064-A1-R4_MC01-2	Chr01	341106	343660	-0.0288906288524389
MvSl-1064-A1-R4_MC01-1g01948	MvSl-1064-A1-R4_MC01-1	Chr01	341933	349297	0.00815881087004948
MvSl-1064-A1-R4_MC01-1g01949	MvSl-1064-A1-R4_MC01-2	Chr01	344361	347003	-0.0490437163409273
MvSl-1064-A1-R4_MC01-1g01950	MvSl-1064-A1-R4_MC01-2	Chr01	347651	349417	-0.173960714349419
MvSl-1064-A1-R4_MC01-1g01951	MvSl-1064-A1-R4_MC01-1	Chr01	349726	351312	-0.129271320311867
MvSl-1064-A1-R4_MC01-1g01953	MvSl-1064-A1-R4_MC01-2	Chr01	350124	350737	0.102130189558457
MvSl-1064-A1-R4_MC01-1g01954	MvSl-1064-A1-R4_MC01-1	Chr01	351493	351952	0.231019223964636
MvSl-1064-A1-R4_MC01-1g01955	MvSl-1064-A1-R4_MC01-2	Chr01	352636	356043	0.13670451012351
MvSl-1064-A1-R4_MC01-1g01958	MvSl-1064-A1-R4_MC01-1	Chr01	357086	358449	-0.364748943007566
MvSl-1064-A1-R4_MC01-1g01959	MvSl-1064-A1-R4_MC01-2	Chr01	358109	359841	-0.308601845802603
MvSl-1064-A1-R4_MC01-1g01960	MvSl-1064-A1-R4_MC01-1	Chr01	359152	362478	-0.180471309604951
MvSl-1064-A1-R4_MC01-1g01962	MvSl-1064-A1-R4_MC01-1	Chr01	364490	366279	0.551845964211764
MvSl-1064-A1-R4_MC01-1g01965	MvSl-1064-A1-R4_MC01-1	Chr01	371208	374469	-0.201068883420895
MvSl-1064-A1-R4_MC01-1g01966	MvSl-1064-A1-R4_MC01-2	Chr01	373022	373914	0.0577184189598111
MvSl-1064-A1-R4_MC01-1g01967	MvSl-1064-A1-R4_MC01-2	Chr01	374780	375683	0.408868505240708
MvSl-1064-A1-R4_MC01-1g01968	MvSl-1064-A1-R4_MC01-1	Chr01	374831	375519	0.144939395581644
MvSl-1064-A1-R4_MC01-1g01969	MvSl-1064-A1-R4_MC01-1	Chr01	376200	379208	0.171406390126179
MvSl-1064-A1-R4_MC01-1g01971	MvSl-1064-A1-R4_MC01-2	Chr01	377802	379627	0.500916313529852
MvSl-1064-A1-R4_MC01-1g01972	MvSl-1064-A1-R4_MC01-1	Chr01	379579	380191	-0.105174982061345
MvSl-1064-A1-R4_MC01-1g01973	MvSl-1064-A1-R4_MC01-2	Chr01	379911	381720	0.0639920467644803
MvSl-1064-A1-R4_MC01-1g01974	MvSl-1064-A1-R4_MC01-1	Chr01	380746	387552	-0.0205606703533318
MvSl-1064-A1-R4_MC01-1g01975	MvSl-1064-A1-R4_MC01-2	Chr01	382362	382675	0.299009704473912
