gene	perc	gid	chr	lqqogCPM	logFC.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_A1g00694	98.721	MvSl-1064-A1-R4_A1g00694	aMAT	7.29368690820427	-0.197895490406907	0.948575737824405
MvSl-1064-A1-R4_A1g00718	97.609	MvSl-1064-A1-R4_A1g00718	aMAT	5.23155766743447	-1.03997234267757	0.00229771188442252
MvSl-1064-A1-R4_A1g00726	94.309	MvSl-1064-A1-R4_A1g00726	aMAT	7.51065588827343	0.31161577323386	0.728923197790293
MvSl-1064-A1-R4_A1g00732	99.526	MvSl-1064-A1-R4_A1g00732	aMAT	6.36368407794076	0.418964567530459	0.402120123879289
MvSl-1064-A1-R4_A1g00749	93.465	MvSl-1064-A1-R4_A1g00749	aMAT	7.4856140641798	0.496680815425074	0.630315997216949
MvSl-1064-A1-R4_A1g00750	99.725	MvSl-1064-A1-R4_A1g00750	aMAT	6.05083405923487	-0.0123117063719707	0.999958419202852
MvSl-1064-A1-R4_A1g00751	98.560	MvSl-1064-A1-R4_A1g00751	aMAT	8.06848568563047	0.330966011198294	0.726058246511695
MvSl-1064-A1-R4_A1g00756	91.549	MvSl-1064-A1-R4_A1g00756	aMAT	0.437692262489302	0.00213008998630065	0.999958419202852
MvSl-1064-A1-R4_A1g00757	91.815	MvSl-1064-A1-R4_A1g00757	aMAT	1.90250746073877	0.227771881506307	0.999958419202852
MvSl-1064-A1-R4_A1g00772	90.833	MvSl-1064-A1-R4_A1g00772	aMAT	4.15018166339005	0.408200650259874	0.870622395391308
MvSl-1064-A1-R4_A1g00778	95.889	MvSl-1064-A1-R4_A1g00778	aMAT	4.82738254402568	-0.38590472972079	0.755032352853083
MvSl-1064-A1-R4_A1g00779	95.755	MvSl-1064-A1-R4_A1g00779	aMAT	8.04180909720405	-0.654128400582474	0.0714640351540523
MvSl-1064-A1-R4_A1g00794	98.230	MvSl-1064-A1-R4_A1g00794	aMAT	5.24756663460192	-0.0169019637212085	0.999958419202852
MvSl-1064-A1-R4_A1g00800	99.312	MvSl-1064-A1-R4_A1g00800	aMAT	6.81588253612189	0.846571443694008	0.000546173370713037
MvSl-1064-A1-R4_A1g00801	99.425	MvSl-1064-A1-R4_A1g00801	aMAT	3.66980014710168	0.0315014499007696	0.999958419202852
MvSl-1064-A1-R4_A1g00804	99.649	MvSl-1064-A1-R4_A1g00804	aMAT	1.84473529380773	-2.26732739470134	1.72898409367985e-05
MvSl-1064-A1-R4_A1g00832	95.954	MvSl-1064-A1-R4_A1g00832	aMAT	7.42077396491863	-0.101008858754439	0.999958419202852
MvSl-1064-A1-R4_A1g00835	84.722	MvSl-1064-A1-R4_A1g00835	aMAT	4.36863237224011	-4.21139954916937	2.52881004996714e-35
MvSl-1064-A1-R4_A1g00840	91.077	MvSl-1064-A1-R4_A1g00840	aMAT	6.7297109431594	-0.270688656685733	0.734931030132813
MvSl-1064-A1-R4_A1g00842	80.899	MvSl-1064-A1-R4_A1g00842	aMAT	7.44433930550374	0.358832298449866	0.732103455332757
MvSl-1064-A1-R4_A1g00843	90.566	MvSl-1064-A1-R4_A1g00843	aMAT	3.9338758298013	0.646969294654539	0.294977936438049
MvSl-1064-A1-R4_A1g00845	93.563	MvSl-1064-A1-R4_A1g00845	aMAT	6.71043139918238	-0.0382603242771106	0.999958419202852
MvSl-1064-A1-R4_A1g00853	93.922	MvSl-1064-A1-R4_A1g00853	aMAT	7.43225327766646	1.60202969465559	5.80198014725939e-13
MvSl-1064-A1-R4_A1g00854	92.000	MvSl-1064-A1-R4_A1g00854	aMAT	7.95255019074025	-0.781634241066068	0.0167911041307617
MvSl-1064-A1-R4_A1g00869	97.865	MvSl-1064-A1-R4_A1g00869	aMAT	9.26550898281914	0.783136283315317	0.200107176996728
MvSl-1064-A1-R4_A1g00886	91.326	MvSl-1064-A1-R4_A1g00886	aMAT	4.68167121106266	-0.728654195599335	0.0611232272270721
MvSl-1064-A1-R4_A1g00911	100.000	MvSl-1064-A1-R4_A1g00911	aMAT	6.59929293005323	0.220741494733949	0.950573282458693
MvSl-1064-A1-R4_A1g00912	99.120	MvSl-1064-A1-R4_A1g00912	aMAT	5.45523408684571	0.202295332638458	0.98712979748534
MvSl-1064-A1-R4_A1g00920	94.801	MvSl-1064-A1-R4_A1g00920	aMAT	5.77938655567158	0.945533516235328	0.00120880603683284
MvSl-1064-A1-R4_A1g00921	94.853	MvSl-1064-A1-R4_A1g00921	aMAT	7.42288484979724	-0.141311490183061	0.999958419202852
MvSl-1064-A1-R4_A1g00922	96.674	MvSl-1064-A1-R4_A1g00922	aMAT	6.55577713289889	-0.258848305795529	0.779702415685909
MvSl-1064-A1-R4_A1g00923	97.087	MvSl-1064-A1-R4_A1g00923	aMAT	3.81587210218896	-1.14939674192045	0.00658205900247962
MvSl-1064-A1-R4_A1g00929	96.190	MvSl-1064-A1-R4_A1g00929	aMAT	0.230060429100657	-2.77792479696371	0.000195102822188411
MvSl-1064-A1-R4_A1g00956	89.872	MvSl-1064-A1-R4_A1g00956	aMAT	6.00171105436309	-1.56857892827048	2.17855845550681e-11
MvSl-1064-A1-R4_A1g00957	95.359	MvSl-1064-A1-R4_A1g00957	aMAT	5.08322307579534	-0.331606852239387	0.762595893428536
MvSl-1064-A1-R4_A1g00958	98.459	MvSl-1064-A1-R4_A1g00958	aMAT	6.84093534886247	0.559962839633071	0.0660199984636945
MvSl-1064-A1-R4_A1g00959	97.059	MvSl-1064-A1-R4_A1g00959	aMAT	4.97589969122206	-1.92935936374581	7.96820706335393e-13
MvSl-1064-A1-R4_A1g00960	90.749	MvSl-1064-A1-R4_A1g00960	aMAT	7.80186122038074	0.0164973059576573	0.999958419202852
MvSl-1064-A1-R4_A1g00968	86.182	MvSl-1064-A1-R4_A1g00968	aMAT	6.14351855339629	0.0750828047584943	0.999958419202852
MvSl-1064-A1-R4_A1g00969	100.000	MvSl-1064-A1-R4_A1g00969	aMAT	2.19720198494609	-0.807823085996603	0.29307148821213
MvSl-1064-A1-R4_A1g00970	98.511	MvSl-1064-A1-R4_A1g00970	aMAT	6.78955132924306	-0.873348638123395	0.000377689557857039
MvSl-1064-A1-R4_A1g00971	95.349	MvSl-1064-A1-R4_A1g00971	aMAT	5.63924569494693	0.545396326890647	0.310791406071417
MvSl-1064-A1-R4_A1g00972	96.073	MvSl-1064-A1-R4_A1g00972	aMAT	6.17458799924898	1.76142274328535	1.25181652569636e-13
MvSl-1064-A1-R4_A1g00977	95.973	MvSl-1064-A1-R4_A1g00977	aMAT	3.73999343005443	0.509087203165349	0.631649804587787
MvSl-1064-A1-R4_A1g00997	90.513	MvSl-1064-A1-R4_A1g00997	aMAT	6.06799219365409	2.95453030625525	1.95249867046224e-39
MvSl-1064-A1-R4_A1g00998	96.957	MvSl-1064-A1-R4_A1g00998	aMAT	4.64985595952867	-0.36983637000738	0.770296811882163
MvSl-1064-A1-R4_A1g01017	96.529	MvSl-1064-A1-R4_A1g01017	aMAT	8.22404111201512	0.258676241305112	0.903803105605063
MvSl-1064-A1-R4_A1g01038	97.083	MvSl-1064-A1-R4_A1g01038	aMAT	8.08640611884476	-2.44804904424862	1.54044062397733e-12
MvSl-1064-A1-R4_A1g01045	97.349	MvSl-1064-A1-R4_A1g01045	aMAT	2.20391123660666	-2.98502790641293	2.49479278399414e-07
MvSl-1064-A1-R4_A1g01127	87.179	MvSl-1064-A1-R4_A1g01127	aMAT	1.29265368759571	-0.896398973558561	0.439041914123674
MvSl-1064-A1-R4_A1g01129	95.213	MvSl-1064-A1-R4_A1g01129	aMAT	6.989945421412	0.370505649507511	0.418578881101168
MvSl-1064-A1-R4_A1g01136	91.553	MvSl-1064-A1-R4_A1g01136	aMAT	3.70277387921649	3.95083490661759	2.86575327404571e-22
MvSl-1064-A1-R4_A1g01137	95.966	MvSl-1064-A1-R4_A1g01137	aMAT	6.62899501269224	0.636191170333576	0.0223268543637125
MvSl-1064-A1-R4_A1g01154	97.283	MvSl-1064-A1-R4_A1g01154	aMAT	7.30027224059932	0.0722840500311432	0.999958419202852
MvSl-1064-A1-R4_A1g01159	97.642	MvSl-1064-A1-R4_A1g01159	aMAT	7.05077735077279	-0.337264476717181	0.572158633197041
MvSl-1064-A1-R4_A1g01160	99.156	MvSl-1064-A1-R4_A1g01160	aMAT	7.22014193524075	-0.323252528088729	0.634699303376623
MvSl-1064-A1-R4_A1g01161	99.487	MvSl-1064-A1-R4_A1g01161	aMAT	5.79356280282939	0.274503856702017	0.82016500261981
MvSl-1064-A1-R4_A1g01162	93.548	MvSl-1064-A1-R4_A1g01162	aMAT	3.00531525336697	-5.46680016060322	3.83890586571499e-29
MvSl-1064-A1-R4_A1g01163	97.357	MvSl-1064-A1-R4_A1g01163	aMAT	3.95701026938193	-3.61809830778806	3.52877083222316e-26
MvSl-1064-A1-R4_A1g01164	85.158	MvSl-1064-A1-R4_A1g01164	aMAT	5.64088488288373	0.771436125356979	0.0056286490585501
MvSl-1064-A1-R4_A1g01173	88.333	MvSl-1064-A1-R4_A1g01173	aMAT	7.3309171558268	-0.243338540920098	0.855809159841904
MvSl-1064-A1-R4_A1g01184	95.533	MvSl-1064-A1-R4_A1g01184	aMAT	7.35177182667547	-0.485461094426326	0.222201180800149
MvSl-1064-A1-R4_A1g01189	95.965	MvSl-1064-A1-R4_A1g01189	aMAT	7.10690934610784	-0.517444208355676	0.180638942318138
MvSl-1064-A1-R4_A1g01212	98.109	MvSl-1064-A1-R4_A1g01212	aMAT	3.68478415072871	1.98008134205863	1.65193559951866e-05
MvSl-1064-A1-R4_A1g01219	90.363	MvSl-1064-A1-R4_A1g01219	aMAT	11.2476952559751	0.90240438609968	0.256994245291515
MvSl-1064-A1-R4_A1g01220	86.245	MvSl-1064-A1-R4_A1g01220	aMAT	7.58838563419469	-3.43352633686467	2.91550969282192e-50
MvSl-1064-A1-R4_A1g01227	96.532	MvSl-1064-A1-R4_A1g01227	aMAT	7.51430684188607	0.282165255986778	0.945084765505755
MvSl-1064-A1-R4_A1g01228	99.454	MvSl-1064-A1-R4_A1g01228	aMAT	3.42851028560207	-0.117342920769189	0.999958419202852
MvSl-1064-A1-R4_A1g01252	86.293	MvSl-1064-A1-R4_A1g01252	aMAT	7.07587299484827	-0.196291943303698	0.939446751972562
MvSl-1064-A1-R4_A1g01253	95.266	MvSl-1064-A1-R4_A1g01253	aMAT	6.64061894270218	0.883920257920335	0.00134978393040205
MvSl-1064-A1-R4_A1g01261	96.151	MvSl-1064-A1-R4_A1g01261	aMAT	10.6590402717022	2.08306420383073	4.78675953782367e-07
MvSl-1064-A1-R4_A1g01271	94.891	MvSl-1064-A1-R4_A1g01271	aMAT	7.83479835248642	0.50272432454752	0.452830753006791
MvSl-1064-A1-R4_A1g01272	98.907	MvSl-1064-A1-R4_A1g01272	aMAT	9.2456699780809	-0.12717276984101	0.999958419202852
MvSl-1064-A1-R4_A1g01282	89.286	MvSl-1064-A1-R4_A1g01282	aMAT	2.37841757599337	-6.17656711296061	4.93815991278267e-28
MvSl-1064-A1-R4_A1g01288	97.778	MvSl-1064-A1-R4_A1g01288	aMAT	4.56884374065588	0.255293136064825	0.985153677522191
MvSl-1064-A1-R4_A1g01290	90.423	MvSl-1064-A1-R4_A1g01290	aMAT	5.49401017012976	-0.0864691264978293	0.999958419202852
MvSl-1064-A1-R4_A1g01347	97.412	MvSl-1064-A1-R4_A1g01347	aMAT	6.92006136598164	-1.10086985403714	3.11972266666973e-07
MvSl-1064-A1-R4_A1g01348	98.862	MvSl-1064-A1-R4_A1g01348	aMAT	7.38586435705897	-0.153025609346111	0.999958419202852
MvSl-1064-A1-R4_A1g01350	98.887	MvSl-1064-A1-R4_A1g01350	aMAT	6.01078614475089	0.145950771156084	0.999958419202852
MvSl-1064-A1-R4_A1g01351	99.283	MvSl-1064-A1-R4_A1g01351	aMAT	10.2007273050467	0.0698214153422044	0.999958419202852
MvSl-1064-A1-R4_A1g01358	96.053	MvSl-1064-A1-R4_A1g01358	aMAT	2.12941828887106	-1.31074222160522	0.011190976005205
MvSl-1064-A1-R4_A1g01359	94.703	MvSl-1064-A1-R4_A1g01359	aMAT	5.69625277644843	0.921473077031638	0.00229771188442252
MvSl-1064-A1-R4_A1g01366	96.834	MvSl-1064-A1-R4_A1g01366	aMAT	6.34368663772483	0.0716358126680046	0.999958419202852
MvSl-1064-A1-R4_A1g01367	90.878	MvSl-1064-A1-R4_A1g01367	aMAT	4.61642144261748	-0.360021701180448	0.76357306196224
MvSl-1064-A1-R4_A1g01368	94.717	MvSl-1064-A1-R4_A1g01368	aMAT	6.05312647324663	0.20062964817019	0.999958419202852
MvSl-1064-A1-R4_A1g01369	93.978	MvSl-1064-A1-R4_A1g01369	aMAT	9.07781542980283	-0.615115419443242	0.310791406071417
MvSl-1064-A1-R4_A1g01376	82.588	MvSl-1064-A1-R4_A1g01376	aMAT	6.92104670934952	-0.932916599957486	0.000400138240700445
MvSl-1064-A1-R4_A1g01384	93.948	MvSl-1064-A1-R4_A1g01384	aMAT	7.78333308207343	0.957219371976048	0.000274987163968858
MvSl-1064-A1-R4_A1g01385	95.358	MvSl-1064-A1-R4_A1g01385	aMAT	4.98182068019691	-0.108222876826289	0.999958419202852
MvSl-1064-A1-R4_A1g01388	96.791	MvSl-1064-A1-R4_A1g01388	aMAT	5.44225503944372	-0.405275717499041	0.781615122913872
MvSl-1064-A1-R4_A1g01389	94.845	MvSl-1064-A1-R4_A1g01389	aMAT	6.71942939373086	0.424743351463266	0.425618247409483
MvSl-1064-A1-R4_A1g01392	96.538	MvSl-1064-A1-R4_A1g01392	aMAT	5.61710574413742	0.221441848212345	0.954006240622333
MvSl-1064-A1-R4_A1g01406	99.510	MvSl-1064-A1-R4_A1g01406	aMAT	11.2452701958953	0.843617030265832	0.286474772025617
MvSl-1064-A1-R4_A1g01407	96.334	MvSl-1064-A1-R4_A1g01407	aMAT	6.77267363587305	0.376756806817499	0.395827788921264
MvSl-1064-A1-R4_A1g01413	100.000	MvSl-1064-A1-R4_A1g01413	aMAT	1.97685724772023	0.072044875963578	0.999958419202852
MvSl-1064-A1-R4_A1g01415	98.901	MvSl-1064-A1-R4_A1g01415	aMAT	6.86145461261478	-0.393851400105058	0.418578881101168
MvSl-1064-A1-R4_A1g01418	94.475	MvSl-1064-A1-R4_A1g01418	aMAT	3.82017377433247	0.285774401538263	0.981693070868254
MvSl-1064-A1-R4_A1g01431	95.620	MvSl-1064-A1-R4_A1g01431	aMAT	6.81964758071753	-0.0596902112969284	0.999958419202852
MvSl-1064-A1-R4_A1g01432	97.006	MvSl-1064-A1-R4_A1g01432	aMAT	4.7974067590908	-1.15963539548225	0.00146895103062819
MvSl-1064-A1-R4_A1g01440	100.000	MvSl-1064-A1-R4_A1g01440	aMAT	6.95228582581608	-0.0419390925635126	0.999958419202852
MvSl-1064-A1-R4_A1g01441	100.000	MvSl-1064-A1-R4_A1g01441	aMAT	6.2232918702212	0.0383086349278671	0.999958419202852
MvSl-1064-A1-R4_A1g01444	100.000	MvSl-1064-A1-R4_A1g01444	aMAT	11.2072241213379	-0.0632067319986562	0.999958419202852
MvSl-1064-A1-R4_A1g01445	100.000	MvSl-1064-A1-R4_A1g01445	aMAT	7.45130901503878	-0.0365020148488166	0.999958419202852
MvSl-1064-A1-R4_A1g01446	100.000	MvSl-1064-A1-R4_A1g01446	aMAT	5.25311557141971	-0.325149446050536	0.770948516209346
MvSl-1064-A1-R4_A1g01447	100.000	MvSl-1064-A1-R4_A1g01447	aMAT	6.08549230527906	-0.141031684000185	0.999958419202852
MvSl-1064-A1-R4_A1g01448	100.000	MvSl-1064-A1-R4_A1g01448	aMAT	2.08611211908666	-0.0376482548759038	0.999958419202852
MvSl-1064-A1-R4_A1g01450	100.000	MvSl-1064-A1-R4_A1g01450	aMAT	4.79029445909909	-0.140798154751891	0.999958419202852
MvSl-1064-A1-R4_A1g01451	100.000	MvSl-1064-A1-R4_A1g01451	aMAT	5.38731488794947	0.00399082915125898	0.999958419202852
MvSl-1064-A1-R4_A1g01453	100.000	MvSl-1064-A1-R4_A1g01453	aMAT	7.95071170616801	-0.485091207971924	0.311610589991885
MvSl-1064-A1-R4_A1g01454	100.000	MvSl-1064-A1-R4_A1g01454	aMAT	2.59699594099065	0.16478745157054	0.999958419202852
MvSl-1064-A1-R4_A1g01455	100.000	MvSl-1064-A1-R4_A1g01455	aMAT	3.05078276681699	0.265686675492288	0.999958419202852
MvSl-1064-A1-R4_A1g01456	100.000	MvSl-1064-A1-R4_A1g01456	aMAT	2.91847244698499	0.347804662488141	0.969431244023445
MvSl-1064-A1-R4_A1g01457	100.000	MvSl-1064-A1-R4_A1g01457	aMAT	3.30284211804531	0.203479384157403	0.999958419202852
MvSl-1064-A1-R4_A1g01458	100.000	MvSl-1064-A1-R4_A1g01458	aMAT	6.64762710313126	0.112703934419169	0.999958419202852
MvSl-1064-A1-R4_A1g01460	100.000	MvSl-1064-A1-R4_A1g01460	aMAT	6.95051420853226	-0.108500821663793	0.999958419202852
MvSl-1064-A1-R4_A1g01461	100.000	MvSl-1064-A1-R4_A1g01461	aMAT	6.26727154492203	0.00737838487276538	0.999958419202852
MvSl-1064-A1-R4_A1g01462	100.000	MvSl-1064-A1-R4_A1g01462	aMAT	7.45945585855245	0.261111031368894	0.836952696190881
MvSl-1064-A1-R4_A1g01465	100.000	MvSl-1064-A1-R4_A1g01465	aMAT	3.13283441491781	0.549349498797049	0.722217925495915
MvSl-1064-A1-R4_A1g01466	100.000	MvSl-1064-A1-R4_A1g01466	aMAT	6.568804473196	-0.0803401936677486	0.999958419202852
MvSl-1064-A1-R4_A1g01467	100.000	MvSl-1064-A1-R4_A1g01467	aMAT	5.68196557367633	-0.0673441127114442	0.999958419202852
MvSl-1064-A1-R4_A1g01468	100.000	MvSl-1064-A1-R4_A1g01468	aMAT	5.67505259391682	-0.223213305882832	0.940149944012569
MvSl-1064-A1-R4_A1g01469	100.000	MvSl-1064-A1-R4_A1g01469	aMAT	0.134934881777528	-0.012777942117294	0.999958419202852
MvSl-1064-A1-R4_A1g01470	100.000	MvSl-1064-A1-R4_A1g01470	aMAT	5.67500214838496	0.198377479950982	0.999958419202852
MvSl-1064-A1-R4_A1g01471	100.000	MvSl-1064-A1-R4_A1g01471	aMAT	6.69319979437724	0.0133834416404223	0.999958419202852
MvSl-1064-A1-R4_A1g01472	100.000	MvSl-1064-A1-R4_A1g01472	aMAT	5.80306821152306	0.0801603597080558	0.999958419202852
MvSl-1064-A1-R4_A1g01473	100.000	MvSl-1064-A1-R4_A1g01473	aMAT	7.90228768508858	-0.0673371259188746	0.999958419202852
MvSl-1064-A1-R4_A1g01474	100.000	MvSl-1064-A1-R4_A1g01474	aMAT	0.996911734593933	-0.175437614491989	0.999958419202852
MvSl-1064-A1-R4_A1g01475	100.000	MvSl-1064-A1-R4_A1g01475	aMAT	0.215378303995868	-1.04833546890147	0.413577819807938
MvSl-1064-A1-R4_A1g01476	100.000	MvSl-1064-A1-R4_A1g01476	aMAT	4.44265514658498	-0.162510547928055	0.999958419202852
MvSl-1064-A1-R4_A1g01477	100.000	MvSl-1064-A1-R4_A1g01477	aMAT	7.07728598517947	0.0910243299635147	0.999958419202852
MvSl-1064-A1-R4_A1g01478	100.000	MvSl-1064-A1-R4_A1g01478	aMAT	0.535952944768191	0.620669911659167	0.828739640355456
MvSl-1064-A1-R4_A1g01479	100.000	MvSl-1064-A1-R4_A1g01479	aMAT	4.36515616681455	0.538807867098644	0.418578881101168
MvSl-1064-A1-R4_A1g01480	100.000	MvSl-1064-A1-R4_A1g01480	aMAT	1.15671892490901	0.234694115780031	0.999958419202852
MvSl-1064-A1-R4_A1g01481	100.000	MvSl-1064-A1-R4_A1g01481	aMAT	1.80299339085681	0.0103076568641589	0.999958419202852
MvSl-1064-A1-R4_A1g01484	100.000	MvSl-1064-A1-R4_A1g01484	aMAT	1.50422904536865	1.09768381665265	0.109693541556699
MvSl-1064-A1-R4_A1g01485	100.000	MvSl-1064-A1-R4_A1g01485	aMAT	6.85516192792333	0.200082739656739	0.950853858775511
MvSl-1064-A1-R4_A1g01486	100.000	MvSl-1064-A1-R4_A1g01486	aMAT	6.15295165881619	-0.281833757463826	0.82016500261981
MvSl-1064-A1-R4_A1g01487	100.000	MvSl-1064-A1-R4_A1g01487	aMAT	9.37957635454221	0.54463488291319	0.577456607240883
MvSl-1064-A1-R4_A1g01488	100.000	MvSl-1064-A1-R4_A1g01488	aMAT	9.57232453883705	-0.514368775803522	0.536018569203659
MvSl-1064-A1-R4_A1g01489	100.000	MvSl-1064-A1-R4_A1g01489	aMAT	6.07752312118571	-0.0518835845915134	0.999958419202852
MvSl-1064-A1-R4_A1g01494	100.000	MvSl-1064-A1-R4_A1g01494	aMAT	6.26512482687747	-0.0777954107790991	0.999958419202852
MvSl-1064-A1-R4_A1g01495	100.000	MvSl-1064-A1-R4_A1g01495	aMAT	5.39534874427707	-0.202284898815349	0.999958419202852
MvSl-1064-A1-R4_A1g01496	100.000	MvSl-1064-A1-R4_A1g01496	aMAT	2.24123649350864	-0.592059586758135	0.722217925495915
MvSl-1064-A1-R4_A1g01497	100.000	MvSl-1064-A1-R4_A1g01497	aMAT	5.31715104114603	-0.217250175879593	0.951416353825256
MvSl-1064-A1-R4_A1g01498	100.000	MvSl-1064-A1-R4_A1g01498	aMAT	5.01186035946466	-0.0687535098019596	0.999958419202852
MvSl-1064-A1-R4_A1g01500	100.000	MvSl-1064-A1-R4_A1g01500	aMAT	7.91140052684647	0.066253855666206	0.999958419202852
MvSl-1064-A1-R4_A1g01501	100.000	MvSl-1064-A1-R4_A1g01501	aMAT	6.26949092265432	-0.0198180102773538	0.999958419202852
MvSl-1064-A1-R4_A1g01502	98.142	MvSl-1064-A1-R4_A1g01502	aMAT	7.07350315905451	0.116427332868029	0.999958419202852
MvSl-1064-A1-R4_A1g01503	96.774	MvSl-1064-A1-R4_A1g01503	aMAT	2.85803080858071	0.385902179149968	0.934316152201256
MvSl-1064-A1-R4_A1g01504	100.000	MvSl-1064-A1-R4_A1g01504	aMAT	0.0468179213935725	0.891430725948103	0.61823460476433
MvSl-1064-A1-R4_A1g01505	100.000	MvSl-1064-A1-R4_A1g01505	aMAT	3.26942773114537	-0.0559877824957036	0.999958419202852
MvSl-1064-A1-R4_A1g01508	100.000	MvSl-1064-A1-R4_A1g01508	aMAT	7.6831117820321	0.410649458161045	0.448632973441298
MvSl-1064-A1-R4_A1g01509	100.000	MvSl-1064-A1-R4_A1g01509	aMAT	6.05918177704539	0.123501930848028	0.999958419202852
MvSl-1064-A1-R4_A1g01512	100.000	MvSl-1064-A1-R4_A1g01512	aMAT	1.08820287247575	-0.909247300166614	0.570869815230743
MvSl-1064-A1-R4_A1g01515	100.000	MvSl-1064-A1-R4_A1g01515	aMAT	5.67280514360077	-1.61854402523244	1.31890120072723e-10
MvSl-1064-A1-R4_C36g01618	100.000	MvSl-1064-A1-R4_C36g01618	Chr06	5.42039134805987	-0.147153652207952	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01697	100.000	MvSl-1064-A1-R4_MC01-1g01697	Chr01	1.52003432189423	-0.261625927623017	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01698	100.000	MvSl-1064-A1-R4_MC01-1g01698	Chr01	1.64609192289176	-0.408628564075709	0.950853858775511
MvSl-1064-A1-R4_MC01-1g01699	100.000	MvSl-1064-A1-R4_MC01-1g01699	Chr01	3.81307065139353	-0.160848538691245	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01701	100.000	MvSl-1064-A1-R4_MC01-1g01701	Chr01	7.62498831083748	-0.177454968742499	0.985919017348943
MvSl-1064-A1-R4_MC01-1g01702	100.000	MvSl-1064-A1-R4_MC01-1g01702	Chr01	2.46861354173412	-0.42085525770379	0.889109033224031
MvSl-1064-A1-R4_MC01-1g01703	100.000	MvSl-1064-A1-R4_MC01-1g01703	Chr01	5.08178898058602	0.0131084143249451	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01704	100.000	MvSl-1064-A1-R4_MC01-1g01704	Chr01	1.43662431353523	-0.121781491948049	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01705	100.000	MvSl-1064-A1-R4_MC01-1g01705	Chr01	4.32429320895734	0.206001450615458	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01707	100.000	MvSl-1064-A1-R4_MC01-1g01707	Chr01	4.71669024032602	0.136387204734872	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01708	100.000	MvSl-1064-A1-R4_MC01-1g01708	Chr01	7.39854377635347	0.383898193974393	0.59003434349495
MvSl-1064-A1-R4_MC01-1g01709	100.000	MvSl-1064-A1-R4_MC01-1g01709	Chr01	5.77260371711681	0.0963110328883668	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01710	99.435	MvSl-1064-A1-R4_MC01-1g01710	Chr01	3.85211523053669	-0.664299045602141	0.507751025267023
MvSl-1064-A1-R4_MC01-1g01711	100.000	MvSl-1064-A1-R4_MC01-1g01711	Chr01	7.21103620203216	-0.0376478138200497	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01712	100.000	MvSl-1064-A1-R4_MC01-1g01712	Chr01	7.08654536657266	0.251755456499671	0.800444142146407
MvSl-1064-A1-R4_MC01-1g01713	100.000	MvSl-1064-A1-R4_MC01-1g01713	Chr01	3.90962504925297	-0.0675418084470886	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01716	100.000	MvSl-1064-A1-R4_MC01-1g01716	Chr01	4.00448184929991	0.10190871984648	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01717	100.000	MvSl-1064-A1-R4_MC01-1g01717	Chr01	5.53747559340781	0.043428778407585	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01718	100.000	MvSl-1064-A1-R4_MC01-1g01718	Chr01	4.81460454787077	0.0990001224527947	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01719	100.000	MvSl-1064-A1-R4_MC01-1g01719	Chr01	1.41176914812465	-0.31196247212824	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01720	100.000	MvSl-1064-A1-R4_MC01-1g01720	Chr01	6.759858046959	-0.205554566815015	0.909811677447031
MvSl-1064-A1-R4_MC01-1g01722	100.000	MvSl-1064-A1-R4_MC01-1g01722	Chr01	0.855716607808235	-1.00160431721753	0.317599593291797
MvSl-1064-A1-R4_MC01-1g01723	100.000	MvSl-1064-A1-R4_MC01-1g01723	Chr01	3.26204206439742	-0.254426502335677	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01724	100.000	MvSl-1064-A1-R4_MC01-1g01724	Chr01	1.74649154395048	-0.0683219953297037	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01725	100.000	MvSl-1064-A1-R4_MC01-1g01725	Chr01	5.56479001185159	0.0369507204328254	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01726	100.000	MvSl-1064-A1-R4_MC01-1g01726	Chr01	6.74923033619317	-0.000983396813999205	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01727	100.000	MvSl-1064-A1-R4_MC01-1g01727	Chr01	4.55015062788638	-0.0664060578816825	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01728	100.000	MvSl-1064-A1-R4_MC01-1g01728	Chr01	7.24641863882249	0.0411854436922623	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01729	100.000	MvSl-1064-A1-R4_MC01-1g01729	Chr01	4.4760765449088	-0.160762148807448	0.999958419202852
MvSl-1064-A1-R4_MC01-1g01730	100.000	MvSl-1064-A1-R4_MC01-1g01730	Chr01	4.75357352348217	0.0835288571158089	0.999958419202852
