#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
prot:Minter-1389-PBcR_C01g00330	MvSl-1064-A2-R4_MC01g02875	417	410	100	100	417	86.811	748
prot:Minter-1389-PBcR_C01g00331	MvSl-1064-A2-R4_MC01g02874	362	388	98	99	379	83.377	556
prot:Minter-1389-PBcR_C01g00332	MvSl-1064-A2-R4_MC01g02873	550	547	100	100	555	77.297	832
prot:Minter-1389-PBcR_C01g00335	MvSl-1064-A2-R4_MC01g02865	431	426	98	99	427	81.030	517
prot:Minter-1389-PBcR_C01g00339	MvSl-1064-A2-R4_MC01g02862	498	497	99	99	505	91.287	939
prot:Minter-1389-PBcR_C01g00340	MvSl-1064-A2-R4_MC01g02861	455	433	100	100	455	83.736	695
prot:Minter-1389-PBcR_C01g00341	MvSl-1064-A2-R4_MC01g03050	140	128	100	100	142	69.014	143
prot:Minter-1389-PBcR_C01g00342	MvSl-1064-A2-R4_MC01g02860	1402	1389	99	99	1416	86.582	2243
prot:Minter-1389-PBcR_C01g00347	MvSl-1064-A2-R4_MC01g02854	209	204	91	100	218	62.844	227
prot:Minter-1389-PBcR_C01g00348	MvSl-1064-A2-R4_MC01g02855	409	445	92	94	427	78.923	580
prot:Minter-1389-PBcR_C01g00354	MvSl-1064-A2-R4_MC01g02856	988	1022	99	99	1022	77.006	1186
prot:Minter-1389-PBcR_C01g00360	MvSl-1064-A2-R4_MC01g02851	207	250	99	75	213	64.319	250
prot:Minter-1389-PBcR_C01g00361	MvSl-1064-A2-R4_MC01g02850	141	165	98	84	138	96.377	273
prot:Minter-1389-PBcR_C01g00362	MvSl-1064-A2-R4_MC01g02849	375	348	96	96	369	71.274	478
prot:Minter-1389-PBcR_C01g00363	MvSl-1064-A2-R4_MC01g02848	421	422	93	94	402	85.323	696
prot:Minter-1389-PBcR_C01g00364	MvSl-1064-A2-R4_MC01g02847	533	524	98	98	535	66.542	565
prot:Minter-1389-PBcR_C01g00365	MvSl-1064-A2-R4_MC01g02845	1129	1097	100	100	1158	87.478	1999
prot:Minter-1389-PBcR_C01g00367	MvSl-1064-A2-R4_MC01g02842	327	349	98	99	347	74.352	509
prot:Minter-1389-PBcR_C01g00369	MvSl-1064-A2-R4_MC01g02841	1576	1925	96	80	1571	77.976	2328
prot:Minter-1389-PBcR_C01g00370	MvSl-1064-A2-R4_MC01g02840	152	152	100	100	152	100.000	305
prot:Minter-1389-PBcR_C01g00371	MvSl-1064-A2-R4_MC01g02839	561	550	100	100	563	73.357	816
prot:Minter-1389-PBcR_C01g00372	MvSl-1064-A2-R4_MC01g02838	430	378	86	98	369	75.066	546
prot:Minter-1389-PBcR_C01g00375	MvSl-1064-A2-R4_MC01g02836	1630	1655	100	99	1678	78.308	2358
prot:Minter-1389-PBcR_C01g00376	MvSl-1064-A2-R4_MC01g02828	1198	1192	100	100	1198	97.496	2416
prot:Minter-1389-PBcR_C01g00377	MvSl-1064-A2-R4_MC01g02827	569	602	100	100	602	82.392	1002
prot:Minter-1389-PBcR_C01g00378	MvSl-1064-A2-R4_MC01g02826	579	548	100	100	579	92.573	1065
prot:Minter-1389-PBcR_C01g00379	MvSl-1064-A2-R4_MC01g02825	413	431	89	100	397	80.405	646
prot:Minter-1389-PBcR_C01g00380	MvSl-1064-A2-R4_MC01g02824	580	575	100	100	585	83.590	833
prot:Minter-1389-PBcR_C01g00381	MvSl-1064-A2-R4_MC01g02823	979	976	100	100	991	78.809	1435
prot:Minter-1389-PBcR_C01g00382	MvSl-1064-A2-R4_MC01g02822	385	381	100	100	385	78.961	570
prot:Minter-1389-PBcR_C01g00383	MvSl-1064-A2-R4_MC01g02821	597	654	100	100	656	77.896	937
prot:Minter-1389-PBcR_C01g00384	MvSl-1064-A2-R4_MC01g02820	1062	1107	93	88	981	87.563	1649
prot:Minter-1389-PBcR_C01g00387	MvSl-1064-A2-R4_MC01g02817	942	916	99	92	972	64.403	1187
prot:Minter-1389-PBcR_C01g00388	MvSl-1064-A2-R4_MC01g02816	819	835	96	97	806	64.277	996
prot:Minter-1389-PBcR_C01g00389	MvSl-1064-A2-R4_MC01g02815	956	933	100	100	956	83.577	1607
prot:Minter-1389-PBcR_C01g00390	MvSl-1064-A2-R4_MC01g02814	298	292	96	100	286	84.965	362
prot:Minter-1389-PBcR_C01g00391	MvSl-1064-A2-R4_MC01g02813	892	896	100	100	900	74.333	1186
prot:Minter-1389-PBcR_C01g00392	MvSl-1064-A2-R4_MC01g02812	1378	1409	99	99	1407	70.362	1892
prot:Minter-1389-PBcR_C01g00393	MvSl-1064-A2-R4_MC01g02811	188	228	99	99	225	71.556	308
prot:Minter-1389-PBcR_C01g00394	MvSl-1064-A2-R4_MC01g02810	503	546	99	99	555	75.495	821
prot:Minter-1389-PBcR_C01g00395	MvSl-1064-A2-R4_MC01g02809	476	456	95	99	453	87.859	621
prot:Minter-1389-PBcR_C01g00396	MvSl-1064-A2-R4_MC01g02807	646	651	100	98	667	82.759	1086
prot:Minter-1389-PBcR_C01g00397	MvSl-1064-A2-R4_MC01g02806	349	319	95	100	335	71.940	439
prot:Minter-1389-PBcR_C01g00399	MvSl-1064-A2-R4_MC01g02805	533	692	100	77	535	92.710	946
prot:Minter-1389-PBcR_C01g00400	MvSl-1064-A2-R4_MC01g02804	464	512	100	100	521	67.179	591
prot:Minter-1389-PBcR_C01g00401	MvSl-1064-A2-R4_MC01g02803	639	659	100	100	668	74.551	926
prot:Minter-1389-PBcR_C01g00403	MvSl-1064-A2-R4_MC01g02802	692	863	100	77	692	80.636	972
prot:Minter-1389-PBcR_C01g00404	MvSl-1064-A2-R4_MC01g02801	595	701	93	87	574	71.044	724
prot:Minter-1389-PBcR_C01g00406	MvSl-1064-A2-R4_MC01g02800	913	917	99	99	926	70.086	1245
prot:Minter-1389-PBcR_C01g00407	MvSl-1064-A2-R4_MC01g02799	304	315	100	100	342	75.439	426
prot:Minter-1389-PBcR_C01g00408	MvSl-1064-A2-R4_MC01g02798	343	353	87	87	312	77.564	477
prot:Minter-1389-PBcR_C01g00409	MvSl-1064-A2-R4_MC01g02796	338	336	100	100	339	89.086	451
prot:Minter-1389-PBcR_C01g00410	MvSl-1064-A2-R4_MC01g02792	363	419	97	100	409	71.883	557
prot:Minter-1389-PBcR_C01g00412	MvSl-1064-A2-R4_MC01g02790	986	998	100	100	1024	82.520	1689
prot:Minter-1389-PBcR_C01g00413	MvSl-1064-A2-R4_MC01g02789	71	61	83	97	59	89.831	112
prot:Minter-1389-PBcR_C01g00414	MvSl-1064-A2-R4_MC01g02788	361	362	100	100	362	93.923	685
prot:Minter-1389-PBcR_C01g00415	MvSl-1064-A2-R4_MC01g02787	659	656	100	99	660	93.030	1163
prot:Minter-1389-PBcR_C01g00416	MvSl-1064-A2-R4_MC01g02785	267	240	100	100	284	72.535	388
prot:Minter-1389-PBcR_C01g00418	MvSl-1064-A2-R4_MC01g02783	821	821	100	100	821	99.269	1662
prot:Minter-1389-PBcR_C01g00419	MvSl-1064-A2-R4_MC01g02782	439	449	100	100	449	93.987	852
prot:Minter-1389-PBcR_C01g00420	MvSl-1064-A2-R4_MC01g02781	555	552	100	100	565	80.531	853
prot:Minter-1389-PBcR_C01g00421	MvSl-1064-A2-R4_MC01g02780	210	206	100	100	210	92.857	395
prot:Minter-1389-PBcR_C01g00422	MvSl-1064-A2-R4_MC01g02779	400	401	100	100	427	81.733	654
prot:Minter-1389-PBcR_C01g00423	MvSl-1064-A2-R4_MC01g02778	257	301	100	82	257	90.661	365
prot:Minter-1389-PBcR_C01g00424	MvSl-1064-A2-R4_MC01g02777	204	293	100	69	217	82.949	353
prot:Minter-1389-PBcR_C01g00425	MvSl-1064-A2-R4_MC01g02776	382	401	64	99	246	69.250	452
prot:Minter-1389-PBcR_C01g00426	MvSl-1064-A2-R4_MC01g02775	516	520	99	100	573	74.520	800
prot:Minter-1389-PBcR_C01g00427	MvSl-1064-A2-R4_MC01g02774	175	186	100	100	187	74.866	244
prot:Minter-1389-PBcR_C01g00428	MvSl-1064-A2-R4_MC01g02773	262	245	100	100	262	77.481	335
prot:Minter-1389-PBcR_C01g00429	MvSl-1064-A2-R4_MC01g02772	1199	1216	95	99	1175	79.622	1741
prot:Minter-1389-PBcR_C01g00430	MvSl-1064-A2-R4_MC01g02771	236	229	100	93	238	78.992	372
prot:Minter-1389-PBcR_C01g00433	MvSl-1064-A2-R4_MC01g02769	413	413	100	100	413	94.189	740
prot:Minter-1389-PBcR_C01g00434	MvSl-1064-A2-R4_MC01g02768	69	108	88	81	87	68.966	115
prot:Minter-1389-PBcR_C01g00435	MvSl-1064-A2-R4_MC01g02767	267	242	74	76	198	71.717	253
prot:Minter-1389-PBcR_C01g00437	MvSl-1064-A2-R4_MC01g02766	855	1043	96	78	842	80.964	1267
prot:Minter-1389-PBcR_C01g00438	MvSl-1064-A2-R4_MC01g02765	213	213	100	100	213	95.305	424
prot:Minter-1389-PBcR_C01g00439	MvSl-1064-A2-R4_MC01g02764	94	69	80	94	72	84.000	119
prot:Minter-1389-PBcR_C01g00440	MvSl-1064-A2-R4_MC01g02763	628	650	99	99	660	75.857	824
prot:Minter-1389-PBcR_C01g00441	MvSl-1064-A2-R4_MC01g02762	358	353	100	100	361	84.488	573
prot:Minter-1389-PBcR_C01g00442	MvSl-1064-A2-R4_MC01g02761	634	680	99	92	628	98.408	1261
prot:Minter-1389-PBcR_C01g00444	MvSl-1064-A2-R4_MC01g02758	657	678	99	94	651	74.347	852
prot:Minter-1389-PBcR_C01g00445	MvSl-1064-A2-R4_MC01g02757	805	786	100	100	814	69.779	812
prot:Minter-1389-PBcR_C01g00446	MvSl-1064-A2-R4_MC01g02756	727	703	97	94	675	80.057	901
prot:Minter-1389-PBcR_C01g00447	MvSl-1064-A2-R4_MC01g02755	338	335	99	100	338	76.991	510
prot:Minter-1389-PBcR_C01g00448	MvSl-1064-A2-R4_MC01g02754	619	716	98	85	606	94.910	1082
prot:Minter-1389-PBcR_C01g00449	MvSl-1064-A2-R4_MC01g02753	158	153	93	97	155	62.581	169
prot:Minter-1389-PBcR_C01g00450	MvSl-1064-A2-R4_MC01g02752	804	814	99	99	829	80.820	1225
prot:Minter-1389-PBcR_C01g00451	MvSl-1064-A2-R4_MC01g02751	368	366	100	100	368	86.957	661
prot:Minter-1389-PBcR_C01g00452	MvSl-1064-A2-R4_MC01g02750	573	606	100	100	607	83.855	993
prot:Minter-1389-PBcR_C01g00453	MvSl-1064-A2-R4_MC01g02749	604	588	100	100	639	72.613	837
prot:Minter-1389-PBcR_C01g00455	MvSl-1064-A2-R4_MC01g02746	1229	1232	100	99	1243	94.208	2417
prot:Minter-1389-PBcR_C01g00456	MvSl-1064-A2-R4_MC01g02745	451	482	98	98	473	76.744	572
prot:Minter-1389-PBcR_C01g00457	MvSl-1064-A2-R4_MC01g02744	1187	1687	99	66	1179	84.362	1977
prot:Minter-1389-PBcR_C01g00458	MvSl-1064-A2-R4_MC01g02742	550	559	98	97	545	82.385	889
prot:Minter-1389-PBcR_C01g00459	MvSl-1064-A2-R4_MC01g02741	703	697	100	100	726	76.171	950
prot:Minter-1389-PBcR_C01g00460	MvSl-1064-A2-R4_MC01g02740	637	681	99	90	630	92.381	1167
prot:Minter-1389-PBcR_C01g00461	MvSl-1064-A2-R4_MC01g02739	451	451	100	100	451	91.796	825
prot:Minter-1389-PBcR_C01g00462	MvSl-1064-A2-R4_MC01g02738	298	278	100	100	299	82.609	488
prot:Minter-1389-PBcR_C01g00463	MvSl-1064-A2-R4_MC01g02737	169	160	100	100	170	81.176	257
prot:Minter-1389-PBcR_C01g00464	MvSl-1064-A2-R4_MC01g02735	202	189	93	98	190	81.579	288
prot:Minter-1389-PBcR_C01g00465	MvSl-1064-A2-R4_MC01g02732	344	361	95	99	352	77.841	460
prot:Minter-1389-PBcR_C01g00466	MvSl-1064-A2-R4_MC01g02731	499	474	100	99	499	89.780	755
prot:Minter-1389-PBcR_C01g00467	MvSl-1064-A2-R4_MC01g02730	478	442	95	95	455	86.154	678
prot:Minter-1389-PBcR_C01g00468	MvSl-1064-A2-R4_MC01g02729	337	307	100	99	337	75.668	494
prot:Minter-1389-PBcR_C01g00469	MvSl-1064-A2-R4_MC01g02728	480	460	97	99	468	83.542	778
prot:Minter-1389-PBcR_C01g00470	MvSl-1064-A2-R4_MC01g02727	643	640	100	100	664	81.175	994
prot:Minter-1389-PBcR_C01g00471	MvSl-1064-A2-R4_MC01g02726	438	465	99	99	465	71.613	609
prot:Minter-1389-PBcR_C01g00472	MvSl-1064-A2-R4_MC01g02725	243	301	93	75	227	96.916	453
prot:Minter-1389-PBcR_C01g00473	MvSl-1064-A2-R4_MC01g02724	348	375	100	99	374	74.866	556
prot:Minter-1389-PBcR_C01g00474	MvSl-1064-A2-R4_MC01g02721	1117	1089	100	100	1125	85.689	1925
prot:Minter-1389-PBcR_C01g00475	MvSl-1064-A2-R4_MC01g02720	252	270	100	87	259	67.954	337
prot:Minter-1389-PBcR_C01g00476	MvSl-1064-A2-R4_MC01g02719	472	596	100	84	506	71.739	707
prot:Minter-1389-PBcR_C01g00477	MvSl-1064-A2-R4_MC01g02717	1233	1243	100	100	1243	95.253	2457
prot:Minter-1389-PBcR_C01g00478	MvSl-1064-A2-R4_MC01g02716	411	411	100	100	411	92.701	782
prot:Minter-1389-PBcR_C01g00479	MvSl-1064-A2-R4_MC01g02715	530	525	100	100	551	86.025	962
prot:Minter-1389-PBcR_C01g00482	MvSl-1064-A2-R4_MC01g02714	111	112	74	86	82	72.917	125
prot:Minter-1389-PBcR_C01g00483	MvSl-1064-A2-R4_MC01g02713	366	361	100	100	367	82.016	578
prot:Minter-1389-PBcR_C01g00484	MvSl-1064-A2-R4_MC01g02711	124	124	99	99	126	70.635	179
prot:Minter-1389-PBcR_C01g00485	MvSl-1064-A2-R4_MC01g02710	214	187	93	100	199	76.382	308
prot:Minter-1389-PBcR_C01g00486	MvSl-1064-A2-R4_MC01g02709	410	384	99	99	408	88.725	683
prot:Minter-1389-PBcR_C01g00487	MvSl-1064-A2-R4_MC01g02708	592	649	100	100	649	89.214	1166
prot:Minter-1389-PBcR_C01g00488	MvSl-1064-A2-R4_MC01g02707	647	611	94	100	608	82.246	1035
prot:Minter-1389-PBcR_C01g00489	MvSl-1064-A2-R4_MC01g02706	251	239	100	100	251	85.657	412
prot:Minter-1389-PBcR_C01g00490	MvSl-1064-A2-R4_MC01g02705	988	967	100	98	977	86.533	1717
prot:Minter-1389-PBcR_C01g00492	MvSl-1064-A2-R4_MC01g02702	1018	1037	100	100	1038	79.383	1507
prot:Minter-1389-PBcR_C01g00493	MvSl-1064-A2-R4_MC01g02695	564	578	100	99	583	78.216	850
prot:Minter-1389-PBcR_C01g00494	MvSl-1064-A2-R4_MC01g02693	253	250	100	100	253	84.190	421
prot:Minter-1389-PBcR_C01g00496	MvSl-1064-A2-R4_MC01g02690	992	1123	100	90	1026	85.283	1669
prot:Minter-1389-PBcR_C01g00498	MvSl-1064-A2-R4_MC01g02686	847	923	100	92	861	74.797	877
prot:Minter-1389-PBcR_C01g00499	MvSl-1064-A2-R4_MC01g02685	1513	1421	96	99	1446	84.094	2229
prot:Minter-1389-PBcR_C01g00500	MvSl-1064-A2-R4_MC01g02684	634	706	98	98	695	75.823	975
prot:Minter-1389-PBcR_C01g00502	MvSl-1064-A2-R4_MC01g02682	418	418	100	100	421	83.848	573
prot:Minter-1389-PBcR_C01g00504	MvSl-1064-A2-R4_MC01g02677	1177	1206	98	95	1159	77.940	1716
prot:Minter-1389-PBcR_C01g00505	MvSl-1064-A2-R4_MC01g02676	267	340	93	73	256	80.859	405
prot:Minter-1389-PBcR_C01g00507	MvSl-1064-A2-R4_MC01g02674	46	38	80	97	37	91.892	69.7
prot:Minter-1389-PBcR_C01g00508	MvSl-1064-A2-R4_MC01g02670	391	411	100	100	421	69.834	524
prot:Minter-1389-PBcR_C01g00509	MvSl-1064-A2-R4_MC01g02669	421	420	100	100	422	92.417	707
prot:Minter-1389-PBcR_C01g00510	MvSl-1064-A2-R4_MC01g02668	389	392	100	100	395	83.544	520
prot:Minter-1389-PBcR_C01g00512	MvSl-1064-A2-R4_MC01g02663	368	368	100	100	370	91.622	698
prot:Minter-1389-PBcR_C01g00513	MvSl-1064-A2-R4_MC01g02662	744	749	99	99	738	89.160	1215
prot:Minter-1389-PBcR_C01g00514	MvSl-1064-A2-R4_MC01g02660	234	233	90	97	211	91.189	373
prot:Minter-1389-PBcR_C01g00515	MvSl-1064-A2-R4_MC01g02656	311	311	100	100	311	87.781	558
prot:Minter-1389-PBcR_C01g00516	MvSl-1064-A2-R4_MC01g02655	391	391	100	100	393	81.218	610
prot:Minter-1389-PBcR_C01g00517	MvSl-1064-A2-R4_MC01g02654	284	268	93	85	227	76.119	357
prot:Minter-1389-PBcR_C01g00519	MvSl-1064-A2-R4_MC01g02651	500	504	96	91	483	86.335	778
prot:Minter-1389-PBcR_C01g00520	MvSl-1064-A2-R4_MC01g02649	379	369	100	100	379	78.158	536
prot:Minter-1389-PBcR_C01g00521	MvSl-1064-A2-R4_MC01g02648	573	552	100	100	580	81.552	880
prot:Minter-1389-PBcR_C01g00522	MvSl-1064-A2-R4_MC01g02647	934	933	100	100	938	88.806	1599
prot:Minter-1389-PBcR_C01g00523	MvSl-1064-A2-R4_MC01g02646	316	257	73	83	230	89.130	416
prot:Minter-1389-PBcR_C01g00524	MvSl-1064-A2-R4_MC01g02645	293	298	100	100	298	95.638	577
prot:Minter-1389-PBcR_C01g00525	MvSl-1064-A2-R4_MC01g02640	851	840	99	100	850	82.706	1204
prot:Minter-1389-PBcR_C01g00526	MvSl-1064-A2-R4_MC01g02639	1042	1030	99	98	1058	69.754	1292
prot:Minter-1389-PBcR_C01g00527	MvSl-1064-A2-R4_MC01g02638	410	382	97	100	399	79.319	554
prot:Minter-1389-PBcR_C01g00529	MvSl-1064-A2-R4_MC01g02636	861	857	96	99	870	75.747	1191
prot:Minter-1389-PBcR_C01g00531	MvSl-1064-A2-R4_MC01g02633	783	744	99	99	820	70.122	1095
prot:Minter-1389-PBcR_C01g00532	MvSl-1064-A2-R4_MC01g02631	612	656	100	100	665	75.038	826
prot:Minter-1389-PBcR_C01g00533	MvSl-1064-A2-R4_MC01g02630	373	394	100	100	394	90.863	733
prot:Minter-1389-PBcR_C01g00534	MvSl-1064-A2-R4_MC01g02628	400	548	92	73	371	88.529	563
prot:Minter-1389-PBcR_C01g00535	MvSl-1064-A2-R4_MC01g02627	363	327	90	92	314	79.385	500
prot:Minter-1389-PBcR_C01g00536	MvSl-1064-A2-R4_MC01g02626	243	239	99	99	240	87.083	438
prot:Minter-1389-PBcR_C01g00537	MvSl-1064-A2-R4_MC01g02625	505	509	99	99	529	73.157	539
prot:Minter-1389-PBcR_C01g00538	MvSl-1064-A2-R4_MC01g02624	220	268	97	80	214	86.916	336
prot:Minter-1389-PBcR_C01g00539	MvSl-1064-A2-R4_MC01g02623	386	358	100	100	387	83.979	659
prot:Minter-1389-PBcR_C01g00540	MvSl-1064-A2-R4_MC01g02620	1444	1429	100	99	1447	78.162	1896
prot:Minter-1389-PBcR_C01g00542	MvSl-1064-A2-R4_MC01g02618	242	244	100	100	244	86.885	349
prot:Minter-1389-PBcR_C01g00543	MvSl-1064-A2-R4_MC01g02617	258	215	81	97	209	93.780	352
prot:Minter-1389-PBcR_C01g00544	MvSl-1064-A2-R4_MC01g02616	460	501	99	93	470	74.255	623
prot:Minter-1389-PBcR_C01g00545	MvSl-1064-A2-R4_MC01g02615	1376	1363	99	99	1381	86.676	2091
prot:Minter-1389-PBcR_C01g00546	MvSl-1064-A2-R4_MC01g02614	1649	1573	96	99	1605	76.511	2249
prot:Minter-1389-PBcR_C01g00548	MvSl-1064-A2-R4_MC01g02612	157	166	98	93	154	76.129	246
prot:Minter-1389-PBcR_C01g00549	MvSl-1064-A2-R4_MC01g02608	1521	1525	99	99	1583	60.252	1642
prot:Minter-1389-PBcR_C01g00551	MvSl-1064-A2-R4_MC01g02604	289	289	100	100	289	91.349	550
prot:Minter-1389-PBcR_C01g00552	MvSl-1064-A2-R4_MC01g02603	155	155	100	100	155	100.000	318
prot:Minter-1389-PBcR_C01g00553	MvSl-1064-A2-R4_MC01g02602	483	483	99	99	482	84.025	600
prot:Minter-1389-PBcR_C01g00555	MvSl-1064-A2-R4_MC01g02601	533	532	100	100	533	87.805	913
prot:Minter-1389-PBcR_C01g00556	MvSl-1064-A2-R4_MC01g02599	669	660	100	100	670	82.687	1038
prot:Minter-1389-PBcR_C01g00557	MvSl-1064-A2-R4_MC01g02598	764	769	99	98	778	87.261	1399
prot:Minter-1389-PBcR_C01g00558	MvSl-1064-A2-R4_MC01g02597	1062	1057	100	100	1078	91.651	1934
prot:Minter-1389-PBcR_C01g00559	MvSl-1064-A2-R4_MC01g02595	1981	2095	100	100	2099	82.944	3318
prot:Minter-1389-PBcR_C01g00560	MvSl-1064-A2-R4_MC01g02594	906	870	99	99	904	86.504	1494
prot:Minter-1389-PBcR_C01g00563	MvSl-1064-A2-R4_MC01g02593	462	479	92	89	428	98.364	869
prot:Minter-1389-PBcR_C01g00564	MvSl-1064-A2-R4_MC01g02592	325	327	100	100	328	92.988	622
prot:Minter-1389-PBcR_C01g00565	MvSl-1064-A2-R4_MC01g02591	292	315	95	100	301	81.013	508
prot:Minter-1389-PBcR_C01g00566	MvSl-1064-A2-R4_MC01g02590	573	523	100	100	577	81.109	909
prot:Minter-1389-PBcR_C01g00567	MvSl-1064-A2-R4_MC01g02589	970	948	99	100	974	83.470	1624
prot:Minter-1389-PBcR_C01g00568	MvSl-1064-A2-R4_MC01g02588	243	380	99	70	271	72.694	369
prot:Minter-1389-PBcR_C01g00569	MvSl-1064-A2-R4_MC01g02587	867	871	100	100	888	81.869	1434
prot:Minter-1389-PBcR_C01g00570	MvSl-1064-A2-R4_MC01g02586	554	561	100	100	563	83.304	870
prot:Minter-1389-PBcR_C01g00574	MvSl-1064-A2-R4_A2g00027	277	313	100	97	306	75.163	427
prot:Minter-1389-PBcR_C01g00575	MvSl-1064-A2-R4_MC01g02584	520	519	100	100	520	88.654	947
prot:Minter-1389-PBcR_C01g00576	MvSl-1064-A2-R4_MC01g02583	204	196	96	99	195	96.410	385
prot:Minter-1389-PBcR_C01g00578	MvSl-1064-A2-R4_MC01g02581	1089	1030	80	87	903	81.506	1376
prot:Minter-1389-PBcR_C01g00579	MvSl-1064-A2-R4_MC01g02580	369	346	98	99	363	84.022	622
prot:Minter-1389-PBcR_C01g00580	MvSl-1064-A2-R4_MC01g02579	157	159	100	100	159	88.050	280
prot:Minter-1389-PBcR_C01g00581	MvSl-1064-A2-R4_MC01g02578	498	536	100	91	502	77.291	769
prot:Minter-1389-PBcR_C01g00582	MvSl-1064-A2-R4_MC01g02577	248	225	87	88	215	87.442	377
prot:Minter-1389-PBcR_C01g00583	MvSl-1064-A2-R4_MC01g02576	1166	1178	100	100	1198	81.219	1664
prot:Minter-1389-PBcR_C01g00584	MvSl-1064-A2-R4_MC01g02575	217	180	90	100	196	72.959	278
prot:Minter-1389-PBcR_C01g00585	MvSl-1064-A2-R4_MC01g02574	219	244	99	94	237	72.574	333
prot:Minter-1389-PBcR_C01g00587	MvSl-1064-A2-R4_MC01g02572	326	295	100	100	329	73.556	454
prot:Minter-1389-PBcR_C01g00588	MvSl-1064-A2-R4_MC01g02571	314	239	77	100	248	79.032	368
prot:Minter-1389-PBcR_C01g00589	MvSl-1064-A2-R4_MC01g02568	222	222	100	100	222	86.486	400
prot:Minter-1389-PBcR_C01g00593	MvSl-1064-A2-R4_MC01g02563	712	649	100	99	712	87.079	1222
prot:Minter-1389-PBcR_C01g00595	MvSl-1064-A2-R4_MC01g02561	246	193	82	99	201	84.080	303
prot:Minter-1389-PBcR_C01g00596	MvSl-1064-A2-R4_MC01g02560	118	129	100	100	136	72.794	181
prot:Minter-1389-PBcR_C01g00597	MvSl-1064-A2-R4_MC01g02559	175	236	100	100	236	62.288	286
prot:Minter-1389-PBcR_C01g00598	MvSl-1064-A2-R4_MC01g02557	358	198	64	99	228	65.789	240
prot:Minter-1389-PBcR_C01g00599	MvSl-1064-A2-R4_MC01g02556	2827	2860	100	98	2855	86.310	4826
prot:Minter-1389-PBcR_C01g00600	MvSl-1064-A2-R4_MC01g02555	777	779	99	100	804	74.627	1027
prot:Minter-1389-PBcR_C01g00601	MvSl-1064-A2-R4_MC01g02554	350	360	100	100	361	86.427	565
prot:Minter-1389-PBcR_C01g00602	MvSl-1064-A2-R4_MC01g02553	799	790	99	99	806	85.236	1299
prot:Minter-1389-PBcR_C01g00603	MvSl-1064-A2-R4_MC01g02552	349	360	100	100	360	85.556	620
prot:Minter-1389-PBcR_C01g00604	MvSl-1064-A2-R4_MC01g02551	217	215	100	100	235	74.043	311
prot:Minter-1389-PBcR_C01g00605	MvSl-1064-A2-R4_MC01g02550	1113	1117	100	100	1142	78.722	1745
prot:Minter-1389-PBcR_C01g00606	MvSl-1064-A2-R4_MC01g02547	283	320	100	100	320	69.688	410
prot:Minter-1389-PBcR_C01g00607	MvSl-1064-A2-R4_MC01g02545	1350	1334	99	99	1343	95.383	2539
prot:Minter-1389-PBcR_C01g00608	MvSl-1064-A2-R4_MC01g02543	625	636	97	98	628	76.609	920
prot:Minter-1389-PBcR_C01g00609	MvSl-1064-A2-R4_MC01g02539	1234	1232	99	99	1236	88.835	2097
prot:Minter-1389-PBcR_C01g00612	MvSl-1064-A2-R4_MC01g02535	94	87	100	84	80	86.170	135
prot:Minter-1389-PBcR_C01g00613	MvSl-1064-A2-R4_MC01g02534	197	219	100	100	219	68.950	294
prot:Minter-1389-PBcR_C01g00615	MvSl-1064-A2-R4_MC01g02532	1070	1080	99	99	1075	88.022	1827
prot:Minter-1389-PBcR_C01g00616	MvSl-1064-A2-R4_MC01g02531	247	261	99	92	253	60.079	199
prot:Minter-1389-PBcR_C01g00617	MvSl-1064-A2-R4_MC01g02530	272	268	100	97	272	91.176	501
prot:Minter-1389-PBcR_C01g00620	MvSl-1064-A2-R4_MC01g02528	723	768	98	91	725	69.241	842
prot:Minter-1389-PBcR_C01g00622	MvSl-1064-A2-R4_MC01g02526	375	384	100	100	384	96.094	759
prot:Minter-1389-PBcR_C01g00623	MvSl-1064-A2-R4_MC01g02524	593	352	60	98	355	81.972	513
prot:Minter-1389-PBcR_C01g00624	MvSl-1064-A2-R4_MC01g02523	613	643	100	99	634	80.284	992
prot:Minter-1389-PBcR_C01g00625	MvSl-1064-A2-R4_MC01g02522	204	215	96	97	216	62.963	203
prot:Minter-1389-PBcR_C01g00626	MvSl-1064-A2-R4_MC01g02521	96	96	100	100	96	89.583	165
prot:Minter-1389-PBcR_C01g00627	MvSl-1064-A2-R4_MC01g02520	282	281	100	100	290	66.667	355
prot:Minter-1389-PBcR_C01g00628	MvSl-1064-A2-R4_MC01g02519	1555	1577	99	99	1596	72.556	2073
prot:Minter-1389-PBcR_C01g00629	MvSl-1064-A2-R4_MC01g02518	824	552	69	100	584	80.308	826
prot:Minter-1389-PBcR_C01g00630	MvSl-1064-A2-R4_MC01g02516	1325	1327	96	100	1294	77.367	1855
prot:Minter-1389-PBcR_C01g00631	MvSl-1064-A2-R4_MC01g02515	380	335	97	96	390	67.684	520
prot:Minter-1389-PBcR_C01g00637	MvSl-1064-A2-R4_MC01g02512	265	238	90	100	238	97.479	471
prot:Minter-1389-PBcR_C01g00638	MvSl-1064-A2-R4_MC01g02509	418	422	100	100	422	96.682	838
prot:Minter-1389-PBcR_C01g00639	MvSl-1064-A2-R4_MC01g02507	636	607	100	100	636	93.553	1192
