gene	genename	chr	start	end
MinSal-1389-A1-17072018_C010g05602	MinSal-1389-A1-17072018_C010	bHD1	799649	801540
MinSal-1389-A1-17072018_C010g05603	MinSal-1389-A1-17072018_C010	bHD1	801626	803068
MinSal-1389-A1-17072018_C010g05604	MinSal-1389-A1-17072018_C010	bHD1	803262	804015
MinSal-1389-A1-17072018_C010g05605	MinSal-1389-A1-17072018_C010	bHD1	804132	808355
MinSal-1389-A1-17072018_C010g05606	MinSal-1389-A1-17072018_C010	bHD1	808702	810739
MinSal-1389-A1-17072018_C010g05607	MinSal-1389-A1-17072018_C010	bHD1	811175	813788
MinSal-1389-A1-17072018_C010g05609	MinSal-1389-A1-17072018_C010	bHD1	819047	820392
MinSal-1389-A1-17072018_C010g05610	MinSal-1389-A1-17072018_C010	bHD1	821516	826231
MinSal-1389-A1-17072018_C010g05614	MinSal-1389-A1-17072018_C010	bHD1	831651	834323
MinSal-1389-A1-17072018_C010g05615	MinSal-1389-A1-17072018_C010	bHD1	834849	836871
MinSal-1389-A1-17072018_C010g05616	MinSal-1389-A1-17072018_C010	bHD1	837359	839377
MinSal-1389-A1-17072018_C010g05617	MinSal-1389-A1-17072018_C010	bHD1	839926	841235
MinSal-1389-A1-17072018_C010g05618	MinSal-1389-A1-17072018_C010	bHD1	841504	844218
MinSal-1389-A1-17072018_C010g05619	MinSal-1389-A1-17072018_C010	bHD1	844478	846247
MinSal-1389-A1-17072018_C010g05620	MinSal-1389-A1-17072018_C010	bHD1	846641	848133
MinSal-1389-A1-17072018_C010g05621	MinSal-1389-A1-17072018_C010	bHD1	849428	851096
MinSal-1389-A1-17072018_C010g05622	MinSal-1389-A1-17072018_C010	bHD1	851587	853666
MinSal-1389-A1-17072018_C010g05623	MinSal-1389-A1-17072018_C010	bHD1	855299	856073
MinSal-1389-A1-17072018_C010g05624	MinSal-1389-A1-17072018_C010	bHD1	857224	859780
MinSal-1389-A1-17072018_C010g05625	MinSal-1389-A1-17072018_C010	bHD1	860780	863168
MinSal-1389-A1-17072018_C010g05626	MinSal-1389-A1-17072018_C010	bHD1	863403	864202
MinSal-1389-A1-17072018_C010g05627	MinSal-1389-A1-17072018_C010	bHD1	864727	865932
MinSal-1389-A1-17072018_C010g05629	MinSal-1389-A1-17072018_C010	bHD1	868359	870096
MinSal-1389-A1-17072018_C010g05630	MinSal-1389-A1-17072018_C010	bHD1	870484	871657
MinSal-1389-A1-17072018_C010g05631	MinSal-1389-A1-17072018_C010	bHD1	872817	873877
MinSal-1389-A1-17072018_C010g05632	MinSal-1389-A1-17072018_C010	bHD1	874398	877844
MinSal-1389-A1-17072018_C010g05633	MinSal-1389-A1-17072018_C010	bHD1	878241	880413
MinSal-1389-A1-17072018_C010g05634	MinSal-1389-A1-17072018_C010	bHD1	881071	886627
MinSal-1389-A1-17072018_C010g05635	MinSal-1389-A1-17072018_C010	bHD1	886891	888524
MinSal-1389-A1-17072018_C010g05636	MinSal-1389-A1-17072018_C010	bHD1	888795	891532
MinSal-1389-A1-17072018_C010g05637	MinSal-1389-A1-17072018_C010	bHD1	892957	893121
MinSal-1389-A1-17072018_C010g05638	MinSal-1389-A1-17072018_C010	bHD1	894163	897305
MinSal-1389-A1-17072018_C010g05639	MinSal-1389-A1-17072018_C010	bHD1	897875	901237
MinSal-1389-A1-17072018_C010g05640	MinSal-1389-A1-17072018_C010	bHD1	901761	905105
MinSal-1389-A1-17072018_C010g05641	MinSal-1389-A1-17072018_C010	bHD1	905315	906970
MinSal-1389-A1-17072018_C010g05642	MinSal-1389-A1-17072018_C010	bHD1	907287	908361
MinSal-1389-A1-17072018_C010g05643	MinSal-1389-A1-17072018_C010	bHD1	908853	914430
MinSal-1389-A1-17072018_C010g05644	MinSal-1389-A1-17072018_C010	bHD1	915170	915864
MinSal-1389-A1-17072018_C010g05645	MinSal-1389-A1-17072018_C010	bHD1	916156	917786
MinSal-1389-A1-17072018_C010g05646	MinSal-1389-A1-17072018_C010	bHD1	918160	919513
MinSal-1389-A1-17072018_C010g05647	MinSal-1389-A1-17072018_C010	bHD1	920256	922094
MinSal-1389-A1-17072018_C010g05648	MinSal-1389-A1-17072018_C010	bHD1	922348	923641
MinSal-1389-A1-17072018_C010g05649	MinSal-1389-A1-17072018_C010	bHD1	923824	926099
MinSal-1389-A1-17072018_C010g05650	MinSal-1389-A1-17072018_C010	bHD1	926567	927474
MinSal-1389-A1-17072018_C010g05652	MinSal-1389-A1-17072018_C010	bHD1	932783	934516
MinSal-1389-A1-17072018_C010g05653	MinSal-1389-A1-17072018_C010	bHD1	934660	935076
MinSal-1389-A1-17072018_C010g05654	MinSal-1389-A1-17072018_C010	bHD1	935288	937242
MinSal-1389-A1-17072018_C010g05655	MinSal-1389-A1-17072018_C010	bHD1	937296	940299
MinSal-1389-A1-17072018_C010g05656	MinSal-1389-A1-17072018_C010	bHD1	941187	944100
MinSal-1389-A1-17072018_C010g05657	MinSal-1389-A1-17072018_C010	bHD1	944336	946653
MinSal-1389-A1-17072018_C010g05658	MinSal-1389-A1-17072018_C010	bHD1	947692	952625
MinSal-1389-A1-17072018_C010g05659	MinSal-1389-A1-17072018_C010	bHD1	952976	955012
MinSal-1389-A1-17072018_C010g05660	MinSal-1389-A1-17072018_C010	bHD1	956604	958868
MinSal-1389-A1-17072018_C010g05662	MinSal-1389-A1-17072018_C010	bHD1	965027	965881
MinSal-1389-A1-17072018_C010g05663	MinSal-1389-A1-17072018_C010	bHD1	966581	968974
MinSal-1389-A1-17072018_C010g05664	MinSal-1389-A1-17072018_C010	bHD1	969356	970325
MinSal-1389-A1-17072018_C010g05665	MinSal-1389-A1-17072018_C010	bHD1	971508	973454
MinSal-1389-A1-17072018_C010g05666	MinSal-1389-A1-17072018_C010	bHD1	973746	974907
MinSal-1389-A1-17072018_C010g05667	MinSal-1389-A1-17072018_C010	bHD1	975430	977166
MinSal-1389-A1-17072018_C010g05668	MinSal-1389-A1-17072018_C010	bHD1	977240	978391
MinSal-1389-A1-17072018_C010g05670	MinSal-1389-A1-17072018_C010	bHD1	981094	983295
MinSal-1389-A1-17072018_C010g05671	MinSal-1389-A1-17072018_C010	bHD1	983439	985402
MinSal-1389-A1-17072018_C010g05672	MinSal-1389-A1-17072018_C010	bHD1	986028	988871
MinSal-1389-A1-17072018_C010g05674	MinSal-1389-A1-17072018_C010	bHD1	992318	994315
MinSal-1389-A1-17072018_C010g05675	MinSal-1389-A1-17072018_C010	bHD1	994672	996094
MinSal-1389-A1-17072018_C010g05676	MinSal-1389-A1-17072018_C010	bHD1	996513	998585
MinSal-1389-A1-17072018_C010g05677	MinSal-1389-A1-17072018_C010	bHD1	1000910	1004973
MinSal-1389-A1-17072018_C010g05678	MinSal-1389-A1-17072018_C010	bHD1	1005369	1007019
MinSal-1389-A1-17072018_C010g05679	MinSal-1389-A1-17072018_C010	bHD1	1007256	1010877
MinSal-1389-A1-17072018_C010g05680	MinSal-1389-A1-17072018_C010	bHD1	1013325	1015396
MinSal-1389-A1-17072018_C010g05681	MinSal-1389-A1-17072018_C010	bHD1	1015861	1017201
MinSal-1389-A1-17072018_C010g05682	MinSal-1389-A1-17072018_C010	bHD1	1017356	1020283
MinSal-1389-A1-17072018_C010g05683	MinSal-1389-A1-17072018_C010	bHD1	1021155	1022611
MinSal-1389-A1-17072018_C010g05685	MinSal-1389-A1-17072018_C010	bHD1	1025366	1026146
MinSal-1389-A1-17072018_C010g05686	MinSal-1389-A1-17072018_C010	bHD1	1026306	1027522
MinSal-1389-A1-17072018_C010g05687	MinSal-1389-A1-17072018_C010	bHD1	1027808	1030500
MinSal-1389-A1-17072018_C010g05688	MinSal-1389-A1-17072018_C010	bHD1	1031404	1032971
MinSal-1389-A1-17072018_C010g05689	MinSal-1389-A1-17072018_C010	bHD1	1033869	1038392
MinSal-1389-A1-17072018_C010g05690	MinSal-1389-A1-17072018_C010	bHD1	1038660	1041573
MinSal-1389-A1-17072018_C010g05693	MinSal-1389-A1-17072018_C010	bHD1	1046523	1048190
MinSal-1389-A1-17072018_C010g05694	MinSal-1389-A1-17072018_C010	bHD1	1048660	1049713
MinSal-1389-A1-17072018_C010g05695	MinSal-1389-A1-17072018_C010	bHD1	1049918	1051730
MinSal-1389-A1-17072018_C010g05696	MinSal-1389-A1-17072018_C010	bHD1	1052059	1055526
MinSal-1389-A1-17072018_C010g05697	MinSal-1389-A1-17072018_C010	bHD1	1055664	1057843
MinSal-1389-A1-17072018_C010g05698	MinSal-1389-A1-17072018_C010	bHD1	1059267	1063721
MinSal-1389-A1-17072018_C010g05699	MinSal-1389-A1-17072018_C010	bHD1	1064522	1065226
MinSal-1389-A1-17072018_C010g05700	MinSal-1389-A1-17072018_C010	bHD1	1065443	1067486
MinSal-1389-A1-17072018_C010g05701	MinSal-1389-A1-17072018_C010	bHD1	1067886	1069029
MinSal-1389-A1-17072018_C010g05702	MinSal-1389-A1-17072018_C010	bHD1	1069880	1073148
MinSal-1389-A1-17072018_C010g05703	MinSal-1389-A1-17072018_C010	bHD1	1073631	1076076
MinSal-1389-A1-17072018_C010g05704	MinSal-1389-A1-17072018_C010	bHD1	1076239	1079028
MinSal-1389-A1-17072018_C010g05705	MinSal-1389-A1-17072018_C010	bHD1	1079766	1085590
MinSal-1389-A1-17072018_C010g05706	MinSal-1389-A1-17072018_C010	bHD1	1086177	1089299
MinSal-1389-A1-17072018_C010g05707	MinSal-1389-A1-17072018_C010	bHD1	1089436	1089747
MinSal-1389-A1-17072018_C010g05708	MinSal-1389-A1-17072018_C010	bHD1	1090227	1091206
MinSal-1389-A1-17072018_C010g05709	MinSal-1389-A1-17072018_C010	bHD1	1091483	1092935
MinSal-1389-A1-17072018_C010g05710	MinSal-1389-A1-17072018_C010	bHD1	1093465	1094931
MinSal-1389-A1-17072018_C010g05715	MinSal-1389-A1-17072018_C010	bHD1	1106391	1111243
MinSal-1389-A1-17072018_C010g05716	MinSal-1389-A1-17072018_C010	bHD1	1111631	1114591
MinSal-1389-A1-17072018_C010g05717	MinSal-1389-A1-17072018_C010	bHD1	1114876	1116020
MinSal-1389-A1-17072018_C010g05718	MinSal-1389-A1-17072018_C010	bHD1	1116462	1119888
MinSal-1389-A1-17072018_C010g05719	MinSal-1389-A1-17072018_C010	bHD1	1120868	1122258
MinSal-1389-A1-17072018_C010g05720	MinSal-1389-A1-17072018_C010	bHD1	1122936	1125548
MinSal-1389-A1-17072018_C010g05721	MinSal-1389-A1-17072018_C010	bHD1	1126069	1128355
MinSal-1389-A1-17072018_C010g05722	MinSal-1389-A1-17072018_C010	bHD1	1128673	1130877
MinSal-1389-A1-17072018_C010g05723	MinSal-1389-A1-17072018_C010	bHD1	1131200	1133338
MinSal-1389-A1-17072018_C010g05724	MinSal-1389-A1-17072018_C010	bHD1	1133590	1134266
MinSal-1389-A1-17072018_C010g05725	MinSal-1389-A1-17072018_C010	bHD1	1134488	1136094
MinSal-1389-A1-17072018_C010g05726	MinSal-1389-A1-17072018_C010	bHD1	1138361	1140453
MinSal-1389-A1-17072018_C010g05727	MinSal-1389-A1-17072018_C010	bHD1	1142105	1142472
MinSal-1389-A1-17072018_C010g05728	MinSal-1389-A1-17072018_C010	bHD1	1143459	1145488
MinSal-1389-A1-17072018_C010g05729	MinSal-1389-A1-17072018_C010	bHD1	1145702	1147328
MinSal-1389-A1-17072018_C010g05730	MinSal-1389-A1-17072018_C010	bHD1	1147812	1150650
MinSal-1389-A1-17072018_C010g05731	MinSal-1389-A1-17072018_C010	bHD1	1151643	1153371
MinSal-1389-A1-17072018_C010g05732	MinSal-1389-A1-17072018_C010	bHD1	1153594	1155634
MinSal-1389-A1-17072018_C010g05733	MinSal-1389-A1-17072018_C010	bHD1	1155943	1158132
MinSal-1389-A1-17072018_C010g05734	MinSal-1389-A1-17072018_C010	bHD1	1158883	1162982
MinSal-1389-A1-17072018_C010g05735	MinSal-1389-A1-17072018_C010	bHD1	1163243	1166742
MinSal-1389-A1-17072018_C010g05736	MinSal-1389-A1-17072018_C010	bHD1	1166947	1167993
MinSal-1389-A1-17072018_C010g05737	MinSal-1389-A1-17072018_C010	bHD1	1168096	1169778
MinSal-1389-A1-17072018_C010g05738	MinSal-1389-A1-17072018_C010	bHD1	1169949	1170817
MinSal-1389-A1-17072018_C010g05739	MinSal-1389-A1-17072018_C010	bHD1	1173766	1176139
MinSal-1389-A1-17072018_C010g05740	MinSal-1389-A1-17072018_C010	bHD1	1176316	1177620
MinSal-1389-A1-17072018_C010g05741	MinSal-1389-A1-17072018_C010	bHD1	1177935	1181421
MinSal-1389-A1-17072018_C010g05743	MinSal-1389-A1-17072018_C010	bHD1	1183700	1188671
MinSal-1389-A1-17072018_C010g05744	MinSal-1389-A1-17072018_C010	bHD1	1188968	1192244
MinSal-1389-A1-17072018_C010g05745	MinSal-1389-A1-17072018_C010	bHD1	1192522	1194212
MinSal-1389-A1-17072018_C010g05746	MinSal-1389-A1-17072018_C010	bHD1	1194352	1197384
MinSal-1389-A1-17072018_C010g05748	MinSal-1389-A1-17072018_C010	bHD1	1198954	1200738
MinSal-1389-A1-17072018_C010g05749	MinSal-1389-A1-17072018_C010	bHD1	1200912	1202420
MinSal-1389-A1-17072018_C010g05750	MinSal-1389-A1-17072018_C010	bHD1	1203577	1204607
MinSal-1389-A1-17072018_C010g05751	MinSal-1389-A1-17072018_C010	bHD1	1204685	1206846
MinSal-1389-A1-17072018_C010g05754	MinSal-1389-A1-17072018_C010	bHD1	1210675	1213113
MinSal-1389-A1-17072018_C010g05755	MinSal-1389-A1-17072018_C010	bHD1	1213939	1215400
MinSal-1389-A1-17072018_C010g05756	MinSal-1389-A1-17072018_C010	bHD1	1215480	1217894
MinSal-1389-A1-17072018_C010g05757	MinSal-1389-A1-17072018_C010	bHD1	1218266	1218617
MinSal-1389-A1-17072018_C010g05758	MinSal-1389-A1-17072018_C010	bHD1	1218773	1221492
MinSal-1389-A1-17072018_C010g05759	MinSal-1389-A1-17072018_C010	bHD1	1221956	1223867
MinSal-1389-A1-17072018_C010g05760	MinSal-1389-A1-17072018_C010	bHD1	1224291	1225546
MinSal-1389-A1-17072018_C010g05761	MinSal-1389-A1-17072018_C010	bHD1	1226098	1227551
MinSal-1389-A1-17072018_C010g05762	MinSal-1389-A1-17072018_C010	bHD1	1228190	1229978
MinSal-1389-A1-17072018_C010g05763	MinSal-1389-A1-17072018_C010	bHD1	1230700	1231296
MinSal-1389-A1-17072018_C010g05765	MinSal-1389-A1-17072018_C010	bHD1	1232058	1234365
MinSal-1389-A1-17072018_C010g05767	MinSal-1389-A1-17072018_C010	bHD1	1237970	1243156
MinSal-1389-A1-17072018_C010g05768	MinSal-1389-A1-17072018_C010	bHD1	1244000	1245432
MinSal-1389-A1-17072018_C010g05769	MinSal-1389-A1-17072018_C010	bHD1	1245681	1248399
MinSal-1389-A1-17072018_C010g05770	MinSal-1389-A1-17072018_C010	bHD1	1249240	1251719
MinSal-1389-A1-17072018_C010g05771	MinSal-1389-A1-17072018_C010	bHD1	1252760	1259133
MinSal-1389-A1-17072018_C010g05772	MinSal-1389-A1-17072018_C010	bHD1	1259896	1264494
MinSal-1389-A1-17072018_C010g05773	MinSal-1389-A1-17072018_C010	bHD1	1265679	1271465
MinSal-1389-A1-17072018_C010g05774	MinSal-1389-A1-17072018_C010	bHD1	1271641	1276825
MinSal-1389-A1-17072018_C010g05775	MinSal-1389-A1-17072018_C010	bHD1	1278491	1281226
MinSal-1389-A1-17072018_C010g05776	MinSal-1389-A1-17072018_C010	bHD1	1283830	1285778
MinSal-1389-A1-17072018_C010g05777	MinSal-1389-A1-17072018_C010	bHD1	1287074	1288951
MinSal-1389-A1-17072018_C010g05778	MinSal-1389-A1-17072018_C010	bHD1	1289514	1291471
MinSal-1389-A1-17072018_C010g05779	MinSal-1389-A1-17072018_C010	bHD1	1291874	1292364
MinSal-1389-A1-17072018_C010g05780	MinSal-1389-A1-17072018_C010	bHD1	1293798	1297177
MinSal-1389-A1-17072018_C010g05781	MinSal-1389-A1-17072018_C010	bHD1	1297648	1298888
MinSal-1389-A1-17072018_C010g05782	MinSal-1389-A1-17072018_C010	bHD1	1299234	1299841
MinSal-1389-A1-17072018_C010g05783	MinSal-1389-A1-17072018_C010	bHD1	1300065	1300735
MinSal-1389-A1-17072018_C010g05784	MinSal-1389-A1-17072018_C010	bHD1	1302294	1305203
MinSal-1389-A1-17072018_C010g05785	MinSal-1389-A1-17072018_C010	bHD1	1305595	1306460
MinSal-1389-A1-17072018_C010g05786	MinSal-1389-A1-17072018_C010	bHD1	1306841	1308963
MinSal-1389-A1-17072018_C010g05787	MinSal-1389-A1-17072018_C010	bHD1	1309109	1311013
MinSal-1389-A1-17072018_C010g05788	MinSal-1389-A1-17072018_C010	bHD1	1311732	1314486
MinSal-1389-A1-17072018_C010g05789	MinSal-1389-A1-17072018_C010	bHD1	1317402	1319525
MinSal-1389-A1-17072018_C010g05790	MinSal-1389-A1-17072018_C010	bHD1	1320336	1320593
MinSal-1389-A1-17072018_C010g05791	MinSal-1389-A1-17072018_C010	bHD1	1320890	1321464
MinSal-1389-A1-17072018_C010g05792	MinSal-1389-A1-17072018_C010	bHD1	1321626	1321952
MinSal-1389-A1-17072018_C010g05793	MinSal-1389-A1-17072018_C010	bHD1	1322002	1324089
MinSal-1389-A1-17072018_C010g05794	MinSal-1389-A1-17072018_C010	bHD1	1324543	1326285
MinSal-1389-A1-17072018_C010g05795	MinSal-1389-A1-17072018_C010	bHD1	1326708	1328086
MinSal-1389-A1-17072018_C010g05796	MinSal-1389-A1-17072018_C010	bHD1	1328437	1330299
MinSal-1389-A1-17072018_C010g05797	MinSal-1389-A1-17072018_C010	bHD1	1331672	1333406
MinSal-1389-A1-17072018_C010g05799	MinSal-1389-A1-17072018_C010	bHD1	1337272	1339953
MinSal-1389-A1-17072018_C010g05800	MinSal-1389-A1-17072018_C010	bHD1	1342494	1344347
MinSal-1389-A1-17072018_C010g05801	MinSal-1389-A1-17072018_C010	bHD1	1344827	1349252
MinSal-1389-A1-17072018_C010g05802	MinSal-1389-A1-17072018_C010	bHD1	1349853	1355913
MinSal-1389-A1-17072018_C010g05803	MinSal-1389-A1-17072018_C010	bHD1	1357484	1359795
MinSal-1389-A1-17072018_C010g05808	MinSal-1389-A1-17072018_C010	bHD1	1364772	1367307
MinSal-1389-A1-17072018_C010g05810	MinSal-1389-A1-17072018_C010	bHD1	1368563	1373997
MinSal-1389-A1-17072018_C010g05811	MinSal-1389-A1-17072018_C010	bHD1	1374406	1377593
MinSal-1389-A1-17072018_C010g05812	MinSal-1389-A1-17072018_C010	bHD1	1378080	1379513
MinSal-1389-A1-17072018_C010g05813	MinSal-1389-A1-17072018_C010	bHD1	1379698	1380885
MinSal-1389-A1-17072018_C010g05814	MinSal-1389-A1-17072018_C010	bHD1	1381852	1390032
MinSal-1389-A1-17072018_C010g05815	MinSal-1389-A1-17072018_C010	bHD1	1390705	1392422
MinSal-1389-A1-17072018_C010g05816	MinSal-1389-A1-17072018_C010	bHD1	1392837	1394053
MinSal-1389-A1-17072018_C010g05817	MinSal-1389-A1-17072018_C010	bHD1	1396694	1399153
MinSal-1389-A1-17072018_C010g05818	MinSal-1389-A1-17072018_C010	bHD1	1399846	1403328
MinSal-1389-A1-17072018_C010g05819	MinSal-1389-A1-17072018_C010	bHD1	1403519	1404347
MinSal-1389-A1-17072018_C010g05820	MinSal-1389-A1-17072018_C010	bHD1	1405669	1406329
MinSal-1389-A1-17072018_C010g05821	MinSal-1389-A1-17072018_C010	bHD1	1406707	1409034
MinSal-1389-A1-17072018_C010g05822	MinSal-1389-A1-17072018_C010	bHD1	1409479	1414296
MinSal-1389-A1-17072018_C010g05824	MinSal-1389-A1-17072018_C010	bHD1	1417151	1419347
MinSal-1389-A1-17072018_C010g05825	MinSal-1389-A1-17072018_C010	bHD1	1419705	1420061
MinSal-1389-A1-17072018_C010g05826	MinSal-1389-A1-17072018_C010	bHD1	1420442	1421294
MinSal-1389-A1-17072018_C010g05827	MinSal-1389-A1-17072018_C010	bHD1	1422851	1424931
MinSal-1389-A1-17072018_C010g05828	MinSal-1389-A1-17072018_C010	bHD1	1425348	1427175
MinSal-1389-A1-17072018_C010g05829	MinSal-1389-A1-17072018_C010	bHD1	1427699	1428304
MinSal-1389-A1-17072018_C010g05830	MinSal-1389-A1-17072018_C010	bHD1	1428404	1428819
MinSal-1389-A1-17072018_C010g05831	MinSal-1389-A1-17072018_C010	bHD1	1430112	1431704
MinSal-1389-A1-17072018_C010g05832	MinSal-1389-A1-17072018_C010	bHD1	1432222	1433671
MinSal-1389-A1-17072018_C010g05833	MinSal-1389-A1-17072018_C010	bHD1	1434002	1434919
MinSal-1389-A1-17072018_C010g05834	MinSal-1389-A1-17072018_C010	bHD1	1434961	1438079
MinSal-1389-A1-17072018_C010g05835	MinSal-1389-A1-17072018_C010	bHD1	1438701	1440383
MinSal-1389-A1-17072018_C010g05837	MinSal-1389-A1-17072018_C010	bHD1	1444395	1447460
MinSal-1389-A1-17072018_C010g05839	MinSal-1389-A1-17072018_C010	bHD1	1448147	1448942
MinSal-1389-A1-17072018_C010g05840	MinSal-1389-A1-17072018_C010	bHD1	1449459	1452967
MinSal-1389-A1-17072018_C010g05841	MinSal-1389-A1-17072018_C010	bHD1	1453285	1454635
MinSal-1389-A1-17072018_C010g05842	MinSal-1389-A1-17072018_C010	bHD1	1455455	1456947
MinSal-1389-A1-17072018_C013g08324	MinSal-1389-A1-17072018_C013	cHD2	7034	7204
MinSal-1389-A1-17072018_C013g08335	MinSal-1389-A1-17072018_C013	cHD2	23634	25849
MinSal-1389-A1-17072018_C013g08336	MinSal-1389-A1-17072018_C013	cHD2	26223	27052
MinSal-1389-A1-17072018_C013g08337	MinSal-1389-A1-17072018_C013	cHD2	27355	28656
MinSal-1389-A1-17072018_C013g08338	MinSal-1389-A1-17072018_C013	cHD2	29519	33032
MinSal-1389-A1-17072018_C013g08339	MinSal-1389-A1-17072018_C013	cHD2	33492	35337
MinSal-1389-A1-17072018_C013g08340	MinSal-1389-A1-17072018_C013	cHD2	36920	38283
MinSal-1389-A1-17072018_C013g08342	MinSal-1389-A1-17072018_C013	cHD2	40268	42348
MinSal-1389-A1-17072018_C013g08343	MinSal-1389-A1-17072018_C013	cHD2	43265	44212
MinSal-1389-A1-17072018_C013g08344	MinSal-1389-A1-17072018_C013	cHD2	45508	46867
MinSal-1389-A1-17072018_C013g08345	MinSal-1389-A1-17072018_C013	cHD2	48702	50155
MinSal-1389-A1-17072018_C013g08346	MinSal-1389-A1-17072018_C013	cHD2	50355	52928
MinSal-1389-A1-17072018_C013g08347	MinSal-1389-A1-17072018_C013	cHD2	54540	55124
MinSal-1389-A1-17072018_C013g08349	MinSal-1389-A1-17072018_C013	cHD2	59383	62302
MinSal-1389-A1-17072018_C013g08350	MinSal-1389-A1-17072018_C013	cHD2	62487	64214
MinSal-1389-A1-17072018_C013g08353	MinSal-1389-A1-17072018_C013	cHD2	70344	71773
MinSal-1389-A1-17072018_C013g08354	MinSal-1389-A1-17072018_C013	cHD2	72539	74030
MinSal-1389-A1-17072018_C013g08355	MinSal-1389-A1-17072018_C013	cHD2	74613	76184
MinSal-1389-A1-17072018_C013g08356	MinSal-1389-A1-17072018_C013	cHD2	76533	79716
MinSal-1389-A1-17072018_C013g08357	MinSal-1389-A1-17072018_C013	cHD2	81583	86132
MinSal-1389-A1-17072018_C013g08358	MinSal-1389-A1-17072018_C013	cHD2	86610	87999
MinSal-1389-A1-17072018_C013g08360	MinSal-1389-A1-17072018_C013	cHD2	91135	92752
MinSal-1389-A1-17072018_C013g08361	MinSal-1389-A1-17072018_C013	cHD2	93433	95128
MinSal-1389-A1-17072018_C013g08362	MinSal-1389-A1-17072018_C013	cHD2	95685	96826
MinSal-1389-A1-17072018_C013g08363	MinSal-1389-A1-17072018_C013	cHD2	98788	101114
MinSal-1389-A1-17072018_C013g08364	MinSal-1389-A1-17072018_C013	cHD2	101493	101813
MinSal-1389-A1-17072018_C013g08366	MinSal-1389-A1-17072018_C013	cHD2	107647	108600
MinSal-1389-A1-17072018_C013g08367	MinSal-1389-A1-17072018_C013	cHD2	109387	112032
MinSal-1389-A1-17072018_C013g08368	MinSal-1389-A1-17072018_C013	cHD2	112542	113807
MinSal-1389-A1-17072018_C013g08370	MinSal-1389-A1-17072018_C013	cHD2	116588	119342
MinSal-1389-A1-17072018_C013g08371	MinSal-1389-A1-17072018_C013	cHD2	120356	120968
MinSal-1389-A1-17072018_C013g08372	MinSal-1389-A1-17072018_C013	cHD2	121536	123693
MinSal-1389-A1-17072018_C013g08373	MinSal-1389-A1-17072018_C013	cHD2	124478	126058
MinSal-1389-A1-17072018_C013g08374	MinSal-1389-A1-17072018_C013	cHD2	128340	132823
MinSal-1389-A1-17072018_C013g08375	MinSal-1389-A1-17072018_C013	cHD2	133453	136292
MinSal-1389-A1-17072018_C013g08376	MinSal-1389-A1-17072018_C013	cHD2	137866	139736
MinSal-1389-A1-17072018_C013g08377	MinSal-1389-A1-17072018_C013	cHD2	140043	142453
MinSal-1389-A1-17072018_C013g08379	MinSal-1389-A1-17072018_C013	cHD2	145226	146684
MinSal-1389-A1-17072018_C013g08380	MinSal-1389-A1-17072018_C013	cHD2	147744	150664
MinSal-1389-A1-17072018_C013g08383	MinSal-1389-A1-17072018_C013	cHD2	154941	155615
MinSal-1389-A1-17072018_C013g08385	MinSal-1389-A1-17072018_C013	cHD2	159546	161386
MinSal-1389-A1-17072018_C013g08386	MinSal-1389-A1-17072018_C013	cHD2	163058	164977
MinSal-1389-A1-17072018_C013g08387	MinSal-1389-A1-17072018_C013	cHD2	165212	167895
MinSal-1389-A1-17072018_C013g08388	MinSal-1389-A1-17072018_C013	cHD2	168667	170492
MinSal-1389-A1-17072018_C013g08389	MinSal-1389-A1-17072018_C013	cHD2	171024	171485
MinSal-1389-A1-17072018_C013g08390	MinSal-1389-A1-17072018_C013	cHD2	172254	177181
MinSal-1389-A1-17072018_C013g08392	MinSal-1389-A1-17072018_C013	cHD2	179015	180790
MinSal-1389-A1-17072018_C013g08394	MinSal-1389-A1-17072018_C013	cHD2	184909	185400
MinSal-1389-A1-17072018_C013g08396	MinSal-1389-A1-17072018_C013	cHD2	187941	191669
MinSal-1389-A1-17072018_C013g08404	MinSal-1389-A1-17072018_C013	cHD2	201353	202172
MinSal-1389-A1-17072018_C013g08405	MinSal-1389-A1-17072018_C013	cHD2	202558	205566
