#A_id	pident
MvSl-1064-A1-R4_MC01-1g01868	100.000
MvSl-1064-A1-R4_MC01-1g01869	100.000
MvSl-1064-A1-R4_MC01-1g01870	100.000
MvSl-1064-A1-R4_MC01-1g01871	100.000
MvSl-1064-A1-R4_MC01-1g01872	100.000
MvSl-1064-A1-R4_MC01-1g01873	100.000
MvSl-1064-A1-R4_MC01-1g01874	100.000
MvSl-1064-A1-R4_MC01-1g01875	100.000
MvSl-1064-A1-R4_MC01-1g01876	100.000
MvSl-1064-A1-R4_MC01-1g01877	100.000
MvSl-1064-A1-R4_MC01-1g01878	100.000
MvSl-1064-A1-R4_MC01-1g01879	100.000
MvSl-1064-A1-R4_MC01-1g01880	100.000
MvSl-1064-A1-R4_MC01-1g01881	100.000
MvSl-1064-A1-R4_MC01-1g01882	100.000
MvSl-1064-A1-R4_MC01-1g01883	100.000
MvSl-1064-A1-R4_MC01-1g01884	100.000
MvSl-1064-A1-R4_MC01-1g01885	100.000
MvSl-1064-A1-R4_MC01-1g01886	100.000
MvSl-1064-A1-R4_MC01-1g01887	100.000
MvSl-1064-A1-R4_MC01-1g01888	100.000
MvSl-1064-A1-R4_MC01-1g01889	100.000
MvSl-1064-A1-R4_MC01-1g01890	100.000
MvSl-1064-A1-R4_MC01-1g01891	100.000
MvSl-1064-A1-R4_MC01-1g01892	100.000
MvSl-1064-A1-R4_MC01-1g01893	100.000
MvSl-1064-A1-R4_MC01-1g01894	100.000
MvSl-1064-A1-R4_MC01-1g01895	100.000
MvSl-1064-A1-R4_MC01-1g01896	100.000
MvSl-1064-A1-R4_MC01-1g01897	100.000
MvSl-1064-A1-R4_MC01-1g01898	100.000
MvSl-1064-A1-R4_MC01-1g01899	100.000
MvSl-1064-A1-R4_MC01-1g01900	100.000
MvSl-1064-A1-R4_MC01-1g01901	100.000
MvSl-1064-A1-R4_MC01-1g01902	100.000
MvSl-1064-A1-R4_MC01-1g01903	100.000
MvSl-1064-A1-R4_MC01-1g01904	100.000
MvSl-1064-A1-R4_MC01-1g01905	100.000
MvSl-1064-A1-R4_MC01-1g01906	97.527
MvSl-1064-A1-R4_MC01-1g01907	100.000
MvSl-1064-A1-R4_MC01-1g01908	100.000
MvSl-1064-A1-R4_MC01-1g01909	100.000
MvSl-1064-A1-R4_MC01-1g01910	100.000
MvSl-1064-A1-R4_MC01-1g01911	100.000
MvSl-1064-A1-R4_MC01-1g01912	100.000
MvSl-1064-A1-R4_MC01-1g01913	100.000
MvSl-1064-A1-R4_MC01-1g01914	100.000
MvSl-1064-A1-R4_MC01-1g01915	100.000
MvSl-1064-A1-R4_MC01-1g01916	100.000
MvSl-1064-A1-R4_MC01-1g01917	100.000
MvSl-1064-A1-R4_MC01-1g01918	100.000
MvSl-1064-A1-R4_MC01-1g01919	100.000
MvSl-1064-A1-R4_MC01-1g01921	100.000
MvSl-1064-A1-R4_MC01-1g01922	100.000
MvSl-1064-A1-R4_MC01-1g01923	100.000
MvSl-1064-A1-R4_MC01-1g01924	100.000
MvSl-1064-A1-R4_MC01-1g01925	100.000
MvSl-1064-A1-R4_MC01-1g01926	100.000
MvSl-1064-A1-R4_MC01-1g01927	100.000
MvSl-1064-A1-R4_MC01-1g01928	100.000
MvSl-1064-A1-R4_MC01-1g01929	100.000
MvSl-1064-A1-R4_MC01-1g01930	100.000
MvSl-1064-A1-R4_MC01-1g01931	100.000
MvSl-1064-A1-R4_MC01-1g01932	100.000
MvSl-1064-A1-R4_MC01-1g01933	100.000
MvSl-1064-A1-R4_MC01-1g01934	100.000
MvSl-1064-A1-R4_MC01-1g01935	100.000
MvSl-1064-A1-R4_MC01-1g01936	100.000
MvSl-1064-A1-R4_MC01-1g01937	100.000
MvSl-1064-A1-R4_MC01-1g01938	100.000
MvSl-1064-A1-R4_MC01-1g01939	100.000
MvSl-1064-A1-R4_MC01-1g01940	100.000
MvSl-1064-A1-R4_MC01-1g01941	100.000
MvSl-1064-A1-R4_MC01-1g01942	100.000
MvSl-1064-A1-R4_MC01-1g01943	100.000
MvSl-1064-A1-R4_MC01-1g01944	100.000
MvSl-1064-A1-R4_MC01-1g01945	100.000
MvSl-1064-A1-R4_MC01-1g01946	100.000
MvSl-1064-A1-R4_MC01-1g01947	100.000
MvSl-1064-A1-R4_MC01-1g01948	100.000
MvSl-1064-A1-R4_MC01-1g01949	100.000
MvSl-1064-A1-R4_MC01-1g01950	100.000
MvSl-1064-A1-R4_MC01-1g01951	100.000
MvSl-1064-A1-R4_MC01-1g01952	100.000
MvSl-1064-A1-R4_MC01-1g01953	100.000
MvSl-1064-A1-R4_MC01-1g01954	100.000
MvSl-1064-A1-R4_MC01-1g01955	100.000
MvSl-1064-A1-R4_MC01-1g01956	100.000
MvSl-1064-A1-R4_MC01-1g01957	100.000
MvSl-1064-A1-R4_MC01-1g01958	100.000
MvSl-1064-A1-R4_MC01-1g01959	100.000
MvSl-1064-A1-R4_MC01-1g01960	100.000
MvSl-1064-A1-R4_MC01-1g01961	100.000
MvSl-1064-A1-R4_MC01-1g01962	100.000
MvSl-1064-A1-R4_MC01-1g01963	100.000
MvSl-1064-A1-R4_MC01-1g01964	100.000
MvSl-1064-A1-R4_MC01-1g01965	100.000
MvSl-1064-A1-R4_MC01-1g01966	100.000
MvSl-1064-A1-R4_MC01-1g01967	100.000
MvSl-1064-A1-R4_MC01-1g01968	100.000
MvSl-1064-A1-R4_MC01-1g01969	100.000
MvSl-1064-A1-R4_MC01-1g01970	100.000
MvSl-1064-A1-R4_MC01-1g01971	100.000
MvSl-1064-A1-R4_MC01-1g01972	100.000
MvSl-1064-A1-R4_MC01-1g01973	100.000
MvSl-1064-A1-R4_MC01-1g01974	100.000
MvSl-1064-A1-R4_MC01-1g01975	100.000
MvSl-1064-A1-R4_MC01-1g01976	100.000
MvSl-1064-A1-R4_MC01-1g01977	100.000
MvSl-1064-A1-R4_MC01-1g01978	100.000
MvSl-1064-A1-R4_MC01-1g01979	100.000
MvSl-1064-A1-R4_MC01-1g01980	100.000
MvSl-1064-A1-R4_MC01-1g01981	100.000
MvSl-1064-A1-R4_MC01-1g01982	100.000
MvSl-1064-A1-R4_MC01-1g01983	100.000
MvSl-1064-A1-R4_MC01-1g01984	100.000
MvSl-1064-A1-R4_MC01-1g01985	100.000
MvSl-1064-A1-R4_MC01-1g01986	100.000
MvSl-1064-A1-R4_MC01-1g01987	100.000
MvSl-1064-A1-R4_MC01-1g01988	100.000
MvSl-1064-A1-R4_MC01-1g01989	100.000
MvSl-1064-A1-R4_MC01-1g01990	100.000
MvSl-1064-A1-R4_MC01-1g01991	100.000
MvSl-1064-A1-R4_MC01-1g01992	100.000
MvSl-1064-A1-R4_MC01-1g01993	100.000
MvSl-1064-A1-R4_MC01-1g01994	100.000
MvSl-1064-A1-R4_MC01-1g01995	100.000
MvSl-1064-A1-R4_MC01-1g01996	100.000
MvSl-1064-A1-R4_MC01-1g01997	100.000
MvSl-1064-A1-R4_MC01-1g01998	100.000
MvSl-1064-A1-R4_MC01-1g01999	100.000
MvSl-1064-A1-R4_MC01-1g02000	100.000
MvSl-1064-A1-R4_MC01-1g02001	100.000
MvSl-1064-A1-R4_MC01-1g02002	100.000
MvSl-1064-A1-R4_MC01-1g02003	100.000
MvSl-1064-A1-R4_MC01-1g02004	100.000
MvSl-1064-A1-R4_MC01-1g02005	100.000
MvSl-1064-A1-R4_MC01-1g02006	100.000
MvSl-1064-A1-R4_MC01-1g02007	100.000
MvSl-1064-A1-R4_MC01-1g02008	100.000
MvSl-1064-A1-R4_MC01-1g02009	100.000
MvSl-1064-A1-R4_MC01-1g02010	100.000
MvSl-1064-A1-R4_MC01-1g02011	100.000
MvSl-1064-A1-R4_MC01-1g02012	100.000
MvSl-1064-A1-R4_MC01-1g02013	100.000
MvSl-1064-A1-R4_MC01-1g02014	100.000
MvSl-1064-A1-R4_MC01-1g02015	100.000
MvSl-1064-A1-R4_MC01-1g02016	100.000
MvSl-1064-A1-R4_MC01-1g02017	100.000
MvSl-1064-A1-R4_MC01-1g02018	100.000
MvSl-1064-A1-R4_MC01-1g02019	100.000
MvSl-1064-A1-R4_MC01-1g02020	100.000
MvSl-1064-A1-R4_MC01-1g02021	100.000
MvSl-1064-A1-R4_MC01-1g02022	100.000
MvSl-1064-A1-R4_MC01-1g02023	100.000
MvSl-1064-A1-R4_MC01-1g02024	100.000
MvSl-1064-A1-R4_MC01-1g02025	100.000
MvSl-1064-A1-R4_MC01-1g02026	100.000
MvSl-1064-A1-R4_MC01-1g02027	100.000
MvSl-1064-A1-R4_MC01-1g02028	100.000
MvSl-1064-A1-R4_MC01-1g02029	100.000
MvSl-1064-A1-R4_MC01-1g02030	100.000
MvSl-1064-A1-R4_MC01-1g02031	100.000
MvSl-1064-A1-R4_MC01-1g02032	100.000
MvSl-1064-A1-R4_MC01-1g02033	100.000
MvSl-1064-A1-R4_MC01-1g02034	100.000
MvSl-1064-A1-R4_MC01-1g02035	100.000
MvSl-1064-A1-R4_MC01-1g02036	100.000
MvSl-1064-A1-R4_MC01-1g02037	100.000
MvSl-1064-A1-R4_MC01-1g02038	100.000
MvSl-1064-A1-R4_MC01-1g02039	100.000
MvSl-1064-A1-R4_MC01-1g02040	100.000
MvSl-1064-A1-R4_MC01-1g02041	100.000
MvSl-1064-A1-R4_MC01-1g02042	100.000
MvSl-1064-A1-R4_MC01-1g02043	100.000
MvSl-1064-A1-R4_MC01-1g02044	100.000
MvSl-1064-A1-R4_MC01-1g02045	100.000
MvSl-1064-A1-R4_MC01-1g02046	100.000
MvSl-1064-A1-R4_MC01-1g02047	100.000
MvSl-1064-A1-R4_MC01-1g02048	100.000
MvSl-1064-A1-R4_MC01-1g02049	100.000
MvSl-1064-A1-R4_MC01-1g02050	100.000
MvSl-1064-A1-R4_MC01-1g02051	100.000
MvSl-1064-A1-R4_MC01-1g02052	100.000
MvSl-1064-A1-R4_MC01-1g02053	100.000
MvSl-1064-A1-R4_MC01-1g02054	100.000
MvSl-1064-A1-R4_MC01-1g02055	100.000
MvSl-1064-A1-R4_MC01-1g02056	100.000
MvSl-1064-A1-R4_MC01-1g02057	100.000
MvSl-1064-A1-R4_MC01-1g02058	100.000
MvSl-1064-A1-R4_MC01-1g02059	100.000
MvSl-1064-A1-R4_MC01-1g02060	100.000
MvSl-1064-A1-R4_MC01-1g02061	100.000
MvSl-1064-A1-R4_MC01-1g02062	100.000
MvSl-1064-A1-R4_MC01-1g02063	100.000
MvSl-1064-A1-R4_MC01-1g02064	100.000
MvSl-1064-A1-R4_MC01-1g02065	100.000
MvSl-1064-A1-R4_MC01-1g02066	100.000
MvSl-1064-A1-R4_MC01-1g02067	100.000
MvSl-1064-A1-R4_MC01-1g02068	100.000
MvSl-1064-A1-R4_MC01-1g02069	100.000
MvSl-1064-A1-R4_MC01-1g02070	100.000
MvSl-1064-A1-R4_MC01-1g02071	100.000
MvSl-1064-A1-R4_MC01-1g02072	100.000
MvSl-1064-A1-R4_MC01-1g02073	100.000
MvSl-1064-A1-R4_MC01-1g02074	100.000
MvSl-1064-A1-R4_MC01-1g02075	100.000
MvSl-1064-A1-R4_MC01-1g02076	100.000
MvSl-1064-A1-R4_MC01-1g02077	100.000
MvSl-1064-A1-R4_MC01-1g02078	100.000
MvSl-1064-A1-R4_MC01-1g02079	100.000
MvSl-1064-A1-R4_MC01-1g02080	100.000
MvSl-1064-A1-R4_MC01-1g02081	100.000
MvSl-1064-A1-R4_MC01-1g02082	100.000
MvSl-1064-A1-R4_MC01-1g02083	100.000
MvSl-1064-A1-R4_MC01-1g02084	100.000
MvSl-1064-A1-R4_MC01-1g02085	100.000
MvSl-1064-A1-R4_MC01-1g02086	100.000
MvSl-1064-A1-R4_MC01-1g02087	100.000
MvSl-1064-A1-R4_MC01-1g02088	100.000
MvSl-1064-A1-R4_MC01-1g02089	100.000
MvSl-1064-A1-R4_MC01-1g02090	100.000
MvSl-1064-A1-R4_MC01-1g02091	100.000
MvSl-1064-A1-R4_MC01-1g02092	100.000
MvSl-1064-A1-R4_MC01-1g02093	100.000
MvSl-1064-A1-R4_MC01-1g02094	100.000
MvSl-1064-A1-R4_MC01-1g02095	100.000
MvSl-1064-A1-R4_MC01-1g02097	100.000
MvSl-1064-A1-R4_MC01-1g02098	100.000
MvSl-1064-A1-R4_MC01-1g02099	100.000
MvSl-1064-A1-R4_MC01-1g02100	100.000
MvSl-1064-A1-R4_MC01-1g02101	100.000
MvSl-1064-A1-R4_MC01-1g02102	100.000
MvSl-1064-A1-R4_MC01-1g02103	100.000
MvSl-1064-A1-R4_MC01-1g02104	100.000
MvSl-1064-A1-R4_MC01-1g02105	100.000
MvSl-1064-A1-R4_MC01-1g02106	100.000
MvSl-1064-A1-R4_MC01-1g02107	100.000
MvSl-1064-A1-R4_MC01-1g02108	99.711
MvSl-1064-A1-R4_MC01-1g02109	100.000
MvSl-1064-A1-R4_MC01-1g02110	100.000
MvSl-1064-A1-R4_MC01-1g02111	100.000
MvSl-1064-A1-R4_MC01-1g02112	100.000
MvSl-1064-A1-R4_MC01-1g02113	100.000
MvSl-1064-A1-R4_MC01-1g02114	100.000
MvSl-1064-A1-R4_MC01-1g02115	100.000
MvSl-1064-A1-R4_MC01-1g02116	100.000
MvSl-1064-A1-R4_MC01-1g02117	100.000
MvSl-1064-A1-R4_MC01-1g02118	100.000
MvSl-1064-A1-R4_MC01-1g02119	100.000
MvSl-1064-A1-R4_MC01-1g02120	100.000
MvSl-1064-A1-R4_MC01-1g02121	100.000
MvSl-1064-A1-R4_MC01-1g02122	100.000
MvSl-1064-A1-R4_MC01-1g02123	100.000
MvSl-1064-A1-R4_MC01-1g02124	100.000
MvSl-1064-A1-R4_MC01-1g02125	100.000
MvSl-1064-A1-R4_MC01-1g02126	100.000
MvSl-1064-A1-R4_MC01-1g02127	100.000
MvSl-1064-A1-R4_MC01-1g02128	100.000
MvSl-1064-A1-R4_MC01-1g02129	100.000
MvSl-1064-A1-R4_MC01-1g02130	100.000
MvSl-1064-A1-R4_MC01-1g02131	100.000
MvSl-1064-A1-R4_MC01-1g02132	100.000
MvSl-1064-A1-R4_MC01-1g02133	100.000
MvSl-1064-A1-R4_MC01-1g02134	100.000
MvSl-1064-A1-R4_MC01-1g02135	100.000
MvSl-1064-A1-R4_MC01-1g02136	100.000
MvSl-1064-A1-R4_MC01-1g02137	100.000
MvSl-1064-A1-R4_MC01-1g02138	100.000
MvSl-1064-A1-R4_MC01-1g02139	100.000
MvSl-1064-A1-R4_MC01-1g02140	100.000
MvSl-1064-A1-R4_MC01-1g02141	100.000
MvSl-1064-A1-R4_MC01-1g02142	100.000
MvSl-1064-A1-R4_MC01-1g02143	100.000
MvSl-1064-A1-R4_MC01-1g02144	100.000
MvSl-1064-A1-R4_MC01-1g02145	100.000
MvSl-1064-A1-R4_MC01-1g02146	100.000
MvSl-1064-A1-R4_MC01-1g02147	100.000
MvSl-1064-A1-R4_MC01-1g02148	100.000
MvSl-1064-A1-R4_MC01-1g02149	100.000
MvSl-1064-A1-R4_MC01-1g02150	100.000
MvSl-1064-A1-R4_MC01-1g02151	100.000
MvSl-1064-A1-R4_MC01-1g02152	100.000
MvSl-1064-A1-R4_MC01-1g02153	100.000
MvSl-1064-A1-R4_MC01-1g02154	100.000
MvSl-1064-A1-R4_MC01-1g02155	100.000
MvSl-1064-A1-R4_MC01-1g02156	100.000
MvSl-1064-A1-R4_MC01-1g02157	100.000
MvSl-1064-A1-R4_MC01-1g02158	100.000
MvSl-1064-A1-R4_MC01-1g02159	100.000
MvSl-1064-A1-R4_MC01-1g02160	100.000
MvSl-1064-A1-R4_MC01-1g02161	100.000
MvSl-1064-A1-R4_MC01-1g02162	100.000
MvSl-1064-A1-R4_MC01-1g02163	100.000
MvSl-1064-A1-R4_MC01-1g02164	100.000
MvSl-1064-A1-R4_MC01-1g02165	96.562
MvSl-1064-A1-R4_MC01-1g02166	100.000
MvSl-1064-A1-R4_MC01-1g02167	100.000
MvSl-1064-A1-R4_MC01-1g02168	100.000
MvSl-1064-A1-R4_MC01-1g02169	100.000
MvSl-1064-A1-R4_MC01-1g02170	100.000
MvSl-1064-A1-R4_MC01-1g02174	100.000
MvSl-1064-A1-R4_MC01-1g02175	100.000
MvSl-1064-A1-R4_MC01-1g02176	100.000
MvSl-1064-A1-R4_MC01-1g02177	100.000
MvSl-1064-A1-R4_MC01-1g02179	100.000
MvSl-1064-A1-R4_MC01-1g02180	96.275
MvSl-1064-A1-R4_MC01-1g02181	100.000
MvSl-1064-A1-R4_MC01-1g02182	100.000
MvSl-1064-A1-R4_MC01-1g02183	100.000
MvSl-1064-A1-R4_MC01-1g02184	100.000
MvSl-1064-A1-R4_MC01-1g02185	100.000
MvSl-1064-A1-R4_MC01-1g02186	100.000
MvSl-1064-A1-R4_MC01-1g02188	100.000
MvSl-1064-A1-R4_MC01-1g02189	100.000
MvSl-1064-A1-R4_MC01-1g02190	100.000
MvSl-1064-A1-R4_MC01-1g02191	100.000
MvSl-1064-A1-R4_MC01-1g02192	100.000
MvSl-1064-A1-R4_MC01-1g02193	100.000
MvSl-1064-A1-R4_MC01-1g02194	100.000
MvSl-1064-A1-R4_MC01-1g02195	100.000
MvSl-1064-A1-R4_MC01-1g02196	99.968
MvSl-1064-A1-R4_MC01-1g02197	100.000
MvSl-1064-A1-R4_MC01-1g02198	100.000
MvSl-1064-A1-R4_MC01-1g02199	100.000
MvSl-1064-A1-R4_MC01-1g02200	100.000
MvSl-1064-A1-R4_MC01-1g02201	100.000
MvSl-1064-A1-R4_MC01-1g02202	100.000
MvSl-1064-A1-R4_MC01-1g02203	100.000
MvSl-1064-A1-R4_MC01-1g02204	100.000
MvSl-1064-A1-R4_MC01-1g02205	100.000
MvSl-1064-A1-R4_MC01-1g02206	100.000
MvSl-1064-A1-R4_MC01-1g02207	100.000
MvSl-1064-A1-R4_MC01-1g02208	100.000
MvSl-1064-A1-R4_MC01-1g02209	100.000
MvSl-1064-A1-R4_MC01-1g02210	100.000
MvSl-1064-A1-R4_MC01-1g02211	100.000
MvSl-1064-A1-R4_MC01-1g02212	100.000
MvSl-1064-A1-R4_MC01-1g02213	100.000
MvSl-1064-A1-R4_MC01-1g02214	100.000
MvSl-1064-A1-R4_MC01-1g02215	100.000
MvSl-1064-A1-R4_MC01-1g02216	100.000
MvSl-1064-A1-R4_MC01-1g02217	100.000
MvSl-1064-A1-R4_MC01-1g02218	100.000
MvSl-1064-A1-R4_MC01-1g02219	100.000
MvSl-1064-A1-R4_MC01-1g02220	100.000
MvSl-1064-A1-R4_MC01-1g02221	100.000
MvSl-1064-A1-R4_MC01-1g02222	100.000
MvSl-1064-A1-R4_MC01-1g02223	100.000
MvSl-1064-A1-R4_MC01-1g02224	100.000
MvSl-1064-A1-R4_MC01-1g02225	100.000
MvSl-1064-A1-R4_MC01-1g02226	100.000
MvSl-1064-A1-R4_MC01-1g02227	100.000
MvSl-1064-A1-R4_MC01-1g02228	100.000
MvSl-1064-A1-R4_MC01-1g02229	100.000
MvSl-1064-A1-R4_MC01-1g02230	100.000
MvSl-1064-A1-R4_MC01-1g02231	100.000
MvSl-1064-A1-R4_MC01-1g02232	100.000
MvSl-1064-A1-R4_MC01-1g02233	100.000
MvSl-1064-A1-R4_MC01-1g02234	100.000
MvSl-1064-A1-R4_MC01-1g02235	100.000
MvSl-1064-A1-R4_MC01-1g02236	100.000
MvSl-1064-A1-R4_MC01-1g02237	100.000
MvSl-1064-A1-R4_MC01-1g02238	100.000
MvSl-1064-A1-R4_MC01-1g02239	100.000
MvSl-1064-A1-R4_MC01-1g02240	100.000
MvSl-1064-A1-R4_MC01-1g02241	100.000
MvSl-1064-A1-R4_MC01-1g02242	100.000
MvSl-1064-A1-R4_MC01-1g02243	100.000
MvSl-1064-A1-R4_MC01-1g02244	100.000
MvSl-1064-A1-R4_MC01-1g02245	100.000
MvSl-1064-A1-R4_MC01-1g02246	100.000
MvSl-1064-A1-R4_MC01-1g02247	100.000
MvSl-1064-A1-R4_MC01-1g02248	100.000
MvSl-1064-A1-R4_MC01-1g02249	100.000
MvSl-1064-A1-R4_MC01-1g02250	100.000
MvSl-1064-A1-R4_MC01-1g02251	100.000
MvSl-1064-A1-R4_MC01-1g02252	100.000
MvSl-1064-A1-R4_MC01-1g02253	100.000
MvSl-1064-A1-R4_MC01-1g02254	100.000
MvSl-1064-A1-R4_MC01-1g02255	100.000
MvSl-1064-A1-R4_MC01-1g02256	100.000
MvSl-1064-A1-R4_MC01-1g02257	100.000
MvSl-1064-A1-R4_MC01-1g02258	100.000
MvSl-1064-A1-R4_MC01-1g02259	100.000
MvSl-1064-A1-R4_MC01-1g02261	100.000
MvSl-1064-A1-R4_MC01-1g02262	100.000
MvSl-1064-A1-R4_MC01-1g02263	100.000
MvSl-1064-A1-R4_MC01-1g02264	100.000
MvSl-1064-A1-R4_MC01-1g02265	100.000
MvSl-1064-A1-R4_MC01-1g02266	100.000
MvSl-1064-A1-R4_MC01-1g02267	100.000
MvSl-1064-A1-R4_MC01-1g02268	100.000
MvSl-1064-A1-R4_MC01-1g02269	100.000
MvSl-1064-A1-R4_MC01-1g02270	100.000
MvSl-1064-A1-R4_MC01-1g02271	100.000
MvSl-1064-A1-R4_MC01-1g02272	100.000
MvSl-1064-A1-R4_MC01-1g02273	100.000
MvSl-1064-A1-R4_MC01-1g02274	100.000
MvSl-1064-A1-R4_MC01-1g02275	100.000
MvSl-1064-A1-R4_MC01-1g02276	100.000
MvSl-1064-A1-R4_MC01-1g02277	100.000
MvSl-1064-A1-R4_MC01-1g02278	100.000
MvSl-1064-A1-R4_MC01-1g02279	100.000
MvSl-1064-A1-R4_MC01-1g02280	100.000
MvSl-1064-A1-R4_MC01-1g02281	100.000
MvSl-1064-A1-R4_MC01-1g02282	100.000
MvSl-1064-A1-R4_MC01-1g02283	100.000
MvSl-1064-A1-R4_MC01-1g02284	100.000
MvSl-1064-A1-R4_MC01-1g02285	100.000
MvSl-1064-A1-R4_MC01-1g02286	100.000
MvSl-1064-A1-R4_MC01-1g02287	100.000
MvSl-1064-A1-R4_MC01-1g02288	100.000
MvSl-1064-A1-R4_MC01-1g02289	100.000
MvSl-1064-A1-R4_MC01-1g02290	100.000
MvSl-1064-A1-R4_MC01-1g02291	100.000
MvSl-1064-A1-R4_MC01-1g02292	100.000
MvSl-1064-A1-R4_MC01-1g02293	100.000
MvSl-1064-A1-R4_MC01-1g02294	100.000
MvSl-1064-A1-R4_MC01-1g02295	100.000
MvSl-1064-A1-R4_MC01-1g02296	100.000
MvSl-1064-A1-R4_MC01-1g02297	100.000
MvSl-1064-A1-R4_MC01-1g02298	100.000
MvSl-1064-A1-R4_MC01-1g02299	100.000
MvSl-1064-A1-R4_MC01-1g02300	100.000
MvSl-1064-A1-R4_MC01-1g02301	100.000
MvSl-1064-A1-R4_MC01-1g02302	100.000
MvSl-1064-A1-R4_MC01-1g02303	100.000
MvSl-1064-A1-R4_MC01-1g02304	100.000
MvSl-1064-A1-R4_MC01-1g02305	100.000
MvSl-1064-A1-R4_MC01-1g02306	100.000
MvSl-1064-A1-R4_MC01-1g02307	100.000
MvSl-1064-A1-R4_MC01-1g02308	100.000
MvSl-1064-A1-R4_MC01-1g02309	100.000
MvSl-1064-A1-R4_MC01-1g02310	100.000
MvSl-1064-A1-R4_MC01-1g02311	100.000
MvSl-1064-A1-R4_MC01-1g02312	100.000
MvSl-1064-A1-R4_MC01-1g02313	100.000
MvSl-1064-A1-R4_MC01-1g02314	100.000
MvSl-1064-A1-R4_MC01-1g02315	100.000
MvSl-1064-A1-R4_MC01-1g02316	100.000
MvSl-1064-A1-R4_MC01-1g02317	100.000
MvSl-1064-A1-R4_MC01-1g02318	100.000
MvSl-1064-A1-R4_MC01-1g02319	100.000
MvSl-1064-A1-R4_MC01-1g02320	100.000
MvSl-1064-A1-R4_MC01-1g02321	100.000
MvSl-1064-A1-R4_MC01-1g02322	100.000
MvSl-1064-A1-R4_MC01-1g02323	100.000
MvSl-1064-A1-R4_MC01-1g02324	100.000
MvSl-1064-A1-R4_MC01-1g02325	100.000
MvSl-1064-A1-R4_MC01-1g02326	100.000
MvSl-1064-A1-R4_MC01-1g02327	100.000
MvSl-1064-A1-R4_MC01-1g02328	100.000
MvSl-1064-A1-R4_MC01-1g02329	100.000
MvSl-1064-A1-R4_MC01-1g02330	100.000
MvSl-1064-A1-R4_MC01-1g02331	100.000
MvSl-1064-A1-R4_MC01-1g02332	100.000
MvSl-1064-A1-R4_MC01-1g02333	100.000
MvSl-1064-A1-R4_MC01-1g02334	100.000
MvSl-1064-A1-R4_MC01-1g02335	100.000
MvSl-1064-A1-R4_MC01-1g02336	100.000
MvSl-1064-A1-R4_MC01-1g02337	100.000
MvSl-1064-A1-R4_MC01-1g02338	100.000
MvSl-1064-A1-R4_MC01-1g02339	100.000
MvSl-1064-A1-R4_MC01-1g02341	100.000
MvSl-1064-A1-R4_MC01-1g02342	100.000
MvSl-1064-A1-R4_MC01-1g02343	100.000
MvSl-1064-A1-R4_MC01-1g02344	100.000
MvSl-1064-A1-R4_MC01-1g02345	100.000
MvSl-1064-A1-R4_MC01-1g02346	100.000
MvSl-1064-A1-R4_MC01-1g02347	100.000
MvSl-1064-A1-R4_MC01-1g02348	100.000
MvSl-1064-A1-R4_MC01-1g02349	100.000
MvSl-1064-A1-R4_MC01-1g02350	100.000
MvSl-1064-A1-R4_MC01-1g02351	100.000
MvSl-1064-A1-R4_MC01-1g02352	100.000
MvSl-1064-A1-R4_MC01-1g02353	100.000
MvSl-1064-A1-R4_MC01-1g02354	100.000
MvSl-1064-A1-R4_MC01-1g02355	100.000
MvSl-1064-A1-R4_MC01-1g02356	100.000
MvSl-1064-A1-R4_MC01-1g02357	100.000
MvSl-1064-A1-R4_MC01-1g02358	100.000
MvSl-1064-A1-R4_MC01-1g02359	100.000
MvSl-1064-A1-R4_MC01-1g02360	100.000
MvSl-1064-A1-R4_MC01-1g02362	100.000
MvSl-1064-A1-R4_MC01-1g02363	100.000
MvSl-1064-A1-R4_MC01-1g02364	100.000
MvSl-1064-A1-R4_MC01-1g02365	100.000
MvSl-1064-A1-R4_MC01-1g02366	100.000
MvSl-1064-A1-R4_MC01-1g02367	100.000
MvSl-1064-A1-R4_MC01-1g02368	100.000
MvSl-1064-A1-R4_MC01-1g02369	100.000
MvSl-1064-A1-R4_MC01-1g02370	100.000
MvSl-1064-A1-R4_MC01-1g02371	100.000
MvSl-1064-A1-R4_MC01-1g02372	100.000
MvSl-1064-A1-R4_MC01-1g02373	100.000
MvSl-1064-A1-R4_MC01-1g02374	100.000
MvSl-1064-A1-R4_MC01-1g02375	100.000
MvSl-1064-A1-R4_MC01-1g02376	100.000
MvSl-1064-A1-R4_MC01-1g02378	100.000
MvSl-1064-A1-R4_MC01-1g02379	100.000
MvSl-1064-A1-R4_MC01-1g02380	100.000
MvSl-1064-A1-R4_MC01-1g02381	100.000
MvSl-1064-A1-R4_MC01-1g02382	100.000
MvSl-1064-A1-R4_MC01-1g02383	100.000
MvSl-1064-A1-R4_MC01-1g02384	100.000
MvSl-1064-A1-R4_MC01-1g02385	100.000
MvSl-1064-A1-R4_MC01-1g02386	100.000
MvSl-1064-A1-R4_MC01-1g02387	100.000
MvSl-1064-A1-R4_MC01-1g02388	100.000
MvSl-1064-A1-R4_MC01-1g02389	100.000
MvSl-1064-A1-R4_MC01-1g02390	100.000
MvSl-1064-A1-R4_MC01-1g02392	100.000
MvSl-1064-A1-R4_MC01-1g02393	100.000
MvSl-1064-A1-R4_MC01-1g02394	100.000
MvSl-1064-A1-R4_MC01-1g02395	100.000
MvSl-1064-A1-R4_MC01-1g02396	100.000
MvSl-1064-A1-R4_MC01-1g02397	100.000
