gene	M1	M2	M3
MinSal-1389-A1-17072018_C001g00609	799	1072	509
MinSal-1389-A1-17072018_C001g00610	0	0	0
MinSal-1389-A1-17072018_C001g00611	96	112	56
MinSal-1389-A1-17072018_C001g00612	17	5	10
MinSal-1389-A1-17072018_C001g00613	357	347	235
MinSal-1389-A1-17072018_C001g00614	1212	1618	700
MinSal-1389-A1-17072018_C001g00615	430	586	263
MinSal-1389-A1-17072018_C001g00616	0	0	0
MinSal-1389-A1-17072018_C001g00617	1334	1820	815
MinSal-1389-A1-17072018_C001g00618	0	0	0
MinSal-1389-A1-17072018_C001g00619	936	1300	639
MinSal-1389-A1-17072018_C001g00620	176	184	107
MinSal-1389-A1-17072018_C001g00621	647	590	268
MinSal-1389-A1-17072018_C001g00622	0	0	0
MinSal-1389-A1-17072018_C001g00623	9642	9438	4995
MinSal-1389-A1-17072018_C001g00624	321	376	157
MinSal-1389-A1-17072018_C001g00625	1857	2003	1156
MinSal-1389-A1-17072018_C001g00626	1331	1666	650
MinSal-1389-A1-17072018_C001g00627	849	1021	462
MinSal-1389-A1-17072018_C001g00628	3544	3257	1348
MinSal-1389-A1-17072018_C001g00629	0	0	0
MinSal-1389-A1-17072018_C001g00630	118	144	48
MinSal-1389-A1-17072018_C001g00631	269	435	148
MinSal-1389-A1-17072018_C001g00632	0	0	0
MinSal-1389-A1-17072018_C001g00634	1076	1257	873
MinSal-1389-A1-17072018_C001g00635	3693	3736	2408
MinSal-1389-A1-17072018_C001g00636	286	384	145
MinSal-1389-A1-17072018_C001g00637	897	1063	430
MinSal-1389-A1-17072018_C001g00638	0	1	0
MinSal-1389-A1-17072018_C001g00639	4316	3998	2467
MinSal-1389-A1-17072018_C001g00640	697	869	379
MinSal-1389-A1-17072018_C001g00641	762	739	336
MinSal-1389-A1-17072018_C001g00642	301	334	176
MinSal-1389-A1-17072018_C001g00643	4595	4965	2763
MinSal-1389-A1-17072018_C001g00644	16427	16790	13360
MinSal-1389-A1-17072018_C001g00649	35551	32999	22688
MinSal-1389-A1-17072018_C001g00651	91	79	55
MinSal-1389-A1-17072018_C001g00654	3939	4219	2077
MinSal-1389-A1-17072018_C001g00655	370	384	222
MinSal-1389-A1-17072018_C001g00656	0	0	0
MinSal-1389-A1-17072018_C001g00657	1813	1944	1047
MinSal-1389-A1-17072018_C001g00659	187	204	124
MinSal-1389-A1-17072018_C001g00660	505	452	333
MinSal-1389-A1-17072018_C001g00664	315	449	228
MinSal-1389-A1-17072018_C001g00665	1246	1345	719
MinSal-1389-A1-17072018_C001g00666	0	0	1
MinSal-1389-A1-17072018_C001g00667	221	273	89
MinSal-1389-A1-17072018_C001g00668	391	429	271
MinSal-1389-A1-17072018_C001g00669	42	63	23
MinSal-1389-A1-17072018_C001g00670	0	0	0
MinSal-1389-A1-17072018_C001g00671	2858	3797	1580
MinSal-1389-A1-17072018_C001g00672	0	0	0
MinSal-1389-A1-17072018_C001g00673	529	698	444
MinSal-1389-A1-17072018_C001g00674	1394	1583	938
MinSal-1389-A1-17072018_C001g00675	580	664	378
MinSal-1389-A1-17072018_C001g00676	79	64	38
MinSal-1389-A1-17072018_C001g00677	1021	1225	837
MinSal-1389-A1-17072018_C001g00678	87	49	45
MinSal-1389-A1-17072018_C001g00679	3791	3728	2729
MinSal-1389-A1-17072018_C001g00681	1096	1110	778
MinSal-1389-A1-17072018_C001g00682	7	6	4
MinSal-1389-A1-17072018_C001g00683	167	231	117
MinSal-1389-A1-17072018_C001g00684	0	0	0
MinSal-1389-A1-17072018_C001g00687	2514	2958	1206
MinSal-1389-A1-17072018_C001g00688	767	966	377
MinSal-1389-A1-17072018_C001g00690	133	195	76
MinSal-1389-A1-17072018_C001g00691	1013	1068	340
MinSal-1389-A1-17072018_C001g00692	550	575	384
MinSal-1389-A1-17072018_C001g00693	951	682	295
MinSal-1389-A1-17072018_C001g00694	3186	3631	1804
MinSal-1389-A1-17072018_C001g00695	0	0	0
MinSal-1389-A1-17072018_C001g00696	16082	17269	11138
MinSal-1389-A1-17072018_C001g00697	1695	1660	1157
MinSal-1389-A1-17072018_C001g00698	3332	3167	1313
MinSal-1389-A1-17072018_C001g00699	115	130	58
MinSal-1389-A1-17072018_C001g00700	498	686	187
MinSal-1389-A1-17072018_C001g00701	10664	11627	5873
MinSal-1389-A1-17072018_C001g00702	1204	1516	871
MinSal-1389-A1-17072018_C001g00704	516	634	327
MinSal-1389-A1-17072018_C001g00705	88	103	45
MinSal-1389-A1-17072018_C001g00706	2478	2857	1606
MinSal-1389-A1-17072018_C001g00707	0	0	0
MinSal-1389-A1-17072018_C001g00708	0	0	0
MinSal-1389-A1-17072018_C001g00709	255	250	116
MinSal-1389-A1-17072018_C001g00710	83	101	52
MinSal-1389-A1-17072018_C001g00711	6197	6510	3342
MinSal-1389-A1-17072018_C001g00712	0	0	0
MinSal-1389-A1-17072018_C001g00713	0	0	0
MinSal-1389-A1-17072018_C001g00714	29	12	6
MinSal-1389-A1-17072018_C001g00715	0	0	0
MinSal-1389-A1-17072018_C001g00716	2220	2789	1548
MinSal-1389-A1-17072018_C001g00717	647	927	444
MinSal-1389-A1-17072018_C001g00719	381	409	197
MinSal-1389-A1-17072018_C001g00720	0	0	0
MinSal-1389-A1-17072018_C001g00722	1743	2108	1016
MinSal-1389-A1-17072018_C001g00723	710	911	295
MinSal-1389-A1-17072018_C001g00724	985	1347	433
MinSal-1389-A1-17072018_C001g00729	658	906	323
MinSal-1389-A1-17072018_C001g00730	0	0	0
MinSal-1389-A1-17072018_C001g00736	180	259	99
MinSal-1389-A1-17072018_C001g00737	224	310	112
MinSal-1389-A1-17072018_C001g00738	76	50	11
MinSal-1389-A1-17072018_C001g00740	1096	1433	667
MinSal-1389-A1-17072018_C001g00742	1	2	2
MinSal-1389-A1-17072018_C001g00744	1034	1165	655
MinSal-1389-A1-17072018_C001g00745	27	26	11
MinSal-1389-A1-17072018_C001g00746	614	710	407
MinSal-1389-A1-17072018_C001g00747	170	141	140
MinSal-1389-A1-17072018_C001g00748	1780	1798	626
MinSal-1389-A1-17072018_C001g00749	0	0	0
MinSal-1389-A1-17072018_C001g00754	72	55	42
MinSal-1389-A1-17072018_C001g00755	621	640	349
MinSal-1389-A1-17072018_C001g00756	513	555	352
MinSal-1389-A1-17072018_C001g00757	0	0	0
MinSal-1389-A1-17072018_C001g00758	171	205	170
MinSal-1389-A1-17072018_C001g00760	0	0	0
MinSal-1389-A1-17072018_C001g00763	504	653	288
MinSal-1389-A1-17072018_C001g00764	0	0	0
MinSal-1389-A1-17072018_C001g00765	662	766	316
MinSal-1389-A1-17072018_C001g00766	480	520	323
MinSal-1389-A1-17072018_C001g00767	259	244	95
MinSal-1389-A1-17072018_C001g00768	4	1	0
MinSal-1389-A1-17072018_C001g00769	0	0	0
MinSal-1389-A1-17072018_C001g00770	142	127	68
MinSal-1389-A1-17072018_C001g00771	0	0	0
MinSal-1389-A1-17072018_C001g00772	0	0	0
MinSal-1389-A1-17072018_C001g00775	1	0	0
MinSal-1389-A1-17072018_C001g00776	2699	3044	1657
MinSal-1389-A1-17072018_C001g00778	666	549	612
MinSal-1389-A1-17072018_C001g00779	0	0	0
MinSal-1389-A1-17072018_C001g00780	0	0	0
MinSal-1389-A1-17072018_C001g00783	230	251	119
MinSal-1389-A1-17072018_C001g00784	0	0	0
MinSal-1389-A1-17072018_C001g00785	692	814	453
MinSal-1389-A1-17072018_C001g00788	115	147	83
MinSal-1389-A1-17072018_C001g00789	1	3	0
MinSal-1389-A1-17072018_C001g00790	0	0	0
MinSal-1389-A1-17072018_C001g00791	1	1	0
MinSal-1389-A1-17072018_C001g00792	916	767	777
MinSal-1389-A1-17072018_C001g00793	0	0	0
MinSal-1389-A1-17072018_C001g00794	5524	6432	3568
MinSal-1389-A1-17072018_C001g00795	0	0	0
MinSal-1389-A1-17072018_C001g00796	0	0	0
MinSal-1389-A1-17072018_C001g00797	112	125	66
MinSal-1389-A1-17072018_C001g00798	4517	4730	1827
MinSal-1389-A1-17072018_C001g00799	0	0	0
MinSal-1389-A1-17072018_C001g00800	65	82	24
MinSal-1389-A1-17072018_C001g00803	1760	1629	1161
MinSal-1389-A1-17072018_C001g00804	198	232	202
MinSal-1389-A1-17072018_C001g00805	0	0	0
MinSal-1389-A1-17072018_C001g00806	0	0	0
MinSal-1389-A1-17072018_C001g00807	0	0	0
MinSal-1389-A1-17072018_C001g00808	0	0	0
MinSal-1389-A1-17072018_C001g00809	0	0	0
MinSal-1389-A1-17072018_C001g00810	0	0	0
MinSal-1389-A1-17072018_C001g00811	1022	1142	738
MinSal-1389-A1-17072018_C001g00812	1162	1559	610
MinSal-1389-A1-17072018_C001g00813	1651	1743	903
MinSal-1389-A1-17072018_C001g00814	1338	1394	818
MinSal-1389-A1-17072018_C001g00815	2782	2629	1465
MinSal-1389-A1-17072018_C001g00816	3064	3351	1760
MinSal-1389-A1-17072018_C001g00817	1	7	0
MinSal-1389-A1-17072018_C001g00818	511	562	482
MinSal-1389-A1-17072018_C001g00819	0	0	0
MinSal-1389-A1-17072018_C001g00820	654	922	305
MinSal-1389-A1-17072018_C001g00821	1720	2023	1162
MinSal-1389-A1-17072018_C001g00822	510	342	395
MinSal-1389-A1-17072018_C001g00823	0	0	0
MinSal-1389-A1-17072018_C001g00824	1531	1519	1219
MinSal-1389-A1-17072018_C001g00825	1617	2002	1155
MinSal-1389-A1-17072018_C001g00827	313	331	122
MinSal-1389-A1-17072018_C001g00828	0	0	0
MinSal-1389-A1-17072018_C001g00829	0	0	0
MinSal-1389-A1-17072018_C001g00830	235	221	140
MinSal-1389-A1-17072018_C001g00831	148	191	95
MinSal-1389-A1-17072018_C001g00832	219	219	192
MinSal-1389-A1-17072018_C001g00833	252	234	182
MinSal-1389-A1-17072018_C001g00834	492	674	366
MinSal-1389-A1-17072018_C001g00835	1	1	2
MinSal-1389-A1-17072018_C001g00836	0	0	0
MinSal-1389-A1-17072018_C001g00837	247	437	121
MinSal-1389-A1-17072018_C001g00838	1284	1765	867
MinSal-1389-A1-17072018_C001g00841	2099	2119	1354
MinSal-1389-A1-17072018_C001g00842	3	3	1
MinSal-1389-A1-17072018_C001g00844	3212	4283	2222
MinSal-1389-A1-17072018_C001g00845	1582	1895	1008
MinSal-1389-A1-17072018_C001g00846	0	0	1
MinSal-1389-A1-17072018_C001g00847	691	679	382
MinSal-1389-A1-17072018_C001g00848	1119	1262	799
MinSal-1389-A1-17072018_C001g00849	766	902	346
MinSal-1389-A1-17072018_C001g00850	3724	3719	2430
MinSal-1389-A1-17072018_C001g00851	775	1158	433
MinSal-1389-A1-17072018_C001g00852	1111	1387	535
MinSal-1389-A1-17072018_C001g00855	2161	2867	1223
MinSal-1389-A1-17072018_C001g00856	509	574	434
MinSal-1389-A1-17072018_C001g00858	11192	12255	7983
MinSal-1389-A1-17072018_C001g00860	2851	2904	1512
MinSal-1389-A1-17072018_C001g00861	0	0	0
MinSal-1389-A1-17072018_C001g00862	0	0	0
MinSal-1389-A1-17072018_C001g00863	177	196	118
MinSal-1389-A1-17072018_C001g00864	339	457	285
MinSal-1389-A1-17072018_C001g00865	1025	1154	728
MinSal-1389-A1-17072018_C001g00866	1558	1580	607
MinSal-1389-A1-17072018_C001g00867	804	963	387
MinSal-1389-A1-17072018_C001g00868	0	1	0
MinSal-1389-A1-17072018_C001g00869	254	354	181
MinSal-1389-A1-17072018_C001g00870	1012	1038	541
MinSal-1389-A1-17072018_C001g00871	272	398	253
MinSal-1389-A1-17072018_C001g00873	215	321	134
MinSal-1389-A1-17072018_C001g00874	0	0	0
MinSal-1389-A1-17072018_C001g00875	2	7	3
MinSal-1389-A1-17072018_C001g00876	331	417	284
MinSal-1389-A1-17072018_C001g00877	98	156	71
MinSal-1389-A1-17072018_C001g00878	507	516	362
MinSal-1389-A1-17072018_C001g00881	348	359	125
MinSal-1389-A1-17072018_C001g00883	167	278	136
MinSal-1389-A1-17072018_C001g00884	0	4	0
MinSal-1389-A1-17072018_C001g00885	777	1129	417
MinSal-1389-A1-17072018_C001g00886	1984	1957	1279
MinSal-1389-A1-17072018_C001g00887	255	278	230
MinSal-1389-A1-17072018_C001g00888	845	924	420
MinSal-1389-A1-17072018_C001g00889	834	1013	693
MinSal-1389-A1-17072018_C001g00890	859	1102	468
MinSal-1389-A1-17072018_C001g00891	627	739	458
MinSal-1389-A1-17072018_C001g00892	882	944	601
MinSal-1389-A1-17072018_C001g00894	670	784	369
MinSal-1389-A1-17072018_C001g00895	0	0	0
MinSal-1389-A1-17072018_C001g00896	1638	1468	611
MinSal-1389-A1-17072018_C001g00897	771	919	637
MinSal-1389-A1-17072018_C001g00898	3165	3747	2144
MinSal-1389-A1-17072018_C001g00899	1	0	0
MinSal-1389-A1-17072018_C001g00900	948	1037	652
MinSal-1389-A1-17072018_C001g00905	891	1045	507
MinSal-1389-A1-17072018_C001g00906	2	0	0
MinSal-1389-A1-17072018_C001g00915	40.8406	49.7225	23.7216
MinSal-1389-A1-17072018_C001g00927	0	0	0
MinSal-1389-A1-17072018_C001g00928	0	0	0
MinSal-1389-A1-17072018_C001g00929	0	0	0
MinSal-1389-A1-17072018_C001g00930	0	0	0
MinSal-1389-A1-17072018_C001g00935	134	117	81
MinSal-1389-A1-17072018_C001g00936	373	397	236
MinSal-1389-A1-17072018_C001g00938	2093	2552	1013
MinSal-1389-A1-17072018_C001g00939	207	271	167
MinSal-1389-A1-17072018_C001g00940	2845	2949	2564
MinSal-1389-A1-17072018_C001g00943	0	0	0
MinSal-1389-A1-17072018_C001g00944	1296	1409	772
MinSal-1389-A1-17072018_C001g00945	1372	1590	1073
MinSal-1389-A1-17072018_C001g00948	3198	3021	2149
MinSal-1389-A1-17072018_C001g00949	2241	2588	1283
MinSal-1389-A1-17072018_C001g00951	1585	1910	916
MinSal-1389-A1-17072018_C001g00952	148	221	122
MinSal-1389-A1-17072018_C001g00953	1306	1737	1026
MinSal-1389-A1-17072018_C001g00954	0	0	0
MinSal-1389-A1-17072018_C001g00955	3	1	1
MinSal-1389-A1-17072018_C001g00956	329	365	193
MinSal-1389-A1-17072018_C001g00958	995	965	672
MinSal-1389-A1-17072018_C001g00959	70137	63590	68269
MinSal-1389-A1-17072018_C001g00960	43476	37826	30290
MinSal-1389-A1-17072018_C001g00961	31630	36985	16981
MinSal-1389-A1-17072018_C001g00962	405	507	255
MinSal-1389-A1-17072018_C001g00963	1	4	1
MinSal-1389-A1-17072018_C001g00964	1452	1552	879
MinSal-1389-A1-17072018_C001g00967	0	0	0
MinSal-1389-A1-17072018_C001g00968	0	0	0
MinSal-1389-A1-17072018_C001g00969	80	84	18
MinSal-1389-A1-17072018_C001g00970	0	0	0
MinSal-1389-A1-17072018_C001g00971	10017	10940	6481
MinSal-1389-A1-17072018_C001g00972	10139	11164	5947
MinSal-1389-A1-17072018_C001g00973	753	978	495
MinSal-1389-A1-17072018_C001g00974	252	253	85
MinSal-1389-A1-17072018_C001g00975	287	309	159
MinSal-1389-A1-17072018_C001g00977	228	395	184
MinSal-1389-A1-17072018_C001g00978	2	1	0
MinSal-1389-A1-17072018_C001g00979	626	622	471
MinSal-1389-A1-17072018_C001g00980	0	0	0
MinSal-1389-A1-17072018_C001g00981	2	1	1
MinSal-1389-A1-17072018_C001g00982	9244	9956	5219
MinSal-1389-A1-17072018_C001g00985	433	346	215
MinSal-1389-A1-17072018_C001g00986	14411	14406	6367
MinSal-1389-A1-17072018_C001g00988	6	1	3
MinSal-1389-A1-17072018_C001g00989	0	0	0
MinSal-1389-A1-17072018_C001g00990	0	0	0
MinSal-1389-A1-17072018_C001g00991	163	150	99
MinSal-1389-A1-17072018_C001g00992	130	159	84
MinSal-1389-A1-17072018_C001g00993	518	562	238
MinSal-1389-A1-17072018_C001g00994	1733	2065	1008
MinSal-1389-A1-17072018_C001g00995	8847	8194	5665
MinSal-1389-A1-17072018_C001g01000	171	172	100
MinSal-1389-A1-17072018_C001g01001	7220	7069	6822
MinSal-1389-A1-17072018_C001g01002	9	3	8
MinSal-1389-A1-17072018_C001g01003	1623	1796	766
MinSal-1389-A1-17072018_C001g01004	216	258	154
MinSal-1389-A1-17072018_C001g01005	847	781	635
MinSal-1389-A1-17072018_C001g01006	749	959	624
MinSal-1389-A1-17072018_C001g01007	1882	1859	1134
MinSal-1389-A1-17072018_C001g01009	504	477	360
MinSal-1389-A1-17072018_C001g01010	0	0	0
MinSal-1389-A1-17072018_C001g01011	1	0	0
MinSal-1389-A1-17072018_C001g01012	96	130	42
MinSal-1389-A1-17072018_C001g01013	0	0	0
MinSal-1389-A1-17072018_C001g01014	464	474	597
MinSal-1389-A1-17072018_C001g01015	448	451	302
MinSal-1389-A1-17072018_C001g01016	542	700	340
MinSal-1389-A1-17072018_C001g01017	0	0	0
MinSal-1389-A1-17072018_C001g01018	0	0	0
MinSal-1389-A1-17072018_C001g01019	481	385	341
MinSal-1389-A1-17072018_C001g01020	159	136	98
MinSal-1389-A1-17072018_C001g01021	0	0	0
MinSal-1389-A1-17072018_C001g01023	3796	2686	3657
MinSal-1389-A1-17072018_C001g01024	302	432	131
MinSal-1389-A1-17072018_C001g01027	1660	1659	1299
MinSal-1389-A1-17072018_C001g01033	1	0	0
MinSal-1389-A1-17072018_C001g01037	1473	1469	1166
MinSal-1389-A1-17072018_C001g01039	2603	2357	1990
MinSal-1389-A1-17072018_C001g01040	70	44	48
MinSal-1389-A1-17072018_C001g01041	5489	6338	3137
MinSal-1389-A1-17072018_C001g01042	550	655	265
MinSal-1389-A1-17072018_C001g01043	0	0	0
MinSal-1389-A1-17072018_C001g01044	585	732	254
MinSal-1389-A1-17072018_C001g01045	1082	1238	809
MinSal-1389-A1-17072018_C001g01046	1190	936	554
MinSal-1389-A1-17072018_C001g01052	832	852	609
MinSal-1389-A1-17072018_C001g01053	459.9	732.495	404.141
MinSal-1389-A1-17072018_C001g01056	0	0	0
MinSal-1389-A1-17072018_C001g01057	272.1	275.505	127.859
MinSal-1389-A1-17072018_C001g01058	838	955	676
MinSal-1389-A1-17072018_C001g01059	1349	1660	774
MinSal-1389-A1-17072018_C001g01060	3098	3566	1329
MinSal-1389-A1-17072018_C001g01063	9685	10710	3682
MinSal-1389-A1-17072018_C001g01064	3046	2966	1417
MinSal-1389-A1-17072018_C001g01065	4264	4441	2446
MinSal-1389-A1-17072018_C001g01067	281	298	206
MinSal-1389-A1-17072018_C001g01069	173	203	138
MinSal-1389-A1-17072018_C001g01070	859	899	606
MinSal-1389-A1-17072018_C001g01071	0	0	0
MinSal-1389-A1-17072018_C001g01072	17	29	9
MinSal-1389-A1-17072018_C001g01073	866	1183	620.882
MinSal-1389-A1-17072018_C001g01074	1323	1553	874
MinSal-1389-A1-17072018_C001g01075	0	0	0
MinSal-1389-A1-17072018_C001g01076	0	2	0
MinSal-1389-A1-17072018_C001g01077	177	184	125
MinSal-1389-A1-17072018_C001g01080	203	204	128
MinSal-1389-A1-17072018_C001g01081	0	0	0
MinSal-1389-A1-17072018_C001g01082	547	776	461
MinSal-1389-A1-17072018_C001g01083	3	2	0
MinSal-1389-A1-17072018_C001g01084	1111	1326	664
MinSal-1389-A1-17072018_C001g01085	989	800	1368
MinSal-1389-A1-17072018_C001g01086	87	165	104
MinSal-1389-A1-17072018_C001g01092	4355	4476	3346
MinSal-1389-A1-17072018_C001g01093	426	452	199
MinSal-1389-A1-17072018_C001g01096	1556	2163	1092
MinSal-1389-A1-17072018_C001g01098	2080	1965	1505
MinSal-1389-A1-17072018_C001g01101	0	0	0
MinSal-1389-A1-17072018_C001g01102	0	0	0
MinSal-1389-A1-17072018_C001g01103	0	0	0
MinSal-1389-A1-17072018_C001g01104	436	529	534
MinSal-1389-A1-17072018_C001g01105	4	7	6
MinSal-1389-A1-17072018_C001g01106	0	0	0
MinSal-1389-A1-17072018_C001g01107	857	972	542
MinSal-1389-A1-17072018_C001g01108	0	1	0
MinSal-1389-A1-17072018_C001g01110	312	500	230
MinSal-1389-A1-17072018_C001g01111	501	456	263
MinSal-1389-A1-17072018_C001g01112	721	995	487
MinSal-1389-A1-17072018_C001g01113	173	231	127
MinSal-1389-A1-17072018_C002g01120	0	0	0
MinSal-1389-A1-17072018_C002g01121	1	1	0
MinSal-1389-A1-17072018_C002g01122	0	0	0
MinSal-1389-A1-17072018_C002g01124	0	0	0
MinSal-1389-A1-17072018_C002g01125	0	0	0
MinSal-1389-A1-17072018_C002g01126	22	15	8
MinSal-1389-A1-17072018_C002g01127	0	0	0
MinSal-1389-A1-17072018_C002g01129	0	0	0
MinSal-1389-A1-17072018_C002g01130	1588	1586	673
MinSal-1389-A1-17072018_C002g01131	395	495	424
MinSal-1389-A1-17072018_C002g01132	6	17	12
MinSal-1389-A1-17072018_C002g01133	0	0	0
MinSal-1389-A1-17072018_C002g01135	0	0	0
MinSal-1389-A1-17072018_C002g01136	0	0	0
MinSal-1389-A1-17072018_C002g01138	242	273	124
MinSal-1389-A1-17072018_C002g01139	860.538	889.535	631.756
MinSal-1389-A1-17072018_C002g01140	219	213	125
MinSal-1389-A1-17072018_C002g01141	1641	2217	931
MinSal-1389-A1-17072018_C002g01146	0	0	0
MinSal-1389-A1-17072018_C002g01149	0	0	0
MinSal-1389-A1-17072018_C002g01151	387	402	184
MinSal-1389-A1-17072018_C002g01152	0	0	1
MinSal-1389-A1-17072018_C002g01154	9661	11016	5083
MinSal-1389-A1-17072018_C002g01155	0	0	0
MinSal-1389-A1-17072018_C002g01156	10256	9178.93	9624.89
MinSal-1389-A1-17072018_C002g01157	1980.99	2140.07	2197.11
MinSal-1389-A1-17072018_C002g01158	0	0	1
MinSal-1389-A1-17072018_C002g01159	3673.91	2750.48	2384.04
MinSal-1389-A1-17072018_C002g01160	0	0	0
MinSal-1389-A1-17072018_C002g01161	927	754	508
MinSal-1389-A1-17072018_C002g01162	0	0	0
MinSal-1389-A1-17072018_C002g01163	940	1113	716
MinSal-1389-A1-17072018_C002g01164	99	138	41
MinSal-1389-A1-17072018_C002g01165	4336	5246	2569
MinSal-1389-A1-17072018_C002g01166	0	0	0
MinSal-1389-A1-17072018_C002g01167	48	32	21
MinSal-1389-A1-17072018_C002g01168	0	0	0
MinSal-1389-A1-17072018_C002g01169	0	1	0
MinSal-1389-A1-17072018_C002g01170	0	0	0
MinSal-1389-A1-17072018_C002g01172	1648	1739	559
MinSal-1389-A1-17072018_C002g01173	723	1041	459
MinSal-1389-A1-17072018_C002g01174	100	89	53
MinSal-1389-A1-17072018_C002g01175	348	476	222
MinSal-1389-A1-17072018_C002g01176	402	348	200
MinSal-1389-A1-17072018_C002g01177	2416	2601	1218
MinSal-1389-A1-17072018_C002g01179	653	855	441
MinSal-1389-A1-17072018_C002g01180	974	883	353
MinSal-1389-A1-17072018_C002g01183	318	476	206
MinSal-1389-A1-17072018_C002g01184	2169	2459	1538
MinSal-1389-A1-17072018_C002g01187	46.3619	46.3659	11.3103
MinSal-1389-A1-17072018_C002g01189	539	917	430
MinSal-1389-A1-17072018_C002g01190	9820	12576	5895
MinSal-1389-A1-17072018_C002g01191	0	1	0
MinSal-1389-A1-17072018_C002g01192	1023.3	1609.31	584.352
MinSal-1389-A1-17072018_C002g01193	749.695	1187.69	461.648
MinSal-1389-A1-17072018_C002g01194	0	0	0
MinSal-1389-A1-17072018_C002g01195	0	0	0
MinSal-1389-A1-17072018_C002g01196	269	290	113
MinSal-1389-A1-17072018_C002g01197	3989	5320	2190
MinSal-1389-A1-17072018_C002g01198	28	37	27
MinSal-1389-A1-17072018_C002g01199	345	378	212
MinSal-1389-A1-17072018_C002g01200	964	1148	688
MinSal-1389-A1-17072018_C002g01201	836	927	518
MinSal-1389-A1-17072018_C002g01202	29	59	12
MinSal-1389-A1-17072018_C002g01203	0	0	1
MinSal-1389-A1-17072018_C002g01204	255	365	158
MinSal-1389-A1-17072018_C002g01206	847	775	359
MinSal-1389-A1-17072018_C002g01207	132	236	103
MinSal-1389-A1-17072018_C002g01208	0	0	0
MinSal-1389-A1-17072018_C002g01209	0	0	0
MinSal-1389-A1-17072018_C002g01210	1688	1765	1567
MinSal-1389-A1-17072018_C002g01211	3587	3644	3015
MinSal-1389-A1-17072018_C002g01212	4070	5144	2653
MinSal-1389-A1-17072018_C002g01213	369	527	396
MinSal-1389-A1-17072018_C002g01214	901	1203	467
MinSal-1389-A1-17072018_C002g01215	69	94	38
MinSal-1389-A1-17072018_C002g01218	508.008	621.414	356.398
MinSal-1389-A1-17072018_C002g01219	0	0	0
MinSal-1389-A1-17072018_C002g01220	552	530	346
MinSal-1389-A1-17072018_C002g01221	394	496	276
MinSal-1389-A1-17072018_C002g01222	792	992	455
MinSal-1389-A1-17072018_C002g01223	183	151	107
MinSal-1389-A1-17072018_C002g01224	0	0	0
MinSal-1389-A1-17072018_C002g01225	2541	3400	1503
MinSal-1389-A1-17072018_C002g01226	80	124	37
MinSal-1389-A1-17072018_C002g01227	3	5	8
MinSal-1389-A1-17072018_C002g01228	21	10	6
MinSal-1389-A1-17072018_C002g01229	0	0	0
MinSal-1389-A1-17072018_C002g01230	786	901	367
MinSal-1389-A1-17072018_C002g01231	238	249	133
MinSal-1389-A1-17072018_C002g01233	1340	1635	1371
MinSal-1389-A1-17072018_C002g01234	259	303	120
MinSal-1389-A1-17072018_C002g01235	682	698	757
MinSal-1389-A1-17072018_C002g01237	3012	2509	2841
MinSal-1389-A1-17072018_C002g01238	2489	2029	1855
MinSal-1389-A1-17072018_C002g01240	0	0	0
MinSal-1389-A1-17072018_C002g01241	0	0	0
MinSal-1389-A1-17072018_C002g01242	0	0	0
MinSal-1389-A1-17072018_C002g01243	1275	1443	245
MinSal-1389-A1-17072018_C002g01244	0	0	0
MinSal-1389-A1-17072018_C002g01245	277	430	199
MinSal-1389-A1-17072018_C002g01249	0	0	0
MinSal-1389-A1-17072018_C002g01250	17	12	4
MinSal-1389-A1-17072018_C002g01251	364	318	206
MinSal-1389-A1-17072018_C002g01258	0	0	0
MinSal-1389-A1-17072018_C002g01259	3281	3946	2079
MinSal-1389-A1-17072018_C002g01260	497	693	404
MinSal-1389-A1-17072018_C002g01264	533	523	254
MinSal-1389-A1-17072018_C002g01265	499	608	287
MinSal-1389-A1-17072018_C002g01266	3722	4417	1108
MinSal-1389-A1-17072018_C002g01267	1793	1951	1128
MinSal-1389-A1-17072018_C002g01268	0	0	0
