gene	genename	chr	start	end
MvSl-1064-A1-R4_A1g00968	MvSl-1064-A1-R4_A1	aMAT	2080392	2081481
MvSl-1064-A1-R4_A1g00969	MvSl-1064-A1-R4_A1	aMAT	2082268	2082504
MvSl-1064-A1-R4_A1g00970	MvSl-1064-A1-R4_A1	aMAT	2082576	2084202
MvSl-1064-A1-R4_A1g00971	MvSl-1064-A1-R4_A1	aMAT	2084395	2085310
MvSl-1064-A1-R4_A1g00972	MvSl-1064-A1-R4_A1	aMAT	2085727	2087119
MvSl-1064-A1-R4_A1g00977	MvSl-1064-A1-R4_A1	aMAT	2097615	2099010
MvSl-1064-A1-R4_A1g00997	MvSl-1064-A1-R4_A1	aMAT	2138970	2141225
MvSl-1064-A1-R4_A1g00998	MvSl-1064-A1-R4_A1	aMAT	2141875	2142896
MvSl-1064-A1-R4_A1g01007	MvSl-1064-A1-R4_A1	aMAT	2165490	2171869
MvSl-1064-A1-R4_A1g01017	MvSl-1064-A1-R4_A1	aMAT	2194410	2199254
MvSl-1064-A1-R4_A1g01021	MvSl-1064-A1-R4_A1	aMAT	2205155	2206148
MvSl-1064-A1-R4_A1g01022	MvSl-1064-A1-R4_A1	aMAT	2207283	2207567
MvSl-1064-A1-R4_A1g01038	MvSl-1064-A1-R4_A1	aMAT	2238742	2239464
MvSl-1064-A1-R4_A1g01045	MvSl-1064-A1-R4_A1	aMAT	2246376	2250905
MvSl-1064-A1-R4_A1g01049	MvSl-1064-A1-R4_A1	aMAT	2255626	2255952
MvSl-1064-A1-R4_A1g01127	MvSl-1064-A1-R4_A1	aMAT	2500697	2501425
MvSl-1064-A1-R4_A1g01129	MvSl-1064-A1-R4_A1	aMAT	2503758	2506154
MvSl-1064-A1-R4_A1g01135	MvSl-1064-A1-R4_A1	aMAT	2512310	2513349
MvSl-1064-A1-R4_A1g01136	MvSl-1064-A1-R4_A1	aMAT	2515006	2516109
MvSl-1064-A1-R4_A1g01137	MvSl-1064-A1-R4_A1	aMAT	2516666	2518918
MvSl-1064-A1-R4_A1g01151	MvSl-1064-A1-R4_A1	aMAT	2550475	2550711
MvSl-1064-A1-R4_A1g01154	MvSl-1064-A1-R4_A1	aMAT	2557552	2558488
MvSl-1064-A1-R4_A1g01159	MvSl-1064-A1-R4_A1	aMAT	2568240	2569874
MvSl-1064-A1-R4_A1g01160	MvSl-1064-A1-R4_A1	aMAT	2570487	2572532
MvSl-1064-A1-R4_A1g01161	MvSl-1064-A1-R4_A1	aMAT	2573298	2575010
MvSl-1064-A1-R4_A1g01162	MvSl-1064-A1-R4_A1	aMAT	2575916	2576612
MvSl-1064-A1-R4_A1g01163	MvSl-1064-A1-R4_A1	aMAT	2576791	2577822
MvSl-1064-A1-R4_A1g01164	MvSl-1064-A1-R4_A1	aMAT	2578833	2582754
MvSl-1064-A1-R4_A1g01173	MvSl-1064-A1-R4_A1	aMAT	2593478	2595807
MvSl-1064-A1-R4_A1g01174	MvSl-1064-A1-R4_A1	aMAT	2596448	2598123
MvSl-1064-A1-R4_A1g01175	MvSl-1064-A1-R4_A1	aMAT	2598714	2598931
MvSl-1064-A1-R4_A1g01184	MvSl-1064-A1-R4_A1	aMAT	2618847	2620704
MvSl-1064-A1-R4_A1g01189	MvSl-1064-A1-R4_A1	aMAT	2625755	2626956
MvSl-1064-A1-R4_A1g01212	MvSl-1064-A1-R4_A1	aMAT	2689352	2692677
MvSl-1064-A1-R4_A1g01219	MvSl-1064-A1-R4_A1	aMAT	2705499	2709175
MvSl-1064-A1-R4_A1g01220	MvSl-1064-A1-R4_A1	aMAT	2709667	2711246
MvSl-1064-A1-R4_A1g01227	MvSl-1064-A1-R4_A1	aMAT	2723676	2724484
MvSl-1064-A1-R4_A1g01228	MvSl-1064-A1-R4_A1	aMAT	2725136	2725813
MvSl-1064-A1-R4_A1g01252	MvSl-1064-A1-R4_A1	aMAT	2775123	2776609
MvSl-1064-A1-R4_A1g01253	MvSl-1064-A1-R4_A1	aMAT	2776699	2777667
MvSl-1064-A1-R4_A1g01261	MvSl-1064-A1-R4_A1	aMAT	2791731	2799682
MvSl-1064-A1-R4_A1g01267	MvSl-1064-A1-R4_A1	aMAT	2807188	2811238
MvSl-1064-A1-R4_A1g01271	MvSl-1064-A1-R4_A1	aMAT	2816107	2817007
MvSl-1064-A1-R4_A1g01272	MvSl-1064-A1-R4_A1	aMAT	2817417	2818269
MvSl-1064-A1-R4_A1g01282	MvSl-1064-A1-R4_A1	aMAT	2835849	2836868
MvSl-1064-A1-R4_A1g01288	MvSl-1064-A1-R4_A1	aMAT	2851861	2852673
MvSl-1064-A1-R4_A1g01290	MvSl-1064-A1-R4_A1	aMAT	2854025	2856120
MvSl-1064-A1-R4_A1g01302	MvSl-1064-A1-R4_A1	aMAT	2883014	2885819
MvSl-1064-A1-R4_A1g01317	MvSl-1064-A1-R4_A1	aMAT	2916000	2917527
MvSl-1064-A1-R4_A1g01331	MvSl-1064-A1-R4_A1	aMAT	2949899	2951061
MvSl-1064-A1-R4_A1g01346	MvSl-1064-A1-R4_A1	aMAT	2984367	2986997
MvSl-1064-A1-R4_A1g01347	MvSl-1064-A1-R4_A1	aMAT	2987402	2994226
MvSl-1064-A1-R4_A1g01348	MvSl-1064-A1-R4_A1	aMAT	2994712	2997178
MvSl-1064-A1-R4_A1g01350	MvSl-1064-A1-R4_A1	aMAT	2998043	3000087
MvSl-1064-A1-R4_A1g01351	MvSl-1064-A1-R4_A1	aMAT	3000503	3001944
MvSl-1064-A1-R4_A1g01358	MvSl-1064-A1-R4_A1	aMAT	3017616	3018135
MvSl-1064-A1-R4_A1g01359	MvSl-1064-A1-R4_A1	aMAT	3018297	3020055
MvSl-1064-A1-R4_A1g01366	MvSl-1064-A1-R4_A1	aMAT	3033187	3035601
MvSl-1064-A1-R4_A1g01367	MvSl-1064-A1-R4_A1	aMAT	3035765	3037588
MvSl-1064-A1-R4_A1g01368	MvSl-1064-A1-R4_A1	aMAT	3038018	3044084
MvSl-1064-A1-R4_A1g01369	MvSl-1064-A1-R4_A1	aMAT	3044289	3046699
MvSl-1064-A1-R4_A1g01375	MvSl-1064-A1-R4_A1	aMAT	3068865	3070179
MvSl-1064-A1-R4_A1g01376	MvSl-1064-A1-R4_A1	aMAT	3070504	3073816
MvSl-1064-A1-R4_A1g01378	MvSl-1064-A1-R4_A1	aMAT	3075092	3075729
MvSl-1064-A1-R4_A1g01383	MvSl-1064-A1-R4_A1	aMAT	3089488	3092080
MvSl-1064-A1-R4_A1g01384	MvSl-1064-A1-R4_A1	aMAT	3092860	3095963
MvSl-1064-A1-R4_A1g01385	MvSl-1064-A1-R4_A1	aMAT	3096186	3097883
MvSl-1064-A1-R4_A1g01388	MvSl-1064-A1-R4_A1	aMAT	3104710	3107087
MvSl-1064-A1-R4_A1g01389	MvSl-1064-A1-R4_A1	aMAT	3107476	3107769
MvSl-1064-A1-R4_A1g01392	MvSl-1064-A1-R4_A1	aMAT	3110528	3114459
MvSl-1064-A1-R4_A1g01393	MvSl-1064-A1-R4_A1	aMAT	3114574	3115941
MvSl-1064-A1-R4_A1g01404	MvSl-1064-A1-R4_A1	aMAT	3136389	3137566
MvSl-1064-A1-R4_A1g01405	MvSl-1064-A1-R4_A1	aMAT	3137879	3139458
MvSl-1064-A1-R4_A1g01406	MvSl-1064-A1-R4_A1	aMAT	3139638	3144611
MvSl-1064-A1-R4_A1g01407	MvSl-1064-A1-R4_A1	aMAT	3145545	3147507
MvSl-1064-A1-R4_A1g01413	MvSl-1064-A1-R4_A1	aMAT	3162864	3163091
MvSl-1064-A1-R4_A1g01415	MvSl-1064-A1-R4_A1	aMAT	3164779	3166951
MvSl-1064-A1-R4_A1g01418	MvSl-1064-A1-R4_A1	aMAT	3171155	3174630
MvSl-1064-A1-R4_A1g01431	MvSl-1064-A1-R4_A1	aMAT	3189050	3195319
MvSl-1064-A1-R4_A1g01432	MvSl-1064-A1-R4_A1	aMAT	3195577	3196417
MvSl-1064-A1-R4_A1g01440	MvSl-1064-A1-R4_A1	aMAT	3215913	3218813
MvSl-1064-A1-R4_A1g01441	MvSl-1064-A1-R4_A1	aMAT	3219240	3221354
MvSl-1064-A1-R4_A1g01442	MvSl-1064-A1-R4_A1	aMAT	3222313	3222594
MvSl-1064-A1-R4_A1g01443	MvSl-1064-A1-R4_A1	aMAT	3223117	3223290
MvSl-1064-A1-R4_A1g01444	MvSl-1064-A1-R4_A1	aMAT	3224048	3225965
MvSl-1064-A1-R4_A1g01445	MvSl-1064-A1-R4_A1	aMAT	3226394	3229199
MvSl-1064-A1-R4_A1g01446	MvSl-1064-A1-R4_A1	aMAT	3229595	3229834
MvSl-1064-A1-R4_A1g01447	MvSl-1064-A1-R4_A1	aMAT	3231159	3234807
MvSl-1064-A1-R4_A1g01448	MvSl-1064-A1-R4_A1	aMAT	3236479	3237729
MvSl-1064-A1-R4_A1g01450	MvSl-1064-A1-R4_A1	aMAT	3239229	3242046
MvSl-1064-A1-R4_A1g01451	MvSl-1064-A1-R4_A1	aMAT	3242237	3243945
MvSl-1064-A1-R4_A1g01452	MvSl-1064-A1-R4_A1	aMAT	3245028	3245273
MvSl-1064-A1-R4_A1g01453	MvSl-1064-A1-R4_A1	aMAT	3245830	3247989
MvSl-1064-A1-R4_A1g01454	MvSl-1064-A1-R4_A1	aMAT	3248498	3249284
MvSl-1064-A1-R4_A1g01455	MvSl-1064-A1-R4_A1	aMAT	3249455	3249874
MvSl-1064-A1-R4_A1g01456	MvSl-1064-A1-R4_A1	aMAT	3249927	3250459
MvSl-1064-A1-R4_A1g01457	MvSl-1064-A1-R4_A1	aMAT	3250640	3251158
MvSl-1064-A1-R4_A1g01458	MvSl-1064-A1-R4_A1	aMAT	3251205	3254042
MvSl-1064-A1-R4_A1g01459	MvSl-1064-A1-R4_A1	aMAT	3256296	3256583
MvSl-1064-A1-R4_A1g01460	MvSl-1064-A1-R4_A1	aMAT	3259899	3261228
MvSl-1064-A1-R4_A1g01461	MvSl-1064-A1-R4_A1	aMAT	3261448	3262668
MvSl-1064-A1-R4_A1g01462	MvSl-1064-A1-R4_A1	aMAT	3263169	3264801
MvSl-1064-A1-R4_A1g01463	MvSl-1064-A1-R4_A1	aMAT	3266524	3266715
MvSl-1064-A1-R4_A1g01464	MvSl-1064-A1-R4_A1	aMAT	3267988	3268919
MvSl-1064-A1-R4_A1g01465	MvSl-1064-A1-R4_A1	aMAT	3270671	3271230
MvSl-1064-A1-R4_A1g01466	MvSl-1064-A1-R4_A1	aMAT	3273914	3276841
MvSl-1064-A1-R4_A1g01467	MvSl-1064-A1-R4_A1	aMAT	3277429	3279145
MvSl-1064-A1-R4_A1g01468	MvSl-1064-A1-R4_A1	aMAT	3279617	3281427
MvSl-1064-A1-R4_A1g01469	MvSl-1064-A1-R4_A1	aMAT	3282569	3282769
MvSl-1064-A1-R4_A1g01470	MvSl-1064-A1-R4_A1	aMAT	3284420	3286879
MvSl-1064-A1-R4_A1g01471	MvSl-1064-A1-R4_A1	aMAT	3289330	3291290
MvSl-1064-A1-R4_A1g01472	MvSl-1064-A1-R4_A1	aMAT	3291750	3292872
MvSl-1064-A1-R4_A1g01473	MvSl-1064-A1-R4_A1	aMAT	3293435	3294595
MvSl-1064-A1-R4_A1g01474	MvSl-1064-A1-R4_A1	aMAT	3296413	3296999
MvSl-1064-A1-R4_A1g01475	MvSl-1064-A1-R4_A1	aMAT	3297186	3297380
MvSl-1064-A1-R4_A1g01476	MvSl-1064-A1-R4_A1	aMAT	3299543	3301627
MvSl-1064-A1-R4_A1g01477	MvSl-1064-A1-R4_A1	aMAT	3302338	3304876
MvSl-1064-A1-R4_A1g01478	MvSl-1064-A1-R4_A1	aMAT	3306303	3307087
MvSl-1064-A1-R4_A1g01479	MvSl-1064-A1-R4_A1	aMAT	3307916	3308481
MvSl-1064-A1-R4_A1g01480	MvSl-1064-A1-R4_A1	aMAT	3309161	3309472
MvSl-1064-A1-R4_A1g01481	MvSl-1064-A1-R4_A1	aMAT	3309866	3311402
MvSl-1064-A1-R4_A1g01482	MvSl-1064-A1-R4_A1	aMAT	3311569	3312594
MvSl-1064-A1-R4_A1g01483	MvSl-1064-A1-R4_A1	aMAT	3312834	3313202
MvSl-1064-A1-R4_A1g01484	MvSl-1064-A1-R4_A1	aMAT	3316489	3317553
MvSl-1064-A1-R4_A1g01485	MvSl-1064-A1-R4_A1	aMAT	3318298	3320270
MvSl-1064-A1-R4_A1g01486	MvSl-1064-A1-R4_A1	aMAT	3320827	3323669
MvSl-1064-A1-R4_A1g01487	MvSl-1064-A1-R4_A1	aMAT	3323907	3326513
MvSl-1064-A1-R4_A1g01488	MvSl-1064-A1-R4_A1	aMAT	3327895	3332234
MvSl-1064-A1-R4_A1g01489	MvSl-1064-A1-R4_A1	aMAT	3332557	3333382
MvSl-1064-A1-R4_A1g01490	MvSl-1064-A1-R4_A1	aMAT	3333819	3334356
MvSl-1064-A1-R4_A1g01491	MvSl-1064-A1-R4_A1	aMAT	3336620	3337151
MvSl-1064-A1-R4_A1g01492	MvSl-1064-A1-R4_A1	aMAT	3339262	3339849
MvSl-1064-A1-R4_A1g01493	MvSl-1064-A1-R4_A1	aMAT	3342886	3345193
MvSl-1064-A1-R4_A1g01494	MvSl-1064-A1-R4_A1	aMAT	3345781	3348549
MvSl-1064-A1-R4_A1g01495	MvSl-1064-A1-R4_A1	aMAT	3349202	3350492
MvSl-1064-A1-R4_A1g01496	MvSl-1064-A1-R4_A1	aMAT	3350982	3351206
MvSl-1064-A1-R4_A1g01497	MvSl-1064-A1-R4_A1	aMAT	3352840	3353961
MvSl-1064-A1-R4_A1g01498	MvSl-1064-A1-R4_A1	aMAT	3354193	3355369
MvSl-1064-A1-R4_A1g01499	MvSl-1064-A1-R4_A1	aMAT	3359898	3362326
MvSl-1064-A1-R4_A1g01500	MvSl-1064-A1-R4_A1	aMAT	3362914	3366464
MvSl-1064-A1-R4_A1g01501	MvSl-1064-A1-R4_A1	aMAT	3366984	3368475
MvSl-1064-A1-R4_A1g01502	MvSl-1064-A1-R4_A1	aMAT	3368989	3374123
MvSl-1064-A1-R4_A1g01503	MvSl-1064-A1-R4_A1	aMAT	3375330	3376702
MvSl-1064-A1-R4_A1g01504	MvSl-1064-A1-R4_A1	aMAT	3379575	3379748
MvSl-1064-A1-R4_A1g01505	MvSl-1064-A1-R4_A1	aMAT	3379816	3381017
MvSl-1064-A1-R4_A1g01506	MvSl-1064-A1-R4_A1	aMAT	3381815	3382015
MvSl-1064-A1-R4_A1g01507	MvSl-1064-A1-R4_A1	aMAT	3382835	3383095
MvSl-1064-A1-R4_A1g01508	MvSl-1064-A1-R4_A1	aMAT	3383505	3385066
MvSl-1064-A1-R4_A1g01509	MvSl-1064-A1-R4_A1	aMAT	3385519	3388997
MvSl-1064-A1-R4_A1g01510	MvSl-1064-A1-R4_A1	aMAT	3391319	3392806
MvSl-1064-A1-R4_A1g01511	MvSl-1064-A1-R4_A1	aMAT	3393112	3397236
MvSl-1064-A1-R4_A1g01512	MvSl-1064-A1-R4_A1	aMAT	3397281	3400814
MvSl-1064-A1-R4_A1g01515	MvSl-1064-A1-R4_A1	aMAT	3408016	3408225
MvSl-1064-A1-R4_A1g01516	MvSl-1064-A1-R4_A1	aMAT	3408913	3409518
MvSl-1064-A1-R4_C41g01660	MvSl-1064-A1-R4_C41	random	5171	10351
MvSl-1064-A1-R4_C37g01627	MvSl-1064-A1-R4_C37	random	6580	10663
MvSl-1064-A1-R4_C39g01646	MvSl-1064-A1-R4_C39	random	8294	12977
MvSl-1064-A1-R4_C24g01523	MvSl-1064-A1-R4_C24	random	8651	13258
MvSl-1064-A1-R4_C37g01628	MvSl-1064-A1-R4_C37	random	10745	15079
MvSl-1064-A1-R4_C36g01618	MvSl-1064-A1-R4_C36	random	14543	18402
MvSl-1064-A1-R4_C24g01525	MvSl-1064-A1-R4_C24	random	16258	18640
MvSl-1064-A1-R4_C24g01526	MvSl-1064-A1-R4_C24	random	18932	23350
MvSl-1064-A1-R4_C24g01527	MvSl-1064-A1-R4_C24	random	24021	31104
MvSl-1064-A1-R4_C26g01541	MvSl-1064-A1-R4_C26	random	24549	28153
MvSl-1064-A1-R4_C24g01531	MvSl-1064-A1-R4_C24	random	39986	41872
MvSl-1064-A1-R4_MC01-1g01697	MvSl-1064-A1-R4_MC01-1	Chr01	1	3803
MvSl-1064-A1-R4_MC01-1g01698	MvSl-1064-A1-R4_MC01-1	Chr01	1284	4382
MvSl-1064-A1-R4_MC01-1g01699	MvSl-1064-A1-R4_MC01-1	Chr01	4141	7652
MvSl-1064-A1-R4_MC01-1g01700	MvSl-1064-A1-R4_MC01-1	Chr01	5214	5593
MvSl-1064-A1-R4_MC01-1g01701	MvSl-1064-A1-R4_MC01-1	Chr01	5862	8116
MvSl-1064-A1-R4_MC01-1g01702	MvSl-1064-A1-R4_MC01-1	Chr01	7911	8840
MvSl-1064-A1-R4_MC01-1g01703	MvSl-1064-A1-R4_MC01-1	Chr01	8410	9148
MvSl-1064-A1-R4_MC01-1g01704	MvSl-1064-A1-R4_MC01-1	Chr01	9189	12008
MvSl-1064-A1-R4_MC01-1g01705	MvSl-1064-A1-R4_MC01-1	Chr01	9448	11814
MvSl-1064-A1-R4_MC01-1g01706	MvSl-1064-A1-R4_MC01-1	Chr01	12079	13767
MvSl-1064-A1-R4_MC01-1g01707	MvSl-1064-A1-R4_MC01-1	Chr01	14372	14536
MvSl-1064-A1-R4_MC01-1g01708	MvSl-1064-A1-R4_MC01-1	Chr01	14431	15697
MvSl-1064-A1-R4_MC01-1g01709	MvSl-1064-A1-R4_MC01-1	Chr01	14920	16821
MvSl-1064-A1-R4_MC01-1g01710	MvSl-1064-A1-R4_MC01-1	Chr01	16423	17334
MvSl-1064-A1-R4_MC01-1g01711	MvSl-1064-A1-R4_MC01-1	Chr01	16937	17296
MvSl-1064-A1-R4_MC01-1g01712	MvSl-1064-A1-R4_MC01-1	Chr01	17413	19467
MvSl-1064-A1-R4_MC01-1g01713	MvSl-1064-A1-R4_MC01-1	Chr01	18064	20740
MvSl-1064-A1-R4_MC01-1g01714	MvSl-1064-A1-R4_MC01-1	Chr01	20934	21320
MvSl-1064-A1-R4_MC01-1g01715	MvSl-1064-A1-R4_MC01-1	Chr01	20942	21127
MvSl-1064-A1-R4_MC01-1g01716	MvSl-1064-A1-R4_MC01-1	Chr01	21189	21699
MvSl-1064-A1-R4_MC01-1g01717	MvSl-1064-A1-R4_MC01-1	Chr01	21439	22441
MvSl-1064-A1-R4_MC01-1g01718	MvSl-1064-A1-R4_MC01-1	Chr01	22249	23547
MvSl-1064-A1-R4_MC01-1g01719	MvSl-1064-A1-R4_MC01-1	Chr01	23393	25963
MvSl-1064-A1-R4_MC01-1g01720	MvSl-1064-A1-R4_MC01-1	Chr01	23818	25270
MvSl-1064-A1-R4_MC01-1g01721	MvSl-1064-A1-R4_MC01-1	Chr01	25351	26085
MvSl-1064-A1-R4_MC01-1g01722	MvSl-1064-A1-R4_MC01-1	Chr01	26052	30485
MvSl-1064-A1-R4_MC01-1g01723	MvSl-1064-A1-R4_MC01-1	Chr01	27347	32415
MvSl-1064-A1-R4_MC01-1g01724	MvSl-1064-A1-R4_MC01-1	Chr01	30580	31484
MvSl-1064-A1-R4_MC01-1g01725	MvSl-1064-A1-R4_MC01-1	Chr01	31714	32073
MvSl-1064-A1-R4_MC01-1g01726	MvSl-1064-A1-R4_MC01-1	Chr01	32646	40126
MvSl-1064-A1-R4_MC01-1g01727	MvSl-1064-A1-R4_MC01-1	Chr01	32702	34145
MvSl-1064-A1-R4_MC01-1g01728	MvSl-1064-A1-R4_MC01-1	Chr01	34395	36740
MvSl-1064-A1-R4_MC01-1g01729	MvSl-1064-A1-R4_MC01-1	Chr01	37242	38197
MvSl-1064-A1-R4_MC01-1g01730	MvSl-1064-A1-R4_MC01-1	Chr01	38506	38703
MvSl-1064-A1-R4_MC01-1g01731	MvSl-1064-A1-R4_MC01-1	Chr01	39784	40163
MvSl-1064-A1-R4_MC01-1g01732	MvSl-1064-A1-R4_MC01-1	Chr01	40258	42105
MvSl-1064-A1-R4_MC01-1g01733	MvSl-1064-A1-R4_MC01-1	Chr01	40802	42480
MvSl-1064-A1-R4_MC01-1g01734	MvSl-1064-A1-R4_MC01-1	Chr01	42719	43578
MvSl-1064-A1-R4_MC01-1g01735	MvSl-1064-A1-R4_MC01-1	Chr01	42721	43005
MvSl-1064-A1-R4_MC01-1g01736	MvSl-1064-A1-R4_MC01-1	Chr01	43768	46576
MvSl-1064-A1-R4_MC01-1g01737	MvSl-1064-A1-R4_MC01-1	Chr01	44063	44338
MvSl-1064-A1-R4_MC01-1g01738	MvSl-1064-A1-R4_MC01-1	Chr01	45147	45873
MvSl-1064-A1-R4_MC01-1g01739	MvSl-1064-A1-R4_MC01-1	Chr01	46447	50073
MvSl-1064-A1-R4_MC01-1g01740	MvSl-1064-A1-R4_MC01-1	Chr01	47762	50177
MvSl-1064-A1-R4_MC01-1g01741	MvSl-1064-A1-R4_MC01-1	Chr01	50663	51012
MvSl-1064-A1-R4_MC01-1g01742	MvSl-1064-A1-R4_MC01-1	Chr01	51022	51455
MvSl-1064-A1-R4_MC01-1g01743	MvSl-1064-A1-R4_MC01-1	Chr01	51311	52883
MvSl-1064-A1-R4_MC01-1g01744	MvSl-1064-A1-R4_MC01-1	Chr01	51587	52885
MvSl-1064-A1-R4_MC01-1g01745	MvSl-1064-A1-R4_MC01-1	Chr01	53094	53351
MvSl-1064-A1-R4_MC01-1g01746	MvSl-1064-A1-R4_MC01-1	Chr01	53416	54394
MvSl-1064-A1-R4_MC01-1g01747	MvSl-1064-A1-R4_MC01-1	Chr01	53618	54744
MvSl-1064-A1-R4_MC01-1g01748	MvSl-1064-A1-R4_MC01-1	Chr01	54485	55279
MvSl-1064-A1-R4_MC01-1g01749	MvSl-1064-A1-R4_MC01-1	Chr01	54941	55780
MvSl-1064-A1-R4_MC01-1g01750	MvSl-1064-A1-R4_MC01-1	Chr01	55644	57647
MvSl-1064-A1-R4_MC01-1g01751	MvSl-1064-A1-R4_MC01-1	Chr01	56989	59088
MvSl-1064-A1-R4_MC01-1g01752	MvSl-1064-A1-R4_MC01-1	Chr01	57994	58155
MvSl-1064-A1-R4_MC01-1g01753	MvSl-1064-A1-R4_MC01-1	Chr01	58727	62058
MvSl-1064-A1-R4_MC01-1g01754	MvSl-1064-A1-R4_MC01-1	Chr01	59427	63137
MvSl-1064-A1-R4_MC01-1g01755	MvSl-1064-A1-R4_MC01-1	Chr01	62246	62460
MvSl-1064-A1-R4_MC01-1g01756	MvSl-1064-A1-R4_MC01-1	Chr01	62800	63622
MvSl-1064-A1-R4_MC01-1g01757	MvSl-1064-A1-R4_MC01-1	Chr01	63482	64936
MvSl-1064-A1-R4_MC01-1g01758	MvSl-1064-A1-R4_MC01-1	Chr01	64173	65414
MvSl-1064-A1-R4_MC01-1g01759	MvSl-1064-A1-R4_MC01-1	Chr01	65118	68396
MvSl-1064-A1-R4_MC01-1g01760	MvSl-1064-A1-R4_MC01-1	Chr01	65569	70766
MvSl-1064-A1-R4_MC01-1g01761	MvSl-1064-A1-R4_MC01-1	Chr01	69002	71895
MvSl-1064-A1-R4_MC01-1g01762	MvSl-1064-A1-R4_MC01-1	Chr01	71737	74937
MvSl-1064-A1-R4_MC01-1g01763	MvSl-1064-A1-R4_MC01-1	Chr01	72408	73828
MvSl-1064-A1-R4_MC01-1g01764	MvSl-1064-A1-R4_MC01-1	Chr01	74937	77937
MvSl-1064-A1-R4_MC01-1g01765	MvSl-1064-A1-R4_MC01-1	Chr01	75022	76808
MvSl-1064-A1-R4_MC01-1g01766	MvSl-1064-A1-R4_MC01-1	Chr01	78270	78644
MvSl-1064-A1-R4_MC01-1g01767	MvSl-1064-A1-R4_MC01-1	Chr01	78390	79692
MvSl-1064-A1-R4_MC01-1g01768	MvSl-1064-A1-R4_MC01-1	Chr01	78808	79141
MvSl-1064-A1-R4_MC01-1g01769	MvSl-1064-A1-R4_MC01-1	Chr01	79481	80370
MvSl-1064-A1-R4_MC01-1g01770	MvSl-1064-A1-R4_MC01-1	Chr01	80441	81806
MvSl-1064-A1-R4_MC01-1g01771	MvSl-1064-A1-R4_MC01-1	Chr01	81172	82311
MvSl-1064-A1-R4_MC01-1g01772	MvSl-1064-A1-R4_MC01-1	Chr01	82333	84625
MvSl-1064-A1-R4_MC01-1g01773	MvSl-1064-A1-R4_MC01-1	Chr01	82745	84951
MvSl-1064-A1-R4_MC01-1g01774	MvSl-1064-A1-R4_MC01-1	Chr01	84894	86574
MvSl-1064-A1-R4_MC01-1g01775	MvSl-1064-A1-R4_MC01-1	Chr01	86866	87045
MvSl-1064-A1-R4_MC01-1g01776	MvSl-1064-A1-R4_MC01-1	Chr01	86967	87292
MvSl-1064-A1-R4_MC01-1g01777	MvSl-1064-A1-R4_MC01-1	Chr01	87426	88128
MvSl-1064-A1-R4_MC01-1g01778	MvSl-1064-A1-R4_MC01-1	Chr01	87678	91680
MvSl-1064-A1-R4_MC01-1g01779	MvSl-1064-A1-R4_MC01-1	Chr01	88284	89008
MvSl-1064-A1-R4_MC01-1g01780	MvSl-1064-A1-R4_MC01-1	Chr01	89101	89709
MvSl-1064-A1-R4_MC01-1g01782	MvSl-1064-A1-R4_MC01-1	Chr01	91732	94066
MvSl-1064-A1-R4_MC01-1g01783	MvSl-1064-A1-R4_MC01-1	Chr01	92445	97413
MvSl-1064-A1-R4_MC01-1g01785	MvSl-1064-A1-R4_MC01-1	Chr01	97489	102257
MvSl-1064-A1-R4_MC01-1g01786	MvSl-1064-A1-R4_MC01-1	Chr01	98343	99340
MvSl-1064-A1-R4_MC01-1g01787	MvSl-1064-A1-R4_MC01-1	Chr01	99569	101557
MvSl-1064-A1-R4_MC01-1g01788	MvSl-1064-A1-R4_MC01-1	Chr01	102313	102663
MvSl-1064-A1-R4_MC01-1g01789	MvSl-1064-A1-R4_MC01-1	Chr01	102345	102735
MvSl-1064-A1-R4_MC01-1g01790	MvSl-1064-A1-R4_MC01-1	Chr01	102812	103391
MvSl-1064-A1-R4_MC01-1g01791	MvSl-1064-A1-R4_MC01-1	Chr01	102931	107759
MvSl-1064-A1-R4_MC01-1g01792	MvSl-1064-A1-R4_MC01-1	Chr01	104686	105082
MvSl-1064-A1-R4_MC01-1g01794	MvSl-1064-A1-R4_MC01-1	Chr01	107424	108928
MvSl-1064-A1-R4_MC01-1g01795	MvSl-1064-A1-R4_MC01-1	Chr01	108977	112127
MvSl-1064-A1-R4_MC01-1g01796	MvSl-1064-A1-R4_MC01-1	Chr01	109906	111144
MvSl-1064-A1-R4_MC01-1g01797	MvSl-1064-A1-R4_MC01-1	Chr01	111245	113069
MvSl-1064-A1-R4_MC01-1g01798	MvSl-1064-A1-R4_MC01-1	Chr01	112385	117687
MvSl-1064-A1-R4_MC01-1g01799	MvSl-1064-A1-R4_MC01-1	Chr01	113827	116639
MvSl-1064-A1-R4_MC01-1g01800	MvSl-1064-A1-R4_MC01-1	Chr01	117575	119790
MvSl-1064-A1-R4_MC01-1g01801	MvSl-1064-A1-R4_MC01-1	Chr01	117869	118075
MvSl-1064-A1-R4_MC01-1g01802	MvSl-1064-A1-R4_MC01-1	Chr01	118140	118733
MvSl-1064-A1-R4_MC01-1g01803	MvSl-1064-A1-R4_MC01-1	Chr01	118866	120051
MvSl-1064-A1-R4_MC01-1g01804	MvSl-1064-A1-R4_MC01-1	Chr01	120339	121376
MvSl-1064-A1-R4_MC01-1g01805	MvSl-1064-A1-R4_MC01-1	Chr01	120736	121255
MvSl-1064-A1-R4_MC01-1g01806	MvSl-1064-A1-R4_MC01-1	Chr01	121727	123360
