target_id	length	eff_length	est_counts	meantpm
MvSl-1064-A1-R4_A1g00392	329	85.2371	1	0.0490915
MvSl-1064-A1-R4_A1g00393	204	35.626	2	0.351942
MvSl-1064-A1-R4_A1g00394	670	349.18	1218	35.7689
MvSl-1064-A1-R4_A1g00395	4751	4418.99	6196	11.4193
MvSl-1064-A1-R4_A1g00396	1300	967.991	3433	32.9008
MvSl-1064-A1-R4_A1g00397	738	412.779	9332	228.77
MvSl-1064-A1-R4_A1g00398	1107	774.991	4924	57.1222
MvSl-1064-A1-R4_A1g00399	632	314.893	3616	122.961
MvSl-1064-A1-R4_A1g00400	3003	2670.99	760	2.19207
MvSl-1064-A1-R4_A1g00401	1370	1037.99	2470	28.2528
MvSl-1064-A1-R4_A1g00402	4930	4597.99	4416	8.18558
MvSl-1064-A1-R4_A1g00403	4496	4163.99	2205	4.70074
MvSl-1064-A1-R4_A1g00404	1153	820.991	182	1.82323
MvSl-1064-A1-R4_A1g00405	2048	1715.99	454	2.86268
MvSl-1064-A1-R4_A1g00406	623	307.279	738	22.1024
MvSl-1064-A1-R4_A1g00407	958	626.376	1646	23.9079
MvSl-1064-A1-R4_A1g00408	519	217.287	324.519	14.1209
MvSl-1064-A1-R4_A1g00409	1223	890.991	16042	219.889
MvSl-1064-A1-R4_A1g00410	1167	834.991	656.562	7.2202
MvSl-1064-A1-R4_A1g00411	2473	2140.99	1248.21	4.67776
MvSl-1064-A1-R4_A1g00412	458	168.944	89.8293	5.48332
MvSl-1064-A1-R4_A1g00413	619	303.755	3802.36	143.369
MvSl-1064-A1-R4_A1g00414	2551	2218.99	1945.14	7.80588
MvSl-1064-A1-R4_A1g00415	174	26.382	6	1.69005
MvSl-1064-A1-R4_A1g00416	1048	715.991	217.449	2.4734
MvSl-1064-A1-R4_A1g00417	1191	858.991	135.29	1.23283
MvSl-1064-A1-R4_A1g00418	1459	1126.99	28.194	0.220295
MvSl-1064-A1-R4_A1g00419	245	48.4291	3	0.425454
MvSl-1064-A1-R4_A1g00420	1340	1007.99	23.1028	0.109175
MvSl-1064-A1-R4_A1g00421	192	32.2087	2.84748	0.586199
MvSl-1064-A1-R4_A1g00422	8384	8051.99	482.936	0.437422
MvSl-1064-A1-R4_A1g00423	2481	2148.99	675.266	2.75605
MvSl-1064-A1-R4_A1g00424	268	56.5621	1	0.073979
MvSl-1064-A1-R4_A1g00425	1233	900.991	1.00853	0.0185834
MvSl-1064-A1-R4_A1g00426	519	217.287	0	0.036634
MvSl-1064-A1-R4_A1g00427	4953	4620.99	422.597	0.649142
MvSl-1064-A1-R4_A1g00428	3443	3110.99	286.501	0.851085
MvSl-1064-A1-R4_A1g00429	502	203.325	467.191	19.1539
MvSl-1064-A1-R4_A1g00430	5433	5100.99	1220.13	2.30453
MvSl-1064-A1-R4_A1g00431	1183	850.991	81.6072	0.916751
MvSl-1064-A1-R4_A1g00432	629	312.283	2366	66.4915
MvSl-1064-A1-R4_A1g00433	1921	1588.99	904	4.48458
MvSl-1064-A1-R4_A1g00434	1769	1436.99	229.64	1.30166
MvSl-1064-A1-R4_A1g00435	934	602.747	391.634	5.49768
MvSl-1064-A1-R4_A1g00436	2541	2208.99	996.491	4.25441
MvSl-1064-A1-R4_A1g00437	192	32.2087	2.84748	0.586199
MvSl-1064-A1-R4_A1g00438	1496	1163.99	375.82	2.53415
MvSl-1064-A1-R4_A1g00439	387	119.253	3.30499	0.229174
MvSl-1064-A1-R4_A1g00440	1790	1457.99	53.086	0.258965
MvSl-1064-A1-R4_A1g00441	1855	1522.99	625.575	4.38467
MvSl-1064-A1-R4_A1g00442	421	141.786	258.057	16.3708
MvSl-1064-A1-R4_A1g00443	549	242.662	284.901	9.79997
MvSl-1064-A1-R4_A1g00444	926	594.867	460.642	6.75293
MvSl-1064-A1-R4_A1g00445	201	35.1367	37	8.49631
MvSl-1064-A1-R4_A1g00446	2150	1817.99	237.967	0.966149
MvSl-1064-A1-R4_A1g00447	1428	1095.99	1592.19	12.374
MvSl-1064-A1-R4_A1g00448	2142	1809.99	5859	31.9012
MvSl-1064-A1-R4_A1g00449	259	52.5575	0	0
MvSl-1064-A1-R4_A1g00450	375	111.765	15.447	1.35041
MvSl-1064-A1-R4_A1g00451	292	66.9453	5.7678	0.726112
MvSl-1064-A1-R4_A1g00452	731	406.237	529.137	12.321
MvSl-1064-A1-R4_A1g00453	437	153.598	2.48971	0.187566
MvSl-1064-A1-R4_A1g00454	1924	1591.99	118.603	0.55577
MvSl-1064-A1-R4_A1g00455	201	35.1367	1	0.239383
MvSl-1064-A1-R4_A1g00456	333	87.3002	1.01706	0.094254
MvSl-1064-A1-R4_A1g00457	216	39.1601	0	0
MvSl-1064-A1-R4_A1g00458	2452	2119.99	1004.73	3.9486
MvSl-1064-A1-R4_A1g00459	3827	3494.99	160.678	0.336166
MvSl-1064-A1-R4_A1g00460	727	402.278	87.7431	1.64858
MvSl-1064-A1-R4_A1g00461	264	54.4416	100.552	18.1137
MvSl-1064-A1-R4_A1g00462	450	162.77	526.698	26.7801
MvSl-1064-A1-R4_A1g00463	1978	1645.99	3447.57	21.5352
MvSl-1064-A1-R4_A1g00464	2344	2011.99	21.5175	0.0883792
MvSl-1064-A1-R4_A1g00465	1113	780.991	2.04508	0.0143023
MvSl-1064-A1-R4_A1g00466	1363	1030.99	0	0.0189426
MvSl-1064-A1-R4_A1g00467	1109	776.991	8.72053	0.0684933
MvSl-1064-A1-R4_A1g00468	1113	780.991	2.04508	0.0143023
MvSl-1064-A1-R4_A1g00469	2344	2011.99	21.5175	0.0883792
MvSl-1064-A1-R4_A1g00470	1978	1645.99	3447.57	21.5352
MvSl-1064-A1-R4_A1g00471	445	158.997	451.482	30.3122
MvSl-1064-A1-R4_A1g00472	252	50.7441	10.5364	1.38389
MvSl-1064-A1-R4_A1g00473	195	33.1815	0.374533	0.188018
MvSl-1064-A1-R4_A1g00474	439	154.944	10	0.52378
MvSl-1064-A1-R4_A1g00475	299	69.7075	7.72563	1.27119
MvSl-1064-A1-R4_A1g00476	277	60.5083	260.648	43.8543
MvSl-1064-A1-R4_A1g00477	156	21.1228	168	67.0784
MvSl-1064-A1-R4_A1g00478	2475	2142.99	2553.24	10.3436
MvSl-1064-A1-R4_A1g00479	421	141.786	12	0.38176
MvSl-1064-A1-R4_A1g00480	699	375.783	36.319	0.815321
MvSl-1064-A1-R4_A1g00481	648	329.131	178.341	4.19543
MvSl-1064-A1-R4_A1g00482	4086	3753.99	526.535	1.20919
MvSl-1064-A1-R4_A1g00483	1581	1248.99	5.22467	0.0213708
MvSl-1064-A1-R4_A1g00484	1697	1364.99	9	0.0427418
MvSl-1064-A1-R4_A1g00485	370	108.45	0	0.071953
MvSl-1064-A1-R4_A1g00486	210	37.702	5	0.998896
MvSl-1064-A1-R4_A1g00487	1528	1195.99	81.4043	0.477984
MvSl-1064-A1-R4_A1g00488	303	71.9782	28.8455	2.74462
MvSl-1064-A1-R4_A1g00489	2511	2178.99	2116.48	8.63377
MvSl-1064-A1-R4_A1g00490	6304	5971.99	2930.64	4.00005
MvSl-1064-A1-R4_A1g00491	8028	7695.99	2988.76	3.37152
MvSl-1064-A1-R4_A1g00492	4504	4171.99	470.921	0.92021
MvSl-1064-A1-R4_A1g00493	566	257.229	23.6165	1.0566
MvSl-1064-A1-R4_A1g00494	189	31.4398	7	2.41149
MvSl-1064-A1-R4_A1g00495	1318	985.991	3895	31.8221
MvSl-1064-A1-R4_A1g00496	1792	1459.99	716.333	4.26421
MvSl-1064-A1-R4_A1g00497	313	76.7529	70.9442	7.63021
MvSl-1064-A1-R4_A1g00498	565	256.366	44.7599	1.82595
MvSl-1064-A1-R4_A1g00499	742	416.486	2.38448	0.0578381
MvSl-1064-A1-R4_A1g00500	1674	1341.99	191.699	1.31417
MvSl-1064-A1-R4_A1g00501	231	43.6457	1	0.0958725
MvSl-1064-A1-R4_A1g00502	198	33.7597	0	0
MvSl-1064-A1-R4_A1g00503	2585	2252.99	1424	5.99081
MvSl-1064-A1-R4_A1g00504	1266	933.991	220	2.10064
MvSl-1064-A1-R4_A1g00505	3893	3560.99	1974	3.70482
MvSl-1064-A1-R4_A1g00506	2032	1699.99	594	2.86907
MvSl-1064-A1-R4_A1g00507	5459	5126.99	1302.31	1.83342
MvSl-1064-A1-R4_A1g00508	2517	2184.99	10609	28.5926
MvSl-1064-A1-R4_A1g00509	2252	1919.99	657	2.78133
MvSl-1064-A1-R4_A1g00510	960	628.314	1040	13.9097
MvSl-1064-A1-R4_A1g00511	1593	1260.99	2182	14.4365
MvSl-1064-A1-R4_A1g00512	1362	1029.99	636	5.12826
MvSl-1064-A1-R4_A1g00513	2370	2037.99	993	4.21004
MvSl-1064-A1-R4_A1g00514	4883	4550.99	6467	10.246
MvSl-1064-A1-R4_A1g00515	3329	2996.99	767	2.39461
MvSl-1064-A1-R4_A1g00516	1773	1440.99	8484	57.2036
MvSl-1064-A1-R4_A1g00517	669	348.216	8202	179.932
MvSl-1064-A1-R4_A1g00518	1840	1507.99	1469	9.43992
MvSl-1064-A1-R4_A1g00519	2159	1826.99	3006	13.8641
MvSl-1064-A1-R4_A1g00520	2112	1779.99	880	4.52158
MvSl-1064-A1-R4_A1g00521	2987	2654.99	1020	4.2869
MvSl-1064-A1-R4_A1g00522	1765	1432.99	81	0.5281
MvSl-1064-A1-R4_A1g00523	243	47.8234	6	1.37128
MvSl-1064-A1-R4_A1g00524	169	25.2978	6	1.50215
MvSl-1064-A1-R4_A1g00525	1345	1012.99	3459	28.2844
MvSl-1064-A1-R4_A1g00526	2011	1678.99	1091	5.42516
MvSl-1064-A1-R4_A1g00527	1806	1473.99	745	3.66706
MvSl-1064-A1-R4_A1g00528	680	358.129	102	2.79448
MvSl-1064-A1-R4_A1g00529	234	44.3698	225	38.5927
MvSl-1064-A1-R4_A1g00530	3182	2849.99	2193	6.47006
MvSl-1064-A1-R4_A1g00531	1237	904.991	16	0.119639
MvSl-1064-A1-R4_A1g00532	1937	1604.99	667	3.53843
MvSl-1064-A1-R4_A1g00533	1386	1053.99	1216	10.048
MvSl-1064-A1-R4_A1g00534	2124	1791.99	4046	19.1473
MvSl-1064-A1-R4_A1g00535	1581	1248.99	213.599	1.2873
MvSl-1064-A1-R4_A1g00536	720	395.805	122.178	2.54624
MvSl-1064-A1-R4_A1g00537	658	338.237	216.136	4.83069
MvSl-1064-A1-R4_A1g00538	1178	845.991	215.98	1.99185
MvSl-1064-A1-R4_A1g00539	207	36.703	72.1123	14.8145
MvSl-1064-A1-R4_A1g00540	4064	3731.99	2892.9	6.01993
MvSl-1064-A1-R4_A1g00541	6343	6010.99	1910	2.1243
MvSl-1064-A1-R4_A1g00542	1491	1158.99	642	4.49419
MvSl-1064-A1-R4_A1g00543	3065	2732.99	2847	7.64823
MvSl-1064-A1-R4_A1g00544	2050	1717.99	867	4.61682
MvSl-1064-A1-R4_A1g00545	771	444.579	92	1.50134
MvSl-1064-A1-R4_A1g00546	490	194.019	5.12434	0.233476
MvSl-1064-A1-R4_A1g00547	334	87.8116	1.00776	0.0925209
MvSl-1064-A1-R4_A1g00548	1635	1302.99	132.184	0.701299
MvSl-1064-A1-R4_A1g00549	1719	1386.99	1951	10.7205
MvSl-1064-A1-R4_A1g00550	328	84.6803	281	27.2302
MvSl-1064-A1-R4_A1g00551	1548	1215.99	1245.24	8.45267
MvSl-1064-A1-R4_A1g00552	996	663.991	70.3145	0.988251
MvSl-1064-A1-R4_A1g00553	1126	793.991	148.642	1.57479
MvSl-1064-A1-R4_A1g00554	3947	3614.99	740.788	1.51027
MvSl-1064-A1-R4_A1g00555	526	223.103	20.9423	0.772963
MvSl-1064-A1-R4_A1g00556	513	212.185	0	0
MvSl-1064-A1-R4_A1g00557	1059	726.991	174.9	1.44094
MvSl-1064-A1-R4_A1g00558	3951	3618.99	1634.32	3.27128
MvSl-1064-A1-R4_A1g00559	2011	1678.99	996.239	4.42288
MvSl-1064-A1-R4_A1g00560	1309	976.991	164.917	1.36206
MvSl-1064-A1-R4_A1g00561	222	40.6477	230.661	46.5555
MvSl-1064-A1-R4_A1g00562	1804	1471.99	122.672	0.647842
MvSl-1064-A1-R4_A1g00563	3898	3565.99	1214.67	2.43839
MvSl-1064-A1-R4_A1g00564	345	93.9961	0	0
MvSl-1064-A1-R4_A1g00565	1202	869.991	15.6962	0.11814
MvSl-1064-A1-R4_A1g00566	239	46.2102	0	0
MvSl-1064-A1-R4_A1g00567	1082	749.991	706.645	7.91337
MvSl-1064-A1-R4_A1g00568	627	310.445	848	21.1728
MvSl-1064-A1-R4_A1g00569	1003	670.991	1313	16.7512
MvSl-1064-A1-R4_A1g00570	3776	3443.99	114.6	0.262112
MvSl-1064-A1-R4_A1g00571	300	70.3859	1.86979	0.190953
MvSl-1064-A1-R4_A1g00572	6250	5917.99	241.868	0.299521
MvSl-1064-A1-R4_A1g00573	3503	3170.99	363.405	1.09787
MvSl-1064-A1-R4_A1g00574	237	45.3098	37	6.86426
MvSl-1064-A1-R4_A1g00575	3790	3457.99	3865	9.13236
MvSl-1064-A1-R4_A1g00576	486	190.847	363	13.2225
MvSl-1064-A1-R4_A1g00577	359	101.78	661.36	75.558
MvSl-1064-A1-R4_A1g00578	289	65.7604	69.1177	10.9497
MvSl-1064-A1-R4_A1g00579	460	170.387	2233.58	145.441
MvSl-1064-A1-R4_A1g00580	1445	1112.99	899.936	7.42317
MvSl-1064-A1-R4_A1g00581	348	95.717	27.0678	2.2501
MvSl-1064-A1-R4_A1g00582	1075	742.991	2196.4	32.1756
MvSl-1064-A1-R4_A1g00583	1547	1214.99	1213	13.9648
MvSl-1064-A1-R4_A1g00584	2703	2370.99	288.519	0.900366
MvSl-1064-A1-R4_A1g00585	189	31.4398	0	0
MvSl-1064-A1-R4_A1g00586	201	35.1367	0	0
MvSl-1064-A1-R4_A1g00587	210	37.702	0	0
MvSl-1064-A1-R4_A1g00588	672	351.18	2.57553	0.059028
MvSl-1064-A1-R4_A1g00589	324	82.5238	6	0.49359
MvSl-1064-A1-R4_A1g00590	957	625.376	936.002	14.4611
MvSl-1064-A1-R4_A1g00591	1332	999.991	752	5.12662
MvSl-1064-A1-R4_A1g00592	1520	1187.99	72	0.396317
MvSl-1064-A1-R4_A1g00593	4108	3775.99	5332	11.05
MvSl-1064-A1-R4_A1g00594	1711	1378.99	1062.78	7.04741
MvSl-1064-A1-R4_A1g00595	1855	1522.99	325.018	1.71583
MvSl-1064-A1-R4_A1g00596	225	41.2883	6.73545	1.41837
MvSl-1064-A1-R4_A1g00597	222	40.6477	0	0
MvSl-1064-A1-R4_A1g00598	3435	3102.99	84.7069	0.206712
MvSl-1064-A1-R4_A1g00599	1784	1451.99	55.5312	0.310895
MvSl-1064-A1-R4_A1g00600	195	33.1815	26	5.31304
MvSl-1064-A1-R4_A1g00601	216	39.1601	85	16.7
MvSl-1064-A1-R4_A1g00602	211	37.8609	2	0.554031
MvSl-1064-A1-R4_A1g00603	2324	1991.99	178.868	0.824468
MvSl-1064-A1-R4_A1g00604	428	147.01	96.905	4.27323
MvSl-1064-A1-R4_A1g00605	4628	4295.99	2549.95	4.68023
MvSl-1064-A1-R4_A1g00606	1202	869.991	519.095	4.91218
MvSl-1064-A1-R4_A1g00607	941	609.686	37.066	0.575553
MvSl-1064-A1-R4_A1g00608	379	114.171	47.2625	3.23346
MvSl-1064-A1-R4_A1g00609	527	223.883	9.02169	0.168617
MvSl-1064-A1-R4_A1g00610	772	445.579	30.5849	0.420173
MvSl-1064-A1-R4_A1g00611	1404	1071.99	1.48682	0.0058037
MvSl-1064-A1-R4_A1g00612	270	57.4348	33.6562	5.93219
MvSl-1064-A1-R4_A1g00613	2754	2421.99	11.4605	0.0343099
MvSl-1064-A1-R4_A1g00614	2398	2065.99	36.3389	0.117836
MvSl-1064-A1-R4_A1g00615	1231	898.991	4.0151	0.04202
MvSl-1064-A1-R4_A1g00616	4506	4173.99	513.919	1.13572
MvSl-1064-A1-R4_A1g00617	541	236.082	0	0
MvSl-1064-A1-R4_A1g00618	434	151.415	0	0.0779175
MvSl-1064-A1-R4_A1g00619	1304	971.991	5.31879	0.0550543
MvSl-1064-A1-R4_A1g00620	777	450.17	392	8.10767
MvSl-1064-A1-R4_A1g00621	485	190.041	134.196	7.42943
MvSl-1064-A1-R4_A1g00622	1100	767.991	2253.16	23.4306
MvSl-1064-A1-R4_A1g00623	186	30.2889	248	73.1623
MvSl-1064-A1-R4_A1g00624	1522	1189.99	4110	31.5561
MvSl-1064-A1-R4_A1g00625	306	73.5645	85.6767	10.5258
MvSl-1064-A1-R4_A1g00626	2574	2241.99	846.087	3.18232
MvSl-1064-A1-R4_A1g00627	5643	5310.99	746.544	1.07002
MvSl-1064-A1-R4_A1g00628	647	328.165	170.831	5.13767
MvSl-1064-A1-R4_A1g00629	396	125.096	132	9.84835
MvSl-1064-A1-R4_A1g00630	2059	1726.99	784	3.62248
MvSl-1064-A1-R4_A1g00631	896	565.446	528	7.41812
MvSl-1064-A1-R4_A1g00632	454	166.089	163	8.38728
MvSl-1064-A1-R4_A1g00633	1633	1300.99	1184	7.43873
MvSl-1064-A1-R4_A1g00634	156	21.1228	498	163.679
MvSl-1064-A1-R4_A1g00635	2552	2219.99	555.969	1.84252
MvSl-1064-A1-R4_A1g00636	715	391.005	1192.85	36.3952
MvSl-1064-A1-R4_A1g00637	1376	1043.99	4305.42	43.5953
MvSl-1064-A1-R4_A1g00638	489	193.259	19.1645	0.90885
MvSl-1064-A1-R4_A1g00639	453	165.285	185	10.1564
MvSl-1064-A1-R4_A1g00640	349	96.2936	838	81.8559
MvSl-1064-A1-R4_A1g00641	290	66.2788	234.492	35.9362
MvSl-1064-A1-R4_A1g00642	210	37.702	13.5398	2.72364
MvSl-1064-A1-R4_A1g00643	186	30.2889	38.8333	8.0604
MvSl-1064-A1-R4_A1g00644	2526	2193.99	812	3.4204
MvSl-1064-A1-R4_A1g00645	2976	2643.99	1144	4.13295
MvSl-1064-A1-R4_A1g00646	2263	1930.99	6063	31.6278
MvSl-1064-A1-R4_A1g00647	1303	970.991	4949	55.571
MvSl-1064-A1-R4_A1g00648	1838	1505.99	1311	7.23049
MvSl-1064-A1-R4_A1g00649	2187	1854.99	258.704	1.21152
MvSl-1064-A1-R4_A1g00650	575	265.089	630.29	23.0689
MvSl-1064-A1-R4_A1g00651	159	21.4797	24.1731	14.2838
MvSl-1064-A1-R4_A1g00652	2980	2647.99	2130.5	9.27737
MvSl-1064-A1-R4_A1g00653	289	65.7604	89	13.1816
MvSl-1064-A1-R4_A1g00654	515	213.927	434.993	22.5956
MvSl-1064-A1-R4_A1g00655	216	39.1601	0	0
MvSl-1064-A1-R4_A1g00656	4415	4082.99	521.693	1.08018
MvSl-1064-A1-R4_A1g00657	582	270.812	464.017	26.2363
MvSl-1064-A1-R4_A1g00658	183	29.3886	88	34.1427
MvSl-1064-A1-R4_A1g00659	1982	1649.99	85	0.383588
MvSl-1064-A1-R4_A1g00660	1939	1606.99	1270.26	6.34815
MvSl-1064-A1-R4_A1g00661	1830	1497.99	1417.65	8.10963
MvSl-1064-A1-R4_A1g00662	1376	1043.99	322.405	2.58849
MvSl-1064-A1-R4_A1g00663	1771	1438.99	1049.03	6.2799
MvSl-1064-A1-R4_A1g00664	168	24.8977	4	1.92684
MvSl-1064-A1-R4_A1g00665	201	35.1367	5.76976	0.869112
MvSl-1064-A1-R4_A1g00666	988	656.057	7.38067	0.0853818
MvSl-1064-A1-R4_A1g00667	3089	2756.99	105.754	0.26685
MvSl-1064-A1-R4_A1g00668	2873	2540.99	2893.06	9.88014
MvSl-1064-A1-R4_A1g00669	2338	2005.99	1160	5.11041
MvSl-1064-A1-R4_A1g00670	2234	1901.99	38.7382	0.13924
MvSl-1064-A1-R4_A1g00671	1799	1466.99	1205.64	5.27764
MvSl-1064-A1-R4_A1g00672	2393	2060.99	1491.31	5.24179
MvSl-1064-A1-R4_A1g00673	370	108.45	92.2599	7.03332
MvSl-1064-A1-R4_A1g00674	1146	813.991	460.202	5.39237
MvSl-1064-A1-R4_A1g00675	239	46.2102	107.441	18.5746
MvSl-1064-A1-R4_A1g00676	1365	1032.99	2005.39	21.3047
MvSl-1064-A1-R4_A1g00677	2127	1794.99	1214.32	5.56081
MvSl-1064-A1-R4_A1g00678	3344	3011.99	522.618	1.21417
MvSl-1064-A1-R4_A1g00679	1617	1284.99	0	0
MvSl-1064-A1-R4_A1g00680	192	32.2087	0	0.261396
MvSl-1064-A1-R4_A1g00681	399	127.127	17.7126	1.35309
MvSl-1064-A1-R4_A1g00682	1780	1447.99	20.941	0.0623223
MvSl-1064-A1-R4_A1g00683	258	52.3299	0	0.123806
MvSl-1064-A1-R4_A1g00684	970	638.251	80.9719	0.693866
MvSl-1064-A1-R4_A1g00685	457	168.3	83.9595	3.42971
MvSl-1064-A1-R4_A1g00686	512	211.372	43.7185	1.5698
MvSl-1064-A1-R4_A1g00687	258	52.3299	0	0
MvSl-1064-A1-R4_A1g00688	320	80.3571	32.5056	3.38398
MvSl-1064-A1-R4_A1g00689	408	132.746	1749.86	110.456
MvSl-1064-A1-R4_A1g00690	904	573.274	1558.2	22.9809
MvSl-1064-A1-R4_A1g00691	2701	2368.99	2096.02	6.85721
MvSl-1064-A1-R4_A1g00692	2328	1995.99	1130.61	4.54906
MvSl-1064-A1-R4_A1g00693	1498	1165.99	2888	20.6132
MvSl-1064-A1-R4_A1g00694	2652	2319.99	2699	10.0055
MvSl-1064-A1-R4_A1g00695	614	299.195	255.245	5.175
MvSl-1064-A1-R4_A1g00696	1463	1130.99	379.755	2.71283
MvSl-1064-A1-R4_A1g00697	875	544.892	940.429	15.5974
MvSl-1064-A1-R4_A1g00698	914	583.043	568.905	8.74891
MvSl-1064-A1-R4_A1g00699	974	642.187	96.224	0.94929
MvSl-1064-A1-R4_A1g00700	3372	3039.99	54.4629	0.135459
MvSl-1064-A1-R4_A1g00701	166	23.976	0	0
MvSl-1064-A1-R4_A1g00702	825	495.982	46.6494	0.691119
MvSl-1064-A1-R4_A1g00703	280	61.8947	0	0
MvSl-1064-A1-R4_A1g00704	240	46.5995	1	0.089795
MvSl-1064-A1-R4_A1g00705	1982	1649.99	442.751	2.52398
MvSl-1064-A1-R4_A1g00706	753	427.062	963.157	19.4194
MvSl-1064-A1-R4_A1g00707	1307	974.991	2305.07	21.9573
MvSl-1064-A1-R4_A1g00708	192	32.2087	0	0
MvSl-1064-A1-R4_A1g00709	299	69.7075	18.3678	2.25594
MvSl-1064-A1-R4_A1g00710	1105	772.991	501.141	4.42382
MvSl-1064-A1-R4_A1g00711	4263	3930.99	480.917	1.02893
MvSl-1064-A1-R4_A1g00712	471	179.095	139.83	5.72029
MvSl-1064-A1-R4_A1g00713	525	222.298	68.8054	2.22405
MvSl-1064-A1-R4_A1g00714	744	418.317	1.95014	0.0415347
MvSl-1064-A1-R4_A1g00715	1307	974.991	136.437	1.08625
MvSl-1064-A1-R4_A1g00716	337	89.8137	93.1825	8.14693
MvSl-1064-A1-R4_A1g00717	204	35.626	155.955	43.936
MvSl-1064-A1-R4_A1g00718	1526	1193.99	406	3.26192
MvSl-1064-A1-R4_A1g00719	4728	4395.99	2971.97	5.56904
MvSl-1064-A1-R4_A1g00720	682	359.909	888.818	20.282
MvSl-1064-A1-R4_A1g00721	525	222.298	68.8054	2.22405
MvSl-1064-A1-R4_A1g00722	744	418.317	1.95014	0.0415347
MvSl-1064-A1-R4_A1g00723	759	432.888	10.5511	0.122616
MvSl-1064-A1-R4_A1g00724	1358	1025.99	67.7901	0.595643
MvSl-1064-A1-R4_A1g00725	336	89.1426	24	2.3087
MvSl-1064-A1-R4_A1g00726	1475	1142.99	3374	28.0812
MvSl-1064-A1-R4_A1g00727	1780	1447.99	5.84544e-05	0.00180701
MvSl-1064-A1-R4_A1g00728	300	70.3859	5.12712	0.304805
MvSl-1064-A1-R4_A1g00729	2229	1896.99	2746.86	11.9394
MvSl-1064-A1-R4_A1g00730	165	23.63	119.131	48.9037
MvSl-1064-A1-R4_A1g00731	2948	2615.99	941.686	2.21575
MvSl-1064-A1-R4_A1g00732	1329	996.991	1584	15.0061
MvSl-1064-A1-R4_A1g00733	822	493.18	5830	106.313
MvSl-1064-A1-R4_A1g00734	399	127.127	4069.99	291.938
MvSl-1064-A1-R4_A1g00735	300	70.3859	5.12712	0.997445
MvSl-1064-A1-R4_A1g00736	1476	1143.99	114.211	0.72668
MvSl-1064-A1-R4_A1g00737	1461	1128.99	1703.91	12.1425
MvSl-1064-A1-R4_A1g00738	192	32.2087	0	0.261396
MvSl-1064-A1-R4_A1g00739	399	127.127	17.7126	1.35309
MvSl-1064-A1-R4_A1g00740	1780	1447.99	20.941	0.0623223
MvSl-1064-A1-R4_A1g00741	258	52.3299	0	0
MvSl-1064-A1-R4_A1g00742	1105	772.991	0.00070245	0.420928
MvSl-1064-A1-R4_A1g00743	299	69.7075	18.3678	2.25594
MvSl-1064-A1-R4_A1g00744	3151	2818.99	2432.16	6.77664
MvSl-1064-A1-R4_A1g00745	718	393.925	538.582	10.8422
MvSl-1064-A1-R4_A1g00746	5543	5210.99	6574.05	10.2373
MvSl-1064-A1-R4_A1g00747	717	392.965	603.27	11.6265
MvSl-1064-A1-R4_A1g00748	340	91.2718	816	71.6902
MvSl-1064-A1-R4_A1g00749	3514	3181.99	4808	10.4471
MvSl-1064-A1-R4_A1g00750	2505	2172.99	1352	4.81523
MvSl-1064-A1-R4_A1g00751	3646	3313.99	5810	14.3343
MvSl-1064-A1-R4_A1g00752	1361	1028.99	416.206	3.56438
MvSl-1064-A1-R4_A1g00753	8367	8034.99	5305.71	5.11087
MvSl-1064-A1-R4_A1g00754	2021	1688.99	3521.47	16.2001
MvSl-1064-A1-R4_A1g00755	1107	774.991	169.531	1.66085
MvSl-1064-A1-R4_A1g00756	216	39.1601	25	5.10468
MvSl-1064-A1-R4_A1g00757	1092	759.991	43.6817	0.820616
MvSl-1064-A1-R4_A1g00758	654	334.686	635.457	15.8447
MvSl-1064-A1-R4_A1g00759	1152	819.991	709.126	7.01826
MvSl-1064-A1-R4_A1g00760	228	42.5261	190.283	41.1237
MvSl-1064-A1-R4_A1g00761	384	117.324	76.824	5.60691
MvSl-1064-A1-R4_A1g00762	153	20.4298	41.1426	15.2696
MvSl-1064-A1-R4_A1g00763	4045	3712.99	260.302	0.517886
MvSl-1064-A1-R4_A1g00764	1127	794.991	181.62	1.56774
MvSl-1064-A1-R4_A1g00765	529	225.712	44	1.22216
MvSl-1064-A1-R4_A1g00766	2263	1930.99	72.387	0.461886
MvSl-1064-A1-R4_A1g00767	4109	3776.99	245.164	0.92617
MvSl-1064-A1-R4_A1g00768	6023	5690.99	636.885	0.706249
MvSl-1064-A1-R4_A1g00769	551	244.426	1.01779	0.0701905
MvSl-1064-A1-R4_A1g00770	381	115.419	27.415	2.61745
MvSl-1064-A1-R4_A1g00771	851	521.212	19.1887	0.273012
MvSl-1064-A1-R4_A1g00772	1280	947.991	269	3.38454
MvSl-1064-A1-R4_A1g00773	168	24.8977	31.5552	9.44911
MvSl-1064-A1-R4_A1g00774	393	123.091	4.46883	0.256592
MvSl-1064-A1-R4_A1g00775	1016	683.991	11.0331	0.110447
MvSl-1064-A1-R4_A1g00776	531	227.489	9	0.183093
MvSl-1064-A1-R4_A1g00777	558	250.152	137.382	6.27747
MvSl-1064-A1-R4_A1g00778	3022	2689.99	561	1.44528
MvSl-1064-A1-R4_A1g00779	3996	3663.99	4004	8.87505
MvSl-1064-A1-R4_A1g00780	1393	1060.99	116.436	0.880478
MvSl-1064-A1-R4_A1g00781	243	47.8234	4.812	1.49813
MvSl-1064-A1-R4_A1g00782	2354	2021.99	416.442	2.14896
