target_id	length	eff_length	est_counts	meantpm
MvSl-1064-A2-R4_A2g00394	171	25.9736	16	10.2004
MvSl-1064-A2-R4_A2g00395	675	342.886	30	1.66414
MvSl-1064-A2-R4_A2g00396	453	158.749	12	1.21033
MvSl-1064-A2-R4_A2g00397	6019	5674.84	1291.09	4.18003
MvSl-1064-A2-R4_A2g00398	4288	3943.84	1051.47	5.56869
MvSl-1064-A2-R4_A2g00399	228	41.7525	1	0.374298
MvSl-1064-A2-R4_A2g00400	2845	2500.84	32.3039	0.216486
MvSl-1064-A2-R4_A2g00401	1243	898.844	987.879	16.0663
MvSl-1064-A2-R4_A2g00402	933	589.397	28.5989	0.590523
MvSl-1064-A2-R4_A2g00403	1206	861.844	3527	65.9166
MvSl-1064-A2-R4_A2g00404	2484	2139.84	898.363	7.68451
MvSl-1064-A2-R4_A2g00405	627	299.905	330.023	19.1321
MvSl-1064-A2-R4_A2g00406	4553	4208.84	260.07	1.24312
MvSl-1064-A2-R4_A2g00407	4467	4122.84	987.914	4.11277
MvSl-1064-A2-R4_A2g00408	228	41.7525	1.3636	0.941736
MvSl-1064-A2-R4_A2g00409	4649	4304.84	9373.95	32.7137
MvSl-1064-A2-R4_A2g00410	1500	1155.84	160.579	2.62005
MvSl-1064-A2-R4_A2g00411	174	26.0434	0	0
MvSl-1064-A2-R4_A2g00412	231	42.5244	1	0.18108
MvSl-1064-A2-R4_A2g00413	4121	3776.84	65.1817	0.317265
MvSl-1064-A2-R4_A2g00414	1818	1473.84	1.43376	0.0074909
MvSl-1064-A2-R4_A2g00415	1860	1515.84	137.372	1.75482
MvSl-1064-A2-R4_A2g00416	8148	7803.84	4177.91	9.12819
MvSl-1064-A2-R4_A2g00417	1415	1070.84	1182	16.9072
MvSl-1064-A2-R4_A2g00418	3934	3589.84	2952	15.595
MvSl-1064-A2-R4_A2g00419	401	123.689	164	33.0105
MvSl-1064-A2-R4_A2g00420	353	94.1035	115	30.3901
MvSl-1064-A2-R4_A2g00421	522	210.615	131.889	9.75872
MvSl-1064-A2-R4_A2g00422	1739	1394.84	376.528	4.70817
MvSl-1064-A2-R4_A2g00423	2278	1933.84	91.8942	1.12106
MvSl-1064-A2-R4_A2g00424	854	512.873	382.595	13.5927
MvSl-1064-A2-R4_A2g00425	3136	2791.84	67.1463	0.506892
MvSl-1064-A2-R4_A2g00426	302	68.1301	3	0.696313
MvSl-1064-A2-R4_A2g00427	1524	1179.84	6.00421	0.123846
MvSl-1064-A2-R4_A2g00428	306	70.0087	0	0.348023
MvSl-1064-A2-R4_A2g00429	559	241.305	8.00608	0.907238
MvSl-1064-A2-R4_A2g00430	587	265.085	261	14.7173
MvSl-1064-A2-R4_A2g00431	1467	1122.84	3068	42.0358
MvSl-1064-A2-R4_A2g00432	5734	5389.84	1514.1	5.20573
MvSl-1064-A2-R4_A2g00433	2377	2032.84	1458	11.0804
MvSl-1064-A2-R4_A2g00434	567	248.303	725.979	45.9921
MvSl-1064-A2-R4_A2g00435	3674	3329.84	52.4755	0.249151
MvSl-1064-A2-R4_A2g00436	974	629.972	19.5421	0.384787
MvSl-1064-A2-R4_A2g00437	4060	3715.84	283.46	1.21953
MvSl-1064-A2-R4_A2g00438	1341	996.844	158.579	2.3777
MvSl-1064-A2-R4_A2g00439	3002	2657.84	646.22	4.30159
MvSl-1064-A2-R4_A2g00440	1517	1172.84	54.109	0.945484
MvSl-1064-A2-R4_A2g00441	2483	2138.84	17.3379	0.123664
MvSl-1064-A2-R4_A2g00442	315	74.4703	9.82536	3.80417
MvSl-1064-A2-R4_A2g00443	3859	3514.84	8244	38.3636
MvSl-1064-A2-R4_A2g00444	1850	1505.84	4282	42.5491
MvSl-1064-A2-R4_A2g00445	6457	6112.84	485.184	1.50534
MvSl-1064-A2-R4_A2g00446	465	167.058	457.616	43.5788
MvSl-1064-A2-R4_A2g00447	2725	2380.84	992.931	6.96167
MvSl-1064-A2-R4_A2g00448	522	210.615	131.889	9.75872
MvSl-1064-A2-R4_A2g00449	186	29.8902	76.9899	59.3635
MvSl-1064-A2-R4_A2g00450	679	346.745	30.8185	1.8978
MvSl-1064-A2-R4_A2g00451	631	303.434	141.921	7.94801
MvSl-1064-A2-R4_A2g00452	366	101.595	815.477	126.343
MvSl-1064-A2-R4_A2g00453	3602	3257.84	1264.59	7.25443
MvSl-1064-A2-R4_A2g00454	204	35.2191	62.3536	23.1921
MvSl-1064-A2-R4_A2g00455	974	629.972	529	15.4133
MvSl-1064-A2-R4_A2g00456	1802	1457.84	774.831	8.72139
MvSl-1064-A2-R4_A2g00457	3941	3596.84	516.887	2.33571
MvSl-1064-A2-R4_A2g00458	500	193.012	54.1733	4.48904
MvSl-1064-A2-R4_A2g00459	255	49.7919	35.1245	12.7445
MvSl-1064-A2-R4_A2g00460	1525	1180.84	1453.48	19.4173
MvSl-1064-A2-R4_A2g00461	429	141.677	31	4.83232
MvSl-1064-A2-R4_A2g00462	159	23.0912	1.01847	2.42658
MvSl-1064-A2-R4_A2g00463	4980	4635.84	1249.04	4.59248
MvSl-1064-A2-R4_A2g00464	809	469.395	452.086	15.548
MvSl-1064-A2-R4_A2g00465	318	75.9705	31.7317	14.9174
MvSl-1064-A2-R4_A2g00466	1870	1525.84	2159.99	22.0812
MvSl-1064-A2-R4_A2g00467	708	373.347	2365.67	88.8612
MvSl-1064-A2-R4_A2g00468	583	261.616	294.094	17.6143
MvSl-1064-A2-R4_A2g00469	1078	733.844	4704.24	101.663
MvSl-1064-A2-R4_A2g00470	170	26.0296	1	1.27489
MvSl-1064-A2-R4_A2g00471	171	25.9736	38.1093	28.1134
MvSl-1064-A2-R4_A2g00472	159	23.0912	0	0.198756
MvSl-1064-A2-R4_A2g00473	167	25.1866	0	0
MvSl-1064-A2-R4_A2g00474	809	469.395	452.086	15.548
MvSl-1064-A2-R4_A2g00475	318	75.9705	31.7317	14.9174
MvSl-1064-A2-R4_A2g00476	1869	1524.84	2094.02	19.992
MvSl-1064-A2-R4_A2g00477	708	373.347	2365.67	88.8612
MvSl-1064-A2-R4_A2g00478	583	261.616	294.094	17.6143
MvSl-1064-A2-R4_A2g00479	1078	733.844	4704.24	101.663
MvSl-1064-A2-R4_A2g00480	170	26.0296	1	1.27489
MvSl-1064-A2-R4_A2g00481	171	25.9736	38.1093	28.1134
MvSl-1064-A2-R4_A2g00482	159	23.0912	0	0.198756
MvSl-1064-A2-R4_A2g00483	1191	846.844	2423.59	43.2637
MvSl-1064-A2-R4_A2g00484	318	75.9705	31.7317	14.9174
MvSl-1064-A2-R4_A2g00485	1870	1525.84	2159.99	22.0812
MvSl-1064-A2-R4_A2g00486	708	373.347	2365.67	88.8612
MvSl-1064-A2-R4_A2g00487	583	261.616	294.094	17.6143
MvSl-1064-A2-R4_A2g00488	1078	733.844	4704.24	101.663
MvSl-1064-A2-R4_A2g00489	170	26.0296	1	1.27489
MvSl-1064-A2-R4_A2g00490	171	25.9736	38.1093	28.1134
MvSl-1064-A2-R4_A2g00491	159	23.0912	0	0.198756
MvSl-1064-A2-R4_A2g00492	167	25.1866	0	0
MvSl-1064-A2-R4_A2g00493	809	469.395	452.086	15.548
MvSl-1064-A2-R4_A2g00494	389	116.486	3633.4	519.684
MvSl-1064-A2-R4_A2g00495	186	29.8902	113.448	69.6483
MvSl-1064-A2-R4_A2g00496	545	229.342	0	0
MvSl-1064-A2-R4_A2g00497	162	24.3106	0	0
MvSl-1064-A2-R4_A2g00498	213	37.238	0	0
MvSl-1064-A2-R4_A2g00499	207	35.86	390.815	155.514
MvSl-1064-A2-R4_A2g00500	414	131.579	15.0975	2.02316
MvSl-1064-A2-R4_A2g00501	875	532.928	990.536	37.1033
MvSl-1064-A2-R4_A2g00502	874	532.035	448	17.5219
MvSl-1064-A2-R4_A2g00503	1027	682.844	242.855	7.72457
MvSl-1064-A2-R4_A2g00504	1159	814.844	252.909	6.724
MvSl-1064-A2-R4_A2g00505	3010	2665.84	1861.68	12.1361
MvSl-1064-A2-R4_A2g00506	1826	1481.84	31.6704	0.292011
MvSl-1064-A2-R4_A2g00507	398	122.001	0	0
MvSl-1064-A2-R4_A2g00508	3154	2809.84	1123.37	6.24757
MvSl-1064-A2-R4_A2g00509	890	547.602	79.7451	1.82725
MvSl-1064-A2-R4_A2g00510	549	232.689	8.02136	0.658519
MvSl-1064-A2-R4_A2g00511	1204	859.844	128.985	2.6512
MvSl-1064-A2-R4_A2g00512	309	71.3909	18.1789	5.72241
MvSl-1064-A2-R4_A2g00513	723	387.453	11804	412.19
MvSl-1064-A2-R4_A2g00514	1247	902.844	2391.93	40.7235
MvSl-1064-A2-R4_A2g00515	167	25.1866	0	0
MvSl-1064-A2-R4_A2g00516	159	23.0912	2.7651	1.75686
MvSl-1064-A2-R4_A2g00517	2662	2317.84	2.3886	0.0199194
MvSl-1064-A2-R4_A2g00518	537	222.775	0	0
MvSl-1064-A2-R4_A2g00519	543	227.766	0	0
MvSl-1064-A2-R4_A2g00520	4266	3921.84	11.8859	0.0763388
MvSl-1064-A2-R4_A2g00521	2911	2566.84	1053.96	6.32028
MvSl-1064-A2-R4_A2g00522	4755	4410.84	367.361	1.77781
MvSl-1064-A2-R4_A2g00523	1282	937.844	5.54517	0.0923099
MvSl-1064-A2-R4_A2g00524	280	59.0401	4.22306	1.97394
MvSl-1064-A2-R4_A2g00525	4079	3734.84	169.896	1.03363
MvSl-1064-A2-R4_A2g00526	200	34.4208	46.7472	24.6151
MvSl-1064-A2-R4_A2g00527	2613	2268.84	1790.36	14.1617
MvSl-1064-A2-R4_A2g00528	1074	729.844	24883	593.516
MvSl-1064-A2-R4_A2g00529	1407	1062.84	9880	154.728
MvSl-1064-A2-R4_A2g00530	159	23.0912	1.01847	2.42658
MvSl-1064-A2-R4_A2g00531	167	25.1866	0	0
MvSl-1064-A2-R4_A2g00532	2344	1999.84	1651.84	10.4892
MvSl-1064-A2-R4_A2g00533	263	52.5209	6.32325	0.92708
MvSl-1064-A2-R4_A2g00534	3173	2828.84	142.001	1.11297
MvSl-1064-A2-R4_A2g00535	1073	728.844	73.6216	2.62294
MvSl-1064-A2-R4_A2g00536	2565	2220.84	192.309	1.6148
MvSl-1064-A2-R4_A2g00537	4079	3734.84	224.07	1.47567
MvSl-1064-A2-R4_A2g00538	519	208.243	627.942	34.4492
MvSl-1064-A2-R4_A2g00539	1188	843.844	480.925	7.13488
MvSl-1064-A2-R4_A2g00540	407	127.156	54.212	7.94229
MvSl-1064-A2-R4_A2g00541	162	24.3106	213.257	117.447
MvSl-1064-A2-R4_A2g00542	843	502.229	505.118	16.0538
MvSl-1064-A2-R4_A2g00543	1330	985.844	814.386	11.6102
MvSl-1064-A2-R4_A2g00544	345	89.7004	0	0
MvSl-1064-A2-R4_A2g00545	3897	3552.84	36.5565	0.198378
MvSl-1064-A2-R4_A2g00546	1653	1308.84	212.716	2.88342
MvSl-1064-A2-R4_A2g00547	195	32.6183	3.06723	1.76907
MvSl-1064-A2-R4_A2g00548	207	35.86	733	362.226
MvSl-1064-A2-R4_A2g00549	162	24.3106	76	58.5915
MvSl-1064-A2-R4_A2g00550	684	351.386	290	13.0562
MvSl-1064-A2-R4_A2g00551	333	83.5334	81	17.3915
MvSl-1064-A2-R4_A2g00552	333	83.5334	513	79.0487
MvSl-1064-A2-R4_A2g00553	2888	2543.84	352.292	3.02038
MvSl-1064-A2-R4_A2g00554	891	548.602	126.797	4.92096
MvSl-1064-A2-R4_A2g00555	2793	2448.84	381.377	3.43545
MvSl-1064-A2-R4_A2g00556	252	48.694	1.72674	0.599986
MvSl-1064-A2-R4_A2g00557	206	35.7338	2.91747	4.1293
MvSl-1064-A2-R4_A2g00558	2462	2117.84	2	0.0111915
MvSl-1064-A2-R4_A2g00559	3809	3464.84	3519	14.9566
MvSl-1064-A2-R4_A2g00560	411	129.727	259	38.8661
MvSl-1064-A2-R4_A2g00561	195	32.6183	3.06723	1.76907
MvSl-1064-A2-R4_A2g00562	292	63.5551	0	0
MvSl-1064-A2-R4_A2g00563	4783	4438.84	872.664	3.62681
MvSl-1064-A2-R4_A2g00564	561	243.096	987.022	62.8551
MvSl-1064-A2-R4_A2g00565	904	561.436	61	2.10703
MvSl-1064-A2-R4_A2g00566	216	38.2035	23.4451	11.3064
MvSl-1064-A2-R4_A2g00567	1950	1605.84	756.159	8.80268
MvSl-1064-A2-R4_A2g00568	2301	1956.84	14	0.148415
MvSl-1064-A2-R4_A2g00569	3643	3298.84	4928	25.2976
MvSl-1064-A2-R4_A2g00570	2505	2160.84	1389	10.7969
MvSl-1064-A2-R4_A2g00571	6109	5764.84	829.474	3.17981
MvSl-1064-A2-R4_A2g00572	850	508.924	99.3467	4.01621
MvSl-1064-A2-R4_A2g00573	2721	2376.84	475.016	3.60398
MvSl-1064-A2-R4_A2g00574	1019	674.844	32.0397	0.910694
MvSl-1064-A2-R4_A2g00575	1936	1591.84	477	5.94167
MvSl-1064-A2-R4_A2g00576	3496	3151.84	2272	16.7063
MvSl-1064-A2-R4_A2g00577	1175	830.844	3478	69.0489
MvSl-1064-A2-R4_A2g00578	1643	1298.84	78.9932	0.986854
MvSl-1064-A2-R4_A2g00579	398	122.001	0	0
MvSl-1064-A2-R4_A2g00580	3153	2808.84	15564.2	86.2477
MvSl-1064-A2-R4_A2g00581	2024	1679.84	552.475	6.29658
MvSl-1064-A2-R4_A2g00582	2337	1992.84	10.9461	0.145411
MvSl-1064-A2-R4_A2g00583	405	126.134	30	5.57144
MvSl-1064-A2-R4_A2g00584	444	152.449	2	0.164658
MvSl-1064-A2-R4_A2g00585	1391	1046.84	34.1041	0.606108
MvSl-1064-A2-R4_A2g00586	1400	1055.84	27.662	0.417949
MvSl-1064-A2-R4_A2g00587	11822	11477.8	154.267	0.276356
MvSl-1064-A2-R4_A2g00588	1058	713.844	15.4108	0.669958
MvSl-1064-A2-R4_A2g00589	1172	827.844	131.469	2.66884
MvSl-1064-A2-R4_A2g00590	291	63.1419	1	0.249538
MvSl-1064-A2-R4_A2g00591	483	180.047	2	0.177426
MvSl-1064-A2-R4_A2g00592	264	52.9987	0	0
MvSl-1064-A2-R4_A2g00593	3690	3345.84	2861.41	13.4185
MvSl-1064-A2-R4_A2g00594	1084	739.844	78.7854	2.04678
MvSl-1064-A2-R4_A2g00595	333	83.5334	106.251	18.7439
MvSl-1064-A2-R4_A2g00596	421	136.346	15.1165	1.33815
MvSl-1064-A2-R4_A2g00597	1166	821.844	595.478	12.911
MvSl-1064-A2-R4_A2g00598	784	445.462	124.381	5.04017
MvSl-1064-A2-R4_A2g00599	3069	2724.84	2589.12	16.0349
MvSl-1064-A2-R4_A2g00600	2905	2560.84	53.8125	0.402671
MvSl-1064-A2-R4_A2g00601	529	216.316	1.31068	0.046657
MvSl-1064-A2-R4_A2g00602	1242	897.844	3152	53.4425
MvSl-1064-A2-R4_A2g00603	2887	2542.84	2833.06	16.3291
MvSl-1064-A2-R4_A2g00604	5887	5542.84	163.974	0.588502
MvSl-1064-A2-R4_A2g00605	1648	1303.84	2921.07	33.6269
MvSl-1064-A2-R4_A2g00606	180	27.6937	40.5	23.3289
MvSl-1064-A2-R4_A2g00607	889	546.602	474.72	14.8566
MvSl-1064-A2-R4_A2g00608	541	226.087	230.721	15.2351
MvSl-1064-A2-R4_A2g00609	1375	1030.84	1237.77	19.1887
MvSl-1064-A2-R4_A2g00610	5775	5430.84	716.222	3.03364
MvSl-1064-A2-R4_A2g00611	357	96.0622	481	61.5639
MvSl-1064-A2-R4_A2g00612	643	313.994	97	4.9641
MvSl-1064-A2-R4_A2g00613	559	241.305	73.7919	4.70416
MvSl-1064-A2-R4_A2g00614	1348	1003.84	325.25	5.97273
MvSl-1064-A2-R4_A2g00615	2362	2017.84	29.1031	0.372872
MvSl-1064-A2-R4_A2g00616	1564	1219.84	189.613	3.56031
MvSl-1064-A2-R4_A2g00617	2670	2325.84	2.8234	0.0149576
MvSl-1064-A2-R4_A2g00618	5369	5024.84	2944.47	9.55741
MvSl-1064-A2-R4_A2g00619	1926	1581.84	580.039	7.9428
MvSl-1064-A2-R4_A2g00620	156	22.1258	0	0
MvSl-1064-A2-R4_A2g00621	4780	4435.84	41.2443	0.149094
MvSl-1064-A2-R4_A2g00622	5436	5091.84	166.021	0.615795
MvSl-1064-A2-R4_A2g00623	441	150.335	1	0.051221
MvSl-1064-A2-R4_A2g00624	4894	4549.84	272.437	2.61586
MvSl-1064-A2-R4_A2g00625	354	94.5809	554	203.358
MvSl-1064-A2-R4_A2g00626	351	92.9781	0	0.290598
MvSl-1064-A2-R4_A2g00627	1326	981.844	68.2227	1.27294
MvSl-1064-A2-R4_A2g00628	320	77.0163	7	2.08769
MvSl-1064-A2-R4_A2g00629	1336	991.844	46.8548	0.876074
MvSl-1064-A2-R4_A2g00630	1608	1263.84	16.3943	0.276825
MvSl-1064-A2-R4_A2g00631	333	83.5334	0.476456	0.043921
MvSl-1064-A2-R4_A2g00632	3897	3552.84	9.93244	0.121172
MvSl-1064-A2-R4_A2g00633	345	89.7004	0	0
MvSl-1064-A2-R4_A2g00634	254	49.4535	0	0
MvSl-1064-A2-R4_A2g00635	1858	1513.84	110.795	1.04264
MvSl-1064-A2-R4_A2g00636	2740	2395.84	39.6989	0.221359
MvSl-1064-A2-R4_A2g00637	398	122.001	1882.59	204.974
MvSl-1064-A2-R4_A2g00638	459	162.76	317.649	34.4618
MvSl-1064-A2-R4_A2g00639	395	120.136	143.201	19.5833
MvSl-1064-A2-R4_A2g00640	4293	3948.84	0	0.017518
MvSl-1064-A2-R4_A2g00641	2528	2183.84	9.79671	0.0783277
MvSl-1064-A2-R4_A2g00642	4771	4426.84	2534.93	9.85826
MvSl-1064-A2-R4_A2g00643	1029	684.844	5361	119.186
MvSl-1064-A2-R4_A2g00644	914	571.209	1367	36.8044
MvSl-1064-A2-R4_A2g00645	570	250.687	42.8647	3.34298
MvSl-1064-A2-R4_A2g00646	3241	2896.84	1260.28	7.86111
MvSl-1064-A2-R4_A2g00647	1770	1425.84	544	7.05902
MvSl-1064-A2-R4_A2g00648	922	578.864	3.00782	0.126086
MvSl-1064-A2-R4_A2g00649	345	89.7004	0	0
MvSl-1064-A2-R4_A2g00650	3897	3552.84	10.2593	0.0952298
MvSl-1064-A2-R4_A2g00651	2840	2495.84	262	2.24859
MvSl-1064-A2-R4_A2g00652	1540	1195.84	0	0.0279387
MvSl-1064-A2-R4_A2g00653	1315	970.844	2.81793	0.0457297
MvSl-1064-A2-R4_A2g00654	2145	1800.84	3.23057	0.0424612
MvSl-1064-A2-R4_A2g00655	195	32.6183	0	0
MvSl-1064-A2-R4_A2g00656	1164	819.844	1.03225	0.0435786
MvSl-1064-A2-R4_A2g00657	231	42.5244	1	0.18108
MvSl-1064-A2-R4_A2g00658	459	162.76	1	0.047311
MvSl-1064-A2-R4_A2g00659	8092	7747.84	57.3863	0.213481
MvSl-1064-A2-R4_A2g00660	4124	3779.84	45.3934	0.299022
MvSl-1064-A2-R4_A2g00661	498	191.426	0	0
MvSl-1064-A2-R4_A2g00662	192	31.5615	125.765	65.6144
MvSl-1064-A2-R4_A2g00663	263	52.5209	102.359	25.9376
MvSl-1064-A2-R4_A2g00664	3500	3155.84	117.97	0.669993
MvSl-1064-A2-R4_A2g00665	1771	1426.84	642.952	8.0012
MvSl-1064-A2-R4_A2g00666	1152	807.844	1472	28.3486
MvSl-1064-A2-R4_A2g00667	1103	758.844	4657.22	110.693
MvSl-1064-A2-R4_A2g00668	1581	1236.84	245.236	5.54345
MvSl-1064-A2-R4_A2g00669	2002	1657.84	2626.46	28.7308
MvSl-1064-A2-R4_A2g00670	1911	1566.84	298.009	3.32839
MvSl-1064-A2-R4_A2g00671	345	89.7004	156.211	36.3498
MvSl-1064-A2-R4_A2g00672	1658	1313.84	108.344	1.45626
MvSl-1064-A2-R4_A2g00673	4061	3716.84	422.8	2.91734
MvSl-1064-A2-R4_A2g00674	3596	3251.84	1341.51	8.18568
MvSl-1064-A2-R4_A2g00675	813	473.205	552.859	17.484
MvSl-1064-A2-R4_A2g00676	616	290.17	274.5	15.9595
MvSl-1064-A2-R4_A2g00677	2070	1725.84	1069.74	10.9496
MvSl-1064-A2-R4_A2g00678	1602	1257.84	2534.03	29.652
MvSl-1064-A2-R4_A2g00679	3347	3002.84	1976.18	12.2608
MvSl-1064-A2-R4_A2g00680	249	47.8871	0	0
MvSl-1064-A2-R4_A2g00681	1338	993.844	12.8087	0.198412
MvSl-1064-A2-R4_A2g00682	294	64.4006	0	0.752245
MvSl-1064-A2-R4_A2g00683	623	296.372	40.2246	2.08947
MvSl-1064-A2-R4_A2g00684	1761	1416.84	98.6879	1.3604
MvSl-1064-A2-R4_A2g00685	243	46.109	7096.97	2144.88
MvSl-1064-A2-R4_A2g00686	4981	4636.84	1285.7	4.71498
MvSl-1064-A2-R4_A2g00687	403	124.836	4.11077	0.534351
MvSl-1064-A2-R4_A2g00688	209	36.1656	403	174.623
MvSl-1064-A2-R4_A2g00689	214	37.3488	2.08028	1.5483
MvSl-1064-A2-R4_A2g00690	763	425.647	11	0.413808
MvSl-1064-A2-R4_A2g00691	2153	1808.84	38.0445	0.286734
MvSl-1064-A2-R4_A2g00692	261	51.6734	4.2394	1.24966
MvSl-1064-A2-R4_A2g00693	2144	1799.84	88	0.939468
MvSl-1064-A2-R4_A2g00694	407	127.156	12	1.44734
MvSl-1064-A2-R4_A2g00695	1837	1492.84	1144	14.1237
MvSl-1064-A2-R4_A2g00696	318	75.9705	643	165.293
MvSl-1064-A2-R4_A2g00697	1536	1191.84	336847	5073.24
MvSl-1064-A2-R4_A2g00698	3096	2751.84	11462	70.6594
MvSl-1064-A2-R4_A2g00699	1180	835.844	867	15.6695
MvSl-1064-A2-R4_A2g00700	2243	1898.84	196.445	1.75365
MvSl-1064-A2-R4_A2g00701	1490	1145.84	442.768	5.01188
MvSl-1064-A2-R4_A2g00702	3694	3349.84	240.123	1.33017
MvSl-1064-A2-R4_A2g00703	4051	3706.84	234.468	0.87031
MvSl-1064-A2-R4_A2g00704	1687	1342.84	115.004	1.22215
MvSl-1064-A2-R4_A2g00705	576	255.441	1037.86	77.6862
MvSl-1064-A2-R4_A2g00706	821	480.869	1770.08	56.7257
MvSl-1064-A2-R4_A2g00707	204	35.2191	33	16.902
MvSl-1064-A2-R4_A2g00708	559	241.305	23	1.94114
MvSl-1064-A2-R4_A2g00709	270	55.0178	3	1.89316
MvSl-1064-A2-R4_A2g00710	180	27.6937	37	21.2697
MvSl-1064-A2-R4_A2g00711	2364	2019.84	1928	13.7697
MvSl-1064-A2-R4_A2g00712	288	61.8609	51	17.5408
MvSl-1064-A2-R4_A2g00713	1959	1614.84	805.068	7.79012
MvSl-1064-A2-R4_A2g00714	3873	3528.84	819.834	4.3678
MvSl-1064-A2-R4_A2g00715	231	42.5244	1	0.775635
MvSl-1064-A2-R4_A2g00716	2747	2402.84	15.2475	0.0942617
MvSl-1064-A2-R4_A2g00717	4920	4575.84	251.201	1.36681
MvSl-1064-A2-R4_A2g00718	1230	885.844	127.722	2.65372
MvSl-1064-A2-R4_A2g00719	3338	2993.84	352.498	2.29058
MvSl-1064-A2-R4_A2g00720	1296	951.844	253.93	6.70376
MvSl-1064-A2-R4_A2g00721	159	23.0912	16.5895	17.8574
MvSl-1064-A2-R4_A2g00722	1468	1123.84	609.335	10.8237
MvSl-1064-A2-R4_A2g00723	1845	1500.84	204.906	2.40656
MvSl-1064-A2-R4_A2g00724	466	167.679	7.59011	0.772756
MvSl-1064-A2-R4_A2g00725	1450	1105.84	2121.68	31.9371
MvSl-1064-A2-R4_A2g00726	4294	3949.84	182.408	1.14917
MvSl-1064-A2-R4_A2g00727	528	215.483	163.039	16.0444
MvSl-1064-A2-R4_A2g00728	230	42.2271	327.526	130.423
MvSl-1064-A2-R4_A2g00729	454	159.4	4893.56	526.213
MvSl-1064-A2-R4_A2g00730	168	25.509	34	17.5577
MvSl-1064-A2-R4_A2g00731	4352	4007.84	4279.06	17.288
MvSl-1064-A2-R4_A2g00732	623	296.372	1120	60.3192
MvSl-1064-A2-R4_A2g00733	1500	1155.84	4979.85	61.9026
MvSl-1064-A2-R4_A2g00734	233	43.1596	0	0.160908
MvSl-1064-A2-R4_A2g00735	935	591.397	440.606	11.3257
MvSl-1064-A2-R4_A2g00736	1035	690.844	234.744	3.96204
MvSl-1064-A2-R4_A2g00737	1854	1509.84	904	9.03568
MvSl-1064-A2-R4_A2g00738	279	58.7557	0	0.138413
MvSl-1064-A2-R4_A2g00739	692	358.622	2441.48	156.084
MvSl-1064-A2-R4_A2g00740	249	47.8871	3810.5	1623.08
MvSl-1064-A2-R4_A2g00741	937	593.338	586.234	26.1052
MvSl-1064-A2-R4_A2g00742	2313	1968.84	17.0885	0.42327
MvSl-1064-A2-R4_A2g00743	3081	2736.84	0	0.0271476
MvSl-1064-A2-R4_A2g00744	330	82.114	48.4163	11.5228
MvSl-1064-A2-R4_A2g00745	1875	1530.84	87.5469	1.24485
MvSl-1064-A2-R4_A2g00746	1039	694.844	727.605	17.5908
MvSl-1064-A2-R4_A2g00747	3154	2809.84	1925.1	12.9479
MvSl-1064-A2-R4_A2g00748	233	43.1596	0	0.160908
MvSl-1064-A2-R4_A2g00749	935	591.397	440.606	11.3257
MvSl-1064-A2-R4_A2g00750	1035	690.844	234.744	3.96204
MvSl-1064-A2-R4_A2g00751	212	36.8387	3	1.44785
MvSl-1064-A2-R4_A2g00752	587	265.085	0	0.115606
MvSl-1064-A2-R4_A2g00753	2705	2360.84	239.088	1.94229
MvSl-1064-A2-R4_A2g00754	1239	894.844	25.8893	0.583427
MvSl-1064-A2-R4_A2g00755	2574	2229.84	1.68415	0.0058159
MvSl-1064-A2-R4_A2g00756	4265	3920.84	1238.83	5.41442
MvSl-1064-A2-R4_A2g00757	3045	2700.84	2960.94	18.8899
MvSl-1064-A2-R4_A2g00758	512	202.365	40.2827	2.66047
MvSl-1064-A2-R4_A2g00759	826	485.675	2052	62.3854
MvSl-1064-A2-R4_A2g00760	196	32.9221	12.4516	4.30032
MvSl-1064-A2-R4_A2g00761	1741	1396.84	406.374	4.72926
MvSl-1064-A2-R4_A2g00762	1299	954.844	118.99	2.22785
MvSl-1064-A2-R4_A2g00763	678	345.745	131.546	5.73247
MvSl-1064-A2-R4_A2g00764	514	204.024	55.3104	4.48377
MvSl-1064-A2-R4_A2g00765	891	548.602	296.879	7.86323
MvSl-1064-A2-R4_A2g00766	291	63.1419	30.4783	12.3755
MvSl-1064-A2-R4_A2g00767	590	267.717	315.52	20.734
MvSl-1064-A2-R4_A2g00768	1240	895.844	196.63	4.05914
MvSl-1064-A2-R4_A2g00769	639	310.382	5.10773	0.18093
MvSl-1064-A2-R4_A2g00770	3789	3444.84	1655.82	8.76499
MvSl-1064-A2-R4_A2g00771	2321	1976.84	2019.19	16.3629
MvSl-1064-A2-R4_A2g00772	2216	1871.84	285.623	2.08989
MvSl-1064-A2-R4_A2g00773	2389	2044.84	16268	111.428
MvSl-1064-A2-R4_A2g00774	6071	5726.84	1165	3.79496
MvSl-1064-A2-R4_A2g00775	1816	1471.84	612	6.52884
MvSl-1064-A2-R4_A2g00776	2415	2070.84	1773	13.3713
MvSl-1064-A2-R4_A2g00777	497	190.622	8.20427	0.847808
MvSl-1064-A2-R4_A2g00778	171	25.9736	5	2.61682
MvSl-1064-A2-R4_A2g00779	408	127.606	34	5.43713
MvSl-1064-A2-R4_A2g00780	177	26.6458	11.7107	6.60497
MvSl-1064-A2-R4_A2g00781	936	592.338	94.1417	3.29746
MvSl-1064-A2-R4_A2g00782	1041	696.844	17	0.497322
MvSl-1064-A2-R4_A2g00783	1203	858.844	0	0.00965975
