#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
MinSal-1389-A1-17072018_C001g00289	MvSl-1064-A1-R4_MC01-1g02058	2214	1414	63	99	1430	91.888	2540
MinSal-1389-A1-17072018_C001g00290	MvSl-1064-A1-R4_MC01-1g02062	736	607	79	100	607	93.575	1161
MinSal-1389-A1-17072018_C001g00291	MvSl-1064-A1-R4_MC01-1g02067	333	324	100	100	333	93.694	586
MinSal-1389-A1-17072018_C001g00292	MvSl-1064-A1-R4_MC01-1g02068	1527	1477	95	100	1477	95.802	2840
MinSal-1389-A1-17072018_C001g00293	MvSl-1064-A1-R4_MC01-1g02071	272	278	100	100	278	94.964	537
MinSal-1389-A1-17072018_C001g00294	MvSl-1064-A1-R4_MC01-1g02072	921	921	100	100	921	98.697	1863
MinSal-1389-A1-17072018_C001g00295	MvSl-1064-A1-R4_MC01-1g02073	579	437	72	98	436	91.514	732
MinSal-1389-A1-17072018_C001g00297	MvSl-1064-A1-R4_MC01-1g02075	546	549	99	99	548	93.248	893
MinSal-1389-A1-17072018_C001g00298	MvSl-1064-A1-R4_MC01-1g02076	261	260	100	100	261	87.739	428
MinSal-1389-A1-17072018_C001g00299	MvSl-1064-A1-R4_MC01-1g02077	150	150	100	100	158	88.608	272
MinSal-1389-A1-17072018_C001g00301	MvSl-1064-A1-R4_MC01-1g02080	374	399	100	100	399	90.476	624
MinSal-1389-A1-17072018_C001g00302	MvSl-1064-A1-R4_MC01-1g02081	377	365	94	88	353	90.935	655
MinSal-1389-A1-17072018_C001g00304	MvSl-1064-A1-R4_MC01-1g02085	275	275	100	100	275	94.182	538
MinSal-1389-A1-17072018_C001g00305	MvSl-1064-A1-R4_MC01-1g02086	365	387	100	100	387	92.248	721
MinSal-1389-A1-17072018_C001g00307	MvSl-1064-A1-R4_MC01-1g02088	1190	1169	100	100	1191	96.306	2371
MinSal-1389-A1-17072018_C001g00308	MvSl-1064-A1-R4_MC01-1g02089	249	263	98	100	265	87.170	449
MinSal-1389-A1-17072018_C001g00309	MvSl-1064-A1-R4_MC01-1g02090	208	208	100	100	208	98.558	408
MinSal-1389-A1-17072018_C001g00310	MvSl-1064-A1-R4_MC01-1g02091	202	321	100	60	208	78.365	311
MinSal-1389-A1-17072018_C001g00312	MvSl-1064-A1-R4_MC01-1g02092	253	271	100	97	262	93.130	499
MinSal-1389-A1-17072018_C001g00313	MvSl-1064-A1-R4_MC01-1g02093	939	938	100	100	939	91.587	1457
MinSal-1389-A1-17072018_C001g00314	MvSl-1064-A1-R4_MC01-1g02094	212	192	90	96	188	94.149	322
MinSal-1389-A1-17072018_C001g00315	MvSl-1064-A1-R4_MC01-1g02095	410	447	100	100	447	86.130	675
MinSal-1389-A1-17072018_C001g00318	MvSl-1064-A1-R4_MC01-1g02100	696	533	74	97	518	94.595	1006
MinSal-1389-A1-17072018_C001g00319	MvSl-1064-A1-R4_MC01-1g02102	242	201	80	82	165	93.814	325
MinSal-1389-A1-17072018_C001g00320	MvSl-1064-A1-R4_MC01-1g02103	564	570	100	100	570	93.860	910
MinSal-1389-A1-17072018_C001g00321	MvSl-1064-A1-R4_MC01-1g02104	1016	1016	100	100	1016	97.146	2056
MinSal-1389-A1-17072018_C001g00322	MvSl-1064-A1-R4_MC01-1g02105	479	479	100	100	481	92.931	859
MinSal-1389-A1-17072018_C001g00323	MvSl-1064-A1-R4_MC01-1g02106	480	613	98	77	471	92.781	660
MinSal-1389-A1-17072018_C001g00325	MvSl-1064-A1-R4_MC01-1g02107	280	283	100	100	289	94.118	544
MinSal-1389-A1-17072018_C001g00326	MvSl-1064-A1-R4_MC01-1g02108	284	345	100	88	302	85.762	316
MinSal-1389-A1-17072018_C001g00327	MvSl-1064-A1-R4_MC01-1g02109	212	212	100	100	212	98.113	401
MinSal-1389-A1-17072018_C001g00328	MvSl-1064-A1-R4_MC01-1g02110	457	447	100	100	457	95.186	890
MinSal-1389-A1-17072018_C001g00329	MvSl-1064-A1-R4_MC01-1g02111	194	208	100	100	208	90.865	389
MinSal-1389-A1-17072018_C001g00330	MvSl-1064-A1-R4_MC01-1g02112	107	107	100	100	107	99.065	213
MinSal-1389-A1-17072018_C001g00331	MvSl-1064-A1-R4_MC01-1g02113	332	411	100	84	346	89.306	607
MinSal-1389-A1-17072018_C001g00332	MvSl-1064-A1-R4_MC01-1g02114	151	153	87	98	150	80.000	226
MinSal-1389-A1-17072018_C001g00333	MvSl-1064-A1-R4_MC01-1g02116	1234	939	76	100	939	93.504	1585
MinSal-1389-A1-17072018_C001g00334	MvSl-1064-A1-R4_MC01-1g02117	190	143	84	92	163	64.417	179
MinSal-1389-A1-17072018_C001g00335	MvSl-1064-A1-R4_MC01-1g02118	753	752	100	100	753	96.016	1347
MinSal-1389-A1-17072018_C001g00337	MvSl-1064-A1-R4_MC01-1g02120	683	697	100	100	697	92.539	1289
MinSal-1389-A1-17072018_C001g00338	MvSl-1064-A1-R4_MC01-1g02121	159	159	100	100	159	94.340	309
MinSal-1389-A1-17072018_C001g00339	MvSl-1064-A1-R4_MC01-1g02122	376	375	100	100	376	94.681	662
MinSal-1389-A1-17072018_C001g00340	MvSl-1064-A1-R4_MC01-1g02123	169	243	99	86	210	72.381	288
MinSal-1389-A1-17072018_C001g00341	MvSl-1064-A1-R4_MC01-1g02124	149	164	100	100	164	73.171	217
MinSal-1389-A1-17072018_C001g00342	MvSl-1064-A1-R4_MC01-1g02125	270	271	100	100	271	97.786	528
MinSal-1389-A1-17072018_C001g00343	MvSl-1064-A1-R4_MC01-1g02126	50	50	100	100	50	96.000	75.1
MinSal-1389-A1-17072018_C001g00344	MvSl-1064-A1-R4_MC01-1g02127	200	222	99	87	197	85.279	295
MinSal-1389-A1-17072018_C001g00345	MvSl-1064-A1-R4_MC01-1g02128	462	479	95	100	479	89.979	877
MinSal-1389-A1-17072018_C001g00346	MvSl-1064-A1-R4_MC01-1g02129	438	447	98	98	453	79.691	640
MinSal-1389-A1-17072018_C001g00347	MvSl-1064-A1-R4_MC01-1g02130	481	479	100	100	484	93.182	778
MinSal-1389-A1-17072018_C001g00348	MvSl-1064-A1-R4_MC01-1g02131	688	716	100	96	691	89.146	1122
MinSal-1389-A1-17072018_C001g00349	MvSl-1064-A1-R4_MC01-1g02132	1437	1438	100	100	1438	97.775	2793
MinSal-1389-A1-17072018_C001g00350	MvSl-1064-A1-R4_MC01-1g02133	694	678	100	100	694	94.957	1348
MinSal-1389-A1-17072018_C001g00352	MvSl-1064-A1-R4_MC01-1g02137	840	865	100	100	865	94.682	1672
MinSal-1389-A1-17072018_C001g00353	MvSl-1064-A1-R4_MC01-1g02138	93	88	100	100	93	93.548	178
MinSal-1389-A1-17072018_C001g00354	MvSl-1064-A1-R4_MC01-1g02139	878	912	100	98	894	90.268	1319
MinSal-1389-A1-17072018_C001g00356	MvSl-1064-A1-R4_A1g00699	293	293	100	100	293	92.833	554
MinSal-1389-A1-17072018_C001g00357	MvSl-1064-A1-R4_MC01-1g02141	603	624	99	100	625	92.480	1190
MinSal-1389-A1-17072018_C001g00358	MvSl-1064-A1-R4_MC01-1g02142	499	499	100	100	499	97.796	999
MinSal-1389-A1-17072018_C001g00359	MvSl-1064-A1-R4_MC01-1g02143	311	279	100	100	318	79.874	362
MinSal-1389-A1-17072018_C001g00360	MvSl-1064-A1-R4_MC01-1g02144	35	35	100	100	35	97.143	69.7
MinSal-1389-A1-17072018_C001g00361	MvSl-1064-A1-R4_MC01-1g02145	555	554	100	100	555	96.396	1070
MinSal-1389-A1-17072018_C001g00362	MvSl-1064-A1-R4_MC01-1g02146	343	332	93	96	320	96.250	502
MinSal-1389-A1-17072018_C001g00363	MvSl-1064-A1-R4_MC01-1g02147	436	443	100	98	438	90.868	706
MinSal-1389-A1-17072018_C001g00364	MvSl-1064-A1-R4_MC01-1g02148	364	465	80	67	313	82.109	500
MinSal-1389-A1-17072018_C001g00365	MvSl-1064-A1-R4_MC01-1g02149	446	445	100	100	477	85.744	743
MinSal-1389-A1-17072018_C001g00366	MvSl-1064-A1-R4_MC01-1g02150	341	341	100	100	341	98.240	683
MinSal-1389-A1-17072018_C001g00367	MvSl-1064-A1-R4_MC01-1g02151	371	413	100	90	371	98.652	750
MinSal-1389-A1-17072018_C001g00368	MvSl-1064-A1-R4_MC01-1g02152	54	79	100	68	54	87.037	97.8
MinSal-1389-A1-17072018_C001g00370	MvSl-1064-A1-R4_MC01-1g02155	1403	958	65	99	959	88.217	1681
MinSal-1389-A1-17072018_C001g00371	MvSl-1064-A1-R4_MC01-1g02156	211	208	99	100	209	90.431	363
MinSal-1389-A1-17072018_C001g00372	MvSl-1064-A1-R4_MC01-1g02157	657	607	100	100	659	87.253	1058
MinSal-1389-A1-17072018_C001g00373	MvSl-1064-A1-R4_MC01-1g02158	209	209	100	100	209	97.129	417
MinSal-1389-A1-17072018_C001g00374	MvSl-1064-A1-R4_MC01-1g02159	203	222	100	91	203	97.044	404
MinSal-1389-A1-17072018_C001g00375	MvSl-1064-A1-R4_MC01-1g02161	620	636	100	100	636	93.868	1230
MinSal-1389-A1-17072018_C001g00376	MvSl-1064-A1-R4_MC01-1g02162	185	237	94	96	236	61.864	213
MinSal-1389-A1-17072018_C001g00377	MvSl-1064-A1-R4_MC01-1g02163	445	451	100	100	451	97.339	904
MinSal-1389-A1-17072018_C001g00378	MvSl-1064-A1-R4_MC01-1g02164	252	252	100	100	252	96.429	491
MinSal-1389-A1-17072018_C001g00379	MvSl-1064-A1-R4_MC01-1g02165	641	640	100	100	642	92.523	1045
MinSal-1389-A1-17072018_C001g00380	MvSl-1064-A1-R4_MC01-1g02166	185	219	99	88	192	89.062	321
MinSal-1389-A1-17072018_C001g00381	MvSl-1064-A1-R4_MC01-1g02167	192	185	94	99	184	90.761	323
MinSal-1389-A1-17072018_C001g00382	MvSl-1064-A1-R4_MC01-1g02168	379	289	75	98	285	94.737	561
MinSal-1389-A1-17072018_C001g00383	MvSl-1064-A1-R4_MC01-1g02170	529	533	99	99	533	91.932	974
MinSal-1389-A1-17072018_C001g00384	MvSl-1064-A1-R4_MC01-1g02181	260	260	100	100	260	95.000	508
MinSal-1389-A1-17072018_C001g00385	MvSl-1064-A1-R4_MC01-1g02182	1179	1181	100	100	1181	98.730	2402
MinSal-1389-A1-17072018_C001g00386	MvSl-1064-A1-R4_MC01-1g02183	351	342	100	100	351	91.168	577
MinSal-1389-A1-17072018_C001g00387	MvSl-1064-A1-R4_MC01-1g02184	482	482	99	99	481	93.347	914
MinSal-1389-A1-17072018_C001g00391	MvSl-1064-A1-R4_MC01-1g02188	547	547	100	100	547	95.978	1001
MinSal-1389-A1-17072018_C001g00392	MvSl-1064-A1-R4_MC01-1g02189	452	440	98	99	442	93.891	833
MinSal-1389-A1-17072018_C001g00393	MvSl-1064-A1-R4_MC01-1g02190	462	444	100	100	465	93.548	867
MinSal-1389-A1-17072018_C001g00394	MvSl-1064-A1-R4_MC01-1g02191	1405	1412	100	100	1414	93.706	2360
MinSal-1389-A1-17072018_C001g00395	MvSl-1064-A1-R4_MC01-1g02192	315	284	100	100	317	83.596	512
MinSal-1389-A1-17072018_C001g00396	MvSl-1064-A1-R4_MC01-1g02193	385	399	100	100	399	92.732	749
MinSal-1389-A1-17072018_C001g00397	MvSl-1064-A1-R4_MC01-1g02194	90	79	77	89	70	90.000	125
MinSal-1389-A1-17072018_C001g00398	MvSl-1064-A1-R4_MC01-1g02195	561	554	97	97	546	86.447	650
MinSal-1389-A1-17072018_C001g00399	MvSl-1064-A1-R4_MC01-1g02196	3143	3145	99	99	3153	92.515	5163
MinSal-1389-A1-17072018_C001g00400	MvSl-1064-A1-R4_MC01-1g02197	329	329	100	100	329	95.441	567
MinSal-1389-A1-17072018_C001g00401	MvSl-1064-A1-R4_MC01-1g02198	333	370	100	100	370	85.946	628
MinSal-1389-A1-17072018_C001g00402	MvSl-1064-A1-R4_MC01-1g02199	914	885	100	100	914	80.525	1405
MinSal-1389-A1-17072018_C001g00403	MvSl-1064-A1-R4_MC01-1g02200	339	366	97	98	356	83.146	581
MinSal-1389-A1-17072018_C001g00404	MvSl-1064-A1-R4_MC01-1g02201	240	241	100	100	241	95.021	429
MinSal-1389-A1-17072018_C001g00405	MvSl-1064-A1-R4_MC01-1g02202	420	420	100	100	420	90.952	764
MinSal-1389-A1-17072018_C001g00406	MvSl-1064-A1-R4_MC01-1g02203	1085	1065	99	99	1084	92.066	2036
MinSal-1389-A1-17072018_C001g00407	MvSl-1064-A1-R4_MC01-1g02204	972	965	100	100	972	90.123	1481
MinSal-1389-A1-17072018_C001g00408	MvSl-1064-A1-R4_MC01-1g02205	941	974	98	100	942	92.615	1714
MinSal-1389-A1-17072018_C001g00409	MvSl-1064-A1-R4_MC01-1g02209	784	782	100	100	804	87.065	1343
MinSal-1389-A1-17072018_C001g00410	MvSl-1064-A1-R4_MC01-1g02210	1067	1059	100	100	1083	91.597	1951
MinSal-1389-A1-17072018_C001g00411	MvSl-1064-A1-R4_MC01-1g02211	1475	1483	100	100	1484	95.620	2850
MinSal-1389-A1-17072018_C001g00412	MvSl-1064-A1-R4_MC01-1g02212	1711	1849	94	89	1660	88.253	2700
MinSal-1389-A1-17072018_C001g00415	MvSl-1064-A1-R4_MC01-1g02216	673	728	100	95	693	93.506	1301
MinSal-1389-A1-17072018_C001g00416	MvSl-1064-A1-R4_MC01-1g02217	395	421	100	100	424	84.906	586
MinSal-1389-A1-17072018_C001g00419	MvSl-1064-A1-R4_MC01-1g02219	1167	1124	99	99	1156	92.301	1952
MinSal-1389-A1-17072018_C001g00420	MvSl-1064-A1-R4_MC01-1g02220	914	885	96	99	881	96.141	1688
MinSal-1389-A1-17072018_C001g00421	MvSl-1064-A1-R4_MC01-1g02221	148	208	100	71	148	93.243	256
MinSal-1389-A1-17072018_C001g00422	MvSl-1064-A1-R4_MC01-1g02222	253	258	91	94	252	77.778	226
MinSal-1389-A1-17072018_C001g00423	MvSl-1064-A1-R4_MC01-1g02223	276	284	100	99	283	92.933	540
MinSal-1389-A1-17072018_C001g00424	MvSl-1064-A1-R4_MC01-1g02224	711	687	100	100	713	87.938	1169
MinSal-1389-A1-17072018_C001g00425	MvSl-1064-A1-R4_MC01-1g02225	607	607	100	100	607	99.012	1220
MinSal-1389-A1-17072018_C001g00426	MvSl-1064-A1-R4_MC01-1g02227	433	422	97	100	422	97.630	844
MinSal-1389-A1-17072018_C001g00429	MvSl-1064-A1-R4_MC01-1g02232	265	243	90	98	246	86.585	419
MinSal-1389-A1-17072018_C001g00430	MvSl-1064-A1-R4_MC01-1g02233	300	335	96	96	320	84.830	556
MinSal-1389-A1-17072018_C001g00431	MvSl-1064-A1-R4_MC01-1g02234	1334	1327	95	100	1271	92.233	2202
MinSal-1389-A1-17072018_C001g00432	MvSl-1064-A1-R4_MC01-1g02235	199	199	100	100	199	95.477	346
MinSal-1389-A1-17072018_C001g00433	MvSl-1064-A1-R4_MC01-1g02236	562	552	100	100	562	91.637	875
MinSal-1389-A1-17072018_C001g00434	MvSl-1064-A1-R4_MC01-1g02237	1540	1577	99	99	1580	88.101	2573
MinSal-1389-A1-17072018_C001g00435	MvSl-1064-A1-R4_MC01-1g02238	279	281	100	100	281	91.103	485
MinSal-1389-A1-17072018_C001g00436	MvSl-1064-A1-R4_MC01-1g02239	96	96	100	100	96	95.833	180
MinSal-1389-A1-17072018_C001g00437	MvSl-1064-A1-R4_MC01-1g02240	191	215	100	93	201	80.000	306
MinSal-1389-A1-17072018_C001g00438	MvSl-1064-A1-R4_MC01-1g02241	613	643	100	99	634	91.009	1121
MinSal-1389-A1-17072018_C001g00439	MvSl-1064-A1-R4_MC01-1g02242	587	352	61	98	356	92.697	575
MinSal-1389-A1-17072018_C001g00440	MvSl-1064-A1-R4_MC01-1g02244	375	384	100	100	384	96.354	761
MinSal-1389-A1-17072018_C001g00441	MvSl-1064-A1-R4_MC01-1g02245	130	171	74	73	96	92.800	204
MinSal-1389-A1-17072018_C001g00442	MvSl-1064-A1-R4_MC01-1g02246	721	784	97	92	702	91.022	1166
MinSal-1389-A1-17072018_C001g00443	MvSl-1064-A1-R4_MC01-1g02247	698	595	79	99	624	68.320	755
MinSal-1389-A1-17072018_C001g00444	MvSl-1064-A1-R4_MC01-1g02248	288	268	100	98	288	89.236	513
MinSal-1389-A1-17072018_C001g00445	MvSl-1064-A1-R4_MC01-1g02249	268	261	100	94	253	73.897	317
MinSal-1389-A1-17072018_C001g00446	MvSl-1064-A1-R4_MC01-1g02250	1106	1080	98	99	1079	97.034	2128
MinSal-1389-A1-17072018_C001g00447	MvSl-1064-A1-R4_MC01-1g02251	408	403	100	100	408	88.235	602
MinSal-1389-A1-17072018_C001g00448	MvSl-1064-A1-R4_MC01-1g02252	219	219	100	100	219	90.868	414
MinSal-1389-A1-17072018_C001g00449	MvSl-1064-A1-R4_MC01-1g02253	87	87	100	100	87	100.000	172
MinSal-1389-A1-17072018_C001g00451	MvSl-1064-A1-R4_MC01-1g02257	1215	1232	99	99	1225	96.408	2369
MinSal-1389-A1-17072018_C001g00452	MvSl-1064-A1-R4_MC01-1g02261	616	636	100	100	636	93.711	1203
MinSal-1389-A1-17072018_C001g00453	MvSl-1064-A1-R4_MC01-1g02263	1350	1334	100	100	1357	96.979	2710
MinSal-1389-A1-17072018_C001g00454	MvSl-1064-A1-R4_MC01-1g02264	590	605	100	100	605	93.388	1035
MinSal-1389-A1-17072018_C001g00457	MvSl-1064-A1-R4_MC01-1g02265	320	320	100	100	320	92.812	602
MinSal-1389-A1-17072018_C001g00458	MvSl-1064-A1-R4_MC01-1g02268	1092	1117	100	100	1118	94.365	2170
MinSal-1389-A1-17072018_C001g00459	MvSl-1064-A1-R4_MC01-1g02269	221	215	100	100	221	94.118	418
MinSal-1389-A1-17072018_C001g00460	MvSl-1064-A1-R4_MC01-1g02270	366	360	100	100	366	89.891	669
MinSal-1389-A1-17072018_C001g00461	MvSl-1064-A1-R4_MC01-1g02271	792	790	100	100	798	92.982	1412
MinSal-1389-A1-17072018_C001g00462	MvSl-1064-A1-R4_MC01-1g02272	407	360	100	100	407	83.292	622
MinSal-1389-A1-17072018_C001g00463	MvSl-1064-A1-R4_MC01-1g02273	781	779	99	100	781	92.318	1246
MinSal-1389-A1-17072018_C001g00464	MvSl-1064-A1-R4_MC01-1g02274	2859	2860	100	100	2860	95.629	5309
MinSal-1389-A1-17072018_C001g00465	MvSl-1064-A1-R4_MC01-1g02275	198	198	100	100	198	88.889	301
MinSal-1389-A1-17072018_C001g00466	MvSl-1064-A1-R4_MC01-1g02276	72	72	100	100	72	91.667	133
MinSal-1389-A1-17072018_C001g00467	MvSl-1064-A1-R4_MC01-1g02277	205	236	100	100	236	83.051	386
MinSal-1389-A1-17072018_C001g00468	MvSl-1064-A1-R4_MC01-1g02278	117	129	100	100	129	89.147	227
MinSal-1389-A1-17072018_C001g00469	MvSl-1064-A1-R4_MC01-1g02279	237	193	81	99	192	96.354	371
MinSal-1389-A1-17072018_C001g00471	MvSl-1064-A1-R4_MC01-1g02281	649	649	100	100	649	98.767	1320
MinSal-1389-A1-17072018_C001g00472	MvSl-1064-A1-R4_MC01-1g02286	230	222	100	100	230	90.870	422
MinSal-1389-A1-17072018_C001g00473	MvSl-1064-A1-R4_MC01-1g02289	305	239	76	100	239	91.213	438
MinSal-1389-A1-17072018_C001g00474	MvSl-1064-A1-R4_MC01-1g02290	295	295	100	100	295	94.237	564
MinSal-1389-A1-17072018_C001g00475	MvSl-1064-A1-R4_MC01-1g02291	250	257	89	87	223	89.686	419
MinSal-1389-A1-17072018_C001g00476	MvSl-1064-A1-R4_MC01-1g02292	224	244	100	100	246	84.553	394
MinSal-1389-A1-17072018_C001g00477	MvSl-1064-A1-R4_MC01-1g02293	155	180	99	86	154	94.805	300
MinSal-1389-A1-17072018_C001g00478	MvSl-1064-A1-R4_MC01-1g02294	1164	1178	100	100	1188	92.508	1881
MinSal-1389-A1-17072018_C001g00479	MvSl-1064-A1-R4_MC01-1g02295	224	225	100	100	225	97.778	444
MinSal-1389-A1-17072018_C001g00480	MvSl-1064-A1-R4_MC01-1g02296	547	536	100	100	548	92.701	964
MinSal-1389-A1-17072018_C001g00481	MvSl-1064-A1-R4_MC01-1g02297	159	159	100	100	159	94.340	305
MinSal-1389-A1-17072018_C001g00482	MvSl-1064-A1-R4_MC01-1g02298	346	346	100	100	346	96.532	689
MinSal-1389-A1-17072018_C001g00483	MvSl-1064-A1-R4_MC01-1g02299	1087	1030	100	100	1114	81.418	1619
MinSal-1389-A1-17072018_C001g00484	MvSl-1064-A1-R4_MC01-1g02300	190	185	92	100	187	81.818	286
MinSal-1389-A1-17072018_C001g00485	MvSl-1064-A1-R4_MC01-1g02301	197	196	100	100	197	98.477	390
MinSal-1389-A1-17072018_C001g00486	MvSl-1064-A1-R4_MC01-1g02302	519	519	100	100	519	96.532	1048
MinSal-1389-A1-17072018_C001g00487	MvSl-1064-A1-R4_A1g00027	302	313	98	94	295	91.525	509
MinSal-1389-A1-17072018_C001g00488	MvSl-1064-A1-R4_MC01-1g02304	561	561	100	100	562	96.441	1082
MinSal-1389-A1-17072018_C001g00489	MvSl-1064-A1-R4_MC01-1g02305	873	871	100	100	873	95.647	1646
MinSal-1389-A1-17072018_C001g00490	MvSl-1064-A1-R4_MC01-1g02306	315	380	100	84	319	91.223	597
MinSal-1389-A1-17072018_C001g00491	MvSl-1064-A1-R4_MC01-1g02307	966	948	100	100	973	93.217	1816
MinSal-1389-A1-17072018_C001g00492	MvSl-1064-A1-R4_MC01-1g02308	499	523	100	100	523	93.881	993
MinSal-1389-A1-17072018_C001g00493	MvSl-1064-A1-R4_MC01-1g02309	308	315	95	94	296	92.027	560
MinSal-1389-A1-17072018_C001g00494	MvSl-1064-A1-R4_MC01-1g02310	328	327	100	100	328	98.171	663
MinSal-1389-A1-17072018_C001g00495	MvSl-1064-A1-R4_MC01-1g02311	444	479	95	89	428	98.364	871
MinSal-1389-A1-17072018_C001g00496	MvSl-1064-A1-R4_MC01-1g02312	896	870	100	100	896	94.196	1734
MinSal-1389-A1-17072018_C001g00499	MvSl-1064-A1-R4_MC01-1g02314	70	51	64	92	47	82.979	73.2
MinSal-1389-A1-17072018_C001g00500	MvSl-1064-A1-R4_MC01-1g02315	1048	1057	100	100	1065	95.023	2038
MinSal-1389-A1-17072018_C001g00501	MvSl-1064-A1-R4_MC01-1g02316	797	769	100	100	797	94.605	1548
MinSal-1389-A1-17072018_C001g00502	MvSl-1064-A1-R4_MC01-1g02317	663	660	100	100	663	94.570	1214
MinSal-1389-A1-17072018_C001g00503	MvSl-1064-A1-R4_MC01-1g02319	532	532	100	100	532	96.992	1067
MinSal-1389-A1-17072018_C001g00504	MvSl-1064-A1-R4_MC01-1g02320	483	483	100	100	483	96.480	919
MinSal-1389-A1-17072018_C001g00505	MvSl-1064-A1-R4_MC01-1g02321	155	155	100	100	155	99.355	317
MinSal-1389-A1-17072018_C001g00506	MvSl-1064-A1-R4_MC01-1g02322	289	288	99	99	287	97.213	575
MinSal-1389-A1-17072018_C001g00507	MvSl-1064-A1-R4_MC01-1g02323	693	756	90	87	654	94.343	1225
MinSal-1389-A1-17072018_C001g00509	MvSl-1064-A1-R4_MC01-1g02325	390	499	99	78	388	95.103	717
MinSal-1389-A1-17072018_C001g00510	MvSl-1064-A1-R4_MC01-1g02326	1511	1525	99	99	1515	91.683	2678
MinSal-1389-A1-17072018_C001g00511	MvSl-1064-A1-R4_MC01-1g02330	166	166	100	100	166	96.386	335
MinSal-1389-A1-17072018_C001g00512	MvSl-1064-A1-R4_MC01-1g02331	1504	1559	100	100	1572	87.341	2554
MinSal-1389-A1-17072018_C001g00513	MvSl-1064-A1-R4_MC01-1g02332	1588	1573	100	100	1595	93.166	2789
MinSal-1389-A1-17072018_C001g00514	MvSl-1064-A1-R4_MC01-1g02333	1358	1363	100	100	1364	95.674	2644
MinSal-1389-A1-17072018_C001g00515	MvSl-1064-A1-R4_MC01-1g02334	464	501	100	93	464	91.379	813
MinSal-1389-A1-17072018_C001g00516	MvSl-1064-A1-R4_MC01-1g02335	258	215	81	97	209	97.608	422
MinSal-1389-A1-17072018_C001g00517	MvSl-1064-A1-R4_MC01-1g02336	244	244	100	100	244	95.492	385
MinSal-1389-A1-17072018_C001g00518	MvSl-1064-A1-R4_MC01-1g02338	1438	1429	100	100	1439	94.927	2382
MinSal-1389-A1-17072018_C001g00519	MvSl-1064-A1-R4_MC01-1g02341	337	358	100	100	359	91.643	655
MinSal-1389-A1-17072018_C001g00520	MvSl-1064-A1-R4_MC01-1g02342	293	268	77	86	231	93.074	390
MinSal-1389-A1-17072018_C001g00521	MvSl-1064-A1-R4_MC01-1g02343	502	509	100	100	509	92.534	682
MinSal-1389-A1-17072018_C001g00522	MvSl-1064-A1-R4_MC01-1g02344	239	239	100	100	239	94.142	471
MinSal-1389-A1-17072018_C001g00523	MvSl-1064-A1-R4_MC01-1g02345	327	327	100	100	327	94.190	624
MinSal-1389-A1-17072018_C001g00524	MvSl-1064-A1-R4_MC01-1g02346	408	548	99	73	402	95.771	764
MinSal-1389-A1-17072018_C001g00525	MvSl-1064-A1-R4_MC01-1g02348	373	394	100	100	394	92.893	746
MinSal-1389-A1-17072018_C001g00526	MvSl-1064-A1-R4_MC01-1g02349	657	656	100	100	659	93.020	1003
MinSal-1389-A1-17072018_C001g00527	MvSl-1064-A1-R4_MC01-1g02351	753	744	100	100	762	87.402	1333
MinSal-1389-A1-17072018_C001g00528	MvSl-1064-A1-R4_MC01-1g02354	864	857	94	99	856	87.266	1396
MinSal-1389-A1-17072018_C001g00529	MvSl-1064-A1-R4_MC01-1g02355	334	305	100	100	334	90.120	595
MinSal-1389-A1-17072018_C001g00530	MvSl-1064-A1-R4_MC01-1g02356	406	382	100	95	388	88.943	635
MinSal-1389-A1-17072018_C001g00531	MvSl-1064-A1-R4_MC01-1g02357	1031	1030	100	100	1053	90.503	1777
MinSal-1389-A1-17072018_C001g00532	MvSl-1064-A1-R4_MC01-1g02358	843	840	100	100	843	95.848	1652
MinSal-1389-A1-17072018_C001g00533	MvSl-1064-A1-R4_MC01-1g02363	323	298	100	100	323	90.712	583
MinSal-1389-A1-17072018_C001g00534	MvSl-1064-A1-R4_MC01-1g02364	293	257	100	100	293	84.300	491
MinSal-1389-A1-17072018_C001g00535	MvSl-1064-A1-R4_MC01-1g02365	933	933	100	100	933	97.213	1853
MinSal-1389-A1-17072018_C001g00536	MvSl-1064-A1-R4_MC01-1g02366	577	552	100	100	577	93.241	1079
MinSal-1389-A1-17072018_C001g00537	MvSl-1064-A1-R4_MC01-1g02367	367	369	100	100	369	94.309	608
MinSal-1389-A1-17072018_C001g00540	MvSl-1064-A1-R4_MC01-1g02372	272	268	100	100	272	87.868	410
MinSal-1389-A1-17072018_C001g00541	MvSl-1064-A1-R4_MC01-1g02373	391	391	100	100	391	94.629	726
MinSal-1389-A1-17072018_C001g00542	MvSl-1064-A1-R4_MC01-1g02374	311	311	100	100	311	96.463	619
MinSal-1389-A1-17072018_C001g00543	MvSl-1064-A1-R4_MC01-1g02378	233	233	100	100	233	97.854	462
MinSal-1389-A1-17072018_C001g00544	MvSl-1064-A1-R4_MC01-1g02380	749	749	100	100	749	97.330	1474
MinSal-1389-A1-17072018_C001g00545	MvSl-1064-A1-R4_MC01-1g02381	370	368	100	100	370	96.486	738
MinSal-1389-A1-17072018_C001g00554	MvSl-1064-A1-R4_MC01-1g02386	392	392	100	100	392	95.663	553
MinSal-1389-A1-17072018_C001g00555	MvSl-1064-A1-R4_MC01-1g02387	420	420	100	100	420	95.238	737
