gid	gname	chr	start	end	logCPM	logFC.MvSl.Mint	PV.MvSl.Mint	FDR.MvSl.Mint	MintM1	MintM2	MintM3	MvSlM1	MvSlM2	average	ward.D
MinSal-1389-A1-17072018_C001g00174	MinSal-1389-A1-17072018_C013	bHD	340714	341662	6.13206494587005	0.806193863130343	0.0137984098250905	0.017133145937793	5.99490169745788	6.12375866721338	4.72141258870312	6.57721265813214	6.51749414229299	1	1
MinSal-1389-A1-17072018_C001g00175	MinSal-1389-A1-17072018_C013	bHD	369819	371224	3.04788110225567	10.7145489394414	4.9213893742726e-39	1.76414253930243e-38	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.26896465518205	3.88227246866994	1	1
MinSal-1389-A1-17072018_C001g00179	MinSal-1389-A1-17072018_C013	bHD	373250	376184	8.75947255947045	-0.681336737604069	0.00207187855161698	0.00272497070375712	9.2121289890771	8.9748398098139	8.76560359532629	8.28305844095003	8.34651278861443	2	2
MinSal-1389-A1-17072018_C001g00180	MinSal-1389-A1-17072018_C013	bHD	376226	378036	7.69062437267436	-1.52694904490625	2.33826928188425e-12	4.55739598037203e-12	8.23889906959134	7.95677937822591	8.18853103292095	6.5568697836209	6.65611015627068	2	2
MinSal-1389-A1-17072018_C001g00181	MinSal-1389-A1-17072018_C013	bHD	378625	381271	7.04739023965028	0.591291657161346	0.0136977027060604	0.0170152271829525	6.72705953638784	6.39928672991867	7.12428470822825	7.31724450287211	7.41638786739831	1	1
MinSal-1389-A1-17072018_C001g00182	MinSal-1389-A1-17072018_C013	bHD	393712	397999	4.0230590584773	11.8059979288447	3.16897808622135e-48	1.29310881439824e-47	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.52133706348476	4.71350316719274	1	1
MinSal-1389-A1-17072018_C001g00183	MinSal-1389-A1-17072018_C013	bHD	399316	400266	5.24858860384062	0.786907672971246	0.000338459960389827	0.000467007006085939	4.86574923491361	4.5931945630555	5.11416794209305	5.61220466463839	5.68034199353566	1	1
MinSal-1389-A1-17072018_C001g00184	MinSal-1389-A1-17072018_C013	bHD	400928	403148	7.65281655506281	0.422928974176649	0.0348769582417794	0.0417748455384869	7.35301378298193	7.50896779168887	7.53261521719468	7.91736550578183	7.86049749508376	1	1
MinSal-1389-A1-17072018_C001g00185	MinSal-1389-A1-17072018_C013	bHD	403306	404227	5.04494662916444	4.45962469389214	3.21036499660292e-57	1.51667363066603e-56	1.57115284069514	1.66632782871642	2.17970507356492	6.00552213765673	6.34511360484774	1	1
MinSal-1389-A1-17072018_C001g00186	MinSal-1389-A1-17072018_C013	bHD	404477	406885	5.97089667484247	5.80874294478267	1.42440779694818e-99	1.31546944363018e-98	1.4974753871554	1.66632782871642	1.0723240300342	7.19180902984992	7.21889250128552	1	1
MinSal-1389-A1-17072018_C001g00187	MinSal-1389-A1-17072018_C013	bHD	409811	411553	6.54034459147348	0.87441561780393	0.000464102662714423	0.000634609014583445	6.02471150013601	6.47135724346213	5.74993030440353	7.14215016873406	6.82137434965272	1	1
MinSal-1389-A1-17072018_C001g00188	MinSal-1389-A1-17072018_C013	bHD	411983	414314	7.68863171138394	-1.17073462276655	4.56065934929274e-08	7.57215045700271e-08	7.94618389329627	8.0924678409111	8.12345418577433	7.0022141634572	6.75964664284787	2	2
MinSal-1389-A1-17072018_C001g00189	MinSal-1389-A1-17072018_C013	bHD	414787	421222	6.13625545297162	1.2008139831848	2.64267797369119e-09	4.59889571647052e-09	5.51959370488949	5.63477717295994	5.38113849782161	6.68549296704371	6.74899210925023	1	1
MinSal-1389-A1-17072018_C001g00190	MinSal-1389-A1-17072018_C013	bHD	422779	427128	7.48938935662903	2.22925405990044	2.54330698374486e-24	7.13980450124208e-24	5.94380767205012	6.20286990057144	6.34857928368529	8.26164043799914	8.52425956142822	1	1
MinSal-1389-A1-17072018_C001g00191	MinSal-1389-A1-17072018_C013	bHD	429701	431072	5.37134509227478	1.96530298045253	1.54587551599677e-21	4.06632472686106e-21	4.29928093475059	4.29885178090187	4.03797834640562	6.11902702616198	6.24518694745394	1	1
MinSal-1389-A1-17072018_C001g00192	MinSal-1389-A1-17072018_C013	bHD	431262	432074	5.3206446939102	2.13539564048414	1.51057806572669e-21	3.97700592881597e-21	3.7201899898647	4.2199022904456	4.160554056398	6.2387954922319	6.10083685264765	1	1
MinSal-1389-A1-17072018_C001g00194	MinSal-1389-A1-17072018_C013	bHD	433463	434148	3.61755857413871	11.3577055788978	1.98530105656251e-55	9.11056498789404e-55	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.71810934079257	4.73652848576313	1	1
MinSal-1389-A1-17072018_C001g00195	MinSal-1389-A1-17072018_C013	bHD	436055	438392	5.76742283638446	13.6663274924322	8.92884474323022e-132	2.06793439385203e-130	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.98099473056142	7.07626682623313	1	1
MinSal-1389-A1-17072018_C001g00196	MinSal-1389-A1-17072018_C013	bHD	439789	440669	7.0133744022442	-0.753974464180918	0.00201927086150661	0.00265991045053825	7.31330718758755	6.93857691921345	7.51931246466159	6.69855135190251	6.31992660258173	2	2
MinSal-1389-A1-17072018_C001g00197	MinSal-1389-A1-17072018_C013	bHD	441544	442533	7.01666551831767	1.57337909105284	2.67493323360297e-14	5.57066355533264e-14	6.04747841932466	6.22830479429561	6.21821924438552	7.83387989462279	7.63467648711578	1	1
MinSal-1389-A1-17072018_C001g00198	MinSal-1389-A1-17072018_C013	bHD	443325	445729	5.8211512907563	-1.63431739336189	1.57935593010096e-14	3.31117443761266e-14	6.22630880848653	6.4215089506271	6.23226421779875	4.70337789792406	4.63398462338291	2	2
MinSal-1389-A1-17072018_C001g00199	MinSal-1389-A1-17072018_C013	bHD	447088	450065	5.42014483396459	10.6291015981082	5.06681501711324e-124	8.32164715691535e-123	-1.696546282436	-2.63859011229038	-2.63859011229038	6.66789586707616	6.66480545190566	1	1
MinSal-1389-A1-17072018_C001g00200	MinSal-1389-A1-17072018_C013	bHD	450467	452731	7.74065362344814	-1.13726048796577	2.46996962441651e-06	3.78116444698308e-06	8.24031134055841	8.26521977311651	7.72864677364409	7.12336662138189	6.78318191427262	2	2
MinSal-1389-A1-17072018_C001g00201	MinSal-1389-A1-17072018_C013	bHD	453278	454446	5.73020582951272	0.592788814750183	0.00410252337519459	0.00528549784692063	5.3727949288012	5.63096783001131	5.32981032800827	6.12179947963374	5.96554227920541	1	1
MinSal-1389-A1-17072018_C001g00208	MinSal-1389-A1-17072018_C013	bHD	459357	461745	7.70860805539233	-0.694084387024489	0.00112725413258199	0.0015076674378702	7.98797722938952	7.7554375279502	8.09042347073802	7.16786409502807	7.34076920204356	2	2
MinSal-1389-A1-17072018_C001g00209	MinSal-1389-A1-17072018_C013	bHD	464108	469379	4.9643600039701	12.8228249279886	1.6105699626386e-105	1.64355754018662e-104	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.22682713119336	6.14644262061068	1	1
MinSal-1389-A1-17072018_C001g00210	MinSal-1389-A1-17072018_C013	bHD	469827	470430	5.11882738454799	4.05452819510482	5.94187196121577e-39	2.12737674263577e-38	1.77198559455815	2.82876794009321	1.62008644373008	6.33750209225181	6.13685927203486	1	1
MinSal-1389-A1-17072018_C001g00211	MinSal-1389-A1-17072018_C013	bHD	477673	480340	10.0025551003967	-1.20566407987287	9.50026328541341e-07	1.47723737265188e-06	10.4242370595917	10.442527076854	10.2473494453596	9.26753572569186	9.06250455897357	2	2
MinSal-1389-A1-17072018_C001g00214	MinSal-1389-A1-17072018_C013	bHD	487817	489520	5.69578563830663	3.20731298078511	3.29336648280209e-50	1.39374517320011e-49	3.58444328316714	3.46405216873931	3.64873235688648	6.74544559055346	6.7571467635042	1	1
MinSal-1389-A1-17072018_C001g00216	MinSal-1389-A1-17072018_C013	bHD	493071	496823	4.17679618998728	11.9745455570394	3.91474502390854e-57	1.84356816892405e-56	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.63178722902141	4.97678510261694	1	1
MinSal-1389-A1-17072018_C001g00217	MinSal-1389-A1-17072018_C013	bHD	500094	502312	2.88744598243185	10.5317273890945	1.464025751785e-39	5.30250988535935e-39	-2.63859011229038	-2.63859011229038	-2.63859011229038	3.83670934015562	3.97554702974868	1	1
MinSal-1389-A1-17072018_C001g00218	MinSal-1389-A1-17072018_C013	bHD	504634	505806	3.83111040470374	11.5961586562865	2.23471794074438e-33	7.3979021053453e-33	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.18662085384747	5.46746726497672	1	1
MinSal-1389-A1-17072018_C001g00219	MinSal-1389-A1-17072018_C013	bHD	506227	509323	4.05568114887045	11.8426622777041	1.07555316226674e-61	5.40878261160263e-61	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.98901905892583	5.40176682802245	1	1
MinSal-1389-A1-17072018_C001g00220	MinSal-1389-A1-17072018_C013	bHD	511953	513071	2.65117030020578	10.2595008093723	5.28929489681735e-36	1.81798431554957e-35	-2.63859011229038	-2.63859011229038	-2.63859011229038	3.64445208462378	3.63241429878404	1	1
MinSal-1389-A1-17072018_C001g00222	MinSal-1389-A1-17072018_C013	bHD	516078	516358	7.35001254007147	-2.17385824251245	1.98836406878153e-22	5.32475635221575e-22	7.90403496789803	7.9244655471167	7.86108816913287	5.62789192290183	5.81863407378222	2	2
MinSal-1389-A1-17072018_C001g00224	MinSal-1389-A1-17072018_C013	bHD	519376	519732	9.26759811028215	-1.71345904331997	7.95641075867466e-06	1.1888497829683e-05	10.0710265662296	10.1039050521241	8.59403404261237	7.86151160653559	8.17358158347169	2	2
MinSal-1389-A1-17072018_C001g00226	MinSal-1389-A1-17072018_C013	bHD	520222	521593	6.64596992405468	1.43850227098727	1.87294770744167e-11	3.52754350616953e-11	5.8872359995869	5.73044612183121	6.02198179184597	7.18121587043676	7.44268417887264	1	1
MinSal-1389-A1-17072018_C001g00227	MinSal-1389-A1-17072018_C013	bHD	524562	528206	5.78657782340769	13.6862403114696	2.45888166735004e-132	5.85490337579052e-131	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.9875960631494	7.10849415429396	1	1
MinSal-1389-A1-17072018_C001g00228	MinSal-1389-A1-17072018_C013	bHD	528929	530741	6.9631123707185	0.550440444096212	0.00713394551873853	0.0090649727776684	6.60300878546155	6.83807513606601	6.68788558124191	7.32167229310963	7.20244835607435	1	1
MinSal-1389-A1-17072018_C001g00229	MinSal-1389-A1-17072018_C013	bHD	531269	533632	5.94995586577451	1.44763910953983	7.38029514905883e-11	1.36189760158014e-10	4.90189340913951	5.36810555567802	5.21190820248418	6.73038665657919	6.49441558051407	1	1
MinSal-1389-A1-17072018_C001g00230	MinSal-1389-A1-17072018_C013	bHD	534830	538413	6.1814257920792	11.4143423505915	4.93133818096175e-133	1.22680173104172e-131	-2.63859011229038	-2.63859011229038	-1.30984499755832	7.61522131840224	7.27806913917754	1	1
MinSal-1389-A1-17072018_C001g00231	MinSal-1389-A1-17072018_C013	bHD	548522	551515	5.55100900021537	0.538768956349082	0.00651097507840519	0.00829114502574406	5.43824922976451	5.28812497052884	5.15406210929253	5.85035801319236	5.82819293797535	1	1
MinSal-1389-A1-17072018_C001g00232	MinSal-1389-A1-17072018_C013	bHD	554469	555964	5.97463384900468	2.54595872147135	1.02159959932055e-18	2.47126235184477e-18	3.87367333688636	4.33676334373845	4.84842370739835	6.64366550439263	7.16945694955435	1	1
MinSal-1389-A1-17072018_C001g00234	MinSal-1389-A1-17072018_C013	bHD	556207	558859	4.7622889873004	2.99066508698879	1.19896603832604e-23	3.31715802204158e-23	2.41641822178535	2.39790821933678	3.43867429055197	5.69272287165793	5.79932421867826	1	1
MinSal-1389-A1-17072018_C001g00235	MinSal-1389-A1-17072018_C013	bHD	559583	560204	6.85133884806363	2.29525359813535	3.09320421482483e-28	9.44367033455018e-28	5.42837061027036	5.5485562988632	5.45486110312955	7.83922414977835	7.6982823529459	1	1
MinSal-1389-A1-17072018_C001g00237	MinSal-1389-A1-17072018_C013	bHD	565476	566996	5.22180583317083	2.68775849402117	1.58168885153408e-20	4.0213692970607e-20	3.02667181082288	3.301017176207	4.08000475744935	6.03032660841463	6.31568568401487	1	1
MinSal-1389-A1-17072018_C001g00242	MinSal-1389-A1-17072018_C013	bHD	574040	578334	4.26991585229821	-0.919863155006003	0.000371553123131836	0.000511835145689743	4.42383089672816	4.45351677104288	4.91958779162395	3.77699105864156	3.60487313111431	2	2
MinSal-1389-A1-17072018_C001g00243	MinSal-1389-A1-17072018_C013	bHD	578672	583702	4.86938625908091	3.65332465551527	3.44208330748387e-47	1.37706558232604e-46	2.33415708530539	2.46791211954471	2.10024775706929	6.05083777020488	5.8270015378055	1	1
MinSal-1389-A1-17072018_C001g00244	MinSal-1389-A1-17072018_C013	bHD	584285	586437	4.20186961613976	1.10039264890598	3.39754198544017e-06	5.1651349824807e-06	3.79897177201519	3.5145449556839	3.50187534561973	4.73510803605542	4.67958187285624	1	1
MinSal-1389-A1-17072018_C001g00246	MinSal-1389-A1-17072018_C013	bHD	586523	588443	7.83203036628728	10.2820502780511	6.53808708080798e-120	9.43170761608529e-119	-1.696546282436	-1.24254626477001	0.458886646174471	8.63126463851377	9.51037099326062	1	1
MinSal-1389-A1-17072018_C001g00247	MinSal-1389-A1-17072018_C013	bHD	589646	590262	6.94461242465297	2.57027107372232	1.60522945542305e-31	5.18095015852111e-31	5.28793271702772	5.35430968618991	5.43070308046849	7.72474335170841	8.09706797553031	1	1
MinSal-1389-A1-17072018_C001g00248	MinSal-1389-A1-17072018_C013	bHD	591205	592567	7.70341434800049	-0.554470589432354	0.00884908281374318	0.0111606492241402	7.68299119441764	7.97717676619567	8.02603968682882	7.30713051569663	7.38879610255346	2	2
MinSal-1389-A1-17072018_C001g00249	MinSal-1389-A1-17072018_C013	bHD	593850	596647	4.76052736543193	12.6057547871492	2.48576040778817e-85	1.74208906120284e-84	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.73679287977388	6.17200412088837	1	1
MinSal-1389-A1-17072018_C001g00250	MinSal-1389-A1-17072018_C013	bHD	596837	601360	7.45457389792395	1.17892409089421	0.00101645019340557	0.00136346904902752	6.71085125524122	6.28757906886219	7.37485451555694	7.26595025521249	8.53670230553103	1	1
MinSal-1389-A1-17072018_C001g00251	MinSal-1389-A1-17072018_C013	bHD	601755	602656	2.26570720332638	9.81301004818822	1.37748706333599e-23	3.80042847767292e-23	-2.63859011229038	-2.63859011229038	-2.63859011229038	2.73706241776104	3.54816148013074	1	1
MinSal-1389-A1-17072018_C001g00253	MinSal-1389-A1-17072018_C013	bHD	603190	604054	6.25380822111177	11.5002141290619	7.23038672739603e-78	4.58001740456529e-77	-2.63859011229038	-1.77790971065501	-2.63859011229038	6.81561794378485	8.00814376640155	1	1
MinSal-1389-A1-17072018_C001g00254	MinSal-1389-A1-17072018_C013	bHD	604457	605364	3.83486695227369	11.5994152326013	1.45808785153874e-56	6.81782560865392e-56	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.76615530432198	5.14493655527611	1	1
MinSal-1389-A1-17072018_C001g00255	MinSal-1389-A1-17072018_C013	bHD	605635	608106	7.85355652551906	11.7014057797296	4.02351895688916e-192	1.40326140561152e-189	-1.13143169633483	-1.77790971065501	-2.63859011229038	9.13281071327352	9.18659604645898	1	1
MinSal-1389-A1-17072018_C001g00258	MinSal-1389-A1-17072018_C013	bHD	608602	610274	5.03155469095464	12.8942084795476	9.28488160431543e-105	9.29899713378145e-104	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.14742198161791	6.3616639198429	1	1
MinSal-1389-A1-17072018_C001g00259	MinSal-1389-A1-17072018_C013	bHD	610864	612484	9.36001161438935	-1.83533653941138	1.8353547639393e-15	4.00656052849635e-15	9.80366361078977	9.78280229566743	9.96287109911239	7.9925012193825	8.04139769035352	2	2
MinSal-1389-A1-17072018_C001g00265	MinSal-1389-A1-17072018_C013	bHD	612969	616654	8.32278017377074	-1.10325852654444	7.6034806051165e-08	1.2494744043164e-07	8.70100920319957	8.63402584305438	8.68194141152987	7.53602695183546	7.60300866460316	2	2
MinSal-1389-A1-17072018_C001g00266	MinSal-1389-A1-17072018_C013	bHD	624707	627143	3.9797853690699	11.7591157367608	5.49706642333069e-66	2.92043967956341e-65	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.0504530613799	5.1993543048054	1	1
MinSal-1389-A1-17072018_C001g00268	MinSal-1389-A1-17072018_C013	bHD	627722	629909	6.23754331550001	1.77874851932353	2.34040623485074e-14	4.87742304619685e-14	5.51025842290604	5.12977911589041	5.02015582684087	6.81447594014943	7.19045436790139	1	1
MinSal-1389-A1-17072018_C001g00269	MinSal-1389-A1-17072018_C013	bHD	630499	633715	7.22954983337196	-1.81581701971857	3.55188418439956e-16	7.94983817640808e-16	7.60291493827499	7.74666318794919	7.81827787371916	5.83804733111051	5.9816929345817	2	2
MinSal-1389-A1-17072018_C001g00270	MinSal-1389-A1-17072018_C013	bHD	634384	637212	4.67439062512629	2.62100924940737	7.40127015136515e-28	2.24346271612699e-27	2.83060105765865	2.93144734108464	3.26738160266117	5.62789192290183	5.56787696953983	1	1
MinSal-1389-A1-17072018_C001g00271	MinSal-1389-A1-17072018_C013	bHD	637394	638926	7.21105743004447	-0.527765475765687	0.0151395114129298	0.0187277619793993	7.49228631090434	7.42015692025847	7.28563137236298	7.02164232251322	6.71268274257265	2	2
MinSal-1389-A1-17072018_C001g00272	MinSal-1389-A1-17072018_C013	bHD	639363	640150	7.04331285282683	0.959197673009444	2.87420705912845e-05	4.17675824842466e-05	6.53328736650887	6.81811191570098	6.32255761798801	7.70176564090855	7.34243781778235	1	1
MinSal-1389-A1-17072018_C001g00274	MinSal-1389-A1-17072018_C013	bHD	640222	644969	5.58600869971599	-0.636464959526544	0.00745137713500603	0.00945819204312797	5.9087111715387	5.41759084447114	6.06969405607356	5.21354915094404	5.15446657536511	2	2
MinSal-1389-A1-17072018_C001g00276	MinSal-1389-A1-17072018_C013	bHD	666069	669872	3.3291027489836	11.0333144845914	1.3288611312693e-39	4.81590320739345e-39	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.68599891175886	4.05503739826104	1	1
MinSal-1389-A1-17072018_C001g00277	MinSal-1389-A1-17072018_C013	bHD	670950	673013	6.05392109445644	0.575234390940681	0.0108476515383405	0.0135544206471699	5.84701487141566	5.5765531497956	5.92731255733792	6.56368266342261	6.12721183849438	1	1
MinSal-1389-A1-17072018_C001g00279	MinSal-1389-A1-17072018_C013	bHD	673679	675761	8.92047543951417	4.80726107599826	9.79880303168866e-58	4.67770556963624e-57	5.51959370488949	5.67232741176051	4.66730253400846	10.3351622341561	9.96267276692971	1	1
MinSal-1389-A1-17072018_C001g00280	MinSal-1389-A1-17072018_C013	bHD	677763	679057	5.69600851012469	1.94989136647105	2.78025171738127e-20	7.01750209976736e-20	4.62751411463884	4.68423425825178	4.34420727371298	6.61443521344546	6.40142744741768	1	1
MinSal-1389-A1-17072018_C001g00281	MinSal-1389-A1-17072018_C013	bHD	686006	686819	2.46815101188839	10.0474987375242	1.28162666922977e-32	4.20285648333147e-32	-2.63859011229038	-2.63859011229038	-2.63859011229038	3.37998083472537	3.47702698247858	1	1
MinSal-1389-A1-17072018_C001g00282	MinSal-1389-A1-17072018_C013	bHD	687062	687343	7.11418844322266	2.89323626223789	8.5250660606524e-33	2.80338972122064e-32	4.82867621179077	5.44388408704897	5.44685329245192	8.07397279752533	8.22694905552739	1	1
MinSal-1389-A1-17072018_C001g00283	MinSal-1389-A1-17072018_C013	bHD	687823	690192	10.8054398361772	-2.46358979149146	4.58049648120079e-12	8.84617708046888e-12	11.4892988869121	10.6881101184614	11.7585819347301	8.83885864744289	8.98850680188974	2	2
MinSal-1389-A1-17072018_C001g00284	MinSal-1389-A1-17072018_C013	bHD	690539	692225	3.3578976756106	11.0662994813088	2.67472423117544e-48	1.09217906106331e-47	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.53610440255708	4.33196388425366	1	1
MinSal-1389-A1-17072018_C001g00285	MinSal-1389-A1-17072018_C013	bHD	692453	695533	6.23069262191463	2.07428703406324	4.50073337739231e-18	1.06824852660364e-17	5.10778687368812	4.65452147734837	5.24922262079835	6.90363119776823	7.24900663349654	1	1
MinSal-1389-A1-17072018_C001g00286	MinSal-1389-A1-17072018_C013	bHD	696742	700000	1.73487060860033	9.18677732007207	1.92383921399478e-22	5.15895192210539e-22	-2.63859011229038	-2.63859011229038	-2.63859011229038	2.44991837611308	2.70904035683376	1	1
