
gid	gname	chr	start	end	logCPM	logFC.MvSl.Mint	PV.MvSl.Mint	FDR.MvSl.Mint
MinSal-1389-A1-17072018_C001g00305	MinSal-1389-A1-17072018_C010	bHD1	698276	701439	7.27858373052113	1.10043820936406	2.17123606483776e-07	3.47655901654378e-07
MinSal-1389-A1-17072018_C001g00307	MinSal-1389-A1-17072018_C010	bHD1	701756	702217	6.1724294650279	-1.16215856670217	1.79320265290008e-07	2.88607249350512e-07
MinSal-1389-A1-17072018_C001g00308	MinSal-1389-A1-17072018_C010	bHD1	702935	703553	6.99605348025103	-2.69933519549072	2.63493509466336e-32	8.58890284432072e-32
MinSal-1389-A1-17072018_C001g00309	MinSal-1389-A1-17072018_C010	bHD1	703749	706767	7.92052633138574	-5.93470969186627	5.61251022199846e-101	5.32155769209006e-100
MinSal-1389-A1-17072018_C001g00312	MinSal-1389-A1-17072018_C010	bHD1	710165	712603	5.03234865877673	12.8949645843324	1.14376356150683e-108	1.24138147719588e-107
MinSal-1389-A1-17072018_C001g00313	MinSal-1389-A1-17072018_C010	bHD1	714010	716326	6.07107481828462	13.9809117075446	6.12132709440701e-140	2.13382260949741e-138
MinSal-1389-A1-17072018_C001g00314	MinSal-1389-A1-17072018_C010	bHD1	716781	717540	6.27276961775672	-2.12905366008977	1.5672572993234e-16	3.54081843529947e-16
MinSal-1389-A1-17072018_C001g00320	MinSal-1389-A1-17072018_C010	bHD1	724260	726584	5.92155298377501	1.55099713059654	1.21588688260899e-08	2.05808216690685e-08
MinSal-1389-A1-17072018_C001g00321	MinSal-1389-A1-17072018_C010	bHD1	726979	730670	9.78947836552758	-1.84807113574487	1.00617111963757e-13	2.04758587052619e-13
MinSal-1389-A1-17072018_C001g00322	MinSal-1389-A1-17072018_C010	bHD1	731654	734738	5.81773958800645	13.7185927711701	2.16220494970639e-130	4.64247338114495e-129
MinSal-1389-A1-17072018_C001g00323	MinSal-1389-A1-17072018_C010	bHD1	735833	738320	5.56765988292168	-1.37722416328502	2.84587900795704e-06	4.34209037104878e-06
MinSal-1389-A1-17072018_C001g00325	MinSal-1389-A1-17072018_C010	bHD1	738586	738744	6.73023626093206	-1.21240318385651	8.40430380921841e-08	1.37693957349816e-07
MinSal-1389-A1-17072018_C001g00327	MinSal-1389-A1-17072018_C010	bHD1	743250	744030	6.65240585069333	-2.23780648113502	1.16126770755026e-16	2.63161469787489e-16
MinSal-1389-A1-17072018_C001g00329	MinSal-1389-A1-17072018_C010	bHD1	746928	747617	6.3494414851004	-4.18403939273721	6.15019795909466e-61	3.06527107700546e-60
MinSal-1389-A1-17072018_C001g00331	MinSal-1389-A1-17072018_C010	bHD1	753222	754477	5.36515993299408	1.2964160498254	5.97593300770141e-07	9.3884886011767e-07
MinSal-1389-A1-17072018_C001g00332	MinSal-1389-A1-17072018_C010	bHD1	754653	755747	7.05481358648964	-1.1336837971115	1.02078885724871e-07	1.66415261844728e-07
MinSal-1389-A1-17072018_C001g00334	MinSal-1389-A1-17072018_C010	bHD1	757709	758168	0.763451233441144	8.01856749788902	8.9102649070998e-13	1.75364429888653e-12
MinSal-1389-A1-17072018_C001g00335	MinSal-1389-A1-17072018_C010	bHD1	758521	760025	6.24954847441974	9.35213342528372	3.14649579695325e-135	8.59268852200228e-134
MinSal-1389-A1-17072018_C001g00338	MinSal-1389-A1-17072018_C010	bHD1	764889	766587	3.232752804142	10.925236204512	6.55174153987693e-45	2.54594231903677e-44
MinSal-1389-A1-17072018_C001g00340	MinSal-1389-A1-17072018_C010	bHD1	767720	771437	7.72236744612702	-3.66039608118088	2.24301148537631e-38	7.93083893934369e-38
MinSal-1389-A1-17072018_C001g00342	MinSal-1389-A1-17072018_C010	bHD1	776940	778435	9.27433067252254	-1.43950264213742	5.17710086893982e-10	9.25754367813439e-10
MinSal-1389-A1-17072018_C001g00343	MinSal-1389-A1-17072018_C010	bHD1	779363	781447	3.35596073938714	11.0643357822368	6.65791429184409e-49	2.74182071532092e-48
MinSal-1389-A1-17072018_C001g00344	MinSal-1389-A1-17072018_C010	bHD1	782120	783123	4.1394792565965	11.9341930218379	2.81383012064967e-71	1.61733824393501e-70
MinSal-1389-A1-17072018_C001g00345	MinSal-1389-A1-17072018_C010	bHD1	785568	789139	6.85992247743947	-1.36671699352928	2.59722871102064e-10	4.69529510113127e-10
MinSal-1389-A1-17072018_C001g00346	MinSal-1389-A1-17072018_C010	bHD1	789443	791174	5.38807806074581	1.83957376092488	3.95874642454172e-20	9.92365960737488e-20
MinSal-1389-A1-17072018_C001g00348	MinSal-1389-A1-17072018_C010	bHD1	795643	797765	3.71706129479159	11.4685747956338	1.62895902694194e-56	7.61895121835669e-56
MinSal-1389-A1-17072018_C001g00353	MinSal-1389-A1-17072018_C010	bHD1	803262	804015	9.42259248255051	-2.4134620980678	1.4696124204432e-23	4.0431398345155e-23
MinSal-1389-A1-17072018_C001g00356	MinSal-1389-A1-17072018_C010	bHD1	808702	810739	1.2532320918107	8.61303464997987	2.36273792950193e-17	5.47364541447555e-17
MinSal-1389-A1-17072018_C001g00358	MinSal-1389-A1-17072018_C010	bHD1	819047	820392	6.03144666333696	-1.000553291035	2.47613086301177e-06	3.79063588070466e-06
MinSal-1389-A1-17072018_C001g00360	MinSal-1389-A1-17072018_C010	bHD1	831651	834323	7.95942951865566	-1.8662927973035	3.8537449013978e-17	8.87919606752852e-17
MinSal-1389-A1-17072018_C001g00362	MinSal-1389-A1-17072018_C010	bHD1	837359	839377	4.99514298136755	12.8554114317745	1.85032552621009e-101	1.76003676859085e-100
MinSal-1389-A1-17072018_C001g00363	MinSal-1389-A1-17072018_C010	bHD1	839926	841235	6.35879130163858	-1.93968080764765	2.74640062646977e-14	5.70258237997892e-14
MinSal-1389-A1-17072018_C001g00364	MinSal-1389-A1-17072018_C010	bHD1	841504	844218	6.12616294194128	2.67561988277129	6.01699123096735e-27	1.78819909903272e-26
MinSal-1389-A1-17072018_C001g00365	MinSal-1389-A1-17072018_C010	bHD1	844478	846247	7.61606728787571	-1.25713257679784	3.03882423967086e-08	5.08846353328328e-08
MinSal-1389-A1-17072018_C001g00366	MinSal-1389-A1-17072018_C010	bHD1	846641	848133	8.00081159171173	1.68073075063554	8.24747155212801e-11	1.51548888117552e-10
MinSal-1389-A1-17072018_C001g00368	MinSal-1389-A1-17072018_C010	bHD1	851587	853666	3.04704911038381	10.715368013021	2.009424120853e-29	6.27719944131516e-29
MinSal-1389-A1-17072018_C001g00370	MinSal-1389-A1-17072018_C010	bHD1	855299	856073	6.17745224065747	1.92013709224216	5.03723684135961e-22	1.33919540250772e-21
MinSal-1389-A1-17072018_C001g00371	MinSal-1389-A1-17072018_C010	bHD1	857224	859780	5.28883938040556	13.1658659289088	5.86315394985826e-117	7.84312648010384e-116
MinSal-1389-A1-17072018_C001g00373	MinSal-1389-A1-17072018_C010	bHD1	863403	864202	6.3429416145002	-1.82074867131161	3.45709871061877e-14	7.14073438798425e-14
MinSal-1389-A1-17072018_C001g00374	MinSal-1389-A1-17072018_C010	bHD1	864727	865932	6.58515701010274	-1.51263590750255	1.35613370443849e-10	2.47503798352403e-10
MinSal-1389-A1-17072018_C001g00375	MinSal-1389-A1-17072018_C010	bHD1	868359	870096	4.97023758534153	4.57777567091048	2.90166408686642e-53	1.2861078069387e-52
MinSal-1389-A1-17072018_C001g00376	MinSal-1389-A1-17072018_C010	bHD1	870484	871657	6.27271091872771	11.514741723323	1.87911097251004e-130	4.06409183324617e-129
MinSal-1389-A1-17072018_C001g00377	MinSal-1389-A1-17072018_C010	bHD1	872817	873877	8.05079681404672	-2.53198660315894	8.80894239155529e-29	2.70756185748738e-28
MinSal-1389-A1-17072018_C001g00379	MinSal-1389-A1-17072018_C010	bHD1	878241	880413	6.15000621873989	1.0719031491042	3.20596087146438e-07	5.09207293602196e-07
MinSal-1389-A1-17072018_C001g00380	MinSal-1389-A1-17072018_C010	bHD1	881071	886627	3.39846963536782	11.1124337928812	1.0668565242015e-46	4.22889081098201e-46
MinSal-1389-A1-17072018_C001g00381	MinSal-1389-A1-17072018_C010	bHD1	886891	888524	6.40526216513232	14.325107860819	1.00169214395873e-143	4.18030115852075e-142
MinSal-1389-A1-17072018_C001g00384	MinSal-1389-A1-17072018_C010	bHD1	894163	897305	5.63950702305907	13.5331195844372	1.71410650086803e-131	3.89187552649194e-130
MinSal-1389-A1-17072018_C001g00385	MinSal-1389-A1-17072018_C010	bHD1	897875	901237	9.06001581797721	-3.06072788430165	1.04245447693977e-27	3.1436599499355e-27
MinSal-1389-A1-17072018_C001g00387	MinSal-1389-A1-17072018_C010	bHD1	905315	906970	6.59288763278722	-2.56964608506023	4.211363283005e-24	1.1749782869627e-23
MinSal-1389-A1-17072018_C001g00393	MinSal-1389-A1-17072018_C010	bHD1	915170	915864	7.83450403276817	-1.72389111214563	1.92191417834591e-14	4.00607225496936e-14
MinSal-1389-A1-17072018_C001g00396	MinSal-1389-A1-17072018_C010	bHD1	920256	922094	6.19788698544375	1.0754704731968	9.53086159958115e-08	1.55634846621984e-07
MinSal-1389-A1-17072018_C001g00398	MinSal-1389-A1-17072018_C010	bHD1	923824	926099	5.51154870869569	4.12250358791505	1.65048737877128e-50	7.01131771082338e-50
MinSal-1389-A1-17072018_C001g00399	MinSal-1389-A1-17072018_C010	bHD1	926567	927474	8.2989540684386	1.85042864607291	6.09418953129566e-20	1.52444774852081e-19
MinSal-1389-A1-17072018_C001g00402	MinSal-1389-A1-17072018_C010	bHD1	935288	937242	8.60094222044151	3.77576175679527	2.22497588517721e-35	7.55599260490551e-35
MinSal-1389-A1-17072018_C001g00403	MinSal-1389-A1-17072018_C010	bHD1	937296	940299	5.806799302973	-1.0767105321884	1.76294616618698e-07	2.83814696572237e-07
MinSal-1389-A1-17072018_C001g00404	MinSal-1389-A1-17072018_C010	bHD1	941187	944100	3.89822234031891	11.6691171111375	9.75465536975676e-64	5.05297969590722e-63
MinSal-1389-A1-17072018_C001g00405	MinSal-1389-A1-17072018_C010	bHD1	944336	946653	3.57438589015737	8.63252425227979	4.64554003226998e-52	2.02720693897142e-51
MinSal-1389-A1-17072018_C001g00406	MinSal-1389-A1-17072018_C010	bHD1	947692	952625	6.52514359311247	3.46273546895816	9.11192279677484e-43	3.45471877758718e-42
MinSal-1389-A1-17072018_C001g00407	MinSal-1389-A1-17072018_C010	bHD1	952976	955012	6.40730357219086	4.1041732741314	1.95279998062878e-62	9.9162747945211e-62
MinSal-1389-A1-17072018_C001g00411	MinSal-1389-A1-17072018_C010	bHD1	969356	970325	7.24063031142921	1.32001615514619	4.22512021697674e-09	7.28697974557747e-09
MinSal-1389-A1-17072018_C001g00415	MinSal-1389-A1-17072018_C010	bHD1	973746	974907	8.53692184445974	-1.22026586889051	1.20288356947241e-08	2.03781819116452e-08
MinSal-1389-A1-17072018_C001g00416	MinSal-1389-A1-17072018_C010	bHD1	975430	977166	9.66295527700622	-1.55670585960899	1.76139682740943e-09	3.09275188125282e-09
MinSal-1389-A1-17072018_C001g00421	MinSal-1389-A1-17072018_C010	bHD1	983439	985402	2.6955998469684	1.3000936380328	0.00789274331051439	0.00999837470246009
MinSal-1389-A1-17072018_C001g00422	MinSal-1389-A1-17072018_C010	bHD1	986028	988871	5.1460122995015	10.3405997371596	3.16582879991227e-97	2.73878853551535e-96
MinSal-1389-A1-17072018_C001g00423	MinSal-1389-A1-17072018_C010	bHD1	992318	994315	5.86141550240284	3.9630052462679	4.12160585502136e-66	2.20438955747803e-65
MinSal-1389-A1-17072018_C001g00424	MinSal-1389-A1-17072018_C010	bHD1	994672	996094	4.97256735006081	12.8314767523989	6.90127036946007e-105	6.9434513088999e-104
MinSal-1389-A1-17072018_C001g00425	MinSal-1389-A1-17072018_C010	bHD1	996513	998585	8.74133651502482	-1.32110079239814	6.77717538318511e-10	1.2064145785748e-09
MinSal-1389-A1-17072018_C001g00429	MinSal-1389-A1-17072018_C010	bHD1	1005369	1007019	4.33539309074859	6.66071569987071	1.49320102258227e-58	7.17656874275957e-58
MinSal-1389-A1-17072018_C001g00430	MinSal-1389-A1-17072018_C010	bHD1	1007256	1010877	8.85443446951279	-3.48929397573188	3.71324974242219e-45	1.44577647658304e-44
MinSal-1389-A1-17072018_C001g00431	MinSal-1389-A1-17072018_C010	bHD1	1013325	1015396	5.74214586978819	10.9673573956398	2.78396377846276e-128	5.35641862050985e-127
MinSal-1389-A1-17072018_C001g00432	MinSal-1389-A1-17072018_C010	bHD1	1015861	1017201	4.22508275546337	12.0275129143639	1.27146113639569e-75	7.79987442472138e-75
MinSal-1389-A1-17072018_C001g00434	MinSal-1389-A1-17072018_C010	bHD1	1021155	1022611	4.87053318740065	3.27331546364789	9.87368025301392e-18	2.31820242390493e-17
MinSal-1389-A1-17072018_C001g00435	MinSal-1389-A1-17072018_C010	bHD1	1025366	1026146	4.78917474181414	9.08331516015496	5.45670716829826e-57	2.56842308811243e-56
MinSal-1389-A1-17072018_C001g00437	MinSal-1389-A1-17072018_C010	bHD1	1027808	1030500	3.57864469055313	8.63726889736055	5.23932068330133e-52	2.2812795274977e-51
MinSal-1389-A1-17072018_C001g00439	MinSal-1389-A1-17072018_C010	bHD1	1033869	1038392	6.59424964541311	-2.60888065159815	1.98364234088368e-23	5.44468018160106e-23
MinSal-1389-A1-17072018_C001g00441	MinSal-1389-A1-17072018_C010	bHD1	1046523	1048190	5.39248219882296	13.2747933706585	2.20368705030846e-116	2.90847426728908e-115
MinSal-1389-A1-17072018_C001g00442	MinSal-1389-A1-17072018_C010	bHD1	1048660	1049713	7.63546166945938	3.73734025090794	3.17615982407534e-51	1.36986340010702e-50
MinSal-1389-A1-17072018_C001g00443	MinSal-1389-A1-17072018_C010	bHD1	1049918	1051730	3.21068600675015	10.8998170779284	6.83794525491846e-45	2.65541701052731e-44
MinSal-1389-A1-17072018_C001g00444	MinSal-1389-A1-17072018_C010	bHD1	1052059	1055526	9.70734258004331	-2.89529430728762	2.63624112481564e-23	7.20588787161323e-23
MinSal-1389-A1-17072018_C001g00445	MinSal-1389-A1-17072018_C010	bHD1	1055664	1057843	4.75370725056525	12.5982510375717	1.62434340153555e-98	1.43884289947678e-97
MinSal-1389-A1-17072018_C001g00447	MinSal-1389-A1-17072018_C010	bHD1	1064522	1065226	4.46336945168707	12.2860400219247	5.44026621793684e-81	3.63052000084389e-80
MinSal-1389-A1-17072018_C001g00448	MinSal-1389-A1-17072018_C010	bHD1	1065443	1067486	1.06241441940051	8.3830599870497	2.80425691992688e-16	6.2828077533031e-16
MinSal-1389-A1-17072018_C001g00449	MinSal-1389-A1-17072018_C010	bHD1	1067886	1069029	4.15029694269801	-1.06901845157906	9.9390123893098e-05	0.000140569421047852
MinSal-1389-A1-17072018_C001g00454	MinSal-1389-A1-17072018_C010	bHD1	1079766	1085590	4.8657138756053	12.7178174202884	5.51879145664346e-102	5.274896479366e-101
MinSal-1389-A1-17072018_C001g00457	MinSal-1389-A1-17072018_C010	bHD1	1086177	1089299	4.57782227295839	12.4098111405971	3.99264584001959e-72	2.33107578797597e-71
MinSal-1389-A1-17072018_C001g00461	MinSal-1389-A1-17072018_C010	bHD1	1093465	1094931	8.33383565704899	-2.32817908360132	9.47053077655751e-23	2.55333782447133e-22
MinSal-1389-A1-17072018_C001g00466	MinSal-1389-A1-17072018_C010	bHD1	1120868	1122258	1.90997964569534	9.39312733878702	2.47020406958197e-25	7.09914127853672e-25
MinSal-1389-A1-17072018_C001g00467	MinSal-1389-A1-17072018_C010	bHD1	1122936	1125548	1.79134232795486	9.25245156660794	2.8528436128159e-23	7.79435281214709e-23
MinSal-1389-A1-17072018_C001g00468	MinSal-1389-A1-17072018_C010	bHD1	1126069	1128355	6.51362701431269	-1.46115189708232	2.34173254838994e-11	4.38593776288204e-11
MinSal-1389-A1-17072018_C001g00469	MinSal-1389-A1-17072018_C010	bHD1	1128673	1130877	3.39031231534412	2.97996526828403	5.52071029129975e-16	1.22760709892091e-15
MinSal-1389-A1-17072018_C001g00471	MinSal-1389-A1-17072018_C010	bHD1	1131200	1133338	6.95658347933723	1.15634609412384	4.77742119032874e-08	7.92137604193848e-08
MinSal-1389-A1-17072018_C001g00472	MinSal-1389-A1-17072018_C010	bHD1	1133590	1134266	6.08148620667344	-1.59063758393275	8.09640124344144e-12	1.54841809387979e-11
MinSal-1389-A1-17072018_C001g00473	MinSal-1389-A1-17072018_C010	bHD1	1134488	1136094	3.8711670846452	8.96762702191609	7.84595458033511e-48	3.18241799062737e-47
MinSal-1389-A1-17072018_C001g00474	MinSal-1389-A1-17072018_C010	bHD1	1138361	1140453	1.37396952763356	8.75545827446761	2.19548494661787e-18	5.25250052226786e-18
MinSal-1389-A1-17072018_C001g00475	MinSal-1389-A1-17072018_C010	bHD1	1142105	1142472	3.18769321932954	-3.76096604574407	3.0424940142524e-13	6.07883328673626e-13
MinSal-1389-A1-17072018_C001g00476	MinSal-1389-A1-17072018_C010	bHD1	1143459	1145488	4.89850990934897	2.57042477896919	4.90498173211262e-23	1.33273368842271e-22
MinSal-1389-A1-17072018_C001g00477	MinSal-1389-A1-17072018_C010	bHD1	1145702	1147328	5.41486692666123	13.2981777392589	3.13690920338302e-122	4.86631516734236e-121
MinSal-1389-A1-17072018_C001g00479	MinSal-1389-A1-17072018_C010	bHD1	1151643	1153371	5.65168039946993	-2.63114565787169	4.51641310640246e-28	1.37323058330123e-27
MinSal-1389-A1-17072018_C001g00480	MinSal-1389-A1-17072018_C010	bHD1	1153594	1155634	5.70061535641873	-1.16957326346591	9.48558438582907e-05	0.000134284694387059
MinSal-1389-A1-17072018_C001g00481	MinSal-1389-A1-17072018_C010	bHD1	1155943	1158132	7.44003098768108	-1.46622906426781	4.77199445841892e-11	8.85373799642784e-11
MinSal-1389-A1-17072018_C001g00483	MinSal-1389-A1-17072018_C010	bHD1	1163243	1166742	6.85581645875178	-1.37719269996523	1.21995894052449e-06	1.89154282615073e-06
MinSal-1389-A1-17072018_C001g00484	MinSal-1389-A1-17072018_C010	bHD1	1166947	1167993	1.02293041750642	8.33238523645153	5.85977759721975e-14	1.200727594783e-13
MinSal-1389-A1-17072018_C001g00485	MinSal-1389-A1-17072018_C010	bHD1	1168096	1169778	8.05566514490009	-1.88542909559239	4.58402194356788e-18	1.08659656150333e-17
MinSal-1389-A1-17072018_C001g00486	MinSal-1389-A1-17072018_C010	bHD1	1169949	1170817	7.36461844492207	1.09195398115119	4.72571305023952e-06	7.13492370336799e-06
MinSal-1389-A1-17072018_C001g00487	MinSal-1389-A1-17072018_C010	bHD1	1173766	1176139	1.00242774639434	8.31020396180921	7.62287080239434e-16	1.68682346433864e-15
MinSal-1389-A1-17072018_C001g00490	MinSal-1389-A1-17072018_C010	bHD1	1183700	1188671	8.14084634212188	-2.43287955046404	1.2674832105509e-24	3.57331375153408e-24
MinSal-1389-A1-17072018_C001g00491	MinSal-1389-A1-17072018_C010	bHD1	1188968	1192244	5.73386989800556	1.26181596770418	4.95650922979087e-09	8.52853475486083e-09
MinSal-1389-A1-17072018_C001g00492	MinSal-1389-A1-17072018_C010	bHD1	1192522	1194212	6.73599853533765	2.59067206075588	1.19376218258956e-18	2.8780450341846e-18
MinSal-1389-A1-17072018_C001g00493	MinSal-1389-A1-17072018_C010	bHD1	1194352	1197384	6.64590734383428	-3.49170086440215	4.10829323380182e-48	1.67555028929866e-47
MinSal-1389-A1-17072018_C001g00495	MinSal-1389-A1-17072018_C010	bHD1	1200912	1202420	9.24313118945522	-1.88748059269988	2.20934575444886e-16	4.968722178696e-16
MinSal-1389-A1-17072018_C001g00496	MinSal-1389-A1-17072018_C010	bHD1	1203577	1204607	11.023454311434	-1.12483273117786	5.2992652511704e-05	7.59087403394629e-05
MinSal-1389-A1-17072018_C001g00499	MinSal-1389-A1-17072018_C010	bHD1	1204685	1206846	0.965265051961208	4.68347217352066	8.15845828192007e-11	1.50006279176725e-10
MinSal-1389-A1-17072018_C001g00500	MinSal-1389-A1-17072018_C010	bHD1	1210675	1213113	7.01654129553929	1.45806749834322	3.3170328824642e-10	5.96924897099389e-10
MinSal-1389-A1-17072018_C001g00502	MinSal-1389-A1-17072018_C010	bHD1	1215480	1217894	7.29681026472417	-1.79917463675833	5.3101252699484e-14	1.09111658632851e-13
MinSal-1389-A1-17072018_C001g00504	MinSal-1389-A1-17072018_C010	bHD1	1218773	1221492	5.08419831872765	-2.48258076650996	1.43598370391646e-07	2.32313388736253e-07
MinSal-1389-A1-17072018_C001g00505	MinSal-1389-A1-17072018_C010	bHD1	1221956	1223867	9.36189882003846	-1.37316645574558	1.01235799623584e-09	1.7912556581659e-09
MinSal-1389-A1-17072018_C001g00507	MinSal-1389-A1-17072018_C010	bHD1	1226098	1227551	9.25804506552993	-4.37537732050828	2.62277385327748e-62	1.32956012442449e-61
MinSal-1389-A1-17072018_C001g00509	MinSal-1389-A1-17072018_C010	bHD1	1228190	1229978	4.47782009817896	2.60241385167431	1.64111285191359e-25	4.73247433598052e-25
MinSal-1389-A1-17072018_C001g00510	MinSal-1389-A1-17072018_C010	bHD1	1230700	1231296	7.13400353465084	2.0944656555507	1.55159517765637e-20	3.93948287180449e-20
MinSal-1389-A1-17072018_C001g00511	MinSal-1389-A1-17072018_C010	bHD1	1232058	1234365	2.24745846820437	9.78942285371313	8.98221224929929e-29	2.75938775476141e-28
MinSal-1389-A1-17072018_C001g00512	MinSal-1389-A1-17072018_C010	bHD1	1237970	1243156	6.4845590114189	14.4064341250483	4.90374905748784e-144	2.07568692247664e-142
MinSal-1389-A1-17072018_C001g00513	MinSal-1389-A1-17072018_C010	bHD1	1244000	1245432	6.19270650542298	1.83459185205982	4.33284142396472e-15	9.32331818388342e-15
MinSal-1389-A1-17072018_C001g00516	MinSal-1389-A1-17072018_C010	bHD1	1252760	1259133	6.51544268655906	-4.0262007546464	1.3769286535088e-44	5.33312366058377e-44
MinSal-1389-A1-17072018_C001g00520	MinSal-1389-A1-17072018_C010	bHD1	1278491	1281226	7.13717060547368	-1.25438604197711	2.48048309005772e-09	4.32333611520061e-09
MinSal-1389-A1-17072018_C001g00523	MinSal-1389-A1-17072018_C010	bHD1	1289514	1291471	3.1248412674143	8.12777878727097	6.74463920105943e-42	2.52966657629609e-41
