target_id	est_counts	est_counts	mean_counts	tpm	tpm	target_id	est_counts	est_counts	mean_counts	tpm	tpm	ratio_old/new
MvSl-1064-A1-R4_MC02g03691	591	671	631	4.74211	5.31898	MvSl-1064-A1-R4_MC02g03691	591	671	631	4.68893	5.0685	1
MvSl-1064-A1-R4_MC13g11574	587	666	626.5	4.30547	4.82701	MvSl-1064-A1-R4_MC13g11574	587	666	626.5	4.48662	4.85011	1
MvSl-1064-A1-R4_MC02g03733	672	580	626	5.64649	4.81398	MvSl-1064-A1-R4_MC02g03733	672	580	626	5.46376	4.48747	1
MvSl-1064-A1-R4_MC11g10349	502	746	624	11.3471	16.4034	MvSl-1064-A1-R4_MC11g10349	502	746	624	9.13002	12.7072	1
MvSl-1064-A1-R4_MC10-2g09959	538	707	622.5	3.32776	4.32293	MvSl-1064-A1-R4_MC10-2g09959	538	707	622.5	3.68291	4.62081	1
MvSl-1064-A1-R4_MC13g11569	624	619	621.5	6.54412	6.40798	MvSl-1064-A1-R4_MC13g11569	624	619	621.5	7.43393	6.95228	1
MvSl-1064-A1-R4_MC16g12173	489	754	621.5	1.67172	2.55045	MvSl-1064-A1-R4_MC16g12173	489	754	621.5	1.45531	2.16407	1
MvSl-1064-A1-R4_MC05-1g06161	613	626	619.5	1.38651	1.40151	MvSl-1064-A1-R4_MC05-1g06161	613	626	619.5	1.18516	1.17038	1
MvSl-1064-A1-R4_MC01-1g01754	573	663	618	5.61521	6.41488	MvSl-1064-A1-R4_MC01-1g01754	573	663	618	6.7237	7.33642	1
MvSl-1064-A1-R4_MC04-1g05970	533	703	618	5.74084	7.47355	MvSl-1064-A1-R4_MC04-1g05970	533	703	618	7.31742	9.074	1
MvSl-1064-A1-R4_MC07g08135	623	611	617	2.72119	2.63976	MvSl-1064-A1-R4_MC07g08135	623	611	617	2.94669	2.77433	1
MvSl-1064-A1-R4_A1g00956	530	703	616.5	2.16155	2.83622	MvSl-1064-A1-R4_A1g00956	530	703	616.5	1.84526	2.35733	1
MvSl-1064-A1-R4_MC01-2g03027	650	581	615.5	24.1997	20.6089	MvSl-1064-A1-R4_MC01-2g03027	650	581	615.5	19.4303	16.0243	1
MvSl-1064-A1-R4_MC13g11407	619	611	615	3.29538	3.2164	MvSl-1064-A1-R4_MC13g11407	619	611	615	2.93988	2.78567	1
MvSl-1064-A1-R4_MC05-3g06606	643	585	614	51.6121	43.5148	MvSl-1064-A1-R4_MC05-3g06606	643	585	614	41.6293	34.2835	1
MvSl-1064-A1-R4_MC04-1g05514	652	574	613	1.49657	1.30411	MvSl-1064-A1-R4_MC04-1g05514	652	574	613	1.30451	1.11038	1
MvSl-1064-A1-R4_MC06g06953	635	591	613	9.17572	8.4086	MvSl-1064-A1-R4_MC06g06953	635	591	613	10.5213	9.18093	1
MvSl-1064-A1-R4_MC01-1g02067	510	714	612	6.63587	9.15894	MvSl-1064-A1-R4_MC01-1g02067	510	714	612	5.38511	7.13026	1
MvSl-1064-A1-R4_MC06g07192	480	739	609.5	3.76483	5.72659	MvSl-1064-A1-R4_MC06g07192	480	739	609.5	4.23249	6.18987	1
MvSl-1064-A1-R4_MC11g10548	539	676	607.5	2.07968	2.58036	MvSl-1064-A1-R4_MC11g10548	539	676	607.5	1.98817	2.40026	1
MvSl-1064-A1-R4_MC02g03682	574	638	606	10.3838	11.295	MvSl-1064-A1-R4_MC02g03682	574	638	606	9.84327	10.258	1
MvSl-1064-A1-R4_MC02g03271	530	680	605	4.01404	5.08864	MvSl-1064-A1-R4_MC02g03271	530	680	605	4.35549	5.31648	1
MvSl-1064-A1-R4_MC09-2g08960	572	636	604	3.88871	4.27333	MvSl-1064-A1-R4_MC09-2g08960	572	636	604	3.40757	3.62572	1
MvSl-1064-A1-R4_MC07g07863	548	658	603	2.61617	3.10674	MvSl-1064-A1-R4_MC07g07863	548	658	603	2.48445	2.86529	1
MvSl-1064-A1-R4_MC04-1g05950	527	678	602.5	8.67026	10.9457	MvSl-1064-A1-R4_MC04-1g05950	527	678	602.5	10.1073	12.1657	1
MvSl-1064-A1-R4_MC01-1g02273	576	626	601	2.40063	2.58083	MvSl-1064-A1-R4_MC01-1g02273	576	626	601	1.96664	2.0589	1
MvSl-1064-A1-R4_MC02g04076	516	684	600	5.39121	7.05445	MvSl-1064-A1-R4_MC02g04076	517	683	600	10.6648	13.131	1
MvSl-1064-A1-R4_MC14g11892	620	578	599	4.79992	4.42113	MvSl-1064-A1-R4_MC14g11892	620	578	599	4.63091	4.11523	1
MvSl-1064-A1-R4_MC03g04296	536	659	597.5	3.79824	4.61489	MvSl-1064-A1-R4_MC03g04296	536	659	597.5	4.23792	4.96106	1
MvSl-1064-A1-R4_MC01-1g01797	379	809	594	3.08242	6.49991	MvSl-1064-A1-R4_MC01-1g01797	379	809	594	3.31642	6.7257	1
MvSl-1064-A1-R4_MC02g03525	488	699	593.5	2.75203	3.89743	MvSl-1064-A1-R4_MC02g03525	488	699	593.5	2.53828	3.48607	1
MvSl-1064-A1-R4_MC08g08421	587	599	593	1.66019	1.67658	MvSl-1064-A1-R4_MC08g08421	587	599	593	1.52374	1.50101	1
MvSl-1064-A1-R4_MC01-1g01865	575	605	590	13.6032	13.9275	MvSl-1064-A1-R4_MC01-1g01865	575	605	590	10.9466	10.7779	1
MvSl-1064-A1-R4_MC01-1g02638	524	656	590	2.94909	3.65031	MvSl-1064-A1-R4_MC01-1g02638	524	656	590	3.41399	4.08411	1
MvSl-1064-A1-R4_MC08g08549	696	483	589.5	50.4658	32.6507	MvSl-1064-A1-R4_MC08g08549	694	485	589.5	40.598	25.7018	1
MvSl-1064-A1-R4_MC03g04537	427	751	589	2.17103	3.77595	MvSl-1064-A1-R4_MC03g04537	427	751	589	2.12471	3.58513	1
MvSl-1064-A1-R4_A1g00506	594	578	586	2.92418	2.81396	MvSl-1064-A1-R4_A1g00506	594	578	586	3.82662	3.55877	1
MvSl-1064-A1-R4_MC11g10270	771	400	585.5	4.2534	2.18186	MvSl-1064-A1-R4_MC11g10270	771	400	585.5	3.96535	1.97284	1
MvSl-1064-A1-R4_MC07g07927	554	613	583.5	15.7362	16.8748	MvSl-1064-A1-R4_MC07g07927	554	613	583.5	20.7348	21.1435	1
MvSl-1064-A1-R4_MC09-2g09226	589	578	583.5	6.91347	6.69408	MvSl-1064-A1-R4_MC09-2g09226	589	578	583.5	6.0003	5.57368	1
MvSl-1064-A1-R4_A1g01385	491	669	580	3.00814	4.05173	MvSl-1064-A1-R4_A1g01385	491	669	580	2.74682	3.58486	1
MvSl-1064-A1-R4_MC13g11451	626	534	580	2.32118	1.95896	MvSl-1064-A1-R4_MC13g11451	626	534	580	2.06963	1.70114	1
MvSl-1064-A1-R4_MC02g04176	391	768	579.5	2.47148	4.79855	MvSl-1064-A1-R4_MC02g04176	391	768	579.5	2.14044	4.02828	1
MvSl-1064-A1-R4_MC11g10411	579	575	577	2.89288	2.84107	MvSl-1064-A1-R4_MC11g10411	579	575	577	2.58417	2.46537	1
MvSl-1064-A1-R4_MC06g06898	468	684	576	17.0294	23.7508	MvSl-1064-A1-R4_MC06g06898	468	684	576	13.6826	18.4618	1
MvSl-1064-A1-R4_MC10-1g09664	547	604	575.5	49.6204	50.9027	MvSl-1064-A1-R4_MC10-1g09664	547	604	575.5	40.1684	40.3936	1
MvSl-1064-A1-R4_MC09-2g09190	626	523	574.5	1.55549	1.28624	MvSl-1064-A1-R4_MC09-2g09190	626	523	574.5	1.57166	1.26785	1
MvSl-1064-A1-R4_MC03g04418	537	606	571.5	1.89384	2.11454	MvSl-1064-A1-R4_MC03g04418	537	606	571.5	1.89551	2.05992	1
MvSl-1064-A1-R4_MC09-2g09473	644	497	570.5	27.2559	19.911	MvSl-1064-A1-R4_MC09-2g09473	644	497	570.5	21.8498	15.5179	1
MvSl-1064-A1-R4_MC12g10907	516	623	569.5	12.5299	14.7146	MvSl-1064-A1-R4_MC12g10907	516	623	569.5	12.9406	14.4855	1
MvSl-1064-A1-R4_MC01-1g02241	542	595	568.5	2.59344	2.8157	MvSl-1064-A1-R4_MC01-1g02241	542	595	568.5	2.3198	2.44764	1
MvSl-1064-A1-R4_MC04-1g05491	649	488	568.5	8.85129	6.55925	MvSl-1064-A1-R4_MC04-1g05491	649	488	568.5	8.235	5.82915	1
MvSl-1064-A1-R4_MC02g03963	692	444	568	2.3258	1.47655	MvSl-1064-A1-R4_MC02g03963	692	444	568	2.2114	1.36757	1
MvSl-1064-A1-R4_MC01-1g02131	593	538	565.5	2.42558	2.17689	MvSl-1064-A1-R4_MC01-1g02131	593	538	565.5	2.23402	1.95062	1
MvSl-1064-A1-R4_MC02g04004	525	601	563	8.25705	9.28939	MvSl-1064-A1-R4_MC02g04004	525	601	563	7.64864	8.22274	1
MvSl-1064-A1-R4_MC07g07718	473	650	561.5	5.84713	7.92661	MvSl-1064-A1-R4_MC07g07718	473	650	561.5	6.97825	9.00266	1
MvSl-1064-A1-R4_MC04-1g05677	518	603	560.5	164.319	193.498	MvSl-1064-A1-R4_MC04-1g05677	518	603	560.5	136.651	157.553	1
MvSl-1064-A1-R4_MC08g08713	532	588	560	1.71901	1.88002	MvSl-1064-A1-R4_MC08g08713	532	588	560	1.54521	1.64737	1
MvSl-1064-A1-R4_MC07g07635	523	591	557	3.102	3.4654	MvSl-1064-A1-R4_MC07g07635	523	591	557	2.80945	3.04267	1
MvSl-1064-A1-R4_MC02g04071	544	568	556	5.51841	5.68824	MvSl-1064-A1-R4_MC02g04071	544	568	556	4.98843	4.94315	1
MvSl-1064-A1-R4_MC12g11104	552	558	555	2.88186	2.88069	MvSl-1064-A1-R4_MC12g11104	552	558	555	2.35821	2.29121	1
MvSl-1064-A1-R4_MC02g03741	595	514	554.5	2.51108	2.14576	MvSl-1064-A1-R4_MC02g03741	595	514	554.5	2.57061	2.13411	1
MvSl-1064-A1-R4_MC01-1g02783	494	613	553.5	4.79611	5.87624	MvSl-1064-A1-R4_MC01-1g02783	494	613	553.5	3.90584	4.61477	1
MvSl-1064-A1-R4_MC03g04772	531	575	553	10.8346	11.445	MvSl-1064-A1-R4_MC03g04772	531	575	553	11.622	11.6964	1
MvSl-1064-A1-R4_MC04-1g05890	523	581	552	86.2543	90.8789	MvSl-1064-A1-R4_MC04-1g05890	523	581	552	71.4133	74.6128	1
MvSl-1064-A1-R4_MC05-2g06470	468	625	546.5	3.44169	4.54177	MvSl-1064-A1-R4_MC05-2g06470	468	625	546.5	2.80989	3.59054	1
MvSl-1064-A1-R4_MC10-2g09952	576	516	546	4.16276	3.68508	MvSl-1064-A1-R4_MC10-2g09952	576	516	546	3.60937	3.09172	1
MvSl-1064-A1-R4_MC07g08057	508	582	545	2.35926	2.6733	MvSl-1064-A1-R4_MC07g08057	508	582	545	2.24114	2.46694	1
MvSl-1064-A1-R4_MC12g11007	475	615	545	3.05316	3.90738	MvSl-1064-A1-R4_MC12g11007	475	615	545	2.61274	3.24101	1
MvSl-1064-A1-R4_MC04-1g05580	509	580	544.5	60.5197	64.5952	MvSl-1064-A1-R4_MC04-1g05580	509	580	544.5	49.3787	52.0195	1
MvSl-1064-A1-R4_MC09-2g09212	709	378	543.5	1.96604	1.03734	MvSl-1064-A1-R4_MC09-2g09212	710	377	543.5	1.91221	0.97993	1
MvSl-1064-A1-R4_MC09-2g09263	592	494	543	1.20661	0.996701	MvSl-1064-A1-R4_MC09-2g09263	592	494	543	1.02461	0.827239	1
MvSl-1064-A1-R4_MC07g08160	522	562	542	2.67353	2.84639	MvSl-1064-A1-R4_MC07g08160	522	562	542	2.92738	3.01875	1
MvSl-1064-A1-R4_MC13g11656	471	606	538.5	16.9453	20.8313	MvSl-1064-A1-R4_MC13g11656	471	606	538.5	13.6131	16.1864	1
MvSl-1064-A1-R4_MC03g05008	492	581	536.5	7.0146	8.15598	MvSl-1064-A1-R4_MC03g05008	492	581	536.5	5.68716	6.33543	1
MvSl-1064-A1-R4_A1g00048	532	538	535	3.59052	3.58868	MvSl-1064-A1-R4_A1g00048	532	538	535	2.9333	2.84194	1
MvSl-1064-A1-R4_MC08g08286	538	531	534.5	1.38324	1.35121	MvSl-1064-A1-R4_MC08g08286	537	532	534.5	1.47571	1.41076	1
MvSl-1064-A1-R4_MC08g08409	450	616	533	2.08296	2.8201	MvSl-1064-A1-R4_MC08g08409	451	615	533	2.21532	2.89868	1
MvSl-1064-A1-R4_MC02g03640	545	518	531.5	11.3651	10.5273	MvSl-1064-A1-R4_MC02g03640	545	518	531.5	9.15673	8.15807	1
MvSl-1064-A1-R4_MC06g07131	503	556	529.5	4.05936	4.43281	MvSl-1064-A1-R4_MC06g07131	502	557	529.5	5.66135	5.93118	1
MvSl-1064-A1-R4_A1g00037	554	504	529	2.05148	1.84645	MvSl-1064-A1-R4_A1g00037	554	504	529	1.8185	1.59419	1
MvSl-1064-A1-R4_MC11g10490	640	414	527	1.83364	1.17383	MvSl-1064-A1-R4_MC11g10490	640	414	527	1.84722	1.15264	1
MvSl-1064-A1-R4_MC13g11674	556	494	525	3.22907	2.83644	MvSl-1064-A1-R4_MC13g11674	556	494	525	2.64067	2.25225	1
MvSl-1064-A1-R4_MC10-1g09642	482	567	524.5	1.94963	2.26876	MvSl-1064-A1-R4_MC10-1g09642	483	566	524.5	1.72882	1.9507	1
MvSl-1064-A1-R4_MC01-1g02396	493	553	523	51.9935	54.5286	MvSl-1064-A1-R4_MC01-1g02396	493	553	523	42.1565	43.5711	1
MvSl-1064-A1-R4_MC06g07187	519	527	523	3.3592	3.37153	MvSl-1064-A1-R4_MC06g07187	519	527	523	3.18269	3.09122	1
MvSl-1064-A1-R4_MC03g04412	512	529	520.5	9.29956	9.40354	MvSl-1064-A1-R4_MC03g04412	512	529	520.5	8.78006	8.50549	1
MvSl-1064-A1-R4_MC07g07799	542	499	520.5	1.45335	1.32425	MvSl-1064-A1-R4_MC07g07799	542	499	520.5	1.28091	1.13912	1
MvSl-1064-A1-R4_MC12g11035	405	635	520	15.9737	23.7749	MvSl-1064-A1-R4_MC12g11035	405	635	520	12.817	18.4982	1
MvSl-1064-A1-R4_MC08g08692	472	566	519	193.349	232.429	MvSl-1064-A1-R4_MC08g08692	472	566	519	161.63	190.123	1
MvSl-1064-A1-R4_MC04-1g05531	498	539	518.5	8.3532	8.86637	MvSl-1064-A1-R4_MC04-1g05531	498	539	518.5	12.1477	12.1897	1
MvSl-1064-A1-R4_MC13g11670	429	606	517.5	3.42582	4.78087	MvSl-1064-A1-R4_MC13g11670	430	605	517.5	3.21176	4.30747	1
MvSl-1064-A1-R4_MC03g04888	505	526	515.5	2.04069	2.10268	MvSl-1064-A1-R4_MC03g04888	505	526	515.5	1.85382	1.85878	1
MvSl-1064-A1-R4_MC03g05169	436	594	515	1.42699	1.92368	MvSl-1064-A1-R4_MC03g05169	436	594	515	1.34826	1.77092	1
MvSl-1064-A1-R4_MC06g06926	460	569	514.5	3.31299	4.04963	MvSl-1064-A1-R4_MC06g06926	460	569	514.5	4.21816	4.95185	1
MvSl-1064-A1-R4_MC05-3g06535	524	503	513.5	4.06423	3.85456	MvSl-1064-A1-R4_MC05-3g06535	524	503	513.5	3.58707	3.28751	1
MvSl-1064-A1-R4_MC06g07382	578	449	513.5	4.67365	3.58663	MvSl-1064-A1-R4_MC06g07382	578	449	513.5	4.11631	3.05075	1
MvSl-1064-A1-R4_MC07g08036	728	295	511.5	68.8535	25.9891	MvSl-1064-A1-R4_MC07g08036	728	295	511.5	79.833	30.3293	1
MvSl-1064-A1-R4_MC04-1g05296	561	460	510.5	3.48031	2.82098	MvSl-1064-A1-R4_MC04-1g05296	561	460	510.5	3.00654	2.36278	1
MvSl-1064-A1-R4_MC01-1g02521	466	553	509.5	2.15226	2.5261	MvSl-1064-A1-R4_MC01-1g02521	466	553	509.5	1.93674	2.20968	1
MvSl-1064-A1-R4_MC02g04161	521	495	508	6.88536	6.44687	MvSl-1064-A1-R4_MC02g04161	521	495	508	6.53986	5.85187	1
MvSl-1064-A1-R4_MC05-3g06773	501	514	507.5	1.96938	1.9988	MvSl-1064-A1-R4_MC05-3g06773	501	514	507.5	1.73639	1.71583	1
MvSl-1064-A1-R4_MC03g04769	493	518	505.5	7.85633	8.11074	MvSl-1064-A1-R4_MC03g04769	494	517	505.5	7.28806	7.16058	1
MvSl-1064-A1-R4_MC02g03627	514	496	505	2.15835	2.06024	MvSl-1064-A1-R4_MC02g03627	514	496	505	2.16365	2.00708	1
MvSl-1064-A1-R4_MC13g11544	479	530	504.5	2.84708	3.11433	MvSl-1064-A1-R4_MC13g11544	479	530	504.5	2.7535	2.91709	1
MvSl-1064-A1-R4_MC14g11936	569	439	504	2.0411	1.55805	MvSl-1064-A1-R4_MC14g11936	569	439	504	2.0921	1.5538	1
MvSl-1064-A1-R4_MC09-2g08934	496	507	501.5	2.63052	2.65879	MvSl-1064-A1-R4_MC09-2g08934	496	507	501.5	2.69595	2.64067	1
MvSl-1064-A1-R4_MC14g11778	582	419	500.5	7.10018	5.04285	MvSl-1064-A1-R4_MC14g11778	582	419	500.5	6.43706	4.37855	1
MvSl-1064-A1-R4_MC06g07357	457	538	497.5	2.00554	2.33533	MvSl-1064-A1-R4_MC06g07357	458	537	497.5	2.32945	2.61959	1
MvSl-1064-A1-R4_MC12g11220	444	551	497.5	12.98	15.5701	MvSl-1064-A1-R4_MC12g11220	444	551	497.5	10.442	12.0119	1
MvSl-1064-A1-R4_MC13g11704	346	649	497.5	1.50735	2.79665	MvSl-1064-A1-R4_MC13g11704	346	649	497.5	1.59704	2.87663	1
MvSl-1064-A1-R4_MC06g07257	473	521	497	1.53966	1.67809	MvSl-1064-A1-R4_MC06g07257	473	521	497	1.52428	1.61814	1
MvSl-1064-A1-R4_MC12g10783	481	513	497	1.29768	1.36974	MvSl-1064-A1-R4_MC12g10783	480	514	497	1.5382	1.58756	1
MvSl-1064-A1-R4_MC13g11575	563	431	497	1.359	1.02974	MvSl-1064-A1-R4_MC13g11575	563	431	497	1.23281	0.912038	1
MvSl-1064-A1-R4_MC05-3g06602	499	494	496.5	5.06807	4.95315	MvSl-1064-A1-R4_MC05-3g06602	499	494	496.5	4.90916	4.60446	1
MvSl-1064-A1-R4_MC01-1g02338	512	478	495	1.0202	0.942849	MvSl-1064-A1-R4_MC01-1g02338	512	478	495	0.888827	0.802856	1
MvSl-1064-A1-R4_MC07g08105	417	570	493.5	9.35575	12.437	MvSl-1064-A1-R4_MC07g08105	417	570	493.5	7.5283	9.63766	1
MvSl-1064-A1-R4_MC04-1g05366	457	529	493	9.41458	10.6261	MvSl-1064-A1-R4_MC04-1g05366	457	529	493	9.50667	10.2534	1
MvSl-1064-A1-R4_MC04-1g05813	439	539	489	1.57409	1.91214	MvSl-1064-A1-R4_MC04-1g05813	439	539	489	1.33065	1.57537	1
MvSl-1064-A1-R4_MC10-1g09685	399	579	489	3.48923	5.00095	MvSl-1064-A1-R4_MC10-1g09685	399	579	489	3.64424	5.0193	1
MvSl-1064-A1-R4_MC04-1g05465	491	486	488.5	1.53669	1.50513	MvSl-1064-A1-R4_MC04-1g05465	491	486	488.5	1.57126	1.49901	1
MvSl-1064-A1-R4_MC07g08188	299	678	488.5	1.89568	4.24903	MvSl-1064-A1-R4_MC07g08188	299	678	488.5	1.87874	4.07331	1
MvSl-1064-A1-R4_MC02g03694	466	509	487.5	4.49299	4.84567	MvSl-1064-A1-R4_MC02g03694	466	509	487.5	4.17316	4.32839	1
MvSl-1064-A1-R4_MC03g04368	369	596	482.5	2.42968	3.87881	MvSl-1064-A1-R4_MC03g04368	369	596	482.5	2.21549	3.42394	1
MvSl-1064-A1-R4_MC07g08171	440	520	480	1.3927	1.62868	MvSl-1064-A1-R4_MC07g08171	440	520	480	1.17675	1.34225	1
MvSl-1064-A1-R4_MC03g04634	456	502	479	1.04467	1.13835	MvSl-1064-A1-R4_MC03g04634	456	502	479	0.946165	1.00689	1
MvSl-1064-A1-R4_MC14g11922	414	544	479	2.76514	3.59114	MvSl-1064-A1-R4_MC14g11922	414	544	479	2.47919	3.11718	1
MvSl-1064-A1-R4_MC02g03463	526	419	472.5	15.0335	11.5968	MvSl-1064-A1-R4_MC02g03463	526	419	472.5	14.1355	10.4172	1
MvSl-1064-A1-R4_MC05-3g06798	435	509	472	88.1713	98.5695	MvSl-1064-A1-R4_MC05-3g06798	435	509	472	73.1207	81.1862	1
MvSl-1064-A1-R4_MC11g10239	551	389	470	1.74206	1.217	MvSl-1064-A1-R4_MC11g10239	551	389	470	1.80092	1.22523	1
MvSl-1064-A1-R4_A1g00718	406	531	468.5	2.8457	3.67813	MvSl-1064-A1-R4_A1g00718	405	532	468.5	2.63121	3.30289	1
MvSl-1064-A1-R4_MC08g08463	445	492	468.5	2.19973	2.40516	MvSl-1064-A1-R4_MC08g08463	445	492	468.5	2.00167	2.12584	1
MvSl-1064-A1-R4_MC01-1g02184	458	476	467	3.21826	3.30544	MvSl-1064-A1-R4_MC01-1g02184	458	476	467	2.80113	2.78475	1
MvSl-1064-A1-R4_MC01-1g02374	504	429	466.5	4.55009	3.82492	MvSl-1064-A1-R4_MC01-1g02374	504	429	466.5	5.65611	4.54648	1
MvSl-1064-A1-R4_MC06g06948	478	455	466.5	2.92421	2.75164	MvSl-1064-A1-R4_MC06g06948	478	455	466.5	3.70281	3.35735	1
MvSl-1064-A1-R4_MC09-2g09239	546	385	465.5	2.1184	1.47775	MvSl-1064-A1-R4_MC09-2g09239	546	385	465.5	2.04688	1.38912	1
MvSl-1064-A1-R4_A1g01136	576	354	465	6.24417	3.78764	MvSl-1064-A1-R4_A1g01136	576	354	465	5.07898	2.96511	1
MvSl-1064-A1-R4_MC07g08146	469	460	464.5	2.49841	2.42305	MvSl-1064-A1-R4_MC07g08146	469	460	464.5	2.79397	2.62238	1
MvSl-1064-A1-R4_MC09-2g09133	445	484	464.5	3.51005	3.77172	MvSl-1064-A1-R4_MC09-2g09133	445	484	464.5	3.05538	3.17262	1
MvSl-1064-A1-R4_MC01-1g01814	507	418	462.5	2.00048	1.63161	MvSl-1064-A1-R4_MC01-1g01814	507	418	462.5	1.95823	1.5534	1
MvSl-1064-A1-R4_MC09-2g09442	441	482	461.5	3.76601	4.06571	MvSl-1064-A1-R4_MC09-2g09442	441	482	461.5	3.73095	3.87713	1
MvSl-1064-A1-R4_MC04-1g05351	329	591	460	3.47648	6.16431	MvSl-1064-A1-R4_MC04-1g05351	329	591	460	4.43935	7.49897	1
MvSl-1064-A1-R4_MC11g10516	371	549	460	2.62013	3.83163	MvSl-1064-A1-R4_MC11g10516	371	549	460	3.32241	4.66854	1
MvSl-1064-A1-R4_A1g00073	533	385	459	3.98626	2.84511	MvSl-1064-A1-R4_A1g00073	533	385	459	4.5597	3.13074	1
MvSl-1064-A1-R4_MC11g10507	400	518	459	4.78225	6.11017	MvSl-1064-A1-R4_MC11g10507	400	518	459	3.88525	4.7684	1
MvSl-1064-A1-R4_MC06g07234	404	513	458.5	2.3512	2.95167	MvSl-1064-A1-R4_MC06g07234	405	512	458.5	2.97661	3.58808	1
MvSl-1064-A1-R4_MC03g04801	535	381	458	37.5448	24.9305	MvSl-1064-A1-R4_MC03g04801	535	381	458	30.2609	19.5287	1
MvSl-1064-A1-R4_MC07g08046	310	606	458	1.4749	2.85148	MvSl-1064-A1-R4_MC07g08046	309	607	458	1.73287	3.26046	1
MvSl-1064-A1-R4_MC02g04160	512	398	455	0.866326	0.666709	MvSl-1064-A1-R4_MC02g04160	512	398	455	0.7746	0.582917	1
MvSl-1064-A1-R4_MC04-1g05581	478	430	454	51.406	43.2474	MvSl-1064-A1-R4_MC04-1g05581	478	430	454	41.7224	34.5995	1
MvSl-1064-A1-R4_MC11g10553	489	416	452.5	35.4566	28.1215	MvSl-1064-A1-R4_MC11g10553	489	416	452.5	28.6058	22.0453	1
MvSl-1064-A1-R4_MC12g10763	527	376	451.5	1.93693	1.36724	MvSl-1064-A1-R4_MC12g10763	527	376	451.5	1.72987	1.18932	1
MvSl-1064-A1-R4_MC05-3g06601	442	456	449	3.11893	3.17988	MvSl-1064-A1-R4_MC05-3g06601	442	456	449	2.95523	2.91208	1
MvSl-1064-A1-R4_MC02g03792	498	397	447.5	1.12701	0.8893	MvSl-1064-A1-R4_MC02g03792	498	397	447.5	1.06707	0.822156	1
MvSl-1064-A1-R4_MC01-1g02075	437	457	447	2.63487	2.72399	MvSl-1064-A1-R4_MC01-1g02075	437	457	447	2.26787	2.27408	1
MvSl-1064-A1-R4_MC03g04677	356	538	447	4.26229	6.35512	MvSl-1064-A1-R4_MC03g04677	356	538	447	4.37435	6.22884	1
MvSl-1064-A1-R4_MC04-1g05369	363	530	446.5	1.69905	2.45348	MvSl-1064-A1-R4_MC04-1g05369	363	530	446.5	1.81017	2.53555	1
MvSl-1064-A1-R4_MC13g11449	555	335	445	3.94625	2.35391	MvSl-1064-A1-R4_MC13g11449	555	335	445	3.22267	1.8622	1
MvSl-1064-A1-R4_MC14g11771	556	332	444	2.49095	1.47118	MvSl-1064-A1-R4_MC14g11771	555	333	444	2.69161	1.54989	1
MvSl-1064-A1-R4_MC12g10908	424	461	442.5	1.95612	2.10352	MvSl-1064-A1-R4_MC12g10908	424	461	442.5	1.81138	1.89292	1
MvSl-1064-A1-R4_MC14g11794	456	429	442.5	7.5894	7.00555	MvSl-1064-A1-R4_MC14g11794	456	429	442.5	10.0639	8.8023	1
MvSl-1064-A1-R4_MC03g04390	488	388	438	2.93392	2.30608	MvSl-1064-A1-R4_MC03g04390	488	388	438	3.22521	2.44978	1
MvSl-1064-A1-R4_MC02g03641	453	421	437	4.85419	4.45278	MvSl-1064-A1-R4_MC02g03641	453	421	437	4.40004	3.87548	1
MvSl-1064-A1-R4_MC10-2g10108	441	432	436.5	1.26783	1.22907	MvSl-1064-A1-R4_MC10-2g10108	441	432	436.5	1.10962	1.04953	1
MvSl-1064-A1-R4_MC01-1g01753	377	495	436	11.2275	14.2249	MvSl-1064-A1-R4_MC01-1g01753	377	495	436	9.03277	10.9879	1
MvSl-1064-A1-R4_MC03g04973	532	340	436	0.872643	0.552145	MvSl-1064-A1-R4_MC03g04973	532	340	436	0.763114	0.47224	1
MvSl-1064-A1-R4_MC10-1g09666	549	323	436	0.819567	0.477403	MvSl-1064-A1-R4_MC10-1g09666	549	323	436	0.7296	0.415758	1
MvSl-1064-A1-R4_MC01-2g03110	343	528	435.5	111.667	176.398	MvSl-1064-A1-R4_MC01-2g03110	343	528	435.5	92.8097	144.283	1
MvSl-1064-A1-R4_MC05-3g06719	552	319	435.5	1.87789	1.07378	MvSl-1064-A1-R4_MC05-3g06719	552	319	435.5	1.71159	0.953596	1
MvSl-1064-A1-R4_MC06g07214	463	407	435	2.50148	2.17426	MvSl-1064-A1-R4_MC06g07214	463	407	435	3.11378	2.61413	1
MvSl-1064-A1-R4_MC09-2g09113	316	552	434	2.40853	4.15705	MvSl-1064-A1-R4_MC09-2g09113	316	552	434	2.73388	4.53837	1
MvSl-1064-A1-R4_MC02g04036	500	367	433.5	0.956658	0.695124	MvSl-1064-A1-R4_MC02g04036	500	367	433.5	0.81096	0.576087	1
MvSl-1064-A1-R4_MC10-2g10014	651	216	433.5	2.36567	0.776579	MvSl-1064-A1-R4_MC10-2g10014	651	216	433.5	2.049	0.655353	1
MvSl-1064-A1-R4_MC04-1g05661	424	442	433	1.53544	1.58362	MvSl-1064-A1-R4_MC04-1g05661	424	442	433	1.6026	1.60778	1
MvSl-1064-A1-R4_MC03g04776	438	426	432	1.76144	1.69476	MvSl-1064-A1-R4_MC03g04776	438	426	432	1.50893	1.41361	1
MvSl-1064-A1-R4_MC13g11646	334	528	431	2.25967	3.5305	MvSl-1064-A1-R4_MC13g11646	334	528	431	1.91518	2.89893	1
