gida1	youngold	logFC.A1.A2	abs	DE	DE2	genediff	upk5diff	upk10diff	upk15diff	upk20diff	down5kdiff	down10kdiff	down15kdiff	down20kdiff	youngold	logFC.A1.A2	ratioprot	DE	DE2	ratiocds
MvSl-1064-A1-R4_A1g01227	OldStrata	-0.280852976	0.280852976	NON	NON	0	4	0	0	0	0	2	0	0	OldStrata	-0.280852976	0.994219653	NON	NON	0.994252874
MvSl-1064-A1-R4_A1g01252	ColorStrata	-0.111374107	0.111374107	NON	NON	0	-2	1	-2	2	3	-2	-1	0	ColorStrata	-0.111374107	1.091836735	NON	NON	1.091525424
MvSl-1064-A1-R4_A1g01271	OldStrata	-0.520789943	0.520789943	NON	NON	0	0	2	0	0	2	-2	1	2	OldStrata	-0.520789943	0.948905109	NON	NON	1.053435115
MvSl-1064-A1-R4_A1g01272	OldStrata	0.130280609	0.130280609	NON	NON	0	0	2	0	0	2	-2	1	2	OldStrata	0.130280609	1	NON	NON	1
MvSl-1064-A1-R4_A1g01317	OldStrata	0.067848033	0.067848033	NON	NON	0	-3	-1	0	-1	0	0	0	2	OldStrata	0.067848033	0.870967742	NON	NON	0.871382637
MvSl-1064-A1-R4_A1g01346	OldStrata	-0.29082474	0.29082474	NON	NON	0	0	0	1	21	0	-1	-3	1	OldStrata	-0.29082474	0.681818182	NON	NON	1.463855422
MvSl-1064-A1-R4_A1g01348	OldStrata	0.084837282	0.084837282	NON	NON	0	0	-4	-1	1	0	2	0	-3	OldStrata	0.084837282	1	NON	NON	1
MvSl-1064-A1-R4_A1g01350	OldStrata	-0.142316764	0.142316764	NON	NON	0	0	0	-6	2	1	1	0	-3	OldStrata	-0.142316764	1	NON	NON	1
MvSl-1064-A1-R4_A1g01351	OldStrata	-0.066627592	0.066627592	NON	NON	0	0	0	-4	-1	2	0	0	-5	OldStrata	-0.066627592	1	NON	NON	1
MvSl-1064-A1-R4_A1g01366	OldStrata	-0.069623816	0.069623816	NON	NON	0	1	0	-1	-1	-2	-2	-2	-3	OldStrata	-0.069623816	1	NON	NON	1
MvSl-1064-A1-R4_A1g01367	OldStrata	0.242412729	0.242412729	NON	NON	0	1	0	-2	0	0	-4	-2	-3	OldStrata	0.242412729	0.932874355	NON	NON	0.932989691
MvSl-1064-A1-R4_A1g01368	OldStrata	-0.173537055	0.173537055	NON	NON	0	-1	0	0	-2	0	-2	-1	0	OldStrata	-0.173537055	1.011345219	NON	NON	0.988788041
MvSl-1064-A1-R4_A1g01369	OldStrata	0.659905903	0.659905903	NON	NON	0	-1	-1	1	-2	0	0	-1	0	OldStrata	0.659905903	1.036124795	NON	NON	1.036065574
MvSl-1064-A1-R4_A1g01388	OldStrata	0.406271174	0.406271174	NON	NON	0	3	0	-1	-1	1	-1	-1	3	OldStrata	0.406271174	0.871794872	NON	NON	0.871944121
MvSl-1064-A1-R4_A1g01392	OldStrata	-0.243712597	0.243712597	NON	NON	0	1	3	0	-2	-1	2	1	3	OldStrata	-0.243712597	0.995053586	NON	NON	0.995057661
MvSl-1064-A1-R4_A1g01393	OldStrata	0.3978728	0.3978728	NON	NON	0	2	-1	3	0	-1	3	3	1	OldStrata	0.3978728	1.174563591	NON	NON	0.851694915
MvSl-1064-A1-R4_A1g01405	OldStrata	-0.032795964	0.032795964	NON	NON	0	5	0	3	0	-4	-1	2	2	OldStrata	-0.032795964	0.636627907	NON	NON	1.568181818
MvSl-1064-A1-R4_A1g01406	OldStrata	-0.847111802	0.847111802	NON	NON	0	1	4	1	0	-1	-1	-2	0	OldStrata	-0.847111802	0.998366013	NON	NON	1.001635323
MvSl-1064-A1-R4_A1g01407	OldStrata	-0.341690369	0.341690369	NON	NON	0	0	0	3	0	3	0	-1	-4	OldStrata	-0.341690369	0.997959184	NON	NON	1.002040816
MvSl-1064-A1-R4_A1g01415	OldStrata	0.39982018	0.39982018	NON	NON	2	2	-1	0	0	-3	0	3	4	OldStrata	0.39982018	1	NON	NON	1
MvSl-1064-A1-R4_A1g01431	OldStrata	0.17831449	0.17831449	NON	NON	0	4	1	-2	-4	0	0	0	0	OldStrata	0.17831449	0.964222874	NON	NON	0.964243845
MvSl-1064-A1-R4_A1g01440	bPAR	0.045862676	0.045862676	NON	NON	0	-1	0	0	0	0	0	0	0	bPAR	0.045862676	1	NON	NON	1
MvSl-1064-A1-R4_A1g01441	bPAR	-0.034947562	0.034947562	NON	NON	0	0	-1	0	0	0	0	0	0	bPAR	-0.034947562	1	NON	NON	1
MvSl-1064-A1-R4_A1g01444	bPAR	0.065214682	0.065214682	NON	NON	0	0	0	-1	0	0	0	0	0	bPAR	0.065214682	1	NON	NON	1
MvSl-1064-A1-R4_A1g01445	bPAR	0.037844237	0.037844237	NON	NON	0	0	0	-1	0	0	0	0	0	bPAR	0.037844237	1	NON	NON	1
MvSl-1064-A1-R4_A1g01447	bPAR	0.150250394	0.150250394	NON	NON	0	0	0	0	-1	0	0	0	0	bPAR	0.150250394	1	NON	NON	1
MvSl-1064-A1-R4_A1g01450	bPAR	0.14369571	0.14369571	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	0.14369571	1	NON	NON	1
MvSl-1064-A1-R4_A1g01451	bPAR	-0.002472601	0.002472601	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	-0.002472601	1	NON	NON	1
MvSl-1064-A1-R4_A1g01453	bPAR	0.487588091	0.487588091	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	0.487588091	1	NON	NON	1
MvSl-1064-A1-R4_A1g01458	bPAR	-0.110965578	0.110965578	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	-0.110965578	1	NON	NON	1
MvSl-1064-A1-R4_A1g01460	bPAR	0.110246775	0.110246775	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	0.110246775	1	NON	NON	1
MvSl-1064-A1-R4_A1g01461	bPAR	-0.004288384	0.004288384	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	-0.004288384	1	NON	NON	1
MvSl-1064-A1-R4_A1g01462	bPAR	-0.26053659	0.26053659	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	-0.26053659	1	NON	NON	1
MvSl-1064-A1-R4_A1g01467	bPAR	0.062577515	0.062577515	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	0.062577515	1	NON	NON	1
MvSl-1064-A1-R4_A1g01468	bPAR	0.226794407	0.226794407	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	0.226794407	1	NON	NON	1
MvSl-1064-A1-R4_A1g01470	bPAR	-0.187001942	0.187001942	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	-0.187001942	1	NON	NON	1
MvSl-1064-A1-R4_A1g01471	bPAR	-0.012356579	0.012356579	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	-0.012356579	1	NON	NON	1
MvSl-1064-A1-R4_A1g01472	bPAR	-0.079283425	0.079283425	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	-0.079283425	1	NON	NON	1
MvSl-1064-A1-R4_A1g01473	bPAR	0.067474644	0.067474644	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	0.067474644	1	NON	NON	1
MvSl-1064-A1-R4_A1g01476	bPAR	0.163354788	0.163354788	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	0.163354788	1	NON	NON	1
MvSl-1064-A1-R4_A1g01477	bPAR	-0.087890661	0.087890661	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	-0.087890661	1	NON	NON	1
MvSl-1064-A1-R4_A1g01485	bPAR	-0.198257752	0.198257752	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	-0.198257752	1	NON	NON	1
MvSl-1064-A1-R4_A1g01486	bPAR	0.28424332	0.28424332	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	0.28424332	1	NON	NON	1
MvSl-1064-A1-R4_A1g01487	bPAR	-0.543761745	0.543761745	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	-0.543761745	1	NON	NON	1
MvSl-1064-A1-R4_A1g01488	bPAR	0.539198321	0.539198321	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	0.539198321	1	NON	NON	1
MvSl-1064-A1-R4_A1g01489	bPAR	0.054606098	0.054606098	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	0.054606098	1	NON	NON	1
MvSl-1064-A1-R4_A1g01497	bPAR	0.216166984	0.216166984	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	0.216166984	1	NON	NON	1
MvSl-1064-A1-R4_A1g01498	bPAR	0.07504564	0.07504564	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	0.07504564	1	NON	NON	1
MvSl-1064-A1-R4_A1g01500	bPAR	-0.063547829	0.063547829	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	-0.063547829	1	NON	NON	1
MvSl-1064-A1-R4_A1g01501	bPAR	0.022873365	0.022873365	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	0.022873365	1	NON	NON	1
MvSl-1064-A1-R4_A1g01502	bPAR	-0.099308012	0.099308012	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	-0.099308012	1.029559748	NON	NON	1.029541169
MvSl-1064-A1-R4_A1g01508	bPAR	-0.411722731	0.411722731	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	-0.411722731	1	NON	NON	1
MvSl-1064-A1-R4_A1g01509	bPAR	-0.123099397	0.123099397	NON	NON	0	0	0	0	0	0	0	0	0	bPAR	-0.123099397	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01709	Auto	-0.100650973	0.100650973	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.100650973	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01710	Auto	0.681156019	0.681156019	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.681156019	0.97706422	NON	NON	0.97716895
MvSl-1064-A1-R4_MC01-1g01711	Auto	0.03968519	0.03968519	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.03968519	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01712	Auto	-0.250033449	0.250033449	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.250033449	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01713	Auto	0.070223716	0.070223716	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.070223716	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01725	Auto	-0.037759494	0.037759494	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.037759494	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01726	Auto	0.002893092	0.002893092	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.002893092	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01728	Auto	-0.040995885	0.040995885	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.040995885	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01729	Auto	0.163608161	0.163608161	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.163608161	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01730	Auto	-0.079603277	0.079603277	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.079603277	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01731	Auto	0.048450401	0.048450401	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.048450401	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01734	Auto	0.072667985	0.072667985	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.072667985	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01735	Auto	-0.737805855	0.737805855	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.737805855	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01743	Auto	0.090648339	0.090648339	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.090648339	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01744	Auto	0.07959967	0.07959967	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.07959967	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01748	Auto	0.121594642	0.121594642	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.121594642	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01751	Auto	-0.117600828	0.117600828	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.117600828	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01752	Auto	-0.383865414	0.383865414	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.383865414	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01753	Auto	0.115327921	0.115327921	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.115327921	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01754	Auto	0.055169784	0.055169784	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.055169784	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01755	Auto	-0.130419197	0.130419197	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.130419197	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01756	Auto	-0.253173702	0.253173702	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.253173702	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01766	Auto	0.018403169	0.018403169	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.018403169	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01767	Auto	-0.155514469	0.155514469	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.155514469	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01768	Auto	-0.444698201	0.444698201	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.444698201	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01769	Auto	0.289460588	0.289460588	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.289460588	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01770	Auto	-0.013789424	0.013789424	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.013789424	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01771	Auto	-0.264410227	0.264410227	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.264410227	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01780	Auto	-0.01898219	0.01898219	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.01898219	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01796	Auto	0.315017706	0.315017706	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.315017706	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01797	Auto	-0.34357711	0.34357711	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.34357711	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01799	Auto	-0.242369693	0.242369693	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.242369693	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01800	Auto	-0.170278024	0.170278024	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.170278024	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01801	Auto	-0.032825454	0.032825454	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.032825454	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01802	Auto	-0.214287711	0.214287711	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.214287711	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01803	Auto	-0.245084236	0.245084236	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.245084236	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01804	Auto	-0.22566719	0.22566719	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.22566719	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01805	Auto	-0.045336226	0.045336226	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.045336226	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01806	Auto	-0.144278056	0.144278056	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.144278056	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01808	Auto	-0.169374976	0.169374976	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.169374976	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01809	Auto	-0.033048441	0.033048441	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.033048441	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01810	Auto	0.010864374	0.010864374	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.010864374	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01811	Auto	-0.176876498	0.176876498	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.176876498	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01812	Auto	0.170164377	0.170164377	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.170164377	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01813	Auto	-0.239994913	0.239994913	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.239994913	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01814	Auto	-0.346708134	0.346708134	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.346708134	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01816	Auto	0.013993902	0.013993902	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.013993902	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01817	Auto	-0.323857808	0.323857808	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.323857808	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01818	Auto	0.06884751	0.06884751	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.06884751	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01819	Auto	-0.099808237	0.099808237	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.099808237	1.02875817	NON	NON	1.028720627
MvSl-1064-A1-R4_MC01-1g01820	Auto	-0.450410089	0.450410089	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.450410089	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01821	Auto	0.139474906	0.139474906	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.139474906	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01822	Auto	-0.369009688	0.369009688	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.369009688	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01823	Auto	0.542914692	0.542914692	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.542914692	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01824	Auto	-0.144142705	0.144142705	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.144142705	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01826	Auto	0.440053013	0.440053013	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.440053013	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01834	Auto	0.292246103	0.292246103	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.292246103	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01840	Auto	-0.129982856	0.129982856	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.129982856	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01841	Auto	-0.244100893	0.244100893	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.244100893	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01843	Auto	0.16194432	0.16194432	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.16194432	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01844	Auto	-0.29350543	0.29350543	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.29350543	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01845	Auto	-0.000393784	0.000393784	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.000393784	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01846	Auto	-0.275605244	0.275605244	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.275605244	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01849	Auto	0.028231899	0.028231899	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.028231899	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01850	Auto	0.040957162	0.040957162	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.040957162	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01851	Auto	0.129453281	0.129453281	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.129453281	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01852	Auto	0.165907857	0.165907857	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.165907857	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01853	Auto	-0.033529517	0.033529517	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.033529517	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01854	Auto	0.334033499	0.334033499	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.334033499	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01855	Auto	-0.190003163	0.190003163	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.190003163	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01856	Auto	-0.022280654	0.022280654	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.022280654	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01857	Auto	-0.140963525	0.140963525	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.140963525	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01858	Auto	-0.2347504	0.2347504	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.2347504	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01859	Auto	-0.101965018	0.101965018	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.101965018	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01860	Auto	-0.067417695	0.067417695	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.067417695	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01861	Auto	0.091773481	0.091773481	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.091773481	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01862	Auto	-0.049593693	0.049593693	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.049593693	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01863	Auto	-0.114752578	0.114752578	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.114752578	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01864	Auto	-0.290986166	0.290986166	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.290986166	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01865	Auto	-0.22719799	0.22719799	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.22719799	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01867	Auto	0.128506237	0.128506237	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.128506237	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01868	Auto	0.244516303	0.244516303	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.244516303	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01869	Auto	0.006784379	0.006784379	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.006784379	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01870	Auto	-0.207483825	0.207483825	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.207483825	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01871	Auto	-0.038484917	0.038484917	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.038484917	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01872	Auto	-0.051505325	0.051505325	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.051505325	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01873	Auto	-0.135551473	0.135551473	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.135551473	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01874	Auto	0.070370668	0.070370668	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.070370668	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01875	Auto	0.001763359	0.001763359	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.001763359	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01876	Auto	-0.038937146	0.038937146	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.038937146	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01877	Auto	-0.11506425	0.11506425	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.11506425	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01878	Auto	-0.304210647	0.304210647	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.304210647	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01879	Auto	-0.037517944	0.037517944	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.037517944	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01880	Auto	-0.461996545	0.461996545	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.461996545	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01881	Auto	-0.172372203	0.172372203	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.172372203	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01882	Auto	-0.003157626	0.003157626	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.003157626	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01883	Auto	-0.364340267	0.364340267	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.364340267	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01884	Auto	0.31449563	0.31449563	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.31449563	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01885	Auto	-0.202236983	0.202236983	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.202236983	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01886	Auto	0.125138811	0.125138811	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.125138811	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01887	Auto	0.247108744	0.247108744	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.247108744	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01889	Auto	-0.025928377	0.025928377	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.025928377	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01890	Auto	-0.118945495	0.118945495	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.118945495	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01891	Auto	0.2061347	0.2061347	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.2061347	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01892	Auto	0.630030909	0.630030909	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.630030909	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01893	Auto	-0.083131437	0.083131437	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.083131437	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01894	Auto	0.154709503	0.154709503	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.154709503	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01895	Auto	0.210009051	0.210009051	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.210009051	1	NON	NON	1
MvSl-1064-A1-R4_MC01-1g01896	Auto	0.168603193	0.168603193	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.168603193	1	NON	NON	1
