gida1	logFC.A1.A2	abs	youngold	GC0diff	GC3diff	DE
MvSl-1064-A1-R4_MC01-1g01872	-0.051505325	0.051505325	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01873	-0.135551473	0.135551473	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01874	0.070370668	0.070370668	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01875	0.001763359	0.001763359	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01876	-0.038937146	0.038937146	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01877	-0.11506425	0.11506425	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01878	-0.304210647	0.304210647	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01879	-0.037517944	0.037517944	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01880	-0.461996545	0.461996545	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01881	-0.172372203	0.172372203	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01882	-0.003157626	0.003157626	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01883	-0.364340267	0.364340267	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01884	0.31449563	0.31449563	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01885	-0.202236983	0.202236983	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01886	0.125138811	0.125138811	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01887	0.247108744	0.247108744	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01889	-0.025928377	0.025928377	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01890	-0.118945495	0.118945495	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01891	0.2061347	0.2061347	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01892	0.630030909	0.630030909	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01893	-0.083131437	0.083131437	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01894	0.154709503	0.154709503	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01895	0.210009051	0.210009051	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01896	0.168603193	0.168603193	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01897	0.021438883	0.021438883	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01898	0.094807532	0.094807532	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01899	-0.160558183	0.160558183	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01900	0.124383933	0.124383933	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01901	0.069747992	0.069747992	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01902	-0.156803308	0.156803308	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01903	1.24605743	1.24605743	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01904	0.243723475	0.243723475	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01905	-0.457399353	0.457399353	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01906	0.099866244	0.099866244	Auto	0.15	-0.13	NON
MvSl-1064-A1-R4_MC01-1g01907	0.026513699	0.026513699	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01912	0.071041096	0.071041096	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01913	-0.099737611	0.099737611	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01915	-0.082978255	0.082978255	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01916	0.026383556	0.026383556	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01918	-0.06421192	0.06421192	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01919	-0.020882426	0.020882426	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01921	0.617855507	0.617855507	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01922	-0.577227316	0.577227316	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01923	-0.089773681	0.089773681	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01924	-0.131650994	0.131650994	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01925	-0.046675945	0.046675945	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01926	0.617004752	0.617004752	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01927	0.062563847	0.062563847	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01928	0.054031001	0.054031001	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01931	0.412493847	0.412493847	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01932	-0.310060487	0.310060487	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01933	0.01727225	0.01727225	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01934	0.07377394	0.07377394	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01935	-0.112200978	0.112200978	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01936	0.239222759	0.239222759	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01938	0.154665021	0.154665021	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01939	0.070765432	0.070765432	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01940	0.168934067	0.168934067	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01941	-0.016906219	0.016906219	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01942	0.151039578	0.151039578	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01943	0.007131058	0.007131058	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01944	-0.412706301	0.412706301	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01945	0.046093486	0.046093486	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01946	0.146012183	0.146012183	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01947	0.028028918	0.028028918	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01948	-0.007317554	0.007317554	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01949	0.054206452	0.054206452	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01951	0.132009842	0.132009842	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01953	-0.101722295	0.101722295	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01954	-0.228349434	0.228349434	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01955	-0.137357395	0.137357395	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01957	0.482540707	0.482540707	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01958	0.367022947	0.367022947	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01959	0.308317594	0.308317594	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01960	0.170624469	0.170624469	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01962	-0.537996649	0.537996649	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01963	-0.233798972	0.233798972	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01965	0.195236681	0.195236681	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01966	-0.056289541	0.056289541	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01967	-0.401116809	0.401116809	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01968	-0.141521619	0.141521619	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01969	-0.169105522	0.169105522	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01972	0.10654158	0.10654158	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01973	-0.058170242	0.058170242	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01974	0.023054304	0.023054304	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01984	-0.302533367	0.302533367	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01985	-0.563748337	0.563748337	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01987	-0.144761656	0.144761656	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01988	-0.096301333	0.096301333	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01989	0.169093763	0.169093763	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01990	0.221200469	0.221200469	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01995	-0.24655439	0.24655439	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01998	-0.328477067	0.328477067	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g01999	-0.107119368	0.107119368	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02000	-0.279247776	0.279247776	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02001	0.058037345	0.058037345	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02002	0.418163895	0.418163895	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02003	0.009701989	0.009701989	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02011	0.274870613	0.274870613	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02013	-0.068070451	0.068070451	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02015	0.139818072	0.139818072	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02016	0.178449132	0.178449132	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02017	0.090123369	0.090123369	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02018	-0.288983171	0.288983171	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02020	0.420077837	0.420077837	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02021	0.033850323	0.033850323	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02029	0.033837707	0.033837707	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02030	0.052641347	0.052641347	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02031	0.219901644	0.219901644	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02032	-0.029032975	0.029032975	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02033	-0.117435063	0.117435063	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02034	-0.543728434	0.543728434	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02035	-0.236348415	0.236348415	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02036	-0.137391308	0.137391308	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02037	0.030379846	0.030379846	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02039	-0.018435582	0.018435582	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02043	0.05146981	0.05146981	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02044	0.192511659	0.192511659	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02045	0.026201133	0.026201133	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02049	-0.083354203	0.083354203	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02050	-0.118535972	0.118535972	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02051	0.044887788	0.044887788	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02052	-0.203442973	0.203442973	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02053	-0.169891133	0.169891133	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02054	0.050411353	0.050411353	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02057	-0.037268256	0.037268256	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02058	0.033589345	0.033589345	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02060	0.112496277	0.112496277	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02062	0.182090756	0.182090756	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02067	-0.03371055	0.03371055	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02068	-0.167469789	0.167469789	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02071	-0.139856329	0.139856329	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02072	-0.429972363	0.429972363	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02073	-0.255830961	0.255830961	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02074	-0.385445842	0.385445842	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02075	-0.252630023	0.252630023	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02076	-0.124889678	0.124889678	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02077	-0.129931074	0.129931074	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02078	0.235296041	0.235296041	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02079	0.215289395	0.215289395	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02080	-0.027841016	0.027841016	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02081	0.258471122	0.258471122	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02084	-0.288745327	0.288745327	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02085	-0.088543182	0.088543182	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02086	-0.090759591	0.090759591	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02087	-0.003079632	0.003079632	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02088	-0.004762563	0.004762563	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02089	0.091429224	0.091429224	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02090	0.332708327	0.332708327	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02091	-0.384475552	0.384475552	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02092	-0.080767757	0.080767757	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02093	-0.185627585	0.185627585	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02094	-0.027612975	0.027612975	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02100	0.188903439	0.188903439	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02102	-0.210429356	0.210429356	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02103	-0.236323463	0.236323463	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02104	-0.122596151	0.122596151	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02105	-0.095442439	0.095442439	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02106	-0.347898629	0.347898629	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02107	-0.307677147	0.307677147	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02108	-0.131409701	0.131409701	Auto	-0.01	-0.08	NON
MvSl-1064-A1-R4_MC01-1g02109	-0.217228665	0.217228665	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02110	-0.024327805	0.024327805	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02111	0.539967288	0.539967288	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02112	0.039559795	0.039559795	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02113	-0.011848438	0.011848438	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02114	-0.162617614	0.162617614	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02116	-0.184068446	0.184068446	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02118	0.052019958	0.052019958	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02120	-0.119727373	0.119727373	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02122	0.001803278	0.001803278	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02123	-0.130922243	0.130922243	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02125	-0.247665779	0.247665779	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02128	0.002274471	0.002274471	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02129	-0.392102225	0.392102225	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02130	-0.1688273	0.1688273	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02131	-0.156226481	0.156226481	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02132	-0.122405647	0.122405647	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02133	-0.088669562	0.088669562	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02137	-0.40225518	0.40225518	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02138	-0.039992194	0.039992194	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02139	-0.255045001	0.255045001	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02140	-0.315527397	0.315527397	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02141	-0.449405124	0.449405124	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02142	0.006900269	0.006900269	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02143	-0.050943018	0.050943018	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02144	-0.216514119	0.216514119	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02145	-0.473910031	0.473910031	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02146	0.266494222	0.266494222	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02147	0.251014149	0.251014149	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02148	-0.307771752	0.307771752	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02149	0.153703933	0.153703933	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02150	-0.173895655	0.173895655	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02151	-0.251992619	0.251992619	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02155	0.233685449	0.233685449	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02156	0.160184967	0.160184967	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02157	-0.21365519	0.21365519	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02158	-0.165910207	0.165910207	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02162	-0.267599834	0.267599834	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02163	-0.080765975	0.080765975	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02164	-0.013138579	0.013138579	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02165	-0.041967475	0.041967475	Auto	0.28	0.52	NON
MvSl-1064-A1-R4_MC01-1g02166	0.122125477	0.122125477	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02167	-0.132865245	0.132865245	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02168	-0.015972788	0.015972788	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02181	-0.129073629	0.129073629	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02182	-0.114866747	0.114866747	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02183	-0.197664238	0.197664238	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02184	0.16135876	0.16135876	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02189	0.38246202	0.38246202	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02190	-0.030051821	0.030051821	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02191	-0.270464518	0.270464518	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02192	0.056179992	0.056179992	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02193	0.006547595	0.006547595	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02194	-0.021865163	0.021865163	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02195	0.122597684	0.122597684	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02196	0.077736071	0.077736071	Auto	0.01	0.01	NON
MvSl-1064-A1-R4_MC01-1g02197	0.163977616	0.163977616	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02198	-0.142096867	0.142096867	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02199	-0.006856645	0.006856645	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02200	-0.150059078	0.150059078	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02201	-0.02823761	0.02823761	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02202	-0.149578216	0.149578216	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02203	-0.000259519	0.000259519	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02204	-0.313081692	0.313081692	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02205	0.223978527	0.223978527	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02209	0.075484057	0.075484057	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02210	-0.011692224	0.011692224	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02211	-0.189929175	0.189929175	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02212	0.467733535	0.467733535	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02216	-0.46585615	0.46585615	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02217	0.012621392	0.012621392	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02218	-0.002273395	0.002273395	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02219	-0.00423589	0.00423589	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02220	0.220620098	0.220620098	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02223	0.127291604	0.127291604	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02224	-0.135914887	0.135914887	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02225	-0.081988199	0.081988199	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02227	-0.010549782	0.010549782	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02230	0.01624292	0.01624292	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02232	0.32517549	0.32517549	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02234	0.262278494	0.262278494	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02236	0.053477138	0.053477138	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02237	0.132213985	0.132213985	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02238	-0.342017419	0.342017419	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02239	-0.210698254	0.210698254	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02240	0.420791791	0.420791791	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02241	-0.095377529	0.095377529	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02244	0.154238696	0.154238696	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02245	-0.195967933	0.195967933	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02246	-0.372216139	0.372216139	Auto	0.18	-0.14	NON
MvSl-1064-A1-R4_MC01-1g02248	-0.359762791	0.359762791	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02249	-0.209162439	0.209162439	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02250	-0.260056055	0.260056055	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02251	0.035003269	0.035003269	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02252	-0.023126866	0.023126866	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02253	-0.126410502	0.126410502	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02256	0.091036014	0.091036014	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02257	0.07413044	0.07413044	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02261	0.164257611	0.164257611	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02263	-0.021342072	0.021342072	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02265	-0.407215593	0.407215593	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02268	-0.208987263	0.208987263	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02269	-0.068559778	0.068559778	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02270	-0.005700726	0.005700726	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02271	-0.400138903	0.400138903	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02272	-0.378625823	0.378625823	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02273	-0.028078999	0.028078999	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02274	0.065889847	0.065889847	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02275	-0.152346588	0.152346588	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02277	0.103529653	0.103529653	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02278	-0.138944609	0.138944609	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02279	0.070614178	0.070614178	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02280	0.042604536	0.042604536	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02281	-0.138980678	0.138980678	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02286	-0.257175955	0.257175955	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02289	0.484014342	0.484014342	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02290	-0.080195481	0.080195481	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02291	-0.213516291	0.213516291	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02292	0.183165923	0.183165923	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02293	0.100894064	0.100894064	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02294	-0.184002866	0.184002866	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02295	0.130325681	0.130325681	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02296	-0.099826353	0.099826353	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02297	-0.154883445	0.154883445	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02298	-0.108629889	0.108629889	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02301	0.444878027	0.444878027	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02302	-0.055602216	0.055602216	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02303	0.386804526	0.386804526	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02304	-0.36186943	0.36186943	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02305	-0.242116079	0.242116079	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02306	0.089681089	0.089681089	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02307	-0.180545528	0.180545528	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02308	0.092660155	0.092660155	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02309	0.006771382	0.006771382	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02310	0.038897547	0.038897547	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02311	-0.407854459	0.407854459	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02312	-0.096819307	0.096819307	Auto	0	0	NON
MvSl-1064-A1-R4_MC01-1g02313	-0.374660743	0.374660743	Auto	0	0	NON
