gene	chr	start	end	geneID	intronnr	intronmean	introntotal
MvSl-1064-A1-R4_C42	auto	10924	13588	MvSl-1064-A1-R4_C42g01668	4	90.25	361
MvSl-1064-A1-R4_C42	auto	13656	16885	MvSl-1064-A1-R4_C42g01669	4	74	296
MvSl-1064-A1-R4_C42	auto	16932	19042	MvSl-1064-A1-R4_C42g01670	4	178.25	713
MvSl-1064-A1-R4_C43	auto	3498	3698	MvSl-1064-A1-R4_C43g01671	1	0	0
MvSl-1064-A1-R4_C44	auto	1	1126	MvSl-1064-A1-R4_C44g01673	3	99.3333	298
MvSl-1064-A1-R4_C44	auto	2209	2547	MvSl-1064-A1-R4_C44g01674	1	0	0
MvSl-1064-A1-R4_C44	auto	2615	3161	MvSl-1064-A1-R4_C44g01675	1	139	139
MvSl-1064-A1-R4_C44	auto	3560	3790	MvSl-1064-A1-R4_C44g01676	1	0	0
MvSl-1064-A1-R4_C44	auto	4078	5036	MvSl-1064-A1-R4_C44g01677	3	49.6667	149
MvSl-1064-A1-R4_C44	auto	5103	5494	MvSl-1064-A1-R4_C44g01678	1	50	50
MvSl-1064-A1-R4_C44	auto	5576	6552	MvSl-1064-A1-R4_C44g01679	1	128	128
MvSl-1064-A1-R4_C44	auto	7645	8478	MvSl-1064-A1-R4_C44g01681	3	69	207
MvSl-1064-A1-R4_C44	auto	9016	13280	MvSl-1064-A1-R4_C44g01682	10	108.8	1088
MvSl-1064-A1-R4_C44	auto	13380	17230	MvSl-1064-A1-R4_C44g01683	5	151.6	758
MvSl-1064-A1-R4_C45	auto	2715	2915	MvSl-1064-A1-R4_C45g01684	1	0	0
MvSl-1064-A1-R4_C46	auto	3341	3541	MvSl-1064-A1-R4_C46g01686	1	0	0
MvSl-1064-A1-R4_C48	auto	1	873	MvSl-1064-A1-R4_C48g01689	1	92	92
MvSl-1064-A1-R4_C48	auto	1566	2846	MvSl-1064-A1-R4_C48g01690	3	61	183
MvSl-1064-A1-R4_C48	auto	2960	3376	MvSl-1064-A1-R4_C48g01691	1	0	0
MvSl-1064-A1-R4_C48	auto	3559	4913	MvSl-1064-A1-R4_C48g01692	3	57.6667	173
MvSl-1064-A1-R4_C48	auto	5594	6417	MvSl-1064-A1-R4_C48g01693	4	76.25	305
MvSl-1064-A1-R4_C48	auto	6775	7976	MvSl-1064-A1-R4_C48g01694	4	130.25	521
MvSl-1064-A1-R4_C48	auto	8637	11146	MvSl-1064-A1-R4_C48g01695	1	65	65
MvSl-1064-A1-R4_C48	auto	11362	12190	MvSl-1064-A1-R4_C48g01696	1	80	80
MvSl-1064-A1-R4_MC10-1	auto	1	1850	MvSl-1064-A1-R4_MC10-1g09584	2	117.5	235
MvSl-1064-A1-R4_MC10-1	auto	4445	6591	MvSl-1064-A1-R4_MC10-1g09585	5	60.4	302
MvSl-1064-A1-R4_MC10-1	auto	7032	9501	MvSl-1064-A1-R4_MC10-1g09586	7	59.7143	418
MvSl-1064-A1-R4_MC10-1	auto	78635	78988	MvSl-1064-A1-R4_MC10-1g09616	1	0	0
MvSl-1064-A1-R4_MC10-1	auto	108991	109504	MvSl-1064-A1-R4_MC10-1g09624	1	58	58
MvSl-1064-A1-R4_MC10-1	auto	461357	463102	MvSl-1064-A1-R4_MC10-1g09773	2	364.5	729
MvSl-1064-A1-R4_MC10-1	auto	482581	484452	MvSl-1064-A1-R4_MC10-1g09780	1	0	0
MvSl-1064-A1-R4_MC10-1	auto	548344	548691	MvSl-1064-A1-R4_MC10-1g09807	1	0	0
MvSl-1064-A1-R4_MC10-1	auto	679604	681028	MvSl-1064-A1-R4_MC10-1g09853	1	0	0
MvSl-1064-A1-R4_MC10-1	auto	687029	695005	MvSl-1064-A1-R4_MC10-1g09855	4	219	876
MvSl-1064-A1-R4_MC10-1	auto	695170	697188	MvSl-1064-A1-R4_MC10-1g09856	3	78.6667	236
MvSl-1064-A1-R4_MC10-2	auto	1	3503	MvSl-1064-A1-R4_MC10-2g09857	2	338.5	677
MvSl-1064-A1-R4_MC10-2	auto	15914	16231	MvSl-1064-A1-R4_MC10-2g09862	1	48	48
MvSl-1064-A1-R4_MC10-2	auto	27933	29282	MvSl-1064-A1-R4_MC10-2g09866	1	0	0
MvSl-1064-A1-R4_MC10-2	auto	124887	128357	MvSl-1064-A1-R4_MC10-2g09900	1	0	0
MvSl-1064-A1-R4_MC10-2	auto	150293	150817	MvSl-1064-A1-R4_MC10-2g09912	1	0	0
MvSl-1064-A1-R4_MC10-2	auto	167118	167420	MvSl-1064-A1-R4_MC10-2g09919	1	0	0
MvSl-1064-A1-R4_MC10-2	auto	694326	694586	MvSl-1064-A1-R4_MC10-2g10120	1	0	0
MvSl-1064-A1-R4_MC10-2	auto	712549	712770	MvSl-1064-A1-R4_MC10-2g10129	1	0	0
MvSl-1064-A1-R4_MC10-2	auto	715444	718173	MvSl-1064-A1-R4_MC10-2g10131	1	81	81
MvSl-1064-A1-R4_MC10-2	auto	750466	750654	MvSl-1064-A1-R4_MC10-2g10141	1	0	0
MvSl-1064-A1-R4_MC10-2	auto	770469	773111	MvSl-1064-A1-R4_MC10-2g10153	1	81	81
MvSl-1064-A1-R4_MC01-1	auto	213260	213421	MvSl-1064-A1-R4_MC01-1g01793	1	0	0
MvSl-1064-A1-R4_MC01-1	auto	556932	557768	MvSl-1064-A1-R4_MC01-1g01920	2	88.5	177
MvSl-1064-A1-R4_MC01-1	auto	988974	989258	MvSl-1064-A1-R4_MC01-1g02096	1	0	0
MvSl-1064-A1-R4_MC01-1	auto	1148765	1149067	MvSl-1064-A1-R4_MC01-1g02172	1	0	0
MvSl-1064-A1-R4_MC01-1	auto	1183159	1183503	MvSl-1064-A1-R4_MC01-1g02187	1	0	0
MvSl-1064-A1-R4_MC01-1	auto	1372784	1373086	MvSl-1064-A1-R4_MC01-1g02260	1	0	0
MvSl-1064-A1-R4_MC01-1	auto	1583546	1584291	MvSl-1064-A1-R4_MC01-1g02340	4	65.75	263
MvSl-1064-A1-R4_MC01-1	auto	1639355	1641078	MvSl-1064-A1-R4_MC01-1g02361	3	90.6667	272
MvSl-1064-A1-R4_MC01-1	auto	1669135	1669419	MvSl-1064-A1-R4_MC01-1g02377	1	0	0
MvSl-1064-A1-R4_MC01-1	auto	1695318	1695578	MvSl-1064-A1-R4_MC01-1g02391	2	79.5	159
MvSl-1064-A1-R4_MC01-1	auto	2173502	2174212	MvSl-1064-A1-R4_MC01-1g02581	2	126	252
MvSl-1064-A1-R4_MC01-1	auto	2184731	2187114	MvSl-1064-A1-R4_MC01-1g02587	1	47	47
MvSl-1064-A1-R4_MC01-1	auto	2676516	2676725	MvSl-1064-A1-R4_MC01-1g02797	1	0	0
MvSl-1064-A1-R4_MC01-1	auto	2887884	2888258	MvSl-1064-A1-R4_MC01-1g02887	1	0	0
MvSl-1064-A1-R4_MC01-1	auto	2893115	2893489	MvSl-1064-A1-R4_MC01-1g02890	1	0	0
MvSl-1064-A1-R4_MC01-1	auto	2893553	2894074	MvSl-1064-A1-R4_MC01-1g02891	1	0	0
MvSl-1064-A1-R4_MC01-1	auto	2901943	2903775	MvSl-1064-A1-R4_MC01-1g02894	2	49.5	99
MvSl-1064-A1-R4_MC01-1	auto	2904055	2905085	MvSl-1064-A1-R4_MC01-1g02895	1	131	131
MvSl-1064-A1-R4_MC01-1	auto	2933770	2933922	MvSl-1064-A1-R4_MC01-1g02905	1	45	45
MvSl-1064-A1-R4_MC01-1	auto	2934500	2937029	MvSl-1064-A1-R4_MC01-1g02906	1	46	46
MvSl-1064-A1-R4_MC01-1	auto	2941038	2945077	MvSl-1064-A1-R4_MC01-1g02908	2	196	392
MvSl-1064-A1-R4_MC01-1	auto	2963964	2964116	MvSl-1064-A1-R4_MC01-1g02913	1	45	45
MvSl-1064-A1-R4_MC01-1	auto	2973575	2973982	MvSl-1064-A1-R4_MC01-1g02917	1	0	0
MvSl-1064-A1-R4_MC01-1	auto	2974482	2975924	MvSl-1064-A1-R4_MC01-1g02918	1	0	0
MvSl-1064-A1-R4_MC01-1	auto	2976089	2980943	MvSl-1064-A1-R4_MC01-1g02919	3	92.3333	277
MvSl-1064-A1-R4_MC01-1	auto	2985415	2985567	MvSl-1064-A1-R4_MC01-1g02922	1	45	45
MvSl-1064-A1-R4_MC01-1	auto	3003332	3004064	MvSl-1064-A1-R4_MC01-1g02926	2	131	262
MvSl-1064-A1-R4_MC01-1	auto	3037080	3040763	MvSl-1064-A1-R4_MC01-1g02934	1	0	0
MvSl-1064-A1-R4_MC01-1	auto	3044821	3045108	MvSl-1064-A1-R4_MC01-1g02938	1	0	0
MvSl-1064-A1-R4_MC01-1	auto	3055044	3055331	MvSl-1064-A1-R4_MC01-1g02941	1	0	0
MvSl-1064-A1-R4_MC01-1	auto	3055439	3060102	MvSl-1064-A1-R4_MC01-1g02942	3	102.667	308
MvSl-1064-A1-R4_MC01-1	auto	3060277	3060993	MvSl-1064-A1-R4_MC01-1g02943	1	300	300
MvSl-1064-A1-R4_MC01-1	auto	3061043	3061298	MvSl-1064-A1-R4_MC01-1g02944	1	40	40
MvSl-1064-A1-R4_MC01-1	auto	3061399	3063144	MvSl-1064-A1-R4_MC01-1g02945	5	112.4	562
MvSl-1064-A1-R4_MC01-2	auto	1	3803	MvSl-1064-A1-R4_MC01-2g02946	3	90.3333	271
MvSl-1064-A1-R4_MC01-2	auto	57994	58155	MvSl-1064-A1-R4_MC01-2g02972	1	0	0
MvSl-1064-A1-R4_MC01-2	auto	126410	126703	MvSl-1064-A1-R4_MC01-2g02997	1	93	93
MvSl-1064-A1-R4_MC01-2	auto	135505	135849	MvSl-1064-A1-R4_MC01-2g03001	1	0	0
MvSl-1064-A1-R4_MC01-2	auto	315671	316024	MvSl-1064-A1-R4_MC01-2g03067	1	0	0
MvSl-1064-A1-R4_MC01-2	auto	370190	370342	MvSl-1064-A1-R4_MC01-2g03093	1	0	0
MvSl-1064-A1-R4_MC01-2	auto	384760	385725	MvSl-1064-A1-R4_MC01-2g03101	2	58.5	117
MvSl-1064-A1-R4_MC01-2	auto	385807	387256	MvSl-1064-A1-R4_MC01-2g03102	3	60.3333	181
MvSl-1064-A1-R4_MC01-2	auto	582058	582239	MvSl-1064-A1-R4_MC01-2g03176	1	50	50
MvSl-1064-A1-R4_MC02	auto	603309	604058	MvSl-1064-A1-R4_MC02g03415	1	111	111
MvSl-1064-A1-R4_MC02	auto	616172	620773	MvSl-1064-A1-R4_MC02g03421	5	142.8	714
MvSl-1064-A1-R4_MC02	auto	620854	623862	MvSl-1064-A1-R4_MC02g03422	1	204	204
MvSl-1064-A1-R4_MC02	auto	643531	644355	MvSl-1064-A1-R4_MC02g03428	2	147	294
MvSl-1064-A1-R4_MC02	auto	644467	647043	MvSl-1064-A1-R4_MC02g03429	1	66	66
MvSl-1064-A1-R4_MC02	auto	671309	671461	MvSl-1064-A1-R4_MC02g03436	1	45	45
MvSl-1064-A1-R4_MC02	auto	680534	680686	MvSl-1064-A1-R4_MC02g03440	1	45	45
MvSl-1064-A1-R4_MC02	auto	751849	752146	MvSl-1064-A1-R4_MC02g03478	2	50	100
MvSl-1064-A1-R4_MC02	auto	1623441	1624027	MvSl-1064-A1-R4_MC02g03862	1	74	74
MvSl-1064-A1-R4_MC02	auto	1666235	1666821	MvSl-1064-A1-R4_MC02g03886	1	74	74
MvSl-1064-A1-R4_MC02	auto	1797936	1798141	MvSl-1064-A1-R4_MC02g03942	1	74	74
MvSl-1064-A1-R4_MC02	auto	1805879	1806052	MvSl-1064-A1-R4_MC02g03947	1	0	0
MvSl-1064-A1-R4_MC02	auto	2129155	2129316	MvSl-1064-A1-R4_MC02g04079	1	0	0
MvSl-1064-A1-R4_MC02	auto	2228429	2228596	MvSl-1064-A1-R4_MC02g04113	1	0	0
MvSl-1064-A1-R4_MC02	auto	2584590	2587617	MvSl-1064-A1-R4_MC02g04269	5	87.8	439
MvSl-1064-A1-R4_MC02	auto	2587671	2589282	MvSl-1064-A1-R4_MC02g04270	4	76.75	307
MvSl-1064-A1-R4_MC03	auto	92017	92301	MvSl-1064-A1-R4_MC03g04303	1	0	0
MvSl-1064-A1-R4_MC03	auto	172019	173233	MvSl-1064-A1-R4_MC03g04338	1	54	54
MvSl-1064-A1-R4_MC03	auto	194907	198002	MvSl-1064-A1-R4_MC03g04348	1	0	0
MvSl-1064-A1-R4_MC03	auto	198696	198854	MvSl-1064-A1-R4_MC03g04349	1	0	0
MvSl-1064-A1-R4_MC03	auto	263773	263949	MvSl-1064-A1-R4_MC03g04375	1	0	0
MvSl-1064-A1-R4_MC03	auto	440746	440951	MvSl-1064-A1-R4_MC03g04447	1	74	74
MvSl-1064-A1-R4_MC03	auto	762455	762951	MvSl-1064-A1-R4_MC03g04580	1	284	284
MvSl-1064-A1-R4_MC03	auto	822018	822317	MvSl-1064-A1-R4_MC03g04604	1	0	0
MvSl-1064-A1-R4_MC03	auto	1259792	1260195	MvSl-1064-A1-R4_MC03g04783	1	119	119
MvSl-1064-A1-R4_MC03	auto	1385651	1385862	MvSl-1064-A1-R4_MC03g04833	1	53	53
MvSl-1064-A1-R4_MC03	auto	1456327	1456524	MvSl-1064-A1-R4_MC03g04866	1	96	96
MvSl-1064-A1-R4_MC03	auto	1547896	1549452	MvSl-1064-A1-R4_MC03g04898	1	0	0
MvSl-1064-A1-R4_MC03	auto	1550545	1550733	MvSl-1064-A1-R4_MC03g04901	1	0	0
MvSl-1064-A1-R4_MC03	auto	1554962	1555891	MvSl-1064-A1-R4_MC03g04905	1	114	114
MvSl-1064-A1-R4_MC03	auto	1647158	1647538	MvSl-1064-A1-R4_MC03g04940	1	0	0
MvSl-1064-A1-R4_MC03	auto	1650646	1650873	MvSl-1064-A1-R4_MC03g04943	1	0	0
MvSl-1064-A1-R4_MC03	auto	1692543	1694031	MvSl-1064-A1-R4_MC03g04960	1	70	70
MvSl-1064-A1-R4_MC03	auto	1702137	1702414	MvSl-1064-A1-R4_MC03g04964	1	74	74
MvSl-1064-A1-R4_MC03	auto	2110128	2110658	MvSl-1064-A1-R4_MC03g05130	1	54	54
MvSl-1064-A1-R4_MC03	auto	2445161	2445322	MvSl-1064-A1-R4_MC03g05267	1	0	0
MvSl-1064-A1-R4_MC05-1	auto	260064	260341	MvSl-1064-A1-R4_MC05-1g06210	1	83	83
MvSl-1064-A1-R4_MC05-1	auto	388421	388795	MvSl-1064-A1-R4_MC05-1g06262	1	0	0
MvSl-1064-A1-R4_MC05-1	auto	404459	404647	MvSl-1064-A1-R4_MC05-1g06268	1	0	0
MvSl-1064-A1-R4_MC05-1	auto	479604	487189	MvSl-1064-A1-R4_MC05-1g06293	11	123.727	1361
MvSl-1064-A1-R4_MC05-1	auto	487350	489806	MvSl-1064-A1-R4_MC05-1g06294	4	81.25	325
MvSl-1064-A1-R4_MC05-2	auto	10	522	MvSl-1064-A1-R4_MC05-2g06295	1	186	186
MvSl-1064-A1-R4_MC05-2	auto	572	4830	MvSl-1064-A1-R4_MC05-2g06296	6	148.833	893
MvSl-1064-A1-R4_MC05-2	auto	18543	19211	MvSl-1064-A1-R4_MC05-2g06299	1	69	69
MvSl-1064-A1-R4_MC05-2	auto	26951	27295	MvSl-1064-A1-R4_MC05-2g06303	1	0	0
MvSl-1064-A1-R4_MC05-2	auto	126567	126740	MvSl-1064-A1-R4_MC05-2g06345	1	0	0
MvSl-1064-A1-R4_MC05-2	auto	443640	445950	MvSl-1064-A1-R4_MC05-2g06494	5	55.2	276
MvSl-1064-A1-R4_MC05-3	auto	1	377	MvSl-1064-A1-R4_MC05-3g06495	1	0	0
MvSl-1064-A1-R4_MC05-3	auto	655	3156	MvSl-1064-A1-R4_MC05-3g06496	4	94.5	378
MvSl-1064-A1-R4_MC05-3	auto	516775	520515	MvSl-1064-A1-R4_MC05-3g06696	5	100.2	501
MvSl-1064-A1-R4_MC05-3	auto	643330	643551	MvSl-1064-A1-R4_MC05-3g06743	1	0	0
MvSl-1064-A1-R4_MC05-3	auto	645940	646470	MvSl-1064-A1-R4_MC05-3g06746	2	58.5	117
MvSl-1064-A1-R4_MC05-3	auto	849705	850175	MvSl-1064-A1-R4_MC05-3g06830	1	0	0
MvSl-1064-A1-R4_MC05-3	auto	879560	882180	MvSl-1064-A1-R4_MC05-3g06845	7	89	623
MvSl-1064-A1-R4_MC05-3	auto	883546	884833	MvSl-1064-A1-R4_MC05-3g06846	4	79	316
MvSl-1064-A1-R4_MC05-3	auto	885439	886265	MvSl-1064-A1-R4_MC05-3g06847	1	74	74
MvSl-1064-A1-R4_MC05-3	auto	886600	889207	MvSl-1064-A1-R4_MC05-3g06848	6	93.1667	559
MvSl-1064-A1-R4_MC05-3	auto	890070	890428	MvSl-1064-A1-R4_MC05-3g06849	1	74	74
MvSl-1064-A1-R4_MC05-3	auto	890546	890899	MvSl-1064-A1-R4_MC05-3g06850	1	90	90
MvSl-1064-A1-R4_MC05-3	auto	891146	892428	MvSl-1064-A1-R4_MC05-3g06851	3	62.6667	188
MvSl-1064-A1-R4_MC05-3	auto	893231	894066	MvSl-1064-A1-R4_MC05-3g06852	2	175	350
MvSl-1064-A1-R4_MC06	auto	1	441	MvSl-1064-A1-R4_MC06g06853	1	106	106
MvSl-1064-A1-R4_MC06	auto	1049	1437	MvSl-1064-A1-R4_MC06g06854	1	71	71
MvSl-1064-A1-R4_MC06	auto	1501	4442	MvSl-1064-A1-R4_MC06g06855	4	59	236
MvSl-1064-A1-R4_MC06	auto	43931	44098	MvSl-1064-A1-R4_MC06g06876	1	0	0
MvSl-1064-A1-R4_MC06	auto	48960	49127	MvSl-1064-A1-R4_MC06g06881	1	0	0
MvSl-1064-A1-R4_MC06	auto	83542	84586	MvSl-1064-A1-R4_MC06g06892	1	40	40
MvSl-1064-A1-R4_MC06	auto	111947	113635	MvSl-1064-A1-R4_MC06g06906	1	0	0
MvSl-1064-A1-R4_MC06	auto	119186	119552	MvSl-1064-A1-R4_MC06g06908	1	64	64
MvSl-1064-A1-R4_MC06	auto	345651	345953	MvSl-1064-A1-R4_MC06g06996	1	0	0
MvSl-1064-A1-R4_MC06	auto	579035	579784	MvSl-1064-A1-R4_MC06g07084	1	111	111
MvSl-1064-A1-R4_MC06	auto	772760	772912	MvSl-1064-A1-R4_MC06g07153	1	0	0
MvSl-1064-A1-R4_MC06	auto	1408879	1411064	MvSl-1064-A1-R4_MC06g07407	1	74	74
MvSl-1064-A1-R4_MC06	auto	1467806	1468909	MvSl-1064-A1-R4_MC06g07433	1	0	0
MvSl-1064-A1-R4_MC06	auto	1472868	1473056	MvSl-1064-A1-R4_MC06g07435	1	0	0
MvSl-1064-A1-R4_MC06	auto	1724024	1724185	MvSl-1064-A1-R4_MC06g07540	1	0	0
MvSl-1064-A1-R4_MC07	auto	34419	34721	MvSl-1064-A1-R4_MC07g07559	1	0	0
MvSl-1064-A1-R4_MC07	auto	149402	149563	MvSl-1064-A1-R4_MC07g07605	1	0	0
MvSl-1064-A1-R4_MC07	auto	251459	251628	MvSl-1064-A1-R4_MC07g07647	1	68	68
MvSl-1064-A1-R4_MC07	auto	937144	938497	MvSl-1064-A1-R4_MC07g07932	1	82	82
MvSl-1064-A1-R4_MC07	auto	1223045	1223347	MvSl-1064-A1-R4_MC07g08050	1	0	0
MvSl-1064-A1-R4_MC07	auto	1673900	1675278	MvSl-1064-A1-R4_MC07g08234	5	77.8	389
MvSl-1064-A1-R4_MC07	auto	1727063	1730023	MvSl-1064-A1-R4_MC07g08256	4	80.75	323
MvSl-1064-A1-R4_MC08	auto	544527	544748	MvSl-1064-A1-R4_MC08g08473	1	0	0
MvSl-1064-A1-R4_MC08	auto	689527	689688	MvSl-1064-A1-R4_MC08g08525	1	0	0
MvSl-1064-A1-R4_MC08	auto	977779	977940	MvSl-1064-A1-R4_MC08g08643	1	0	0
MvSl-1064-A1-R4_MC08	auto	994816	997608	MvSl-1064-A1-R4_MC08g08651	1	0	0
MvSl-1064-A1-R4_MC08	auto	1215367	1215567	MvSl-1064-A1-R4_MC08g08753	1	0	0
MvSl-1064-A1-R4_MC08	auto	1356606	1356767	MvSl-1064-A1-R4_MC08g08813	1	0	0
MvSl-1064-A1-R4_MC08	auto	1576073	1576478	MvSl-1064-A1-R4_MC08g08888	2	131	262
MvSl-1064-A1-R4_MC08	auto	1596020	1596336	MvSl-1064-A1-R4_MC08g08894	1	47	47
MvSl-1064-A1-R4_MC08	auto	1624658	1625056	MvSl-1064-A1-R4_MC08g08902	1	0	0
MvSl-1064-A1-R4_MC11	auto	55609	55953	MvSl-1064-A1-R4_MC11g10182	1	0	0
MvSl-1064-A1-R4_MC11	auto	106073	106999	MvSl-1064-A1-R4_MC11g10211	1	54	54
MvSl-1064-A1-R4_MC11	auto	164983	165394	MvSl-1064-A1-R4_MC11g10235	1	127	127
MvSl-1064-A1-R4_MC11	auto	348325	348627	MvSl-1064-A1-R4_MC11g10316	1	0	0
MvSl-1064-A1-R4_MC11	auto	966672	969761	MvSl-1064-A1-R4_MC11g10555	1	156	156
MvSl-1064-A1-R4_MC11	auto	970474	970713	MvSl-1064-A1-R4_MC11g10556	1	0	0
MvSl-1064-A1-R4_MC11	auto	1196301	1196506	MvSl-1064-A1-R4_MC11g10650	1	74	74
MvSl-1064-A1-R4_MC11	auto	1403787	1404131	MvSl-1064-A1-R4_MC11g10734	1	0	0
MvSl-1064-A1-R4_MC11	auto	1439119	1443813	MvSl-1064-A1-R4_MC11g10744	1	291	291
MvSl-1064-A1-R4_MC11	auto	1444588	1449877	MvSl-1064-A1-R4_MC11g10745	4	195.25	781
MvSl-1064-A1-R4_MC11	auto	1450215	1458190	MvSl-1064-A1-R4_MC11g10746	12	101.917	1223
MvSl-1064-A1-R4_MC11	auto	1458352	1460567	MvSl-1064-A1-R4_MC11g10747	3	82.6667	248
MvSl-1064-A1-R4_MC11	auto	1460621	1460746	MvSl-1064-A1-R4_MC11g10748	1	0	0
MvSl-1064-A1-R4_MC12	auto	1213203	1213405	MvSl-1064-A1-R4_MC12g11239	1	74	74
MvSl-1064-A1-R4_MC12	auto	1310483	1310632	MvSl-1064-A1-R4_MC12g11270	1	0	0
MvSl-1064-A1-R4_MC12	auto	1353075	1357882	MvSl-1064-A1-R4_MC12g11285	2	254.5	509
MvSl-1064-A1-R4_MC12	auto	1374263	1374571	MvSl-1064-A1-R4_MC12g11289	1	70	70
MvSl-1064-A1-R4_MC13	auto	316224	316653	MvSl-1064-A1-R4_MC13g11427	1	40	40
MvSl-1064-A1-R4_MC13	auto	478579	478737	MvSl-1064-A1-R4_MC13g11487	1	0	0
MvSl-1064-A1-R4_MC13	auto	1017903	1018958	MvSl-1064-A1-R4_MC13g11722	1	0	0
MvSl-1064-A1-R4_MC13	auto	1026026	1030720	MvSl-1064-A1-R4_MC13g11725	1	291	291
MvSl-1064-A1-R4_MC14	auto	1	420	MvSl-1064-A1-R4_MC14g11729	1	0	0
MvSl-1064-A1-R4_MC14	auto	198670	198846	MvSl-1064-A1-R4_MC14g11827	1	0	0
MvSl-1064-A1-R4_MC14	auto	414536	414798	MvSl-1064-A1-R4_MC14g11908	1	53	53
MvSl-1064-A1-R4_MC14	auto	444237	444413	MvSl-1064-A1-R4_MC14g11927	1	0	0
MvSl-1064-A1-R4_MC14	auto	506815	507020	MvSl-1064-A1-R4_MC14g11953	1	74	74
MvSl-1064-A1-R4_MC14	auto	601107	601718	MvSl-1064-A1-R4_MC14g11993	1	0	0
MvSl-1064-A1-R4_MC14	auto	632818	637410	MvSl-1064-A1-R4_MC14g12007	1	291	291
MvSl-1064-A1-R4_MC14	auto	640425	642570	MvSl-1064-A1-R4_MC14g12009	2	47	94
MvSl-1064-A1-R4_MC14	auto	642842	647759	MvSl-1064-A1-R4_MC14g12010	7	92.7143	649
MvSl-1064-A1-R4_MC15	auto	388922	389092	MvSl-1064-A1-R4_MC15g12162	1	0	0
MvSl-1064-A1-R4_MC15	auto	394378	396262	MvSl-1064-A1-R4_MC15g12165	2	146	292
MvSl-1064-A1-R4_MC15	auto	396309	401490	MvSl-1064-A1-R4_MC15g12166	4	132.25	529
MvSl-1064-A1-R4_MC15	auto	404418	407900	MvSl-1064-A1-R4_MC15g12168	5	96	480
MvSl-1064-A1-R4_MC15	auto	408222	412492	MvSl-1064-A1-R4_MC15g12169	5	66.8	334
MvSl-1064-A1-R4_C24	auto	188	609	MvSl-1064-A1-R4_C24g01518	1	65	65
MvSl-1064-A1-R4_C24	auto	832	3047	MvSl-1064-A1-R4_C24g01519	4	137.75	551
MvSl-1064-A1-R4_C24	auto	3099	5416	MvSl-1064-A1-R4_C24g01520	4	75.5	302
MvSl-1064-A1-R4_C24	auto	5758	5952	MvSl-1064-A1-R4_C24g01521	1	0	0
MvSl-1064-A1-R4_C24	auto	6087	8551	MvSl-1064-A1-R4_C24g01522	5	169.6	848
MvSl-1064-A1-R4_C24	auto	47158	47649	MvSl-1064-A1-R4_C24g01534	1	81	81
MvSl-1064-A1-R4_C24	auto	47906	50525	MvSl-1064-A1-R4_C24g01535	2	216	432
MvSl-1064-A1-R4_MC16	auto	1	322	MvSl-1064-A1-R4_MC16g12170	1	0	0
MvSl-1064-A1-R4_MC16	auto	70559	71818	MvSl-1064-A1-R4_MC16g12201	2	85.5	171
MvSl-1064-A1-R4_MC16	auto	86034	90562	MvSl-1064-A1-R4_MC16g12205	2	175	350
MvSl-1064-A1-R4_MC16	auto	91078	97557	MvSl-1064-A1-R4_MC16g12206	10	145.5	1455
MvSl-1064-A1-R4_MC16	auto	97616	101655	MvSl-1064-A1-R4_MC16g12207	8	110.125	881
MvSl-1064-A1-R4_MC16	auto	101731	105549	MvSl-1064-A1-R4_MC16g12208	9	108.667	978
MvSl-1064-A1-R4_MC16	auto	106103	106547	MvSl-1064-A1-R4_MC16g12209	2	45.5	91
MvSl-1064-A1-R4_MC17	auto	218	868	MvSl-1064-A1-R4_MC17g12210	2	75	150
MvSl-1064-A1-R4_MC17	auto	923	3826	MvSl-1064-A1-R4_MC17g12211	8	74.25	594
MvSl-1064-A1-R4_MC17	auto	85743	87980	MvSl-1064-A1-R4_MC17g12244	6	62.1667	373
MvSl-1064-A1-R4_C26	auto	40049	40924	MvSl-1064-A1-R4_C26g01551	2	96	192
MvSl-1064-A1-R4_C26	auto	41043	43146	MvSl-1064-A1-R4_C26g01552	4	81.5	326
MvSl-1064-A1-R4_MC18	auto	1	1456	MvSl-1064-A1-R4_MC18g12245	4	72.5	290
MvSl-1064-A1-R4_MC18	auto	2396	4761	MvSl-1064-A1-R4_MC18g12246	4	74.75	299
MvSl-1064-A1-R4_MC18	auto	41928	44679	MvSl-1064-A1-R4_MC18g12266	3	275.333	826
MvSl-1064-A1-R4_C27	auto	1	512	MvSl-1064-A1-R4_C27g01553	1	0	0
MvSl-1064-A1-R4_C27	auto	631	930	MvSl-1064-A1-R4_C27g01554	1	90	90
MvSl-1064-A1-R4_C27	auto	16719	16907	MvSl-1064-A1-R4_C27g01562	1	0	0
MvSl-1064-A1-R4_C27	auto	32594	33607	MvSl-1064-A1-R4_C27g01571	1	0	0
MvSl-1064-A1-R4_C28	auto	1846	2027	MvSl-1064-A1-R4_C28g01572	1	50	50
MvSl-1064-A1-R4_C28	auto	11650	11831	MvSl-1064-A1-R4_C28g01574	1	50	50
MvSl-1064-A1-R4_C28	auto	21456	21637	MvSl-1064-A1-R4_C28g01576	1	50	50
MvSl-1064-A1-R4_C29	auto	1468	2229	MvSl-1064-A1-R4_C29g01578	2	55.5	111
MvSl-1064-A1-R4_C29	auto	3237	3710	MvSl-1064-A1-R4_C29g01579	1	54	54
MvSl-1064-A1-R4_C29	auto	11307	11507	MvSl-1064-A1-R4_C29g01581	1	0	0
