gid	dn	ds	dnds	part8	youngold	logCPM	logFC.A1.A2	abs	DE	DE2
MvSl-1064-A1-R4_MC01-1g01725	0	0	0	Auto	Auto	5.612909449	-0.037759494	0.037759494	NON	NON
MvSl-1064-A1-R4_MC01-1g01726	0	0	0	Auto	Auto	6.794783202	0.002893092	0.002893092	NON	NON
MvSl-1064-A1-R4_MC01-1g01728	0	0	0	Auto	Auto	7.288696079	-0.040995885	0.040995885	NON	NON
MvSl-1064-A1-R4_MC01-1g01729	0	0	0	Auto	Auto	4.522200769	0.163608161	0.163608161	NON	NON
MvSl-1064-A1-R4_MC01-1g01730	0	0	0	Auto	Auto	4.798761833	-0.079603277	0.079603277	NON	NON
MvSl-1064-A1-R4_MC01-1g01731	0	0	0	Auto	Auto	10.56626367	0.048450401	0.048450401	NON	NON
MvSl-1064-A1-R4_MC01-1g01734	0	0	0	Auto	Auto	4.093221955	0.072667985	0.072667985	NON	NON
MvSl-1064-A1-R4_MC01-1g01735	0	0	0	Auto	Auto	2.263099379	-0.737805855	0.737805855	NON	NON
MvSl-1064-A1-R4_MC01-1g01743	0	0	0	Auto	Auto	6.240943523	0.090648339	0.090648339	NON	NON
MvSl-1064-A1-R4_MC01-1g01744	0	0	0	Auto	Auto	7.854077596	0.07959967	0.07959967	NON	NON
MvSl-1064-A1-R4_MC01-1g01748	0	0	0	Auto	Auto	4.983806242	0.121594642	0.121594642	NON	NON
MvSl-1064-A1-R4_MC01-1g01751	0	0	0	Auto	Auto	7.717012297	-0.117600828	0.117600828	NON	NON
MvSl-1064-A1-R4_MC01-1g01752	0	0	0	Auto	Auto	3.247630745	-0.383865414	0.383865414	NON	NON
MvSl-1064-A1-R4_MC01-1g01753	0	0	0	Auto	Auto	4.623757817	0.115327921	0.115327921	NON	NON
MvSl-1064-A1-R4_MC01-1g01754	0	0	0	Auto	Auto	5.092246029	0.055169784	0.055169784	NON	NON
MvSl-1064-A1-R4_MC01-1g01755	0	0	0	Auto	Auto	6.582743795	-0.130419197	0.130419197	NON	NON
MvSl-1064-A1-R4_MC01-1g01756	0	0	0	Auto	Auto	5.293185347	-0.253173702	0.253173702	NON	NON
MvSl-1064-A1-R4_MC01-1g01766	0	0	0	Auto	Auto	6.233390361	0.018403169	0.018403169	NON	NON
MvSl-1064-A1-R4_MC01-1g01767	0	0	0	Auto	Auto	6.18275026	-0.155514469	0.155514469	NON	NON
MvSl-1064-A1-R4_MC01-1g01768	0	0	0	Auto	Auto	7.680432244	-0.444698201	0.444698201	NON	NON
MvSl-1064-A1-R4_MC01-1g01769	0	0	0	Auto	Auto	6.095871811	0.289460588	0.289460588	NON	NON
MvSl-1064-A1-R4_MC01-1g01770	0	0	0	Auto	Auto	7.189796771	-0.013789424	0.013789424	NON	NON
MvSl-1064-A1-R4_MC01-1g01771	0	0	0	Auto	Auto	7.313766873	-0.264410227	0.264410227	NON	NON
MvSl-1064-A1-R4_MC01-1g01780	0	0	0	Auto	Auto	5.720578314	-0.01898219	0.01898219	NON	NON
MvSl-1064-A1-R4_MC01-1g01796	0	0	0	Auto	Auto	6.843432051	0.315017706	0.315017706	NON	NON
MvSl-1064-A1-R4_MC01-1g01797	0	0	0	Auto	Auto	4.841594312	-0.34357711	0.34357711	NON	NON
MvSl-1064-A1-R4_MC01-1g01799	0	0	0	Auto	Auto	5.370895378	-0.242369693	0.242369693	NON	NON
MvSl-1064-A1-R4_MC01-1g01800	0	0	0	Auto	Auto	7.780881186	-0.170278024	0.170278024	NON	NON
MvSl-1064-A1-R4_MC01-1g01801	0	0	0	Auto	Auto	6.734456417	-0.032825454	0.032825454	NON	NON
MvSl-1064-A1-R4_MC01-1g01802	0	0	0	Auto	Auto	8.841703113	-0.214287711	0.214287711	NON	NON
MvSl-1064-A1-R4_MC01-1g01803	0	0	0	Auto	Auto	8.069346652	-0.245084236	0.245084236	NON	NON
MvSl-1064-A1-R4_MC01-1g01804	0	0	0	Auto	Auto	5.745632873	-0.22566719	0.22566719	NON	NON
MvSl-1064-A1-R4_MC01-1g01805	0	0	0	Auto	Auto	5.935037707	-0.045336226	0.045336226	NON	NON
MvSl-1064-A1-R4_MC01-1g01806	0	0	0	Auto	Auto	7.26186469	-0.144278056	0.144278056	NON	NON
MvSl-1064-A1-R4_MC01-1g01808	0	0	0	Auto	Auto	6.541942324	-0.169374976	0.169374976	NON	NON
MvSl-1064-A1-R4_MC01-1g01809	0	0	0	Auto	Auto	7.544204413	-0.033048441	0.033048441	NON	NON
MvSl-1064-A1-R4_MC01-1g01810	0	0	0	Auto	Auto	3.947488195	0.010864374	0.010864374	NON	NON
MvSl-1064-A1-R4_MC01-1g01811	0	0	0	Auto	Auto	4.431872135	-0.176876498	0.176876498	NON	NON
MvSl-1064-A1-R4_MC01-1g01812	0	0	0	Auto	Auto	6.136784525	0.170164377	0.170164377	NON	NON
MvSl-1064-A1-R4_MC01-1g01813	0	0	0	Auto	Auto	5.855135564	-0.239994913	0.239994913	NON	NON
MvSl-1064-A1-R4_MC01-1g01814	0	0	0	Auto	Auto	4.488263153	-0.346708134	0.346708134	NON	NON
MvSl-1064-A1-R4_MC01-1g01816	0	0	0	Auto	Auto	6.92589629	0.013993902	0.013993902	NON	NON
MvSl-1064-A1-R4_MC01-1g01817	0	0	0	Auto	Auto	7.143550329	-0.323857808	0.323857808	NON	NON
MvSl-1064-A1-R4_MC01-1g01818	0	0	0	Auto	Auto	6.184793654	0.06884751	0.06884751	NON	NON
MvSl-1064-A1-R4_MC01-1g01819	0	0	0	Auto	Auto	6.180382369	-0.099808237	0.099808237	NON	NON
MvSl-1064-A1-R4_MC01-1g01820	0	0	0	Auto	Auto	5.557608858	-0.450410089	0.450410089	NON	NON
MvSl-1064-A1-R4_MC01-1g01821	0	0	0	Auto	Auto	10.38934451	0.139474906	0.139474906	NON	NON
MvSl-1064-A1-R4_MC01-1g01822	0	0	0	Auto	Auto	6.617423704	-0.369009688	0.369009688	NON	NON
MvSl-1064-A1-R4_MC01-1g01823	0	0	0	Auto	Auto	7.292666451	0.542914692	0.542914692	NON	NON
MvSl-1064-A1-R4_MC01-1g01824	0	0	0	Auto	Auto	7.48586967	-0.144142705	0.144142705	NON	NON
MvSl-1064-A1-R4_MC01-1g01826	0	0	0	Auto	Auto	1.918676474	0.440053013	0.440053013	NON	NON
MvSl-1064-A1-R4_MC01-1g01834	0	0	0	Auto	Auto	1.040582731	0.292246103	0.292246103	NON	NON
MvSl-1064-A1-R4_MC01-1g01840	0	0	0	Auto	Auto	3.955613873	-0.129982856	0.129982856	NON	NON
MvSl-1064-A1-R4_MC01-1g01841	0	0	0	Auto	Auto	5.760640695	-0.244100893	0.244100893	NON	NON
MvSl-1064-A1-R4_MC01-1g01843	0	0	0	Auto	Auto	0.314434443	0.16194432	0.16194432	NON	NON
MvSl-1064-A1-R4_MC01-1g01844	0	0	0	Auto	Auto	4.975555004	-0.29350543	0.29350543	NON	NON
MvSl-1064-A1-R4_MC01-1g01845	0	0	0	Auto	Auto	6.516292023	-0.000393784	0.000393784	NON	NON
MvSl-1064-A1-R4_MC01-1g01846	0	0	0	Auto	Auto	7.680551637	-0.275605244	0.275605244	NON	NON
MvSl-1064-A1-R4_MC01-1g01849	0	0	0	Auto	Auto	7.601791369	0.028231899	0.028231899	NON	NON
MvSl-1064-A1-R4_MC01-1g01850	0	0	0	Auto	Auto	3.72742283	0.040957162	0.040957162	NON	NON
MvSl-1064-A1-R4_MC01-1g01851	0	0	0	Auto	Auto	6.428369319	0.129453281	0.129453281	NON	NON
MvSl-1064-A1-R4_MC01-1g01852	0	0	0	Auto	Auto	6.020659864	0.165907857	0.165907857	NON	NON
MvSl-1064-A1-R4_MC01-1g01853	0	0	0	Auto	Auto	6.311206961	-0.033529517	0.033529517	NON	NON
MvSl-1064-A1-R4_MC01-1g01854	0	0	0	Auto	Auto	2.782822174	0.334033499	0.334033499	NON	NON
MvSl-1064-A1-R4_MC01-1g01855	0	0	0	Auto	Auto	7.186309523	-0.190003163	0.190003163	NON	NON
MvSl-1064-A1-R4_MC01-1g01856	0	0	0	Auto	Auto	7.029848954	-0.022280654	0.022280654	NON	NON
MvSl-1064-A1-R4_MC01-1g01857	0	0	0	Auto	Auto	3.585313084	-0.140963525	0.140963525	NON	NON
MvSl-1064-A1-R4_MC01-1g01858	0	0	0	Auto	Auto	3.359293789	-0.2347504	0.2347504	NON	NON
MvSl-1064-A1-R4_MC01-1g01859	0	0	0	Auto	Auto	8.347951531	-0.101965018	0.101965018	NON	NON
MvSl-1064-A1-R4_MC01-1g01860	0	0	0	Auto	Auto	5.988273862	-0.067417695	0.067417695	NON	NON
MvSl-1064-A1-R4_MC01-1g01861	0	0	0	Auto	Auto	8.506902996	0.091773481	0.091773481	NON	NON
MvSl-1064-A1-R4_MC01-1g01862	0	0	0	Auto	Auto	7.814816335	-0.049593693	0.049593693	NON	NON
MvSl-1064-A1-R4_MC01-1g01863	0	0	0	Auto	Auto	6.203925616	-0.114752578	0.114752578	NON	NON
MvSl-1064-A1-R4_MC01-1g01864	0	0	0	Auto	Auto	5.164905913	-0.290986166	0.290986166	NON	NON
MvSl-1064-A1-R4_MC01-1g01865	0	0	0	Auto	Auto	4.889531666	-0.22719799	0.22719799	NON	NON
MvSl-1064-A1-R4_MC01-1g01867	0	0	0	Auto	Auto	5.997662793	0.128506237	0.128506237	NON	NON
MvSl-1064-A1-R4_MC01-1g01868	0	0	0	Auto	Auto	5.648168195	0.244516303	0.244516303	NON	NON
MvSl-1064-A1-R4_MC01-1g01869	0	0	0	Auto	Auto	6.020257003	0.006784379	0.006784379	NON	NON
MvSl-1064-A1-R4_MC01-1g01870	0	0	0	Auto	Auto	8.397713189	-0.207483825	0.207483825	NON	NON
MvSl-1064-A1-R4_MC01-1g01871	0	0	0	Auto	Auto	6.421212494	-0.038484917	0.038484917	NON	NON
MvSl-1064-A1-R4_MC01-1g01872	0	0	0	Auto	Auto	6.34677201	-0.051505325	0.051505325	NON	NON
MvSl-1064-A1-R4_MC01-1g01873	0	0	0	Auto	Auto	6.922697108	-0.135551473	0.135551473	NON	NON
MvSl-1064-A1-R4_MC01-1g01874	0	0	0	Auto	Auto	6.703453045	0.070370668	0.070370668	NON	NON
MvSl-1064-A1-R4_MC01-1g01875	0	0	0	Auto	Auto	7.842103989	0.001763359	0.001763359	NON	NON
MvSl-1064-A1-R4_MC01-1g01876	0	0	0	Auto	Auto	8.769136882	-0.038937146	0.038937146	NON	NON
MvSl-1064-A1-R4_MC01-1g01877	0	0	0	Auto	Auto	4.369044379	-0.11506425	0.11506425	NON	NON
MvSl-1064-A1-R4_MC01-1g01878	0	0	0	Auto	Auto	6.390861012	-0.304210647	0.304210647	NON	NON
MvSl-1064-A1-R4_MC01-1g01879	0	0	0	Auto	Auto	4.091636396	-0.037517944	0.037517944	NON	NON
MvSl-1064-A1-R4_MC01-1g01880	0	0	0	Auto	Auto	7.734841827	-0.461996545	0.461996545	NON	NON
MvSl-1064-A1-R4_MC01-1g01881	0	0	0	Auto	Auto	7.062353976	-0.172372203	0.172372203	NON	NON
MvSl-1064-A1-R4_MC01-1g01882	0	0	0	Auto	Auto	6.094756418	-0.003157626	0.003157626	NON	NON
MvSl-1064-A1-R4_MC01-1g01883	0	0	0	Auto	Auto	4.408918036	-0.364340267	0.364340267	NON	NON
MvSl-1064-A1-R4_MC01-1g01884	0	0	0	Auto	Auto	5.402733115	0.31449563	0.31449563	NON	NON
MvSl-1064-A1-R4_MC01-1g01885	0	0	0	Auto	Auto	5.917402102	-0.202236983	0.202236983	NON	NON
MvSl-1064-A1-R4_MC01-1g01886	0	0	0	Auto	Auto	7.377629307	0.125138811	0.125138811	NON	NON
MvSl-1064-A1-R4_MC01-1g01887	0	0	0	Auto	Auto	9.706472771	0.247108744	0.247108744	NON	NON
MvSl-1064-A1-R4_MC01-1g01889	0	0	0	Auto	Auto	6.838821147	-0.025928377	0.025928377	NON	NON
MvSl-1064-A1-R4_MC01-1g01890	0	0	0	Auto	Auto	5.6139643	-0.118945495	0.118945495	NON	NON
MvSl-1064-A1-R4_MC01-1g01891	0	0	0	Auto	Auto	2.873927152	0.2061347	0.2061347	NON	NON
MvSl-1064-A1-R4_MC01-1g01892	0	0	0	Auto	Auto	2.947400928	0.630030909	0.630030909	NON	NON
MvSl-1064-A1-R4_MC01-1g01893	0	0	0	Auto	Auto	6.421867148	-0.083131437	0.083131437	NON	NON
MvSl-1064-A1-R4_MC01-1g01894	0	0	0	Auto	Auto	8.619401273	0.154709503	0.154709503	NON	NON
MvSl-1064-A1-R4_MC01-1g01895	0	0	0	Auto	Auto	6.274935919	0.210009051	0.210009051	NON	NON
MvSl-1064-A1-R4_MC01-1g01896	0	0	0	Auto	Auto	5.347281131	0.168603193	0.168603193	NON	NON
MvSl-1064-A1-R4_MC01-1g01897	0	0	0	Auto	Auto	7.147435911	0.021438883	0.021438883	NON	NON
MvSl-1064-A1-R4_MC01-1g01898	0	0	0	Auto	Auto	3.871146118	0.094807532	0.094807532	NON	NON
MvSl-1064-A1-R4_MC01-1g01899	0	0	0	Auto	Auto	8.135203085	-0.160558183	0.160558183	NON	NON
MvSl-1064-A1-R4_MC01-1g01900	0	0	0	Auto	Auto	4.999982664	0.124383933	0.124383933	NON	NON
MvSl-1064-A1-R4_MC01-1g01901	0	0	0	Auto	Auto	6.162341216	0.069747992	0.069747992	NON	NON
MvSl-1064-A1-R4_MC01-1g01902	0	0	0	Auto	Auto	6.563498001	-0.156803308	0.156803308	NON	NON
MvSl-1064-A1-R4_MC01-1g01903	0	0	0	Auto	Auto	0.387701895	1.24605743	1.24605743	NON	NON
MvSl-1064-A1-R4_MC01-1g01904	0	0	0	Auto	Auto	6.276104716	0.243723475	0.243723475	NON	NON
MvSl-1064-A1-R4_MC01-1g01905	0	0	0	Auto	Auto	6.747847309	-0.457399353	0.457399353	NON	NON
MvSl-1064-A1-R4_MC01-1g01906	0.0058	0.002	2.899855007	Auto	Auto	6.588161536	0.099866244	0.099866244	NON	NON
MvSl-1064-A1-R4_MC01-1g01907	0	0	0	Auto	Auto	6.570375608	0.026513699	0.026513699	NON	NON
MvSl-1064-A1-R4_MC01-1g01912	0	0	0	Auto	Auto	5.963745517	0.071041096	0.071041096	NON	NON
MvSl-1064-A1-R4_MC01-1g01913	0	0	0	Auto	Auto	7.733542251	-0.099737611	0.099737611	NON	NON
MvSl-1064-A1-R4_MC01-1g01915	0	0	0	Auto	Auto	5.852826713	-0.082978255	0.082978255	NON	NON
MvSl-1064-A1-R4_MC01-1g01916	0	0	0	Auto	Auto	5.476701248	0.026383556	0.026383556	NON	NON
MvSl-1064-A1-R4_MC01-1g01918	0	0	0	Auto	Auto	6.626630523	-0.06421192	0.06421192	NON	NON
MvSl-1064-A1-R4_MC01-1g01919	0	0	0	Auto	Auto	8.948676763	-0.020882426	0.020882426	NON	NON
MvSl-1064-A1-R4_MC01-1g01921	0	0	0	Auto	Auto	8.147829518	0.617855507	0.617855507	NON	NON
MvSl-1064-A1-R4_MC01-1g01922	0	0	0	Auto	Auto	5.784886331	-0.577227316	0.577227316	NON	NON
MvSl-1064-A1-R4_MC01-1g01923	0	0	0	Auto	Auto	6.940770779	-0.089773681	0.089773681	NON	NON
MvSl-1064-A1-R4_MC01-1g01924	0	0	0	Auto	Auto	6.526167154	-0.131650994	0.131650994	NON	NON
MvSl-1064-A1-R4_MC01-1g01925	0	0	0	Auto	Auto	7.353368938	-0.046675945	0.046675945	NON	NON
MvSl-1064-A1-R4_MC01-1g01926	0	0	0	Auto	Auto	4.541009399	0.617004752	0.617004752	NON	NON
MvSl-1064-A1-R4_MC01-1g01927	0	0	0	Auto	Auto	5.527904632	0.062563847	0.062563847	NON	NON
MvSl-1064-A1-R4_MC01-1g01928	0	0	0	Auto	Auto	8.153811556	0.054031001	0.054031001	NON	NON
MvSl-1064-A1-R4_MC01-1g01931	0	0	0	Auto	Auto	5.252719396	0.412493847	0.412493847	NON	NON
MvSl-1064-A1-R4_MC01-1g01932	0	0	0	Auto	Auto	6.086414442	-0.310060487	0.310060487	NON	NON
MvSl-1064-A1-R4_MC01-1g01933	0	0	0	Auto	Auto	6.83258867	0.01727225	0.01727225	NON	NON
MvSl-1064-A1-R4_MC01-1g01934	0	0	0	Auto	Auto	6.252087755	0.07377394	0.07377394	NON	NON
MvSl-1064-A1-R4_MC01-1g01935	0	0	0	Auto	Auto	6.861539124	-0.112200978	0.112200978	NON	NON
MvSl-1064-A1-R4_MC01-1g01936	0	0	0	Auto	Auto	6.016755819	0.239222759	0.239222759	NON	NON
MvSl-1064-A1-R4_MC01-1g01938	0	0	0	Auto	Auto	8.069507905	0.154665021	0.154665021	NON	NON
MvSl-1064-A1-R4_MC01-1g01939	0	0	0	Auto	Auto	5.729907666	0.070765432	0.070765432	NON	NON
MvSl-1064-A1-R4_MC01-1g01940	0	0	0	Auto	Auto	5.909622257	0.168934067	0.168934067	NON	NON
MvSl-1064-A1-R4_MC01-1g01941	0	0	0	Auto	Auto	6.585747283	-0.016906219	0.016906219	NON	NON
MvSl-1064-A1-R4_MC01-1g01942	0	0	0	Auto	Auto	4.802606385	0.151039578	0.151039578	NON	NON
MvSl-1064-A1-R4_MC01-1g01943	0	0	0	Auto	Auto	6.66312285	0.007131058	0.007131058	NON	NON
MvSl-1064-A1-R4_MC01-1g01944	0	0	0	Auto	Auto	5.838675129	-0.412706301	0.412706301	NON	NON
MvSl-1064-A1-R4_MC01-1g01945	0	0	0	Auto	Auto	7.329032829	0.046093486	0.046093486	NON	NON
MvSl-1064-A1-R4_MC01-1g01946	0	0	0	Auto	Auto	4.319182085	0.146012183	0.146012183	NON	NON
MvSl-1064-A1-R4_MC01-1g01947	0	0	0	Auto	Auto	6.455288254	0.028028918	0.028028918	NON	NON
MvSl-1064-A1-R4_MC01-1g01948	0	0	0	Auto	Auto	6.401501197	-0.007317554	0.007317554	NON	NON
MvSl-1064-A1-R4_MC01-1g01949	0	0	0	Auto	Auto	5.915426807	0.054206452	0.054206452	NON	NON
MvSl-1064-A1-R4_MC01-1g01951	0	0	0	Auto	Auto	6.231161985	0.132009842	0.132009842	NON	NON
MvSl-1064-A1-R4_MC01-1g01953	0	0	0	Auto	Auto	6.053545486	-0.101722295	0.101722295	NON	NON
MvSl-1064-A1-R4_MC01-1g01954	0	0	0	Auto	Auto	6.153693924	-0.228349434	0.228349434	NON	NON
MvSl-1064-A1-R4_MC01-1g01955	0	0	0	Auto	Auto	8.838879355	-0.137357395	0.137357395	NON	NON
MvSl-1064-A1-R4_MC01-1g01957	0	0	0	Auto	Auto	7.581258903	0.482540707	0.482540707	NON	NON
MvSl-1064-A1-R4_MC01-1g01958	0	0	0	Auto	Auto	6.603658133	0.367022947	0.367022947	NON	NON
MvSl-1064-A1-R4_MC01-1g01959	0	0	0	Auto	Auto	6.485845235	0.308317594	0.308317594	NON	NON
MvSl-1064-A1-R4_MC01-1g01960	0	0	0	Auto	Auto	4.856100896	0.170624469	0.170624469	NON	NON
MvSl-1064-A1-R4_MC01-1g01962	0	0	0	Auto	Auto	6.038044732	-0.537996649	0.537996649	NON	NON
MvSl-1064-A1-R4_MC01-1g01963	0	0	0	Auto	Auto	5.189393634	-0.233798972	0.233798972	NON	NON
MvSl-1064-A1-R4_MC01-1g01965	0	0	0	Auto	Auto	3.62430828	0.195236681	0.195236681	NON	NON
MvSl-1064-A1-R4_MC01-1g01966	0	0	0	Auto	Auto	5.448012987	-0.056289541	0.056289541	NON	NON
MvSl-1064-A1-R4_MC01-1g01967	0	0	0	Auto	Auto	5.239616541	-0.401116809	0.401116809	NON	NON
MvSl-1064-A1-R4_MC01-1g01968	0	0	0	Auto	Auto	6.401426057	-0.141521619	0.141521619	NON	NON
MvSl-1064-A1-R4_MC01-1g01969	0	0	0	Auto	Auto	7.360711824	-0.169105522	0.169105522	NON	NON
MvSl-1064-A1-R4_MC01-1g01972	0	0	0	Auto	Auto	7.593467776	0.10654158	0.10654158	NON	NON
MvSl-1064-A1-R4_MC01-1g01973	0	0	0	Auto	Auto	6.895931094	-0.058170242	0.058170242	NON	NON
MvSl-1064-A1-R4_MC01-1g01974	0	0	0	Auto	Auto	7.196717063	0.023054304	0.023054304	NON	NON
MvSl-1064-A1-R4_MC01-1g01984	0	0	0	Auto	Auto	7.065580546	-0.302533367	0.302533367	NON	NON
MvSl-1064-A1-R4_MC01-1g01985	0	0	0	Auto	Auto	6.300570594	-0.563748337	0.563748337	NON	NON
MvSl-1064-A1-R4_MC01-1g01987	0	0	0	Auto	Auto	9.906430559	-0.144761656	0.144761656	NON	NON
MvSl-1064-A1-R4_MC01-1g01988	0	0	0	Auto	Auto	9.861386109	-0.096301333	0.096301333	NON	NON
MvSl-1064-A1-R4_MC01-1g01989	0	0	0	Auto	Auto	3.689495887	0.169093763	0.169093763	NON	NON
MvSl-1064-A1-R4_MC01-1g01990	0	0	0	Auto	Auto	5.891348703	0.221200469	0.221200469	NON	NON
MvSl-1064-A1-R4_MC01-1g01995	0	0	0	Auto	Auto	4.736489152	-0.24655439	0.24655439	NON	NON
MvSl-1064-A1-R4_MC01-1g01998	0	0	0	Auto	Auto	8.982898392	-0.328477067	0.328477067	NON	NON
MvSl-1064-A1-R4_MC01-1g01999	0	0	0	Auto	Auto	11.8202073	-0.107119368	0.107119368	NON	NON
MvSl-1064-A1-R4_MC01-1g02000	0	0	0	Auto	Auto	6.97212942	-0.279247776	0.279247776	NON	NON
MvSl-1064-A1-R4_MC01-1g02001	0	0	0	Auto	Auto	5.630224269	0.058037345	0.058037345	NON	NON
MvSl-1064-A1-R4_MC01-1g02002	0	0	0	Auto	Auto	6.42030371	0.418163895	0.418163895	NON	NON
MvSl-1064-A1-R4_MC01-1g02003	0	0	0	Auto	Auto	6.362655864	0.009701989	0.009701989	NON	NON
MvSl-1064-A1-R4_MC01-1g02011	0	0	0	Auto	Auto	9.074956628	0.274870613	0.274870613	NON	NON
MvSl-1064-A1-R4_MC01-1g02013	0	0	0	Auto	Auto	7.661544275	-0.068070451	0.068070451	NON	NON
MvSl-1064-A1-R4_MC01-1g02015	0	0	0	Auto	Auto	6.538895694	0.139818072	0.139818072	NON	NON
MvSl-1064-A1-R4_MC01-1g02016	0	0	0	Auto	Auto	4.719356805	0.178449132	0.178449132	NON	NON
MvSl-1064-A1-R4_MC01-1g02017	0	0	0	Auto	Auto	6.739686113	0.090123369	0.090123369	NON	NON
MvSl-1064-A1-R4_MC01-1g02018	0	0	0	Auto	Auto	5.246404424	-0.288983171	0.288983171	NON	NON
MvSl-1064-A1-R4_MC01-1g02020	0	0	0	Auto	Auto	6.399999881	0.420077837	0.420077837	NON	NON
MvSl-1064-A1-R4_MC01-1g02021	0	0	0	Auto	Auto	6.859913733	0.033850323	0.033850323	NON	NON
MvSl-1064-A1-R4_MC01-1g02029	0	0	0	Auto	Auto	7.475737561	0.033837707	0.033837707	NON	NON
MvSl-1064-A1-R4_MC01-1g02030	0	0	0	Auto	Auto	5.271933787	0.052641347	0.052641347	NON	NON
MvSl-1064-A1-R4_MC01-1g02031	0	0	0	Auto	Auto	7.353453138	0.219901644	0.219901644	NON	NON
MvSl-1064-A1-R4_MC01-1g02032	0	0	0	Auto	Auto	7.366372856	-0.029032975	0.029032975	NON	NON
MvSl-1064-A1-R4_MC01-1g02033	0	0	0	Auto	Auto	6.07972909	-0.117435063	0.117435063	NON	NON
MvSl-1064-A1-R4_MC01-1g02034	0	0	0	Auto	Auto	8.509717765	-0.543728434	0.543728434	NON	NON
MvSl-1064-A1-R4_MC01-1g02035	0	0	0	Auto	Auto	8.050953626	-0.236348415	0.236348415	NON	NON
MvSl-1064-A1-R4_MC01-1g02036	0	0	0	Auto	Auto	5.522038066	-0.137391308	0.137391308	NON	NON
MvSl-1064-A1-R4_MC01-1g02037	0	0	0	Auto	Auto	9.393257787	0.030379846	0.030379846	NON	NON
MvSl-1064-A1-R4_MC01-1g02039	0	0	0	Auto	Auto	7.194248716	-0.018435582	0.018435582	NON	NON
MvSl-1064-A1-R4_MC01-1g02043	0	0	0	Auto	Auto	5.094715807	0.05146981	0.05146981	NON	NON
MvSl-1064-A1-R4_MC01-1g02044	0	0	0	Auto	Auto	5.479635709	0.192511659	0.192511659	NON	NON
MvSl-1064-A1-R4_MC01-1g02045	0	0	0	Auto	Auto	5.630671024	0.026201133	0.026201133	NON	NON
MvSl-1064-A1-R4_MC01-1g02049	0	0	0	Auto	Auto	5.731257165	-0.083354203	0.083354203	NON	NON
MvSl-1064-A1-R4_MC01-1g02050	0	0	0	Auto	Auto	3.130595351	-0.118535972	0.118535972	NON	NON
MvSl-1064-A1-R4_MC01-1g02051	0	0	0	Auto	Auto	7.719346759	0.044887788	0.044887788	NON	NON
MvSl-1064-A1-R4_MC01-1g02052	0	0	0	Auto	Auto	9.407457801	-0.203442973	0.203442973	NON	NON
MvSl-1064-A1-R4_MC01-1g02053	0	0	0	Auto	Auto	4.157452018	-0.169891133	0.169891133	NON	NON
MvSl-1064-A1-R4_MC01-1g02054	0	0	0	Auto	Auto	6.304432433	0.050411353	0.050411353	NON	NON
MvSl-1064-A1-R4_MC01-1g02057	0	0	0	Auto	Auto	5.853724058	-0.037268256	0.037268256	NON	NON
MvSl-1064-A1-R4_MC01-1g02058	0	0	0	Auto	Auto	7.474349416	0.033589345	0.033589345	NON	NON
MvSl-1064-A1-R4_MC01-1g02060	0	0	0	Auto	Auto	5.299931685	0.112496277	0.112496277	NON	NON
MvSl-1064-A1-R4_MC01-1g02062	0	0	0	Auto	Auto	6.397908957	0.182090756	0.182090756	NON	NON
MvSl-1064-A1-R4_MC01-1g02067	0	0	0	Auto	Auto	5.032672151	-0.03371055	0.03371055	NON	NON
MvSl-1064-A1-R4_MC01-1g02068	0	0	0	Auto	Auto	6.235062758	-0.167469789	0.167469789	NON	NON
MvSl-1064-A1-R4_MC01-1g02071	0	0	0	Auto	Auto	5.361153027	-0.139856329	0.139856329	NON	NON
MvSl-1064-A1-R4_MC01-1g02072	0	0	0	Auto	Auto	6.228834961	-0.429972363	0.429972363	NON	NON
MvSl-1064-A1-R4_MC01-1g02073	0	0	0	Auto	Auto	6.752554868	-0.255830961	0.255830961	NON	NON
MvSl-1064-A1-R4_MC01-1g02074	0	0	0	Auto	Auto	4.770321888	-0.385445842	0.385445842	NON	NON
MvSl-1064-A1-R4_MC01-1g02075	0	0	0	Auto	Auto	4.480549174	-0.252630023	0.252630023	NON	NON
MvSl-1064-A1-R4_MC01-1g02076	0	0	0	Auto	Auto	4.165866169	-0.124889678	0.124889678	NON	NON
MvSl-1064-A1-R4_MC01-1g02077	0	0	0	Auto	Auto	4.459896371	-0.129931074	0.129931074	NON	NON
MvSl-1064-A1-R4_MC01-1g02078	0	0	0	Auto	Auto	6.763964529	0.235296041	0.235296041	NON	NON
MvSl-1064-A1-R4_MC01-1g02079	0	0	0	Auto	Auto	5.656486478	0.215289395	0.215289395	NON	NON
MvSl-1064-A1-R4_MC01-1g02080	0	0	0	Auto	Auto	6.788782728	-0.027841016	0.027841016	NON	NON
MvSl-1064-A1-R4_MC01-1g02081	0	0	0	Auto	Auto	6.173465252	0.258471122	0.258471122	NON	NON
MvSl-1064-A1-R4_MC01-1g02084	0	0	0	Auto	Auto	5.793442686	-0.288745327	0.288745327	NON	NON
MvSl-1064-A1-R4_MC01-1g02085	0	0	0	Auto	Auto	5.406659481	-0.088543182	0.088543182	NON	NON
MvSl-1064-A1-R4_MC01-1g02086	0	0	0	Auto	Auto	7.257248693	-0.090759591	0.090759591	NON	NON
MvSl-1064-A1-R4_MC01-1g02087	0	0	0	Auto	Auto	6.206446013	-0.003079632	0.003079632	NON	NON
