gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_A1g00402	MvSl-1064-A1-R4_A1	MAT	844814	848787	7.73589661254861	0.106891009115382	0.622720644092734	0.847090324893423	7.73602760193872	7.62486345018519	7.69225237379399	7.87834581209802
MvSl-1064-A1-R4_A1g00403	MvSl-1064-A1-R4_A1	MAT	841678	844038	7.20478205628717	0.00976925836868467	0.962034263068762	0.988555920064546	7.13721182107014	7.25977847416692	7.19371952340208	7.22546606187474
MvSl-1064-A1-R4_A1g00404	MvSl-1064-A1-R4_A1	MAT	838903	841231	4.00352884343149	0.312508273724605	0.302079316441969	0.609018570618723	3.71300021688167	3.95260895226127	4.20725875380311	4.09031104912817
MvSl-1064-A1-R4_A1g00405	MvSl-1064-A1-R4_A1	MAT	837338	838797	5.89014580579838	0.215088232310776	0.379426945435357	0.682683350327103	5.47250314286265	6.02949591715906	5.9067896544201	6.07537970260056
MvSl-1064-A1-R4_A1g00406	MvSl-1064-A1-R4_A1	MAT	1134595	1135956	6.01581366010732	0.115650212658525	0.597642595849566	0.828913513301833	5.82927250606605	6.07327475384765	6.12201608787926	6.02111443311644
MvSl-1064-A1-R4_A1g00432	MvSl-1064-A1-R4_A1	MAT	1584006	1586510	8.6256232287641	0.425896958355413	0.110595632281564	0.357351546647879	8.36964784221159	8.42385123028946	9.09431687168275	8.48815149284754
MvSl-1064-A1-R4_A1g00433	MvSl-1064-A1-R4_A1	MAT	1578575	1582088	6.05047596496173	-0.336992056476579	0.122725174021312	0.380547313701813	6.07843645777044	6.32843201901424	5.91552202548529	5.82848635421827
MvSl-1064-A1-R4_A1g00441	MvSl-1064-A1-R4_A1	MAT	1136196	1138565	6.30945353362184	-0.710310439683742	0.00228976716780478	0.0229296591122895	6.36876646511173	6.8355393088283	5.86321994449878	5.95888254665461
MvSl-1064-A1-R4_A1g00478	MvSl-1064-A1-R4_A1	MAT	3092860	3095963	7.12594803969017	0.127793277394763	0.519882737390477	0.781325525325965	7.0594458502222	7.0618146892258	7.25383131526757	7.11978495270235
MvSl-1064-A1-R4_A1g00481	MvSl-1064-A1-R4_A1	MAT	641110	646152	2.72025248120621	1.48662111923526	0.000211714122123672	0.00356392344130691	2.1131451999024	1.41985061330841	3.28783062274411	3.24694747730934
MvSl-1064-A1-R4_A1g00492	MvSl-1064-A1-R4_A1	MAT	741065	742055	3.24623113410148	-2.15896982537408	8.13825488731568e-09	6.14081302988504e-07	4.1845417999528	3.69577920022263	1.80793704361556	1.83873294808394
MvSl-1064-A1-R4_A1g00495	MvSl-1064-A1-R4_A1	MAT	3171155	3174630	6.46758608923029	-2.19063033512604	6.07405184724068e-22	4.01915338384341e-19	7.02830094289455	7.32081845090492	5.01567647974035	4.97233202752242
MvSl-1064-A1-R4_A1g00503	MvSl-1064-A1-R4_A1	MAT	1995562	1995873	6.68900045121487	-0.130320051595408	0.528958330420788	0.787797385280259	6.73131680958585	6.77367882969025	6.66975134487318	6.57361759391773
MvSl-1064-A1-R4_A1g00504	MvSl-1064-A1-R4_A1	MAT	2004135	2004905	3.32476957841337	0.140379866122682	0.682202050769072	0.87694839596016	3.42597659658655	3.0613297532359	3.46006865155559	3.32172951191196
MvSl-1064-A1-R4_A1g00505	MvSl-1064-A1-R4_A1	MAT	2051926	2054309	8.32392450616925	-0.0837753789086552	0.783298470415817	0.926558504196488	7.81918651298776	8.76006234875041	8.07905858848398	8.45886654740471
MvSl-1064-A1-R4_A1g00506	MvSl-1064-A1-R4_A1	MAT	2054540	2055464	6.59272614408738	-0.039440426999417	0.85502717151851	0.952324074898981	6.44749610323941	6.75961839431754	6.60266487236877	6.54268749269561
MvSl-1064-A1-R4_A1g00507	MvSl-1064-A1-R4_A1	MAT	2055616	2057858	6.22846940896479	0.54903471608281	0.0141500358572945	0.0923509927499602	6.02809033988955	5.82119351963522	6.6214668217601	6.31518221194219
MvSl-1064-A1-R4_A1g00510	MvSl-1064-A1-R4_A1	MAT	2058215	2058407	5.71848675085413	-0.0912487586483039	0.699754967956424	0.885450461071074	5.78700564985183	5.73956147575392	5.79954615610079	5.53268664623396
MvSl-1064-A1-R4_A1g00511	MvSl-1064-A1-R4_A1	MAT	2058571	2059524	6.68883832564061	-0.0371773383908829	0.862661910465709	0.955217789119918	6.58154139204334	6.82253827959051	6.76172710578084	6.57252429043552
MvSl-1064-A1-R4_A1g00512	MvSl-1064-A1-R4_A1	MAT	2080392	2081481	5.04773972965016	-0.0532520935022423	0.838913529133214	0.947274111000775	5.05096938742555	5.09669695039	5.04462372351368	4.99698990933032
MvSl-1064-A1-R4_A1g00513	MvSl-1064-A1-R4_A1	MAT	2082268	2082504	5.9492557370283	-0.636356630599167	0.00406934117189331	0.0356308755961676	6.36876646511173	6.08343121879828	5.63798530015278	5.55499999733863
MvSl-1064-A1-R4_A1g00514	MvSl-1064-A1-R4_A1	MAT	1991175	1993509	6.20119607499109	-0.119355207010727	0.586322255884178	0.822761160004291	6.40374047625158	6.10045785335466	6.17679558986218	6.10290196554018
MvSl-1064-A1-R4_A1g00515	MvSl-1064-A1-R4_A1	MAT	1984288	1990725	5.783211581342	0.595174121706191	0.0222354510972778	0.126389023925207	5.39681760339973	5.51091723284788	5.69792848009874	6.33207770346363
MvSl-1064-A1-R4_A1g00516	MvSl-1064-A1-R4_A1	MAT	2618847	2620704	7.60395467083862	-1.05797537519829	8.40758385371799e-07	3.58029882721199e-05	7.98782221960375	8.08666729517082	7.04447090805844	6.91377435503659
MvSl-1064-A1-R4_A1g00517	MvSl-1064-A1-R4_A1	MAT	2625755	2626956	3.06717595172034	-0.00939842794537472	0.979389210643919	0.992894047137182	3.26863872708741	2.85060918287851	2.94984375440395	3.16807618728783
MvSl-1064-A1-R4_A1g00518	MvSl-1064-A1-R4_A1	MAT	2689352	2692677	6.45000192789303	-0.399855573046335	0.0726289582982642	0.275403562052522	6.43466925062523	6.81224035341219	6.26553425616571	6.20731883239646
MvSl-1064-A1-R4_A1g00519	MvSl-1064-A1-R4_A1	MAT	2705499	2709175	5.96810945957161	-0.48964783309288	0.0222718573010811	0.126389023925207	6.16543807789801	6.21858890221525	5.63375801565502	5.76959833146827
MvSl-1064-A1-R4_A1g00520	MvSl-1064-A1-R4_A1	MAT	2709667	2711246	5.69005849080577	-0.0616139840580819	0.789815237278639	0.929990115968235	5.72646079330143	5.71464587815031	5.60165228202023	5.71416489449384
MvSl-1064-A1-R4_A1g00521	MvSl-1064-A1-R4_A1	MAT	2723676	2724484	8.82704427833755	0.885114764359528	0.000438519324543906	0.00639346310123166	8.40398395940326	8.22595069389918	9.33260640141227	9.05975823357868
MvSl-1064-A1-R4_A1g00522	MvSl-1064-A1-R4_A1	MAT	1378554	1381105	1.38055531596718	-3.56895299006836	3.08431820959882e-10	3.44562405700896e-08	2.63443903573126	1.82936175776818	-0.68066525738694	-1.59925418323901
MvSl-1064-A1-R4_A1g00525	MvSl-1064-A1-R4_A1	MAT	1300472	1304579	6.77409685769379	-0.441836804191454	0.0450175873923219	0.202744129187829	7.0552620084211	6.89707238996148	6.69634434849716	6.35705564060557
MvSl-1064-A1-R4_A1g00527	MvSl-1064-A1-R4_A1	MAT	1278622	1279107	4.00184585273187	0.0228733477804049	0.942647660421288	0.982820503987966	4.2186133723651	3.7240193396818	3.89393049049892	4.1235370461846
MvSl-1064-A1-R4_A1g00528	MvSl-1064-A1-R4_A1	MAT	3162864	3163091	2.81213154183714	0.163333272110436	0.66205985282002	0.868808368262061	2.82342611441133	2.62958011826702	2.6650568511545	3.08464242037934
MvSl-1064-A1-R4_A1g00529	MvSl-1064-A1-R4_A1	MAT	3145545	3147507	3.25178711459192	-0.372594304942942	0.283834789474132	0.592177263899219	3.41948104203942	3.43284109890703	2.85860477377093	3.23040569349918
MvSl-1064-A1-R4_A1g00530	MvSl-1064-A1-R4_A1	MAT	3139638	3144611	6.44483305009993	0.00919251589565473	0.966450514084925	0.989373070357584	6.59745412010517	6.26463363760036	6.44994833827748	6.44869008294819
MvSl-1064-A1-R4_A1g00532	MvSl-1064-A1-R4_A1	MAT	3096186	3097883	5.86784535662907	0.399328506685532	0.0650739178052353	0.257009109715626	5.66738100923788	5.64144497054135	6.00987541740421	6.09530940954657
MvSl-1064-A1-R4_A1g00533	MvSl-1064-A1-R4_A1	MAT	1186986	1189109	5.98967539439219	0.996010270828338	4.11740470342619e-05	0.000954660788648844	5.65775480471818	5.10745629016244	6.39293503725947	6.41126474746951
MvSl-1064-A1-R4_A1g00534	MvSl-1064-A1-R4_A1	MAT	1199905	1206247	9.55850769731426	0.0498519459128735	0.85797264927557	0.954071150407726	9.39049217088498	9.66330488234122	9.71266334690158	9.44099481177446
MvSl-1064-A1-R4_A1g00541	MvSl-1064-A1-R4_A1	MAT	1207176	1208666	6.77279740899283	0.778983010904359	0.000406745662233758	0.00602207605255557	6.33637574030726	6.32645988290264	6.92068068547521	7.27704946424684
MvSl-1064-A1-R4_A1g00542	MvSl-1064-A1-R4_A1	MAT	1209281	1212345	4.77112721402784	0.677256299411309	0.0138125390809105	0.0910463304015268	4.35761085023955	4.42765434951443	4.95936114894066	5.17032486851316
MvSl-1064-A1-R4_A1g00543	MvSl-1064-A1-R4_A1	MAT	1213232	1215281	7.42653617971454	0.388136010765011	0.0664098889716825	0.260729285684351	7.28967970368952	7.14585394388416	7.63259760072564	7.58175072838872
MvSl-1064-A1-R4_A1g00544	MvSl-1064-A1-R4_A1	MAT	1274366	1278155	5.92727671426498	-0.16521196008758	0.451624885672512	0.736899864327243	6.04506834523053	5.96925861779854	5.69691579809786	5.97469398739024
MvSl-1064-A1-R4_A1g00575	MvSl-1064-A1-R4_A1	MAT	924447	925599	6.30269887548414	-0.0661481921772601	0.758825842729797	0.913948459697804	6.41194412990513	6.2549886205076	6.36068590994658	6.17166231744437
MvSl-1064-A1-R4_A1g00576	MvSl-1064-A1-R4_A1	MAT	925930	927977	3.08755835458469	0.0824781154078672	0.822684360558851	0.940657769416374	3.29016060694941	2.75999493568166	3.21046406969305	3.04104345525991
MvSl-1064-A1-R4_A1g00593	MvSl-1064-A1-R4_A1	MAT	542621	544478	7.75360801451547	0.406723446188298	0.0630259107638733	0.25153949678491	7.63101132239983	7.43443725396193	7.90319758211068	7.98079618132852
MvSl-1064-A1-R4_A1g00594	MvSl-1064-A1-R4_A1	MAT	1017072	1017508	4.38773824411423	-3.49115737257629	2.81744252378505e-10	3.18890007757881e-08	5.5548253785075	4.9126478317835	2.51684890264378	0.342604511755311
MvSl-1064-A1-R4_A1g00624	MvSl-1064-A1-R4_A1	MAT	908654	911656	7.16460756298292	0.186968161125723	0.375197600969957	0.680322462804294	6.91453941749962	7.20644473973265	7.19515463829689	7.31251663895026
MvSl-1064-A1-R4_A1g00635	MvSl-1064-A1-R4_A1	MAT	1091186	1095689	2.73565592333975	-4.93079534812209	4.71642937034794e-24	3.38089378697775e-21	3.45167025191696	3.89699592653415	-1.17868144531541	-0.871684916588456
MvSl-1064-A1-R4_A1g00641	MvSl-1064-A1-R4_A1	MAT	545893	546933	2.57409967712983	-2.21006890107848	2.17311964598261e-08	1.48626207178639e-06	3.37317437486859	3.2170479066073	1.20126011165099	1.043857386643
MvSl-1064-A1-R4_A1g00644	MvSl-1064-A1-R4_A1	MAT	1588797	1592442	6.60806018489147	1.04928839971846	0.000152430153858201	0.00274310498637707	5.77178727831596	6.17906286551376	6.59289903551626	7.37875025478337
MvSl-1064-A1-R4_A1g00645	MvSl-1064-A1-R4_A1	MAT	2791731	2799682	6.76111486381723	0.227919677445972	0.312709144838323	0.618089169094498	6.43868990628794	6.82067138851685	6.75054573385472	6.98123877713321
MvSl-1064-A1-R4_A1g00646	MvSl-1064-A1-R4_A1	MAT	2776699	2777667	8.0595387309721	-0.486822502997165	0.0363480968804815	0.175852828664737	8.09309781789568	8.4497500351716	7.7281357435766	7.86054043959316
MvSl-1064-A1-R4_A1g00648	MvSl-1064-A1-R4_A1	MAT	739770	740360	6.10878407811833	0.659579085996833	0.00244678028031723	0.0242200275849123	5.77814778691248	5.70455789435525	6.30594611001762	6.48923029423409
MvSl-1064-A1-R4_A1g00668	MvSl-1064-A1-R4_A1	MAT	1389234	1391759	5.83043431706939	0.29677622394821	0.198304662489846	0.491058311088327	5.61006294912989	5.73560378302631	5.80143187452094	6.12245761821463
MvSl-1064-A1-R4_A1g00669	MvSl-1064-A1-R4_A1	MAT	1386243	1386532	6.20250857120206	0.188707259297383	0.371904874351939	0.675958518195339	6.13106565210724	6.07875250267732	6.33617960965349	6.24965918718789
MvSl-1064-A1-R4_A1g00693	MvSl-1064-A1-R4_A1	MAT	1539659	1541133	7.69133403805633	-0.0487901197640048	0.825742169585511	0.942051006415266	7.59399525843781	7.82739993388219	7.55368457570739	7.77163730377896
MvSl-1064-A1-R4_A1g00694	MvSl-1064-A1-R4_A1	MAT	1526188	1527713	7.34348468065157	0.378109183239431	0.0668111912674887	0.261469457362574	7.18634233510091	7.09656017916158	7.50330948544392	7.53649161001553
MvSl-1064-A1-R4_A1g00718	MvSl-1064-A1-R4_A1	MAT	646353	651020	6.82510563751111	0.0659317982157765	0.752254503833539	0.910757322306513	6.73851033652254	6.84291620209265	6.92371371772563	6.78848473407618
MvSl-1064-A1-R4_A1g00726	MvSl-1064-A1-R4_A1	MAT	547576	548488	8.03720538624583	-0.164446498268509	0.485487335198137	0.762388292962724	7.89664340782164	8.30802961236113	8.02762811783723	7.8736931312562
MvSl-1064-A1-R4_A1g00732	MvSl-1064-A1-R4_A1	MAT	2238742	2239464	6.34054005624897	0.142387690250349	0.504575023041536	0.772187167212846	6.17607386659962	6.3531818297311	6.4158883398771	6.40390763499716
MvSl-1064-A1-R4_A1g00749	MvSl-1064-A1-R4_A1	MAT	1054963	1057437	5.60578968621759	-1.84105818687529	3.09426935013336e-11	4.15889139841362e-09	6.48530628176755	5.97346566536786	4.61578971447204	4.17918444078695
MvSl-1064-A1-R4_A1g00750	MvSl-1064-A1-R4_A1	MAT	998707	1000561	5.28356489365233	0.219623519488439	0.399200867143816	0.699231492398921	5.34291692349632	4.97440485033909	5.41103533896501	5.36601132662466
MvSl-1064-A1-R4_A1g00751	MvSl-1064-A1-R4_A1	MAT	985209	987129	6.61734479602595	-0.308216538118626	0.164901370748586	0.445363136947986	6.94821003597773	6.5519390822668	6.43666335914845	6.47350212276828
MvSl-1064-A1-R4_A1g00757	MvSl-1064-A1-R4_A1	MAT	928859	929481	0.376323308084597	-1.84061607685014	0.000536775081660181	0.00745935258875748	1.28885036009014	0.723329528515129	-0.859801057226606	-0.533628019666725
MvSl-1064-A1-R4_A1g00772	MvSl-1064-A1-R4_A1	MAT	411533	413382	5.67016930892707	0.435726194691272	0.0739615044313482	0.277702689270387	5.2580909913644	5.59305015552759	5.78150781811812	5.95553162608339
MvSl-1064-A1-R4_A1g00778	MvSl-1064-A1-R4_A1	MAT	790625	795162	5.84424548968547	0.518947432922779	0.0246915351208809	0.135781759123052	5.47876481350399	5.63932821309019	5.90152474802243	6.23867318003451
MvSl-1064-A1-R4_A1g00779	MvSl-1064-A1-R4_A1	MAT	795631	796542	7.51109503256527	0.275774630214537	0.195723764385802	0.487721848565085	7.39109567502099	7.34179814415968	7.70237991725211	7.57957559843078
MvSl-1064-A1-R4_A1g00794	MvSl-1064-A1-R4_A1	MAT	3044289	3046699	6.09125929998318	0.595809164649909	0.00753003235524975	0.0574741245074164	5.89629730185645	5.61691270742836	6.41957632582454	6.29344899587072
MvSl-1064-A1-R4_A1g00800	MvSl-1064-A1-R4_A1	MAT	486140	486307	7.09194734530469	-0.929544721394153	4.24691877204315e-05	0.000976791317569924	7.19492527446118	7.72282707858079	6.53344106904974	6.57471006949981
MvSl-1064-A1-R4_A1g00801	MvSl-1064-A1-R4_A1	MAT	527848	528105	4.44465736230557	0.465453402370644	0.104030884470847	0.345641865735672	4.00529968471731	4.35727951877234	4.64338658852931	4.67104199354067
MvSl-1064-A1-R4_A1g00804	MvSl-1064-A1-R4_A1	MAT	2194410	2199254	2.08936550488414	1.64478132572859	0.000147579640446737	0.00267258961499543	0.971230335911173	1.13742185777457	2.37209938226159	2.91559792451219
MvSl-1064-A1-R4_A1g00832	MvSl-1064-A1-R4_A1	MAT	3195577	3196417	7.11719233416797	-0.135611749596142	0.490573141678789	0.765308336003073	7.16805335467699	7.19855941354745	7.05359783108499	7.04213891877374
MvSl-1064-A1-R4_A1g00835	MvSl-1064-A1-R4_A1	MAT	1637608	1638887	2.80317960691609	2.54266598172808	4.53532306675852e-09	3.57916046057402e-07	1.45049883096576	0.553876879976198	3.68509999979845	3.4173910990855
MvSl-1064-A1-R4_A1g00840	MvSl-1064-A1-R4_A1	MAT	3189050	3195319	6.00964647705463	-0.583990121033878	0.00744269034008072	0.0572119778669829	6.34753880755123	6.1935615740398	5.58860722617319	5.78289385447279
MvSl-1064-A1-R4_A1g00842	MvSl-1064-A1-R4_A1	MAT	1400757	1402594	7.11807225260655	-0.766552442226198	0.00109454160397825	0.012900281300426	7.70698530729502	7.14062558905516	6.8051358008839	6.55381023451097
MvSl-1064-A1-R4_A1g00843	MvSl-1064-A1-R4_A1	MAT	1437496	1440368	4.87003172191721	0.0882873976447239	0.750269738755251	0.91003697450738	4.91212159586657	4.73373812111223	4.76045965732112	5.05136836237126
MvSl-1064-A1-R4_A1g00845	MvSl-1064-A1-R4_A1	MAT	1645733	1648754	6.37488462041949	0.465759468997095	0.061039878819279	0.247089429460441	6.35606738801593	5.84710338778056	6.37088110078969	6.77761478191325
MvSl-1064-A1-R4_A1g00853	MvSl-1064-A1-R4_A1	MAT	1711315	1715586	7.42927433057439	0.279726696935969	0.195938266778946	0.488114964040688	7.25133315651671	7.31320372619127	7.42474574965357	7.68778950711614
MvSl-1064-A1-R4_A1g00854	MvSl-1064-A1-R4_A1	MAT	1701948	1703146	8.20900433930408	0.833317769069415	0.000206838611614392	0.00348867791589607	7.70565120949942	7.75983319133873	8.5843837094004	8.54764138610534
MvSl-1064-A1-R4_A1g00869	MvSl-1064-A1-R4_A1	MAT	834376	836308	8.47350934621686	-0.482940789353476	0.0508004629383815	0.218988722696421	8.4663643467065	8.89193020710732	8.23404870867856	8.18969959103412
MvSl-1064-A1-R4_A1g00886	MvSl-1064-A1-R4_A1	MAT	2593478	2595807	5.83043750833312	1.48811438800232	3.36796381204564e-10	3.66724363433122e-08	4.94641292949727	4.8590841043229	6.20627417563679	6.55103757806304
MvSl-1064-A1-R4_A1g00911	MvSl-1064-A1-R4_A1	MAT	3038018	3044084	8.35484716011085	-0.58023960376574	0.0260932924477873	0.140905451521964	8.27297648820968	8.89270790327687	8.03185086187745	8.03993586900876
MvSl-1064-A1-R4_A1g00912	MvSl-1064-A1-R4_A1	MAT	3035765	3037588	6.15312320966599	0.306558582046183	0.201140646430425	0.493078324478347	5.8095363784456	6.15259224890874	6.07602079114902	6.49038855126434
MvSl-1064-A1-R4_A1g00920	MvSl-1064-A1-R4_A1	MAT	3000503	3001944	6.89141209076821	0.519755660124168	0.0351297174026478	0.172200633912747	6.72408723466344	6.48279037075048	6.78383318222249	7.40509083560853
MvSl-1064-A1-R4_A1g00921	MvSl-1064-A1-R4_A1	MAT	3017616	3018135	7.18254042329347	1.07755533392365	1.34177110950783e-07	7.03775309999167e-06	6.51835642436042	6.57205352275254	7.59884021000625	7.6457848091092
MvSl-1064-A1-R4_A1g00922	MvSl-1064-A1-R4_A1	MAT	3033187	3035601	5.13058344058629	-0.0457160796276995	0.864400058771545	0.955271262539313	5.25079178398621	5.04965442242353	4.93379975412663	5.26269798669904
MvSl-1064-A1-R4_A1g00923	MvSl-1064-A1-R4_A1	MAT	3018297	3020055	2.22588862749422	-0.0562402989963815	0.888309288012338	0.965471672346944	2.42989457874924	2.06207707389636	2.35165383603555	2.02928759726454
MvSl-1064-A1-R4_A1g00929	MvSl-1064-A1-R4_A1	MAT	3107476	3107769	0.692241433779498	6.00688810708964	4.96119587279907e-14	1.06690517244544e-11	-3.68947149152235	-2.73029527509637	1.13101700105384	1.95068177521358
MvSl-1064-A1-R4_A1g00956	MvSl-1064-A1-R4_A1	MAT	1794549	1795435	6.32292042490465	1.35616585651647	4.68721173600475e-10	4.69830388375562e-08	5.40506060494212	5.57211910351246	6.79096906237932	6.89945855247028
MvSl-1064-A1-R4_A1g00957	MvSl-1064-A1-R4_A1	MAT	1796095	1800988	5.33242031172955	0.167127280141833	0.504428596424838	0.772187167212846	5.14058060561625	5.34418960722011	5.40732542661069	5.41928313911209
MvSl-1064-A1-R4_A1g00958	MvSl-1064-A1-R4_A1	MAT	1834558	1837865	6.7411447369143	-0.727784628330839	0.000892155069884497	0.0108855573207751	6.94085829095992	7.16914985801117	6.45774143359306	6.19529423210132
MvSl-1064-A1-R4_A1g00959	MvSl-1064-A1-R4_A1	MAT	1838292	1841771	3.41595758452489	1.66127102480182	1.1499248568738e-06	4.57946926797612e-05	2.39058356857026	2.33745162279358	4.09489042519142	3.92196968691664
MvSl-1064-A1-R4_A1g00960	MvSl-1064-A1-R4_A1	MAT	1872072	1874749	5.50221574878242	-0.847681785909374	0.000420659391515947	0.00619608233873318	5.94346699573311	5.78239425704364	5.05414515721611	4.98224581027145
MvSl-1064-A1-R4_A1g00968	MvSl-1064-A1-R4_A1	MAT	1965456	1966246	6.82316091129877	0.622907033504854	0.0028489912805105	0.0271395603487833	6.43949269454432	6.51604955303407	7.15589647375288	7.0437177276172
MvSl-1064-A1-R4_A1g00969	MvSl-1064-A1-R4_A1	MAT	2084395	2085310	4.16701606973758	1.17197955041087	0.000144988808597437	0.00265850334682947	3.40640153276932	3.522855740232	4.81748098608715	4.42189393637418
MvSl-1064-A1-R4_A1g00970	MvSl-1064-A1-R4_A1	MAT	2085727	2087119	8.44843159788739	1.25869886234242	2.38426023599289e-07	1.15872353389892e-05	7.50706422029757	7.84495703574282	8.96904928507955	8.91943475390725
MvSl-1064-A1-R4_A1g00971	MvSl-1064-A1-R4_A1	MAT	2097615	2099010	5.48574082767563	-0.91752656113925	0.000145642828485647	0.00265991424762959	5.86437025922509	5.88153865421413	5.04462372351368	4.86390451788705
MvSl-1064-A1-R4_A1g00972	MvSl-1064-A1-R4_A1	MAT	2138970	2141225	5.17502480470164	-0.30521793888584	0.237631893237778	0.538632291338962	5.20053189978486	5.42873550702729	4.9761538897778	5.05293710871215
MvSl-1064-A1-R4_A1g00977	MvSl-1064-A1-R4_A1	MAT	2998043	3000087	5.96767174533071	2.29692493653121	1.51067409529529e-21	8.66321237848672e-19	4.47501946683448	4.33390998307136	6.88333299321044	6.48633057681024
