gid	ratioprot	intronnrdiff	intronmeandiff	introntotaldiff	diffGC3	totalTE	dn	ds	Part8	youngold	logFC.A1.A2	abs	DE	DE2
MvSl-1064-A1-R4_A1g00694	1.00128041	0	0.25	1	0.43	4.5	0.0175	0.0053	Black	OldStrata	0.19734445	0.19734445	NON	NON
MvSl-1064-A1-R4_A1g00718	1	0	0.5	1	0.87	8	0.0446	0.0108	Black	OldStrata	1.042239841	1.042239841	Up	DE
MvSl-1064-A1-R4_A1g00726	0.966666667	1	3.833	88	1.71	9.5	0.1207	0.0516	Black	OldStrata	-0.323750225	0.323750225	NON	NON
MvSl-1064-A1-R4_A1g00745	0.557823129	1	1.8333	67	2.69	4.5	NA	NA	Black	OldStrata	1.868153555	1.868153555	Up	DE
MvSl-1064-A1-R4_A1g00749	1.005405405	0	0	0	0.69	4.5	0.0228	0.03	Black	OldStrata	-0.432980787	0.432980787	NON	NON
MvSl-1064-A1-R4_A1g00750	1	0	0	0	0	7.5	0.0032	0.0013	Black	OldStrata	0.014269393	0.014269393	NON	NON
MvSl-1064-A1-R4_A1g00751	0.998971193	0	0	0	0.04	4.5	0.0079	0.0065	Black	OldStrata	-0.32701583	0.32701583	NON	NON
MvSl-1064-A1-R4_A1g00752	1.46097561	3	36.2	373	1.02	6	0.0693	0.0411	Black	OldStrata	-5.754454425	5.754454425	Down	DE
MvSl-1064-A1-R4_A1g00756	1	0	0	0	4.16	6.5	NA	NA	Black	OldStrata	0.188328051	0.188328051	NON	NON
MvSl-1064-A1-R4_A1g00757	0.956228956	1	50	149	0.39	7.5	NA	NA	Black	OldStrata	-0.038444163	0.038444163	NON	NON
MvSl-1064-A1-R4_A1g00763	0.999190283	1	2.4333	82	2.64	11	NA	NA	Black	OldStrata	-4.029433889	4.029433889	Down	DE
MvSl-1064-A1-R4_A1g00772	1.049562682	0	17	51	0.53	7	0.0345	0.0213	Blue	OldStrata	-0.447897559	0.447897559	NON	NON
MvSl-1064-A1-R4_A1g00778	0.99879081	0	0.2858	2	0.31	12.5	0.0379	0.0198	Black	OldStrata	0.389977485	0.389977485	NON	NON
MvSl-1064-A1-R4_A1g00779	1.008982036	0	0.8	8	0.78	12.5	0.0444	0.0158	Black	OldStrata	0.677992555	0.677992555	Up	DE
MvSl-1064-A1-R4_A1g00794	1	0	1.5	6	0.88	11	0.036	0.0079	Black	OldStrata	0.026871625	0.026871625	NON	NON
MvSl-1064-A1-R4_A1g00800	0.973741794	1	6.2639	46	0.33	9.5	NA	NA	Black	OldStrata	-0.134687097	0.134687097	NON	NON
MvSl-1064-A1-R4_A1g00801	1	0	0	0	0	9	0	0.0025	Blue	OldStrata	-0.032184551	0.032184551	NON	NON
MvSl-1064-A1-R4_A1g00832	1.006369427	1	20.8	12	0.82	6.5	0.0268	0.0145	Black	OldStrata	0.093408117	0.093408117	NON	NON
MvSl-1064-A1-R4_A1g00840	0.968013468	1	43.5	32	0.05	6.5	0.0399	0.0288	Black	OldStrata	0.269924924	0.269924924	NON	NON
MvSl-1064-A1-R4_A1g00842	0.897880539	1	13.333	181	2.33	7.5	0.0636	0.022	Black	OldStrata	-0.32013805	0.32013805	NON	NON
MvSl-1064-A1-R4_A1g00843	1.084795322	1	14.167	87	0.84	7.5	0.0159	0.0078	Black	OldStrata	-0.541148688	0.541148688	NON	NON
MvSl-1064-A1-R4_A1g00845	0.979193758	1	1.3333	87	0.36	8.5	0.0342	0.022	Black	OldStrata	0.042076431	0.042076431	NON	NON
MvSl-1064-A1-R4_A1g00853	0.96559633	1	44.767	109	0.2	10.5	0.0339	0.0129	Purple	OldStrata	-1.487301401	1.487301401	Down	DE
MvSl-1064-A1-R4_A1g00854	1.046511628	1	2.0972	116	0.01	9	0.0559	0.0268	Purple	OldStrata	0.751578848	0.751578848	Up	DE
MvSl-1064-A1-R4_A1g00869	1	0	0.8	8	0	11.5	0.0392	0.0106	Black	OldStrata	-0.780523068	0.780523068	NON	NON
MvSl-1064-A1-R4_A1g00911	1	0	1.1667	7	1.13	10.5	0.0172	0	Black	OldStrata	-0.242165576	0.242165576	NON	NON
MvSl-1064-A1-R4_A1g00912	1	0	0	0	0	9.5	0	0.004	Black	OldStrata	-0.203998749	0.203998749	NON	NON
MvSl-1064-A1-R4_A1g00913	1.332251082	1	6.5179	10	1.75	8.5	0.0428	0.013	Black	OldStrata	-0.556748515	0.556748515	NON	NON
MvSl-1064-A1-R4_A1g00920	0.817679558	1	20.1667	176	1.29	11.5	0.0293	0.0231	Black	OldStrata	-0.976671928	0.976671928	NON	NON
MvSl-1064-A1-R4_A1g00921	1.003636364	0	3.7143	26	0.48	10.5	0.031	0.0272	Black	OldStrata	0.145781482	0.145781482	NON	NON
MvSl-1064-A1-R4_A1g00923	1	0	0	0	2.88	10	NA	NA	Black	OldStrata	1.125181115	1.125181115	Up	DE
MvSl-1064-A1-R4_A1g00929	1	0	0	0	0.48	5.5	NA	NA	Black	OldStrata	1.834083721	1.834083721	Up	DE
MvSl-1064-A1-R4_A1g00957	1	0	0.5	1	2.11	7.5	0.029	0.0245	Black	OldStrata	0.390662934	0.390662934	NON	NON
MvSl-1064-A1-R4_A1g00958	1	0	0.25	1	0.46	7.5	0.0202	0.0072	Black	OldStrata	-0.561034724	0.561034724	Down	DE
MvSl-1064-A1-R4_A1g00960	1.050925926	0	8.25	33	1.01	7.5	0.0374	0.021	Black	OldStrata	-0.16311838	0.16311838	NON	NON
MvSl-1064-A1-R4_A1g00968	1.131687243	0	24	96	3.53	9.5	NA	NA	Black	OldStrata	0.269146409	0.269146409	NON	NON
MvSl-1064-A1-R4_A1g00970	1	0	0	0	0.84	9	0.0159	0.0068	Black	OldStrata	0.874880085	0.874880085	Up	DE
MvSl-1064-A1-R4_A1g00972	1	0	0	0	0	8.5	0.018	0.0188	Black	OldStrata	-1.734381671	1.734381671	Down	DE
MvSl-1064-A1-R4_A1g00977	0.838440111	0	64.25	257	1.71	6.5	NA	NA	Black	OldStrata	-3.065033979	3.065033979	Down	DE
MvSl-1064-A1-R4_A1g00997	1.098726115	0	3	12	0.42	7	0.0258	0.0395	Blue	OldStrata	-3.509378289	3.509378289	Down	DE
MvSl-1064-A1-R4_A1g00998	1	0	0	0	0.43	7	0.0443	0.0134	Blue	OldStrata	0.375035839	0.375035839	NON	NON
MvSl-1064-A1-R4_A1g01007	0.994441637	0	100.5	402	1.42	13	NA	NA	Black	OldStrata	3.100208392	3.100208392	Up	DE
MvSl-1064-A1-R4_A1g01017	1.014272122	0	2.7058	46	0.35	9	0.0299	0.0104	Purple	OldStrata	-0.275205453	0.275205453	NON	NON
MvSl-1064-A1-R4_A1g01021	0.809210526	4	14.5	419	2.36	10	NA	NA	Black	OldStrata	4.38716508	4.38716508	Up	DE
MvSl-1064-A1-R4_A1g01049	0.516666667	2	42	216	6.64	10.5	NA	NA	Centro	Centro	0.997497083	0.997497083	Up	DE
MvSl-1064-A1-R4_A1g01135	0.690104167	2	6.3333	155	4.86	5.5	0.1527	0.0626	Black	OldStrata	0.917019786	0.917019786	Up	DE
MvSl-1064-A1-R4_A1g01137	1.003361345	0	1.6667	10	0.48	6	0.03	0.0179	Black	OldStrata	-0.592036629	0.592036629	Down	DE
MvSl-1064-A1-R4_A1g01138	0.798941799	NA	NA	NA	5.14	6.5	NA	NA	Black	OldStrata	2.365433726	2.365433726	Up	DE
MvSl-1064-A1-R4_A1g01154	1	0	0	0	0.55	9.5	0.0087	0.0139	Blue	OldStrata	-0.069641132	0.069641132	NON	NON
MvSl-1064-A1-R4_A1g01159	1	0	0	0	0.24	6.5	0.0255	0.0122	Blue	OldStrata	0.357858524	0.357858524	NON	NON
MvSl-1064-A1-R4_A1g01160	0.997890295	0	0	0	0.27	5	0.0031	0.0027	Blue	OldStrata	0.299223533	0.299223533	NON	NON
MvSl-1064-A1-R4_A1g01161	1.225641026	0	0	0	1.88	4.5	0.0082	0.0025	Blue	OldStrata	-0.232190071	0.232190071	NON	NON
MvSl-1064-A1-R4_A1g01162	1.050847458	0	0.5	1	1.38	2.5	0.0389	0.0071	Blue	OldStrata	5.639008765	5.639008765	Up	DE
MvSl-1064-A1-R4_A1g01163	1.004424779	0	0.25	1	1.05	2.5	0.0408	0.0121	Blue	OldStrata	3.617225151	3.617225151	Up	DE
MvSl-1064-A1-R4_A1g01164	1.029154519	1	0.0222	83	0.03	4	NA	NA	Black	OldStrata	-0.782988706	0.782988706	Down	DE
MvSl-1064-A1-R4_A1g01173	1.087040619	0	1.8	9	2.97	6.5	0.0354	0.0118	Black	OldStrata	-0.529087108	0.529087108	NON	NON
MvSl-1064-A1-R4_A1g01174	0.790640394	0	4.8	24	2.7	6	0.0331	0.0141	Black	OldStrata	-1.343688683	1.343688683	Down	DE
MvSl-1064-A1-R4_A1g01189	1	0	2	4	0.29	12.5	0.0283	0.0202	Black	OldStrata	0.516954041	0.516954041	NON	NON
MvSl-1064-A1-R4_A1g01212	0.917570499	1	3.4047	100	2.95	5.5	0.0463	0.009	Black	OldStrata	-1.916759575	1.916759575	Down	DE
MvSl-1064-A1-R4_A1g01219	0.998046875	0	0.5	2	0.53	5.5	0.057	0.0253	Black	OldStrata	-0.829550149	0.829550149	NON	NON
MvSl-1064-A1-R4_A1g01220	1.160784314	1	15.161	20	0.58	6.5	NA	NA	Black	OldStrata	3.396664551	3.396664551	Up	DE
MvSl-1064-A1-R4_A1g01227	0.994219653	1	49.6667	4	1.01	4	0.0541	0.0136	Purple	OldStrata	-0.280852976	0.280852976	NON	NON
MvSl-1064-A1-R4_A1g01228	1	0	0	0	1.08	4	NA	NA	Black	OldStrata	0.221258167	0.221258167	NON	NON
MvSl-1064-A1-R4_A1g01252	1.091836735	0	19.5	78	2.83	12	0.0708	0.0369	Orange	ColorStrata	-0.111374107	0.111374107	NON	NON
MvSl-1064-A1-R4_A1g01253	0.928571429	0	10	40	0.6	11.5	NA	NA	Black	OldStrata	-0.854931713	0.854931713	Down	DE
MvSl-1064-A1-R4_A1g01261	1.000433088	0	9	63	0.11	9	0.0313	0.018	Orange	ColorStrata	-2.188677548	2.188677548	Down	DE
MvSl-1064-A1-R4_A1g01271	0.948905109	0	9.2	46	0.21	11.5	0.022	0	Black	OldStrata	-0.520789943	0.520789943	NON	NON
MvSl-1064-A1-R4_A1g01272	1	0	0	0	0	10.5	0.0234	0.0048	Black	OldStrata	0.130280609	0.130280609	NON	NON
MvSl-1064-A1-R4_A1g01282	1	0	0.667	2	0.44	10	NA	NA	Black	OldStrata	0.532112185	0.532112185	NON	NON
MvSl-1064-A1-R4_A1g01288	1	0	0	0	0.74	8.5	NA	NA	Black	OldStrata	1.137327982	1.137327982	Up	DE
MvSl-1064-A1-R4_A1g01290	0.933184855	0	12.8889	116	0.36	9	NA	NA	Black	OldStrata	1.448121849	1.448121849	Up	DE
MvSl-1064-A1-R4_A1g01302	1.645962733	3	30.6	312	3.5	7.5	NA	NA	Black	OldStrata	6.307186831	6.307186831	Up	DE
MvSl-1064-A1-R4_A1g01317	0.870967742	1	2.982	126	1.43	7.5	0.067	0.0127	Purple	OldStrata	0.067848033	0.067848033	NON	NON
MvSl-1064-A1-R4_A1g01346	0.681818182	0	178.4	892	9.91	20.5	0.067	0.0145	Black	OldStrata	-0.29082474	0.29082474	NON	NON
MvSl-1064-A1-R4_A1g01347	1.000942063	0	0	0	0.31	17	0.0306	0.0123	Black	OldStrata	1.102009758	1.102009758	Up	DE
MvSl-1064-A1-R4_A1g01348	1	0	0	0	0.38	6.5	0.0108	0.0052	Black	OldStrata	0.084837282	0.084837282	NON	NON
MvSl-1064-A1-R4_A1g01350	1	0	0.5	1	0.16	6.5	0.0119	0.0054	Black	OldStrata	-0.142316764	0.142316764	NON	NON
MvSl-1064-A1-R4_A1g01351	1	0	0	0	0.36	7	0.0074	0.0029	Black	OldStrata	-0.066627592	0.066627592	NON	NON
MvSl-1064-A1-R4_A1g01359	0.921052632	0	12	60	1.52	5	NA	NA	Black	OldStrata	0.538735354	0.538735354	NON	NON
MvSl-1064-A1-R4_A1g01366	1	0	0	0	0.52	6	0.0338	0.0157	Black	OldStrata	-0.069623816	0.069623816	NON	NON
MvSl-1064-A1-R4_A1g01367	0.932874355	2	5	125	0.33	6	0.0117	0.0128	Black	OldStrata	0.242412729	0.242412729	NON	NON
MvSl-1064-A1-R4_A1g01368	1.011345219	1	0.375	67	0.22	7	0.0256	0.0195	Black	OldStrata	-0.173537055	0.173537055	NON	NON
MvSl-1064-A1-R4_A1g01369	1.036124795	1	9.8333	44	0.37	5.5	0.0277	0.0119	Black	OldStrata	0.659905903	0.659905903	NON	NON
MvSl-1064-A1-R4_A1g01375	0.913348946	0	5.5	11	0.68	7.5	NA	NA	Black	OldStrata	0.846875736	0.846875736	Up	DE
MvSl-1064-A1-R4_A1g01376	0.920043812	1	27.5151	402	2.62	6.5	NA	NA	Black	OldStrata	0.760387737	0.760387737	Up	DE
MvSl-1064-A1-R4_A1g01378	0.512820513	1	26.5	57	3.21	6.5	NA	NA	Black	OldStrata	0.304490218	0.304490218	NON	NON
MvSl-1064-A1-R4_A1g01383	1.005934718	2	38.1714	32	0.04	7.5	NA	NA	Black	OldStrata	1.918429351	1.918429351	Up	DE
MvSl-1064-A1-R4_A1g01384	0.981150794	0	52	52	0.76	13.5	0.0289	0.0201	Black	OldStrata	-0.947792045	0.947792045	Down	DE
MvSl-1064-A1-R4_A1g01388	0.871794872	0	1.5	3	1.95	8.5	0.052	0.0139	Black	OldStrata	0.406271174	0.406271174	NON	NON
MvSl-1064-A1-R4_A1g01392	0.995053586	0	4.5	18	0.22	12	0.0226	0.0147	Black	OldStrata	-0.243712597	0.243712597	NON	NON
MvSl-1064-A1-R4_A1g01393	1.174563591	1	3.6667	70	0.18	9.5	0.0258	0.0201	Black	OldStrata	0.3978728	0.3978728	NON	NON
MvSl-1064-A1-R4_A1g01404	1.657608696	0	71	71	0.69	11.5	0.0823	0.0533	Black	OldStrata	-5.516663924	5.516663924	Down	DE
MvSl-1064-A1-R4_A1g01405	0.636627907	3	7	341	0.84	11.5	0.0138	0.0096	Black	OldStrata	-0.032795964	0.032795964	NON	NON
MvSl-1064-A1-R4_A1g01406	0.998366013	0	2.5	20	0.02	16	0.0028	0.0015	Black	OldStrata	-0.847111802	0.847111802	NON	NON
MvSl-1064-A1-R4_A1g01407	0.997959184	1	25	2	0.89	14.5	0.0191	0.0104	Black	OldStrata	-0.341690369	0.341690369	NON	NON
MvSl-1064-A1-R4_A1g01415	1	0	0.1	1	0.28	11	0.0223	0.0052	Black	OldStrata	0.39982018	0.39982018	NON	NON
MvSl-1064-A1-R4_A1g01418	0.964781217	1	3.4444	119	0.69	13	NA	NA	Black	OldStrata	3.351221404	3.351221404	Up	DE
MvSl-1064-A1-R4_A1g01431	0.964222874	1	1.2179	74	0.88	11.5	0.0372	0.0132	Blue	OldStrata	0.17831449	0.17831449	NON	NON
MvSl-1064-A1-R4_A1g01432	1	0	0.25	1	0.6	9.5	0.0663	0.0135	Blue	OldStrata	1.19652809	1.19652809	Up	DE
MvSl-1064-A1-R4_A1g01440	1	0	0	0	0	4.5	0	0	bPAR	bPAR	0.045862676	0.045862676	NON	NON
MvSl-1064-A1-R4_A1g01441	1	0	0	0	0	4.5	0	0	bPAR	bPAR	-0.034947562	0.034947562	NON	NON
MvSl-1064-A1-R4_A1g01444	1	0	0	0	0	4.5	0	0	bPAR	bPAR	0.065214682	0.065214682	NON	NON
MvSl-1064-A1-R4_A1g01445	1	0	0	0	0	4.5	0	0	bPAR	bPAR	0.037844237	0.037844237	NON	NON
MvSl-1064-A1-R4_A1g01446	1	0	0	0	0	4.5	NA	NA	bPAR	bPAR	0.326693879	0.326693879	NON	NON
MvSl-1064-A1-R4_A1g01447	1	0	0	0	0	4.5	0	0	bPAR	bPAR	0.150250394	0.150250394	NON	NON
MvSl-1064-A1-R4_A1g01450	1	0	0	0	0	3	0	0	bPAR	bPAR	0.14369571	0.14369571	NON	NON
MvSl-1064-A1-R4_A1g01451	1	0	0	0	0	3	0	0	bPAR	bPAR	-0.002472601	0.002472601	NON	NON
MvSl-1064-A1-R4_A1g01453	1	0	0	0	0	3	0	0	bPAR	bPAR	0.487588091	0.487588091	NON	NON
MvSl-1064-A1-R4_A1g01458	1	0	0	0	0	3	0	0	bPAR	bPAR	-0.110965578	0.110965578	NON	NON
MvSl-1064-A1-R4_A1g01459	1	0	0	0	0	3	NA	NA	bPAR	bPAR	5.483609744	5.483609744	Up	DE
MvSl-1064-A1-R4_A1g01460	1	0	0	0	0	0	0	0	bPAR	bPAR	0.110246775	0.110246775	NON	NON
MvSl-1064-A1-R4_A1g01461	1	0	0	0	0	0	0	0	bPAR	bPAR	-0.004288384	0.004288384	NON	NON
MvSl-1064-A1-R4_A1g01462	1	0	0	0	0	0	0	0	bPAR	bPAR	-0.26053659	0.26053659	NON	NON
MvSl-1064-A1-R4_A1g01465	1	0	0	0	0	0	NA	NA	bPAR	bPAR	-0.531485885	0.531485885	NON	NON
MvSl-1064-A1-R4_A1g01467	1	0	0	0	0	0	0	0	bPAR	bPAR	0.062577515	0.062577515	NON	NON
MvSl-1064-A1-R4_A1g01468	1	0	0	0	0	0	0	0	bPAR	bPAR	0.226794407	0.226794407	NON	NON
MvSl-1064-A1-R4_A1g01469	1	0	0	0	0	0	NA	NA	bPAR	bPAR	0.440323719	0.440323719	NON	NON
MvSl-1064-A1-R4_A1g01470	1	0	0	0	0	1	0	0	bPAR	bPAR	-0.187001942	0.187001942	NON	NON
MvSl-1064-A1-R4_A1g01471	1	0	0.333	1	0	1	0	0	bPAR	bPAR	-0.012356579	0.012356579	NON	NON
MvSl-1064-A1-R4_A1g01472	1	0	0	0	0	1	0	0	bPAR	bPAR	-0.079283425	0.079283425	NON	NON
MvSl-1064-A1-R4_A1g01473	1	0	0	0	0	1	0	0	bPAR	bPAR	0.067474644	0.067474644	NON	NON
MvSl-1064-A1-R4_A1g01474	1	0	0	0	0	1	NA	NA	bPAR	bPAR	0.199290492	0.199290492	NON	NON
MvSl-1064-A1-R4_A1g01475	1	0	0	0	0	1	NA	NA	bPAR	bPAR	0.894485944	0.894485944	NON	NON
MvSl-1064-A1-R4_A1g01476	1	0	0	0	0	1	0	0	bPAR	bPAR	0.163354788	0.163354788	NON	NON
MvSl-1064-A1-R4_A1g01477	1	0	0	0	0	1	0	0	bPAR	bPAR	-0.087890661	0.087890661	NON	NON
MvSl-1064-A1-R4_A1g01478	1	0	0	0	0	1	NA	NA	bPAR	bPAR	-0.627291553	0.627291553	NON	NON
MvSl-1064-A1-R4_A1g01481	1	0	0	0	0	1	NA	NA	bPAR	bPAR	-0.338193054	0.338193054	NON	NON
MvSl-1064-A1-R4_A1g01482	1	0	0	0	0	1	NA	NA	bPAR	bPAR	-0.010572299	0.010572299	NON	NON
MvSl-1064-A1-R4_A1g01484	1	0	0	0	0	1	NA	NA	bPAR	bPAR	-1.132073929	1.132073929	NON	NON
MvSl-1064-A1-R4_A1g01485	1	0	0	0	0	1	0	0	bPAR	bPAR	-0.198257752	0.198257752	NON	NON
MvSl-1064-A1-R4_A1g01486	1	0	0	0	0	1	0	0	bPAR	bPAR	0.28424332	0.28424332	NON	NON
MvSl-1064-A1-R4_A1g01487	1	0	0	0	0	1	0	0	bPAR	bPAR	-0.543761745	0.543761745	NON	NON
MvSl-1064-A1-R4_A1g01488	1	0	0.1667	1	0	1	0	0	bPAR	bPAR	0.539198321	0.539198321	NON	NON
MvSl-1064-A1-R4_A1g01489	1	0	0	0	0	1	0	0	bPAR	bPAR	0.054606098	0.054606098	NON	NON
MvSl-1064-A1-R4_A1g01493	1	0	0	0	0	0	NA	NA	bPAR	bPAR	-2.930023968	2.930023968	Down	DE
MvSl-1064-A1-R4_A1g01494	1	0	0	0	0	0	NA	NA	bPAR	bPAR	-0.924508323	0.924508323	Down	DE
MvSl-1064-A1-R4_A1g01495	1	0	0	0	0	0	NA	NA	bPAR	bPAR	0.26436545	0.26436545	NON	NON
MvSl-1064-A1-R4_A1g01496	1	0	0	0	0	0	NA	NA	bPAR	bPAR	0.594857346	0.594857346	NON	NON
MvSl-1064-A1-R4_A1g01497	1	0	0	0	0	0	0	0	bPAR	bPAR	0.216166984	0.216166984	NON	NON
MvSl-1064-A1-R4_A1g01498	1	0	0	0	0	0	0	0	bPAR	bPAR	0.07504564	0.07504564	NON	NON
MvSl-1064-A1-R4_A1g01500	1	0	0	0	0	1	0	0	bPAR	bPAR	-0.063547829	0.063547829	NON	NON
MvSl-1064-A1-R4_A1g01501	1	0	0	0	0	1	0	0	bPAR	bPAR	0.022873365	0.022873365	NON	NON
MvSl-1064-A1-R4_A1g01502	1.029559748	0	7.6666	23	0.23	2	0.0011	0.0023	bPAR	bPAR	-0.099308012	0.099308012	NON	NON
MvSl-1064-A1-R4_A1g01505	1	0	0	0	0	3	NA	NA	bPAR	bPAR	-0.126870125	0.126870125	NON	NON
MvSl-1064-A1-R4_A1g01508	1	0	0	0	0	4	0	0	bPAR	bPAR	-0.411722731	0.411722731	NON	NON
MvSl-1064-A1-R4_A1g01509	1	0	0	0	0	4	0	0	bPAR	bPAR	-0.123099397	0.123099397	NON	NON
MvSl-1064-A1-R4_A1g01512	1	0	0	0	0	3	NA	NA	bPAR	bPAR	-0.705338325	0.705338325	NON	NON
MvSl-1064-A1-R4_A1g01516	1	0	0	0	0	3	NA	NA	bPAR	bPAR	0.585411749	0.585411749	NON	NON
MvSl-1064-A1-R4_C24g01531	1	0	0	0	0	13.5	NA	NA	Auto	Auto	0.0632779	0.0632779	NON	NON
MvSl-1064-A1-R4_C36g01618	1	0	0	0	0	11	NA	NA	Auto	Auto	-0.608321859	0.608321859	NON	NON
MvSl-1064-A1-R4_MC01-1g01697	1	0	0	0	0	0	NA	NA	Auto	Auto	0.641136486	0.641136486	NON	NON
MvSl-1064-A1-R4_MC01-1g01698	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.165739088	0.165739088	NON	NON
MvSl-1064-A1-R4_MC01-1g01699	1	0	0	0	0	0	NA	NA	Auto	Auto	-1.319583218	1.319583218	Down	DE
MvSl-1064-A1-R4_MC01-1g01701	1	0	0	0	0	0	NA	NA	Auto	Auto	0.180231442	0.180231442	NON	NON
MvSl-1064-A1-R4_MC01-1g01703	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.005107808	0.005107808	NON	NON
MvSl-1064-A1-R4_MC01-1g01705	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.173786302	0.173786302	NON	NON
MvSl-1064-A1-R4_MC01-1g01707	1	0	0	0	0	0	NA	NA	Auto	Auto	0.323184338	0.323184338	NON	NON
MvSl-1064-A1-R4_MC01-1g01709	1	0	0	0	0	0	0	0	Auto	Auto	-0.100650973	0.100650973	NON	NON
MvSl-1064-A1-R4_MC01-1g01710	0.97706422	0	0	0	0.51	0	0.1245	0.1068	Auto	Auto	0.681156019	0.681156019	NON	NON
MvSl-1064-A1-R4_MC01-1g01711	1	0	0	0	0	2	0	0	Auto	Auto	0.03968519	0.03968519	NON	NON
MvSl-1064-A1-R4_MC01-1g01712	1	0	0	0	0	3	0	0	Auto	Auto	-0.250033449	0.250033449	NON	NON
MvSl-1064-A1-R4_MC01-1g01713	1	0	0	0	0	3	0	0	Auto	Auto	0.070223716	0.070223716	NON	NON
MvSl-1064-A1-R4_MC01-1g01715	1	0	0	0	0	3	NA	NA	Auto	Auto	0.096040663	0.096040663	NON	NON
MvSl-1064-A1-R4_MC01-1g01716	1	0	0	0	0	3	NA	NA	Auto	Auto	-0.083698411	0.083698411	NON	NON
MvSl-1064-A1-R4_MC01-1g01717	1	0	0	0	0	3	NA	NA	Auto	Auto	-0.047390373	0.047390373	NON	NON
MvSl-1064-A1-R4_MC01-1g01719	1	0	0	0	0	3	NA	NA	Auto	Auto	0.434631983	0.434631983	NON	NON
MvSl-1064-A1-R4_MC01-1g01720	1	0	0	0	0	3	NA	NA	Auto	Auto	0.198821273	0.198821273	NON	NON
MvSl-1064-A1-R4_MC01-1g01722	1	0	0	0	0	3	NA	NA	Auto	Auto	1.577594889	1.577594889	Up	DE
MvSl-1064-A1-R4_MC01-1g01725	1	0	0	0	0	3	0	0	Auto	Auto	-0.037759494	0.037759494	NON	NON
MvSl-1064-A1-R4_MC01-1g01726	1	0	0	0	0	3	0	0	Auto	Auto	0.002893092	0.002893092	NON	NON
MvSl-1064-A1-R4_MC01-1g01727	1	0	0	0	0	3	NA	NA	Auto	Auto	0.052158543	0.052158543	NON	NON
MvSl-1064-A1-R4_MC01-1g01728	1	0	0	0	0	3	0	0	Auto	Auto	-0.040995885	0.040995885	NON	NON
MvSl-1064-A1-R4_MC01-1g01729	1	0	0	0	0	3	0	0	Auto	Auto	0.163608161	0.163608161	NON	NON
MvSl-1064-A1-R4_MC01-1g01730	1	0	0	0	0	3	0	0	Auto	Auto	-0.079603277	0.079603277	NON	NON
MvSl-1064-A1-R4_MC01-1g01731	1	0	0	0	0	2	0	0	Auto	Auto	0.048450401	0.048450401	NON	NON
MvSl-1064-A1-R4_MC01-1g01734	1	0	0	0	0	1	0	0	Auto	Auto	0.072667985	0.072667985	NON	NON
MvSl-1064-A1-R4_MC01-1g01735	1	0	0	0	0	1	0	0	Auto	Auto	-0.737805855	0.737805855	NON	NON
MvSl-1064-A1-R4_MC01-1g01738	1	0	0	0	0	2	NA	NA	Auto	Auto	1.035425575	1.035425575	NON	NON
MvSl-1064-A1-R4_MC01-1g01740	1	0	0	0	0	2	NA	NA	Auto	Auto	0.895446108	0.895446108	Up	DE
MvSl-1064-A1-R4_MC01-1g01741	1	0	0	0	0	2	NA	NA	Auto	Auto	0.058746988	0.058746988	NON	NON
MvSl-1064-A1-R4_MC01-1g01742	1	0	0	0	0	2	NA	NA	Auto	Auto	-0.238531175	0.238531175	NON	NON
MvSl-1064-A1-R4_MC01-1g01743	1	0	0	0	0	2	0	0	Auto	Auto	0.090648339	0.090648339	NON	NON
MvSl-1064-A1-R4_MC01-1g01744	1	0	0	0	0	2	0	0	Auto	Auto	0.07959967	0.07959967	NON	NON
MvSl-1064-A1-R4_MC01-1g01745	1	0	0	0	0	2	NA	NA	Auto	Auto	0.164082381	0.164082381	NON	NON
MvSl-1064-A1-R4_MC01-1g01746	1	0	0	0	0	2	NA	NA	Auto	Auto	-0.182992244	0.182992244	NON	NON
MvSl-1064-A1-R4_MC01-1g01748	1	0	0	0	0	3	0	0	Auto	Auto	0.121594642	0.121594642	NON	NON
MvSl-1064-A1-R4_MC01-1g01749	1	0	0	0	0	3	NA	NA	Auto	Auto	-0.05468985	0.05468985	NON	NON
MvSl-1064-A1-R4_MC01-1g01750	1	0	0	0	0	4	NA	NA	Auto	Auto	0.222223058	0.222223058	NON	NON
MvSl-1064-A1-R4_MC01-1g01751	1	0	0	0	0	4	0	0	Auto	Auto	-0.117600828	0.117600828	NON	NON
MvSl-1064-A1-R4_MC01-1g01752	1	0	0	0	0	3	0	0	Auto	Auto	-0.383865414	0.383865414	NON	NON
MvSl-1064-A1-R4_MC01-1g01753	1	0	0	0	0	3	0	0	Auto	Auto	0.115327921	0.115327921	NON	NON
MvSl-1064-A1-R4_MC01-1g01754	1	0	0	0	0	7	0	0	Auto	Auto	0.055169784	0.055169784	NON	NON
MvSl-1064-A1-R4_MC01-1g01755	1	0	0	0	0	7	0	0	Auto	Auto	-0.130419197	0.130419197	NON	NON
MvSl-1064-A1-R4_MC01-1g01756	1	0	0.25	1	0	7	0	0	Auto	Auto	-0.253173702	0.253173702	NON	NON
MvSl-1064-A1-R4_MC01-1g01757	1	0	0	0	0	7	NA	NA	Auto	Auto	0.060988211	0.060988211	NON	NON
