gida1	youngold	logFC.A1.A2	abs	DE	DE2	genediff	upk5diff	upk10diff	upk15diff	upk20diff	down5kdiff	down10kdiff	down15kdiff	down20kdiff	ratioprot	ratiocds	intron_nr_diff	intron_mean_diff	intron_total_diff	GC0diff	GC3diff	dn	ds	dnds
MvSl-1064-A1-R4_A1g00921	OldStrata	0.145781482	0.145781482	NON	NON	0	0	0	1	-1	-2	-3	0	2	1.003636364	0.996383363	0	3.7143	26	-0.27	0.48	0.031	0.0272	1.139701692
MvSl-1064-A1-R4_A1g00957	OldStrata	0.390662934	0.390662934	NON	NON	0	1	0	0	4	1	1	1	-1	1	1	0	0.5	1	-0.28	-2.11	0.029	0.0245	1.183668638
MvSl-1064-A1-R4_A1g00960	OldStrata	-0.16311838	0.16311838	NON	NON	0	0	1	0	0	2	0	-1	-1	1.050925926	1.050691244	0	-8.25	-33	0.07	-1.01	0.0374	0.021	1.7809439
MvSl-1064-A1-R4_A1g00998	OldStrata	0.375035839	0.375035839	NON	NON	0	0	0	1	-1	0	1	-2	1	1	1	0	0	0	-0.57	0.43	0.0443	0.0134	3.305945478
MvSl-1064-A1-R4_A1g01017	OldStrata	-0.275205453	0.275205453	NON	NON	0	-1	1	6	0	-3	-1	2	2	1.014272122	1.014258555	0	2.7058	46	0.06	0.35	0.0299	0.0104	2.874972356
MvSl-1064-A1-R4_A1g01154	OldStrata	-0.069641132	0.069641132	NON	NON	0	3	3	2	-2	1	0	0	0	1	1	0	0	0	-0.18	-0.55	0.0087	0.0139	0.625894778
MvSl-1064-A1-R4_A1g01159	OldStrata	0.357858524	0.357858524	NON	NON	0	1	0	3	-1	0	0	2	0	1	1	0	0	0	-0.08	-0.24	0.0255	0.0122	2.090146802
MvSl-1064-A1-R4_A1g01160	OldStrata	0.299223533	0.299223533	NON	NON	0	0	1	1	-2	0	0	2	0	0.997890295	1.002109705	0	0	0	0.03	0.27	0.0031	0.0027	1.148105626
MvSl-1064-A1-R4_A1g01161	OldStrata	-0.232190071	0.232190071	NON	NON	0	0	1	0	3	0	2	0	-2	1.225641026	0.816283925	0	0	0	-0.03	-1.88	0.0082	0.0025	3.279868805
MvSl-1064-A1-R4_A1g01173	OldStrata	-0.529087108	0.529087108	NON	NON	0	1	-1	0	-1	-2	-3	1	0	1.087040619	1.086872587	0	-1.8	-9	-0.56	-2.97	0.0354	0.0118	2.999974576
MvSl-1064-A1-R4_A1g01189	OldStrata	0.516954041	0.516954041	NON	NON	0	0	-2	0	-1	-2	0	9	-1	1	1	0	-2	-4	0.09	-0.29	0.0283	0.0202	1.400983163
MvSl-1064-A1-R4_A1g01219	OldStrata	-0.829550149	0.829550149	NON	NON	0	0	0	0	0	-2	0	4	-3	0.998046875	1.001955034	0	0.5	2	0.02	0.53	0.057	0.0253	2.252955522
MvSl-1064-A1-R4_A1g01227	OldStrata	-0.280852976	0.280852976	NON	NON	0	4	0	0	0	0	2	0	0	0.994219653	0.994252874	-1	49.6667	4	0.51	1.01	0.0541	0.0136	3.977911927
MvSl-1064-A1-R4_A1g01252	ColorStrata	-0.111374107	0.111374107	NON	NON	0	-2	1	-2	2	3	-2	-1	0	1.091836735	1.091525424	0	-19.5	-78	-0.6	-2.83	0.0708	0.0369	1.918693987
MvSl-1064-A1-R4_A1g01271	OldStrata	-0.520789943	0.520789943	NON	NON	0	0	2	0	0	2	-2	1	2	0.948905109	1.053435115	0	9.2	46	0.05	0.21	0.022	0	220000
MvSl-1064-A1-R4_A1g01272	OldStrata	0.130280609	0.130280609	NON	NON	0	0	2	0	0	2	-2	1	2	1	1	0	0	0	-0.18	0	0.0234	0.0048	4.87489844
MvSl-1064-A1-R4_A1g01317	OldStrata	0.067848033	0.067848033	NON	NON	0	-3	-1	0	-1	0	0	0	2	0.870967742	0.871382637	-1	-2.982	-126	0.83	1.43	0.067	0.0127	5.275549011
MvSl-1064-A1-R4_A1g01346	OldStrata	-0.29082474	0.29082474	NON	NON	0	0	0	1	21	0	-1	-3	1	0.681818182	1.463855422	0	178.4	892	-0.58	-9.91	0.067	0.0145	4.620657789
MvSl-1064-A1-R4_A1g01348	OldStrata	0.084837282	0.084837282	NON	NON	0	0	-4	-1	1	0	2	0	-3	1	1	0	0	0	-0.08	-0.38	0.0108	0.0052	2.076883137
MvSl-1064-A1-R4_A1g01350	OldStrata	-0.142316764	0.142316764	NON	NON	0	0	0	-6	2	1	1	0	-3	1	1	0	0.5	1	-0.16	-0.16	0.0119	0.0054	2.203662895
MvSl-1064-A1-R4_A1g01351	OldStrata	-0.066627592	0.066627592	NON	NON	0	0	0	-4	-1	2	0	0	-5	1	1	0	0	0	0.24	0.36	0.0074	0.0029	2.55163615
MvSl-1064-A1-R4_A1g01366	OldStrata	-0.069623816	0.069623816	NON	NON	0	1	0	-1	-1	-2	-2	-2	-3	1	1	0	0	0	-0.39	-0.52	0.0338	0.0157	2.15285253
MvSl-1064-A1-R4_A1g01367	OldStrata	0.242412729	0.242412729	NON	NON	0	1	0	-2	0	0	-4	-2	-3	0.932874355	0.932989691	2	-5	125	0.55	0.33	0.0117	0.0128	0.914055359
MvSl-1064-A1-R4_A1g01368	OldStrata	-0.173537055	0.173537055	NON	NON	0	-1	0	0	-2	0	-2	-1	0	1.011345219	0.988788041	-1	-0.375	-67	0.04	-0.22	0.0256	0.0195	1.31281378
MvSl-1064-A1-R4_A1g01369	OldStrata	0.659905903	0.659905903	NON	NON	0	-1	-1	1	-2	0	0	-1	0	1.036124795	1.036065574	-1	9.8333	-44	0.1	-0.37	0.0277	0.0119	2.327711532
MvSl-1064-A1-R4_A1g01388	OldStrata	0.406271174	0.406271174	NON	NON	0	3	0	-1	-1	1	-1	-1	3	0.871794872	0.871944121	0	1.5	3	-0.74	1.95	0.052	0.0139	3.740980281
MvSl-1064-A1-R4_A1g01392	OldStrata	-0.243712597	0.243712597	NON	NON	0	1	3	0	-2	-1	2	1	3	0.995053586	0.995057661	0	-4.5	-18	-0.12	-0.22	0.0226	0.0147	1.537404507
MvSl-1064-A1-R4_A1g01393	OldStrata	0.3978728	0.3978728	NON	NON	0	2	-1	3	0	-1	3	3	1	1.174563591	0.851694915	-1	3.6667	-70	-1.12	-0.18	0.0258	0.0201	1.283575704
MvSl-1064-A1-R4_A1g01405	OldStrata	-0.032795964	0.032795964	NON	NON	0	5	0	3	0	-4	-1	2	2	0.636627907	1.568181818	3	7	341	2.32	-0.84	0.0138	0.0096	1.437485026
MvSl-1064-A1-R4_A1g01406	OldStrata	-0.847111802	0.847111802	NON	NON	0	1	4	1	0	-1	-1	-2	0	0.998366013	1.001635323	0	-2.5	-20	0.07	-0.02	0.0028	0.0015	1.866542231
MvSl-1064-A1-R4_A1g01407	OldStrata	-0.341690369	0.341690369	NON	NON	0	0	0	3	0	3	0	-1	-4	0.997959184	1.002040816	1	-25	-2	-0.05	0.89	0.0191	0.0104	1.836520803
MvSl-1064-A1-R4_A1g01415	OldStrata	0.39982018	0.39982018	NON	NON	2	2	-1	0	0	-3	0	3	4	1	1	0	0.1	1	0.18	0.28	0.0223	0.0052	4.28837907
MvSl-1064-A1-R4_A1g01431	OldStrata	0.17831449	0.17831449	NON	NON	0	4	1	-2	-4	0	0	0	0	0.964222874	0.964243845	1	-1.2179	74	0.21	-0.88	0.0372	0.0132	2.818160468
MvSl-1064-A1-R4_A1g01440	bPAR	0.045862676	0.045862676	NON	NON	0	-1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01441	bPAR	-0.034947562	0.034947562	NON	NON	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01444	bPAR	0.065214682	0.065214682	NON	NON	0	0	0	-1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01445	bPAR	0.037844237	0.037844237	NON	NON	0	0	0	-1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01447	bPAR	0.150250394	0.150250394	NON	NON	0	0	0	0	-1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01450	bPAR	0.14369571	0.14369571	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01451	bPAR	-0.002472601	0.002472601	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01453	bPAR	0.487588091	0.487588091	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01458	bPAR	-0.110965578	0.110965578	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01460	bPAR	0.110246775	0.110246775	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01461	bPAR	-0.004288384	0.004288384	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01462	bPAR	-0.26053659	0.26053659	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01467	bPAR	0.062577515	0.062577515	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01468	bPAR	0.226794407	0.226794407	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01470	bPAR	-0.187001942	0.187001942	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01471	bPAR	-0.012356579	0.012356579	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	-0.333	-1	0	0	0	0	0
MvSl-1064-A1-R4_A1g01472	bPAR	-0.079283425	0.079283425	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01473	bPAR	0.067474644	0.067474644	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01476	bPAR	0.163354788	0.163354788	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01477	bPAR	-0.087890661	0.087890661	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01485	bPAR	-0.198257752	0.198257752	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01486	bPAR	0.28424332	0.28424332	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01487	bPAR	-0.543761745	0.543761745	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01488	bPAR	0.539198321	0.539198321	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	-0.1667	-1	0	0	0	0	0
MvSl-1064-A1-R4_A1g01489	bPAR	0.054606098	0.054606098	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01497	bPAR	0.216166984	0.216166984	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01498	bPAR	0.07504564	0.07504564	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01500	bPAR	-0.063547829	0.063547829	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01501	bPAR	0.022873365	0.022873365	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01502	bPAR	-0.099308012	0.099308012	NON	NON	0	0	0	0	0	0	0	0	0	1.029559748	1.029541169	0	-7.6666	-23	0.09	0.23	0.0011	0.0023	0.478240077
MvSl-1064-A1-R4_A1g01508	bPAR	-0.411722731	0.411722731	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01509	bPAR	-0.123099397	0.123099397	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01709	Auto	-0.100650973	0.100650973	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01710	Auto	0.681156019	0.681156019	NON	NON	0	0	0	0	0	0	0	0	0	0.97706422	0.97716895	0	0	0	0.05	0.51	0.1245	0.1068	1.165729246
MvSl-1064-A1-R4_MC01-1g01711	Auto	0.03968519	0.03968519	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01712	Auto	-0.250033449	0.250033449	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01713	Auto	0.070223716	0.070223716	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01725	Auto	-0.037759494	0.037759494	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01726	Auto	0.002893092	0.002893092	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01728	Auto	-0.040995885	0.040995885	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01729	Auto	0.163608161	0.163608161	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01730	Auto	-0.079603277	0.079603277	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01731	Auto	0.048450401	0.048450401	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01734	Auto	0.072667985	0.072667985	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01735	Auto	-0.737805855	0.737805855	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01743	Auto	0.090648339	0.090648339	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01744	Auto	0.07959967	0.07959967	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01748	Auto	0.121594642	0.121594642	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01751	Auto	-0.117600828	0.117600828	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01752	Auto	-0.383865414	0.383865414	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01753	Auto	0.115327921	0.115327921	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01754	Auto	0.055169784	0.055169784	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01755	Auto	-0.130419197	0.130419197	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01756	Auto	-0.253173702	0.253173702	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0.25	1	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01766	Auto	0.018403169	0.018403169	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01767	Auto	-0.155514469	0.155514469	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01768	Auto	-0.444698201	0.444698201	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01769	Auto	0.289460588	0.289460588	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01770	Auto	-0.013789424	0.013789424	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01771	Auto	-0.264410227	0.264410227	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01780	Auto	-0.01898219	0.01898219	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01796	Auto	0.315017706	0.315017706	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01797	Auto	-0.34357711	0.34357711	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01799	Auto	-0.242369693	0.242369693	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01800	Auto	-0.170278024	0.170278024	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01801	Auto	-0.032825454	0.032825454	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01802	Auto	-0.214287711	0.214287711	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01803	Auto	-0.245084236	0.245084236	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01804	Auto	-0.22566719	0.22566719	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01805	Auto	-0.045336226	0.045336226	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01806	Auto	-0.144278056	0.144278056	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01808	Auto	-0.169374976	0.169374976	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01809	Auto	-0.033048441	0.033048441	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01810	Auto	0.010864374	0.010864374	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01811	Auto	-0.176876498	0.176876498	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01812	Auto	0.170164377	0.170164377	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01813	Auto	-0.239994913	0.239994913	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01814	Auto	-0.346708134	0.346708134	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01816	Auto	0.013993902	0.013993902	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01817	Auto	-0.323857808	0.323857808	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01818	Auto	0.06884751	0.06884751	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01819	Auto	-0.099808237	0.099808237	NON	NON	0	0	0	0	0	0	0	0	0	1.02875817	1.028720627	1	-1.625	65	0.13	0.46	0	0	0
MvSl-1064-A1-R4_MC01-1g01820	Auto	-0.450410089	0.450410089	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01821	Auto	0.139474906	0.139474906	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01822	Auto	-0.369009688	0.369009688	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01823	Auto	0.542914692	0.542914692	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01824	Auto	-0.144142705	0.144142705	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01826	Auto	0.440053013	0.440053013	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01834	Auto	0.292246103	0.292246103	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01840	Auto	-0.129982856	0.129982856	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01841	Auto	-0.244100893	0.244100893	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01843	Auto	0.16194432	0.16194432	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01844	Auto	-0.29350543	0.29350543	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01845	Auto	-0.000393784	0.000393784	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	-0.2	-1	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01846	Auto	-0.275605244	0.275605244	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01849	Auto	0.028231899	0.028231899	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01850	Auto	0.040957162	0.040957162	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01851	Auto	0.129453281	0.129453281	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01852	Auto	0.165907857	0.165907857	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01853	Auto	-0.033529517	0.033529517	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01854	Auto	0.334033499	0.334033499	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01855	Auto	-0.190003163	0.190003163	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01856	Auto	-0.022280654	0.022280654	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01857	Auto	-0.140963525	0.140963525	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01858	Auto	-0.2347504	0.2347504	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01859	Auto	-0.101965018	0.101965018	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01860	Auto	-0.067417695	0.067417695	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01861	Auto	0.091773481	0.091773481	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01862	Auto	-0.049593693	0.049593693	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01863	Auto	-0.114752578	0.114752578	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01864	Auto	-0.290986166	0.290986166	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01865	Auto	-0.22719799	0.22719799	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01867	Auto	0.128506237	0.128506237	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01868	Auto	0.244516303	0.244516303	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01869	Auto	0.006784379	0.006784379	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01870	Auto	-0.207483825	0.207483825	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01871	Auto	-0.038484917	0.038484917	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01872	Auto	-0.051505325	0.051505325	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01873	Auto	-0.135551473	0.135551473	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01874	Auto	0.070370668	0.070370668	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01875	Auto	0.001763359	0.001763359	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01876	Auto	-0.038937146	0.038937146	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01877	Auto	-0.11506425	0.11506425	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0.5	1	0	0	0	0	0
